,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_angola,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_tiktok,hash_tiktokangola,hash_truthbetold,hash_viral
0,AO,7102160959564762373,1653600710,#foryou #fyp #pravoce #porti #fypシ 😂😂😂😂,6617853342604820485,Londrina_kelly,"Sigam o meu/ Follow my Insta
 ✨iamlondrinakelly✨
🇦🇴🇵🇹🇨🇻🇨🇺",0,False,https://m.tiktok.com/v/7102160959564762373.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102160959564762373&source=h5_m,49747,15,28,52,4166,7091056913370106629,7091056913370106629,72,7091056913370106629,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",6.958172207894922e+18,user3488332569599,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091056937957214982.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5964cbbb8ce89588d22b2e8cf3b4bdb8.json,False,False,Russ Millions & YV & SwitchOTR,Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix,Deep Coughing (Contains music from: Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix - Russ Millions & YV & SwitchOTR),"Contains music from: ""Reggae & Calypso (Russ Millions x Buni x YV x CH (GMD) x SwitchOTR x Gazo x RoseReal) - Remix""",[],0,0,Angola,#foryou #fyp #pravoce #porti #fypシ,0,1,0,0,1,1,0,0,0,0
1,AO,7101983098849611013,1653559300,Responder @zecarlos8060 #fyyyy #viral #viralvideo #audi #rapido #carrosrapidos #porsche911 #audirs3 #angola🇦🇴,6999549891942286341,Official Jacare,"AUDI RS3
O mais rápido no solo angolano 🇦🇴
Piloto de drag e drift 🔥✅",0,False,https://m.tiktok.com/v/7101983098849611013.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101983098849611013&source=h5_m,48243,25,29,211,1594,7101983094713879301,7101983094713879301,72,7101983094713879301,original sound - officialjacare_rs3,Official Jacare,6.999549891942286e+18,Official Jacare,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101983073188891398.mp3,,False,False,,,,,[],0,0,Angola,#fyyyy #viral #viralvideo #audi #rapido #carrosrapidos #porsche911 #audirs3 #angola🇦🇴,1,0,0,0,0,0,0,0,0,1
2,FR,7096364730117360901,1652251174,❤🥰💃🇿🇦👉🏾Do not hesitate to subscribe to my Youtube account.  Thank you,6992748130400371717,txc,Go subscribe to my Youtube account.  Thank you 👇🏾💃🏿🇿🇦👆🏾😭,0,False,https://m.tiktok.com/v/7096364730117360901.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096364730117360901&source=h5_m,2938646,1355,5064,2289,233336,7034797892086958849,7034797892086958849,72,7034797892086958849,original sound - s.villa_rsa (Contains music from: Jehovah - S'Villa),"Contains music from: ""Jehovah""",6.755930182303679e+18,S'Villa,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7034797879482944258.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e9dc9ed630a22a169e3f86cc0877ca00.json,False,False,S'Villa,Jehovah,original sound - s.villa_rsa (Contains music from: Jehovah - S'Villa),"Contains music from: ""Jehovah""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
3,AO,7094988263794003205,1651930687,Alpine em Miami. #gpmiami #f12022,7081367178688267270,F1emcasa,"Noticia e vídeos rápidos sobre o mundo da F1

https://youtube.com/channel/UCia1G",0,False,https://m.tiktok.com/v/7094988263794003205.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094988263794003205&source=h5_m,601259,28,49,84,11189,7094988248744758021,7094988248744758021,72,7094988248744758021,original sound - f1emcasa,F1emcasa,7.081367178688267e+18,F1emcasa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094988249793415942.mp3,,False,False,,,,,[],0,0,Angola,#gpmiami #f12022,0,0,0,0,0,0,0,0,0,0
4,AO,7088848803746385157,1651312799,Speaker:@steveharvey #truthbetold #shewillfindout #women #ladies #frendship #blindedbylove #friends,7028210671867560966,Truth Be Told,"Road To 1 Million
Just One More Step.",0,False,https://m.tiktok.com/v/7088848803746385157.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088848803746385157&source=h5_m,2211760,1126,4780,7737,200319,7092334409633794821,7092334409633794821,72,7092334409633794821,original sound - truth.be.told0,Truth Be Told,7.028210671867561e+18,Truth Be Told,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092334421839940358.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/79361a3dd7d795dc42dc30bbc9b9b973.json,False,False,,,,,[],0,0,Angola,#truthbetold #shewillfindout #women #ladies #frendship #blindedbylove #friends,0,0,0,0,0,0,0,0,1,0
5,AO,7097522165213351173,1652520657,Responder @adrimarcioreis,6815161396655277062,Marlene Oi,,0,False,https://m.tiktok.com/v/7097522165213351173.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097522165213351173&source=h5_m,69844,102,34,187,3925,6976577848783472642,6976577848783472642,10033,6976577848783472642,Moça,Ivandro,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ff91de907fee4460895bc61e3c0c17cc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/87bace26ba384cc5a57b2bb59309fe14,False,True,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7101655075679997189,1653482924,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,6884167423508595714,user6554817243146,,0,False,https://m.tiktok.com/v/7101655075679997189.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101655075679997189&source=h5_m,126959,254,677,3890,4124,7024760387308358405,7024760387308358405,72,7024760387308358405,original sound - thuyhauk2018 (Contains music from: Cash - SUAVÉ MENTÉ),"Contains music from: ""Cash""",6.939129005292799e+18,ThuyhaUK,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7024760472134109958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/255e7f7fda017136e07ac4cd4087c892.json,False,False,SUAVÉ MENTÉ,Cash,original sound - thuyhauk2018 (Contains music from: Cash - SUAVÉ MENTÉ),"Contains music from: ""Cash""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
7,GN,7101695055127153926,1653492232, ,6727038654987387910,Aissatou de Mariame,,0,False,https://m.tiktok.com/v/7101695055127153926.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101695055127153926&source=h5_m,4340990,0,7386,3830,301145,7041517715005933570,7041517715005933570,10033,7041517715005933570,Mi Amor,Marioo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dd4e5577dca043859dae8c8ecf4a6f07,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9410981b4a3c4b44b7af421d12d27acb,False,True,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
0,AO,7079082481026092294,1648227331,no fundo os 2 se amam 🤣❤🇦🇴 #foryou #Angola #fy #portugal #moz,6874711924358022150,samerda,"Esse é o foi
O melhor dos memes Angolanos está aqui.
Sigam-nos no Inst4",0,False,https://www.tiktok.com/@samerda_ao/video/7079082481026092294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079082481026092294&source=h5_m,75349,164,346,1576,4995,7079082470477761285,7079082470477761285,72,7079082470477761285,original sound - samerda_ao (Contains music from: Já Não Cabe - Anna Joyce),"Contains music from: ""Já Não Cabe""",6.874711924358022e+18,samerda,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079082477045746437.mp3,,False,False,Anna Joyce,Já Não Cabe,original sound - samerda_ao (Contains music from: Já Não Cabe - Anna Joyce),"Contains music from: ""Já Não Cabe""",[],0,0,Angola,#foryou #Angola #fy #portugal #moz,1,1,0,1,0,0,0,0,0,0
1,AO,7096985220435528966,1652395639,Pega a visão mano…🍃,7017499139655271430,⭕️ anderlolin_official ⭕️,"⭕️Insta: anderson._.cheazy⭕️
⛔️•Não curtir mais de 3 videos•⛔️
16y🍃",0,False,https://www.tiktok.com/@anderlolin_official/video/7096985220435528966?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096985220435528966&source=h5_m,71503,25,549,4183,6080,7093895895678307077,7093895895678307077,72,7093895895678307077,original sound - haizaki_kz (Contains music from: Gods Mediocrity - Terse Boy Gang & Yung Schemer & Skiddy),"Contains music from: ""Gods Mediocrity""",7.037815381196867e+18,Zxnkuuº_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093895904985500421.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9fc5a49356219cdfdfdea89889dd6a79.json,False,False,Terse Boy Gang & Yung Schemer & Skiddy,Gods Mediocrity,original sound - haizaki_kz (Contains music from: Gods Mediocrity - Terse Boy Gang & Yung Schemer & Skiddy),"Contains music from: ""Gods Mediocrity""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,US,7099935686396022058,1653082596,Backstage family reunions 🥹 #travisscott #kyliejenner #stormi #BBMAs,6532052111574745089,BBMAs,Congrats to all of the winners at the 2022 #BBMAs!,2,False,https://www.tiktok.com/@bbmas/video/7099935686396022058?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099935686396022058&source=h5_m,7743394,1431,1300,4392,718609,7099935689025817390,7099935689025817390,72,7099935689025817390,original sound - bbmas,BBMAs,6.532052111574745e+18,BBMAs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099935707715685166.mp3,,False,False,,,,,[],0,0,Angola,#travisscott #kyliejenner #stormi #BBMAs,0,0,0,0,0,0,0,0,0,0
3,AO,7080043616093359366,1648451115,Limas do swegg 🤣😂🤣😂,7038115910067094529,Nelson Libera687,No bio yet,0,False,https://www.tiktok.com/@nelsonlibera687/video/7080043616093359366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080043616093359366&source=h5_m,215125,58,941,7919,9072,7080043571792841478,7080043571792841478,24,7080043571792841478,original sound - nelsonlibera687,Nelson Libera687,7.038115910067095e+18,Nelson Libera687,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080043567363672837.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
4,BR,7101411594315386117,1653426235,aos poucos vou perdendo a vergonha hihi ❤️‍🔥 foi demais #HouseOfAnitta @anitta,6781974659064906757,JADE PICON 🌪,"tal qual um furacão 🌪 
🌎: david@dztalent.com",0,False,https://www.tiktok.com/@jadepicon/video/7101411594315386117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101411594315386117&source=h5_m,5391560,4968,852,1902,715256,7084893490148018178,7084893490148018178,10033,7084893490148018178,Gata (feat. Chencho Corleone),Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/645c2840770f497498e3aa81b7e2acaf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7ccdc351cb704b30bb642eb397fa1f8a,True,True,,,,,[],0,0,Angola,#HouseOfAnitta,0,0,0,0,0,0,0,0,0,0
5,AO,7076183221943143685,1647552295,Bandido Americano a fazer um assalto 😂#tikangola🇦🇴 #foryourpage,6876476494634910722,mutemachato,"Jovem mais sério do mundo 👌
Disponível para actividades🔥",0,False,https://www.tiktok.com/@mutema_chato/video/7076183221943143685?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076183221943143685&source=h5_m,89737,81,220,2524,6817,7076183206965332741,7076183206965332741,72,7076183206965332741,original sound - mutema_chato,mutemachato,6.876476494634911e+18,mutemachato,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076183223448947462.mp3,,False,False,,,,,[],0,0,Angola,#tikangola🇦🇴 #foryourpage,0,0,0,0,0,0,0,0,0,0
6,BR,7099588951190588678,1653001868,Ainda vale essa #trend? 😅😂,6820118644870644742,Sérgio Malheiros,,0,False,https://www.tiktok.com/@sergiomalheiros/video/7099588951190588678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099588951190588678&source=h5_m,490640,201,37,228,31825,7099588920957995781,7099588920957995781,72,7099588920957995781,original sound - sergiomalheiros,Sérgio Malheiros,6.820118644870645e+18,Sérgio Malheiros,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099588938515352325.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8694722bbb466e5459bebe23c128f520.json,False,False,,,,,[],0,0,Angola,#trend?,0,0,0,0,0,0,0,0,0,0
7,CA,7081406187119447301,1648768362, ,6764587661015794693,Baljinder Mehmi,,0,False,https://www.tiktok.com/@mehmi.tiles/video/7081406187119447301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081406187119447301&source=h5_m,7157364,668,23585,1251,110011,7081406144534661894,7081406144534661894,72,7081406144534661894,original sound - mehmi.tiles,Baljinder Mehmi,6.764587661015795e+18,Baljinder Mehmi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081406177220774661.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
0,AO,7097997657871748357,1652631364,Será que há pais africanos que pedem desculpas?😭😂 #acasadosfs #africanparents #foryou #tiktokangola,7026010990388397062,A casa dos F’s,"Apenas por diversão.
“Essa família é muito unida.”
Vídeos do nosso quotidiano.♥️",0,False,https://www.tiktok.com/@acasadosfs/video/7097997657871748357?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097997657871748357&source=h5_m,230205,233,196,1066,18501,7046760557633915653,7046760557633915653,10036,7046760557633915653,Captain (whistle),Nutcase22,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a2d4950f26f14f45978ba826d0661df0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/15cbe867144e4b1985e855ae1a164b7e,False,True,,,,,[],0,0,Angola,#acasadosfs #africanparents #foryou #tiktokangola,0,1,0,0,0,0,0,1,0,0
1,BR,7102521200819145990,1653684584,Ficou top🤪🤪,6768907852435981318,oflavioandradde,"O Tabacudo 😁 
Comediante
Insta: @oflavioandradde
YouTube: Flávio Andradde",0,False,https://www.tiktok.com/@oflavioandradde/video/7102521200819145990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102521200819145990&source=h5_m,5062409,2360,10472,21712,488049,7102521181080750854,7102521181080750854,72,7102521181080750854,original sound - oflavioandradde,oflavioandradde,6.768907852435981e+18,oflavioandradde,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102521208779967237.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,CL,7099449314988150021,1652969357, ,7096745369418580998,dushadiaozl15,👇👇👇👇👇👇,0,False,https://www.tiktok.com/@dushadiaozl15/video/7099449314988150021?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099449314988150021&source=h5_m,7780115,183,7693,26957,74349,7097113465415863045,7097113465415863045,72,7097113465415863045,Original sound (Contains music from: You Like My Bro - Bob tik),"Contains music from: ""You Like My Bro""",7.092402277512594e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097113491865144070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a2db32a2426b8563e8bf73f96beed6ad.json,False,False,Bob tik,You Like My Bro,Original sound (Contains music from: You Like My Bro - Bob tik),"Contains music from: ""You Like My Bro""",[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
3,AO,7094756901895933189,1651876818,#comedia #angola🇦🇴 #brasil🇧🇷 #Romance #viraltiktok #viralvideos,6913032681703162885,Newstrix,"Cinema 
sugestão de filmes e séries incríveis fique ligado ao nosso canal.",0,False,https://www.tiktok.com/@newstrix07/video/7094756901895933189?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094756901895933189&source=h5_m,93166,36,85,441,5718,7094756923219790597,7094756923219790597,72,7094756923219790597,original sound - newstrix07,Newstrix,6.913032681703163e+18,Newstrix,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094756930039646981.mp3,,False,False,,,,,[],0,0,Angola,#comedia #angola🇦🇴 #brasil🇧🇷 #Romance #viraltiktok #viralvideos,1,0,0,0,0,0,0,0,0,0
4,BR,7102512079474593030,1653682461,Os pelos dela cresceram 10 cm !! - Filme #After - #cinema #filme #series #cena #trechos #resumodefilmes #zonaflix #zonaflixbr #foryou #fyp #resumo,7091427135998624774,ZONAFLIX 🎬,"Resumo de Filmes e Séries
🍿 📽  🎬
Vídeos com parte única
no nosso Canal 👇🏻",0,False,https://www.tiktok.com/@zonaflixbr/video/7102512079474593030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102512079474593030&source=h5_m,2038772,1092,572,1233,188692,7102512155261487878,7102512155261487878,72,7102512155261487878,original sound - zonaflixbr,ZONAFLIX 🎬,7.091427135998625e+18,ZONAFLIX 🎬,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102512165642439429.mp3,,False,False,,,,,[],0,0,Angola,#After #cinema #filme #series #cena #trechos #resumodefilmes #zonaflix #zonaflixbr #foryou #fyp #resumo,0,1,0,0,1,0,0,0,0,0
5,AO,7089054182916803846,1650549050, ,6813736986009601029,Camila Sweliany,,0,False,https://www.tiktok.com/@camilasweliany/video/7089054182916803846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089054182916803846&source=h5_m,133856,56,131,221,5013,7089054157289655045,7089054157289655045,72,7089054157289655045,original sound - camilasweliany,Camila Sweliany,6.813736986009601e+18,Camila Sweliany,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089054154181692166.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7093083359202643206,1651487167,#emanamelo_018 #lurdesmiranda #emanamelo,6970347370613933062,emanamelo_018,NOVA CONTA,0,False,https://www.tiktok.com/@emanamelo_018/video/7093083359202643206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093083359202643206&source=h5_m,148869,57,599,4844,11512,7093083330551253765,7093083330551253765,72,7093083330551253765,original sound - emanamelo_018,emanamelo_018,6.970347370613933e+18,emanamelo_018,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093083325610412806.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7102325fb49564a57dbbbc4075264bbe.json,False,False,,,,,[],0,0,Angola,#emanamelo_018 #lurdesmiranda #emanamelo,0,0,0,0,0,0,0,0,0,0
7,PT,7093212107751099654,1651517142,Cala o quê? 😂😂🤷🏾 #o_mangope #fy #foryoupage #meme,6914311822607139845,Mangope,,0,False,https://www.tiktok.com/@o_mangope/video/7093212107751099654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093212107751099654&source=h5_m,63414,35,217,1571,5334,7093212094262299397,7093212094262299397,72,7093212094262299397,original sound - o_mangope,Mangope,6.91431182260714e+18,Mangope,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093212092005665542.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a8f39c5b3475356683ee7baa7f97cb58.json,False,False,,,,,[],0,0,Angola,#o_mangope #fy #foryoupage #meme,0,0,1,1,0,0,0,0,0,0
0,AO,7094019877484154117,1651705217,#melhorespeladeiros🔥🔥⚽️,6994059828000326662,williancamilobilly,Aqui podes desfrutar dos melhores dribles da rua⚽️ #ilovefutrua🔥,0,False,https://www.tiktok.com/@williancamilobilly/video/7094019877484154117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094019877484154117&source=h5_m,304176,6,41,815,4743,7094019846093998854,7094019846093998854,72,7094019846093998854,original sound - williancamilobilly,williancamilobilly,6.994059828000327e+18,williancamilobilly,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094019851266214661.mp3,,False,False,,,,,[],0,0,Angola,#melhorespeladeiros🔥🔥⚽️,0,0,0,0,0,0,0,0,0,0
1,AO,7089897057514720518,1650745297, ,6868024318926226438,Carlos AfroZilla,,0,False,https://www.tiktok.com/@carlosafrozilla2/video/7089897057514720518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089897057514720518&source=h5_m,100796,4,96,2273,1743,7089897041861610246,7089897041861610246,72,7089897041861610246,original sound - carlosafrozilla2,Carlos AfroZilla,6.868024318926226e+18,Carlos AfroZilla,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089897043782667013.mp3,,False,False,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
2,GB,7096516010781478150,1652286392,#answer to @tiktok_qna #fyp #foryoupage #foryoupage #mood #tiktok_qna,6944073838029112326,milliano247,Follow us on Instagram promo both our pages for prizes,0,False,https://www.tiktok.com/@cmg_modelling/video/7096516010781478150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096516010781478150&source=h5_m,716541,218,385,3484,34051,6705081709160826882,6705081709160826882,10033,6705081709160826882,Wiggle (feat. Snoop Dogg),Jason Derulo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a5fd89867e2246eba280d28d8b122e41,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ebe58ffa2c0c44ef9fe020e7de29b530,True,True,,,,,[],0,0,Angola,#answer #fyp #foryoupage #foryoupage #mood #tiktok_qna,0,0,2,0,1,0,0,0,0,0
3,AO,7070778418882776325,1646293893,😂😂😂🤦🏻‍♀️🇹🇷🇹🇷#mboka_elengi🇨🇩😂😂 #angola🇦🇴,6727685431460152326,La Poulga Neidy Masu,sou filha de Deus 🖐🏼🇦🇴🇨🇩,0,False,https://www.tiktok.com/@neidylapulga/video/7070778418882776325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070778418882776325&source=h5_m,116981,197,68,67,3624,7038308321765837573,7038308321765837573,72,7038308321765837573,original sound - yasmine.benz3 (Contains music from: Lupa Daratan - Aurora Creation),"Contains music from: ""Lupa Daratan""",3775072.0,YASMINE BEAUTY SALON,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7038308349041183494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b0141566841d870bae8f8f59c171163.json,False,False,Aurora Creation,Lupa Daratan,original sound - yasmine.benz3 (Contains music from: Lupa Daratan - Aurora Creation),"Contains music from: ""Lupa Daratan""",[],0,0,Angola,#mboka_elengi🇨🇩😂😂 #angola🇦🇴,1,0,0,0,0,0,0,0,0,0
4,BR,7073192582049713413,1646855982,Não João Caetano calma #fypage #foryou #fypシ @joaocaetano,230943292736098304,Erik Raphael,"aperta no ícone do YouTube 
a cima Ek Clipes ⬆️⬆️⬆️",0,False,https://www.tiktok.com/@erikraphaell/video/7073192582049713413?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073192582049713413&source=h5_m,9107736,5496,2508,6790,548779,7073192602236996358,7073192602236996358,72,7073192602236996358,original sound - erikraphaell,Erik Raphael,2.309432927360983e+17,Erik Raphael,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073192615499385606.mp3,,False,False,,,,,[],0,0,Angola,#fypage #foryou #fypシ,0,1,0,0,0,1,0,0,0,0
5,AO,7093202119850790149,1651514816, ,7029043101578904581,Wendy Intenational yaba Djogo,,0,False,https://www.tiktok.com/@wendyboutique2/video/7093202119850790149?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093202119850790149&source=h5_m,221905,431,128,704,10073,7069730673115793410,7069730673115793410,10033,7069730673115793410,500,Gaz Mawete,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/df5c79c800964f4b8476cc9f38202a32,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8d201832517a442387c0520d0cc9bc5a,False,True,,,,,[],0,0,Angola,,0,0,0,0,0,0,0,0,0,0
6,AO,7087711714644430085,1650236482,Vocês já são adultos 🥱 #tiktokangola🇦🇴,6868324318351311873,Selmo NM,,0,False,https://www.tiktok.com/@selmo_nm/video/7087711714644430085?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087711714644430085&source=h5_m,56705,36,42,165,1051,6742610234524567554,6742610234524567554,10033,6742610234524567554,Girls Need Love - Remix,Summer Walker & Drake,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b912d4d9cfc844a28f052651386e2244,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a04680a40a8342a1a89c6ced73ac58c9,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1481897988', 'external_song_key': 'apple_song_id'}]",0,0,Angola,#tiktokangola🇦🇴,0,0,0,0,0,0,0,1,0,0
