,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_belize,hash_belizean,hash_belizeantiktokers,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_trending,hash_viral
0,BZ,7083563843791637765,1649270730,#signal #safety #822 #😃,6972910953680094214,lindopadilla,🇧🇿,0,False,https://www.tiktok.com/@lindopadilla/video/7083563843791637765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083563843791637765&source=h5_m,79010,59,217,392,2954,6780105155212740610,6780105155212740610,10033,6780105155212740610,Laughing,Gianluca Marino,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8737cfed1275419995af77c0f6f22195,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3138c37d97094ba99dff97a80603d76f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1390061916', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#signal #safety #822 #😃,0,0,0,0,0,0,0,0,0,0
1,BZ,7079488948807978246,1648321969,Belize is not a real place 😭😂💀 #fyp #landshark #belize #foryoupage,6770255183051473925,Chöcö,"🇧🇿
Tourism major 🍃🌏",0,False,https://www.tiktok.com/@__dervin_19/video/7079488948807978246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079488948807978246&source=h5_m,50830,27,133,1,1916,7079488933419125509,7079488933419125509,72,7079488933419125509,original sound - __dervin_19,Chöcö,6.770255183051474e+18,Chöcö,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079488936048954118.mp3,,False,False,,,,,[],0,0,Belize,#fyp #landshark #belize #foryoupage,1,0,0,0,1,0,1,0,0,0
2,US,7079872623643233582,1648411301,Demessia is an example for ALL of us! #elsalvador #elsalvador🇸🇻 #fypシ #foryou,6824895749085791238,Aaron Murphy,Let’s bless a stranger today! 🙌🏻 Follow my IG: MURPHSLIFE for daily updates,0,False,https://www.tiktok.com/@murphslife/video/7079872623643233582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079872623643233582&source=h5_m,8846730,8703,11919,9342,887010,6786769422406125570,6786769422406125570,10033,6786769422406125570,See You Again (Piano Arrangement),Alexandre Pachabezian,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/01e275088de14f61be736b2e468c76e7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a4ac7ffe96bd4625964d8f622eb6b6f6,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1496899186', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#elsalvador #elsalvador🇸🇻 #fypシ #foryou,0,0,0,1,0,0,0,1,0,0
3,US,7088490025746173227,1650417696,If her friends aren’t in the plans she’s not interested 🤣🤣🤣 #fyp #preteenparents #CatOnALeash #parentsoftiktok #tiktokdad #actinglikemypreteen #actinglikemydaughter #tweensbelike #marriagetiktok #blackdads,6873972777259385862,Lemaur and Erica❤️,"Black love | Humor | Family | Travel 🤎
✨Growing up Grit✨
💌erica@ttpmtalent.com",0,False,https://www.tiktok.com/@mrandmrsgrit/video/7088490025746173227?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088490025746173227&source=h5_m,13964547,3226,9177,6011,1744999,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#fyp #preteenparents #CatOnALeash #parentsoftiktok #tiktokdad #actinglikemypreteen #actinglikemydaughter #tweensbelike #marriagetiktok #blackdads,0,0,0,0,0,0,1,0,0,0
4,US,7089920057232608558,1650750651,#duet with @daniellemarcan part 1 of clean girl makeup on my skin #cleangirlmakeup #cleangirl #minimalmakeup #nomakeupmakeup #rosacea,6772120609322828806,Kbangerz,"Beauty | Travel | Lifestyle | Plus size Fashion
SD/LA
✉️kbangerzbeauty@gmail.com",0,False,https://www.tiktok.com/@kbangerz/video/7089920057232608558?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089920057232608558&source=h5_m,6020228,2084,738,9717,787183,6984509553215851269,6984509553215851269,72,6984509553215851269,original sound - xolizahbeauty,xolizahbeauty,6.844707485771105e+18,xolizahbeauty,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6984509635852143366.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bc8491b7b18bcab95d16fd50abba7bd7.json,False,False,,,,,[],0,0,Belize,#duet #cleangirlmakeup #cleangirl #minimalmakeup #nomakeupmakeup #rosacea,0,0,0,0,0,0,0,0,0,0
5,US,7083988413816294698,1649369582,This is the white shirt challenge 😂🤣😭😅 #challenge #fyp #comedy #funny,6808051383939826694,tub of lard,Hi,0,False,https://www.tiktok.com/@imtuboflard/video/7083988413816294698?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083988413816294698&source=h5_m,36723149,37481,76760,58094,4323451,7083988406635858734,7083988406635858734,72,7083988406635858734,original sound - imtuboflard,tub of lard,6.808051383939827e+18,tub of lard,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083988421999446830.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/12092fd39a3123d30ceeaaf65749e317.json,False,False,,,,,[],0,0,Belize,#challenge #fyp #comedy #funny,0,0,0,0,0,1,1,0,0,0
6,GB,7077912661626719494,1647954962,The ladies reaction was the worst #foryoupage  #socialexperiment #london #xyzbca #viral #socialexperiments #england,6757407326120821765,alisa 🎸,,0,False,https://www.tiktok.com/@jinenie/video/7077912661626719494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077912661626719494&source=h5_m,21292372,9808,890,2696,1964285,6845089957535582982,6845089957535582982,72,6845089957535582982,original sound - pondermusic (Contains music from: Black Out Days - Future Islands Remix - Phantogram),"Contains music from: ""Black Out Days - Future Islands Remix""",6.836481670032836e+18,PonderMusic,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6845089842401905414.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2b55d261fec814546a6ba10a71a833c6.json,False,False,Phantogram,Black Out Days - Future Islands Remix,original sound - pondermusic (Contains music from: Black Out Days - Future Islands Remix - Phantogram),"Contains music from: ""Black Out Days - Future Islands Remix""",[],0,0,Belize,#foryoupage #socialexperiment #london #xyzbca #viral #socialexperiments #england,0,0,0,0,1,0,0,0,0,1
7,US,7101313696483347755,1653403441,#stitch with @axolotlplanet,6651006606749450246,Mojo the monkey,"📧Mymojothemonkey@gmail
📫PO BOX 2363 Madison Al 35758
👨‍💻mymojomonkey.com",0,False,https://www.tiktok.com/@mojothemonkey/video/7101313696483347755?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101313696483347755&source=h5_m,2658960,949,518,32,285272,7101313622466399019,7101313622466399019,72,7101313622466399019,original sound - mojothemonkey,Mojo the monkey,6.65100660674945e+18,Mojo the monkey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101313687968811818.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/974faae029a35267395cd3a6951c69a0.json,False,False,,,,,[],0,0,Belize,#stitch,0,0,0,0,0,0,0,0,0,0
0,BZ,7078050176631442693,1647986980,This is exactly why I don’t eat from everyone…. I went to purchase food and saw this it just turned me off !!! #fypage #donteatfromeverybody #resturant #nasty #nastyfood #foodie #chetumal #donttry #hillvalleychetumalcity #goodcourse #foodcourt #wow #belizeantiktokers #belizeantiktokers🇧🇿🇧🇿🇧🇿 #foryourpage #reviewphim,6781502885505205254,Antho 🌹,"God first🙏🏾 
content creator 📷 
Belizean🇧🇿
Link Below 👇🏾",0,False,https://www.tiktok.com/@mo__nesha/video/7078050176631442693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078050176631442693&source=h5_m,86158,53,106,82,943,6777299168986662914,6777299168986662914,10036,6777299168986662914,Up and Away (Vocalese),GHOSTLAND,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a364b866678640c8915fe094063304bf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c0a0dedb7724c45bd7c761b33dfc409,False,True,,,,,[],0,0,Belize,#fypage #donteatfromeverybody #resturant #nasty #nastyfood #foodie #chetumal #donttry #hillvalleychetumalcity #goodcourse #foodcourt #wow #belizeantiktokers #belizeantiktokers🇧🇿🇧🇿🇧🇿 #foryourpage #reviewphim,0,0,2,0,0,0,0,0,0,0
1,BZ,7097679006689955078,1652557173, ,6900649114092356613,coconut lady san pedro,,0,False,https://www.tiktok.com/@coconutladysanpedro/video/7097679006689955078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097679006689955078&source=h5_m,62900,0,328,426,1879,7043244374850882309,7043244374850882309,72,7043244374850882309,original sound - jesus_aguiver (Contains music from: Amor En Silencio - Marco Antonio Solís),"Contains music from: ""Amor En Silencio""",6.779992025784124e+18,Jesus Martinez,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7043244404232030981.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ae440b21717908f600c0d337743fedc7.json,False,False,Marco Antonio Solís,Amor En Silencio,original sound - jesus_aguiver (Contains music from: Amor En Silencio - Marco Antonio Solís),"Contains music from: ""Amor En Silencio""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
2,GB,7092320310162230533,1651309506,#scary #ghost,6782948264616281093,all_in_is,IG @allinis_makeup,0,False,https://www.tiktok.com/@all_in_is/video/7092320310162230533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092320310162230533&source=h5_m,8130662,9125,6189,2675,1421226,7092320283960347397,7092320283960347397,72,7092320283960347397,original sound - all_in_is,all_in_is,6.782948264616281e+18,all_in_is,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092320283884784389.mp3,,False,False,,,,,[],0,0,Belize,#scary #ghost,0,0,0,0,0,0,0,0,0,0
3,FR,7102720878164643078,1653731077, ,6816032957377479685,Deborah yowa,☝️☝️ my content offers asmr videos following emojis,0,False,https://www.tiktok.com/@deborahyowa/video/7102720878164643078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102720878164643078&source=h5_m,13149492,16296,6380,1241,842805,7102720851728009990,7102720851728009990,72,7102720851728009990,original sound - deborahyowa,Deborah yowa,6.81603295737748e+18,Deborah yowa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102720865707870981.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
4,US,7091317124441918762,1651075932,Young people trying to rescue the earthworm trapped in the cave and release it back to nature,7070101276704392235,Pháp vlogs ở Mỹ,,0,False,https://www.tiktok.com/@phaptivi999999/video/7091317124441918762?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091317124441918762&source=h5_m,49512545,3399,2512,25797,1330010,6777244629944240129,6777244629944240129,10036,6777244629944240129,When I Look At You (Instrumental),BLVKSHP,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/79d91e28eae2447bb0090b6505f0c720,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e7dce646c3544d8fb3b605f564060e99,False,True,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
5,IT,7102728358533827845,1653732818,@peppedanna1 💚,319629741307781120,Giuseppe D’anna⚡️,"⬇️INFO E COLLABORAZIONI SU INSTAGRAM ⬇️
😜INSTAGRAM: _peppe_danna_
🙏🏻Grazie ❤️",0,False,https://www.tiktok.com/@milina_gatta/video/7102728358533827845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102728358533827845&source=h5_m,2534176,29302,11202,9585,209430,7060249161795160878,7060249161795160878,72,7060249161795160878,Say it (Contains music from: Look What I Got - Notimes),"Contains music from: ""Look What I Got""",7.015035384464016e+18,Monty.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7060249174188526382.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f4aa522ae120e494732d8b53ba1fe033.json,False,False,Notimes,Look What I Got,Say it (Contains music from: Look What I Got - Notimes),"Contains music from: ""Look What I Got""",[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
6,US,7097318113577897259,1652473146,So tiny #fypシ #LENOVOJUSTBEYOU #fyp #fypシ゚viral #10MillionAdoptions #foryou #puppy #FindYourEdge #for #fpyシ #puppiesoftiktok,7036381679024702511,Webebullieslive,P.O Box 679 Middleburg FL 32050 cash app $Webebullies Venmo @mike-behrends-1,0,False,https://www.tiktok.com/@webebullieslive/video/7097318113577897259?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097318113577897259&source=h5_m,80363,216,116,31,7630,6704992801559414786,6704992801559414786,10033,6704992801559414786,Infinity,Jaymes Young,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7861e9af59e04a7aa61cb096ab7a5652,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1cd7ba384ad84c2d8dd663b398df1127,True,True,,,,,[],0,0,Belize,#fypシ #LENOVOJUSTBEYOU #fyp #fypシ゚viral #10MillionAdoptions #foryou #puppy #FindYourEdge #for #fpyシ #puppiesoftiktok,0,0,0,1,0,0,1,2,0,1
7,BR,7080617718717697286,1648584782,Inscreva-se em nosso canal no YouTube           Limpeza + Raspagem de Tapete 🌊 #satisfying #washing #rug #asmr #limpezadetapete #tapete #cleaning #tecido #lavagem #home #dirty,6876893449515320325,sofclean,"Somos especialistas em 
Limpeza e impermeabilização de estofados 
👇 BAURU/SP👇",0,False,https://www.tiktok.com/@sofcleanoficial/video/7080617718717697286?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080617718717697286&source=h5_m,49752590,4811,10015,2511,1168721,7080617723142621958,7080617723142621958,72,7080617723142621958,original sound - sofcleanoficial,sofclean,6.87689344951532e+18,sofclean,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080617708655627013.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5da6fd0a22556dd86d5ecf40eab5b2ab.json,False,False,,,,,[],0,0,Belize,#satisfying #washing #rug #asmr #limpezadetapete #tapete #cleaning #tecido #lavagem #home #dirty,0,0,0,0,0,0,0,0,0,0
0,BZ,7080969380997221637,1648666660,Small birthday recap 😜 #mosthated #fypシ゚viral #fypviral #foryoupage #belizeantiktokers #fyp,6826771988197278726,Kari ❤️,I am always hungry,0,False,https://www.tiktok.com/@kari_bze/video/7080969380997221637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080969380997221637&source=h5_m,72539,14,18,1,2791,7076126868579126058,7076126868579126058,72,7076126868579126058,original sound - rodjoel99,rodjoel99,7.070581021578036e+18,rodjoel99,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7076126908391623470.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ce271fa751fed291e60a7c1ce96bd904.json,False,False,,,,,[],0,0,Belize,#mosthated #fypシ゚viral #fypviral #foryoupage #belizeantiktokers #fyp,0,0,1,0,1,0,1,1,0,1
1,BZ,7073930298370706693,1647027745,I love mi man still and he could dance,6934706015946933253,Jazzlyn Duncan,Psalm 46:5🦋,0,False,https://www.tiktok.com/@jazzlyn_shanaee_/video/7073930298370706693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073930298370706693&source=h5_m,95746,60,113,195,3306,7009835611699890949,7009835611699890949,72,7009835611699890949,original sound - sugarplum447,🖤🤍💛🖤🤍💛,6.683465503498077e+18,🖤🤍💛🖤🤍💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7009835720298728198.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b3e981f1894f73a374ac14053f5ea984.json,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
2,DE,7102809426293230853,1653751693,#zemheri #turkishseries #turkisdrama #foryoupage #turkishactors #foryou,63769309096779776,𝐓𝐮𝐫𝐤𝐢𝐬𝐡 𝐒𝐞𝐫𝐢𝐞𝐬 🥀,thank you so so much for 171k followers :),0,False,https://www.tiktok.com/@turkishserieseditss6/video/7102809426293230853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102809426293230853&source=h5_m,256609,112,108,66,25788,6933698135990536966,6933698135990536966,72,6933698135990536966,original sound - sommsamm (Contains music from: Control - Zoe Wees),"Contains music from: ""Control""",6.806737041888724e+18,Turk series & movie edits 🇹🇷,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6933698209734839046.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/9402d2c1b5aa36c4ca29f130872ac223.json,False,False,Zoe Wees,Control,original sound - sommsamm (Contains music from: Control - Zoe Wees),"Contains music from: ""Control""",[],0,0,Belize,#zemheri #turkishseries #turkisdrama #foryoupage #turkishactors #foryou,0,0,0,1,1,0,0,0,0,0
3,GB,7099861053474934022,1653065221,Dover Sole Meunière 🤌🏽 #fish #EasyRecipe #EasyRecipes #tiktokchef #asmrfood #FoodTok #cooktok #doversole #french #tiktokkitchen #homechef #homecook #dinnerwithme,6747676715488117765,Notorious Foodie,"👅 I like to cook 🤷🏽‍♂️
🍔 Instagram: @notorious_foodie",0,False,https://www.tiktok.com/@notorious_foodie/video/7099861053474934022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099861053474934022&source=h5_m,12606117,4213,7850,10826,508103,6929151351410657281,6929151351410657281,10033,6929151351410657281,Jenkins: Palladio - 1. Allegretto (arr. for Strings Orchestra),Karl Jenkins & Carmine Lauri & David Alberman & London Symphony Orchestra,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/687d9ccfe83f46fe93a191025a6290cf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a710381cd5174916904c2658cc44459d,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1447108419', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#fish #EasyRecipe #EasyRecipes #tiktokchef #asmrfood #FoodTok #cooktok #doversole #french #tiktokkitchen #homechef #homecook #dinnerwithme,0,0,0,0,0,0,0,0,0,0
4,GB,7101269935166360837,1653393253,One of them ran on the water #run #funny #funnyvideos #fypシ #😂😂😂 #fyp #random #holiday #summertime,7042723202405630982,Yousri636,just from life,0,False,https://www.tiktok.com/@zoooom821/video/7101269935166360837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101269935166360837&source=h5_m,2718967,2778,8776,14485,191641,7101269912194206470,7101269912194206470,72,7101269912194206470,original sound - zoooom821,Yousri636,7.042723202405631e+18,Yousri636,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101269924957424390.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/87315d00a477af05bf25fdaf7085619a.json,False,False,,,,,[],0,0,Belize,#run #funny #funnyvideos #fypシ #😂😂😂 #fyp #random #holiday #summertime,0,0,0,0,0,1,1,1,0,0
5,GB,7102473246649421061,1653673419,When you’ve been doing the #90shaircut since the 90s ✌🏽 #haircut #hairgoals,6878176256316359685,Naomibouncyblows,"Yes… it’s real 🤎

Emilie@pwrmanagement.co.uk

@naomibouncyblows @s.u.l.hair",0,False,https://www.tiktok.com/@naomi.bouncy.blows/video/7102473246649421061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102473246649421061&source=h5_m,10122455,1667,2483,4190,1067383,6844921356623022081,6844921356623022081,10033,6844921356623022081,Heat Waves,Glass Animals,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4071b028aaa648d2bbf45b844edbc8c1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c4747652e0441c7bcd87204e6ca7bda,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1508562516', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#90shaircut #haircut #hairgoals,0,0,0,0,0,0,0,0,0,0
6,VN,7074438309727964417,1647146027,#waitforit #wao🥰🥰 #yes,7074206068585235502,Nikalibas3888,love baby❤️ Follow❤️,0,False,https://www.tiktok.com/@maymay3888/video/7074438309727964417?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074438309727964417&source=h5_m,3575834,80,50,32,65008,7074438284977408770,7074438284977408770,72,7074438284977408770,original sound - maymay3888 (Contains music from: All I Want for Christmas Is You - Mariah Carey),"Contains music from: ""All I Want for Christmas Is You""",7.074206068585235e+18,Nikalibas3888,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074438258444241666.mp3,,False,False,Mariah Carey,All I Want for Christmas Is You,original sound - maymay3888 (Contains music from: All I Want for Christmas Is You - Mariah Carey),"Contains music from: ""All I Want for Christmas Is You""",[],0,0,Belize,#waitforit #wao🥰🥰 #yes,0,0,0,0,0,0,0,0,0,0
7,AU,7093527309273140481,1651590530,I can’t believe he did that 😱😂#fyp #vrial #prank #funny,6905769774745601026,Oxlee,"Listen to my new song it
 just came out today 🥺😱
⬇️",0,False,https://www.tiktok.com/@oxlee/video/7093527309273140481?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093527309273140481&source=h5_m,3913136,1040,3314,22745,234419,7093527303619119874,7093527303619119874,72,7093527303619119874,original sound - oxlee (Contains music from: Run - AWOLNATION),"Contains music from: ""Run""",6.905769774745601e+18,Oxlee,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7093527304856455937.mp3,,False,False,AWOLNATION,Run,original sound - oxlee (Contains music from: Run - AWOLNATION),"Contains music from: ""Run""",[],0,0,Belize,#fyp #vrial #prank #funny,0,0,0,0,0,1,1,0,0,0
0,BZ,7086548704143936774,1649965697, ,6686664897709786118,Emmo,,0,False,https://www.tiktok.com/@emmo_og3/video/7086548704143936774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086548704143936774&source=h5_m,60602,31,312,731,2527,7076428328776862469,7076428328776862469,72,7076428328776862469,original sound - emmo_og3,Emmo,6.686664897709786e+18,Emmo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076428344144775941.mp3,,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
1,BZ,7078553504654167302,1648104171,##foryoupage #fyp #tiktok,6846486146843935750,Roderick Wade,"tapeboss 🇧🇿
""if you don't like me, just know i don't like you either""",0,False,https://www.tiktok.com/@tapeboss2.0/video/7078553504654167302?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078553504654167302&source=h5_m,28041,25,70,119,373,7078553458097376006,7078553458097376006,72,7078553458097376006,original sound - tapeboss2.0,Roderick Wade,6.846486146843936e+18,Roderick Wade,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078553409997114118.mp3,,False,False,,,,,[],0,0,Belize,##foryoupage #fyp #tiktok,0,0,0,0,1,0,1,0,0,0
2,US,7077790952135380266,1647926624,The one friend who always has your back 😂,7050360436883571759,Stokestwins,,0,False,https://www.tiktok.com/@stokestwin0/video/7077790952135380266?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077790952135380266&source=h5_m,10403942,4762,4567,38243,884231,7077790882866645806,7077790882866645806,72,7077790882866645806,original sound - stokestwin0,Stokestwins,7.050360436883572e+18,Stokestwins,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077790952294746926.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b992a5fbf7da132ad2902b571975931c.json,False,False,,,,,[],0,0,Belize,,0,0,0,0,0,0,0,0,0,0
3,US,7088063692117396782,1650318432,Finish the Lyrics or get splashed 😭🎈💧#fyp #foryou #xyzbca,6709908858191938565,Heyimparis,"Business: ron@gochuent.com

REACTING TO MY SISTERS TIKTOKS part 3 BELOW⬇️ ⬇️",0,False,https://www.tiktok.com/@brotherofcolor/video/7088063692117396782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088063692117396782&source=h5_m,3452891,3378,1062,1199,606544,7088063682135132974,7088063682135132974,72,7088063682135132974,original sound - brotherofcolor,Heyimparis,6.709908858191939e+18,Heyimparis,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7088063715597175595.mp3,,False,False,,,,,[],0,0,Belize,#fyp #foryou #xyzbca,0,0,0,1,0,0,1,0,0,0
4,GB,7091584648542702853,1651138223,#onlyinmycalvins #horse #cob #patchytwat #cobsoftiktok #horsesoftiktok #frankie,6764428303069283334,Jennie Branchflower,It’s all about Frankie ❤️❤️,0,False,https://www.tiktok.com/@frankie_patchytwatnew/video/7091584648542702853?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091584648542702853&source=h5_m,19059530,2828,8503,8844,281391,6990441958090999809,6990441958090999809,10033,6990441958090999809,Unstoppable,Sia,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/93b99b155d1f4a9eb1402a467e66e981,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c6ffe5a760b4ddab5229012fd23f3f9,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1162482538', 'external_song_key': 'apple_song_id'}]",0,0,Belize,#onlyinmycalvins #horse #cob #patchytwat #cobsoftiktok #horsesoftiktok #frankie,0,0,0,0,0,0,0,0,0,0
