,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_parati,hash_tiktok,hash_trending,hash_viral
2,US,7072507224974986542,1646696410,#pov you get to choose between marrying your girlfriend and calling your soulmate #fyp #foryou,1244043,Joe Masini🦋💕💫,"NJ | NYC
Insta & Snap: joe_masini
jmasini09@gmail.com
⬇️🌧MERCH🌧⬇️",0,False,https://www.tiktok.com/@joemasini/video/7072507224974986542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072507224974986542&source=h5_m,18730308,11925,4023,2724,1705896,6910652978068310789,6910652978068310789,72,6910652978068310789,original sound - baileyspinn (Contains music from: Story of My Life - One Direction),"Contains music from: ""Story of My Life""",2347629.0,Bailey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990552384774736646.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8bea54f123a13087e89677029ac2fddf.json,False,False,[],0,0,One Direction,Story of My Life,original sound - baileyspinn (Contains music from: Story of My Life - One Direction),"Contains music from: ""Story of My Life""",Anguilla,#pov #fyp #foryou,0,1,0,0,1,0,0,0,0,0
3,US,7080336892125826346,1648519396,Can’t go wrong with male nails🙃 #malenails #russianmanicure #nailtechproblems #nailvideos,6844141378587689989,Nail Mart USA,"Dry manicure education and shop💅
IG: @nailmartusa
Bit Restock: May 19, 12PM",0,False,https://www.tiktok.com/@nailmartusa/video/7080336892125826346?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080336892125826346&source=h5_m,1705758,218,178,440,216114,6787142837377959937,6787142837377959937,10033,6787142837377959937,Spongebob Tomfoolery - Dante9k Remix,David Snell,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/54f7eb006fc84958923dd105c98b57b5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceb716b0d9f64e27b61ab7a79a9bd520,False,True,[],0,0,,,,,Anguilla,#malenails #russianmanicure #nailtechproblems #nailvideos,0,0,0,0,0,0,0,0,0,0
4,US,7080517219012300078,1648561384,DYI doggie barf bag. #barf #vomiting #veterinarian #bra #fyp #dyi,7005584428341822469,Animal Hospital of South Bay,"Animal Hospital of South Bay
Veterinarians loving their job
Facebook:@ahsouthbay",0,False,https://www.tiktok.com/@animalhospitalofsouthbay/video/7080517219012300078?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080517219012300078&source=h5_m,20263835,3554,3816,1937,2309984,6761269812883621890,6761269812883621890,10033,6761269812883621890,Puppy Love,Snikka,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8b250f333ab74616985adf624455f06c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3fd4f143798f4925afd3c30f9649cc58,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1488418262', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#barf #vomiting #veterinarian #bra #fyp #dyi,0,0,0,0,1,0,0,0,0,0
5,AU,7074830303100964097,1647237295,FAKE Bathroom Photos on iPhone! #productphotography #shampoo #bathroom #bathbomb #phototips #productphotoideas #productphotoshoot #iphonephotography #iphonephotographytricks,6853323165888676870,MK’s Photography Tips,"Easy-to-follow Photo Tutorials! ✨
Product Photographer 📸
Join… The Waitlist ⬇️",0,False,https://www.tiktok.com/@mkphototips/video/7074830303100964097?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074830303100964097&source=h5_m,5203929,1051,1639,4327,481491,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#productphotography #shampoo #bathroom #bathbomb #phototips #productphotoideas #productphotoshoot #iphonephotography #iphonephotographytricks,0,0,0,0,0,0,0,0,0,0
6,US,7078156519350471979,1648011739,I think I’m stuck with it. HELP #makeup #OscarsAtHome #OhNo #help #fyp #lipstick #birthday,313597259818946562,Cj,"Part time SAHM content creator!
-22-",0,False,https://www.tiktok.com/@itsmecee_/video/7078156519350471979?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078156519350471979&source=h5_m,12111692,6803,1967,46,930980,5000000000849067435,5000000000849067435,71,5000000000849067435,Be My Lover,La Bouche,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/93d749dfbd6e47148a69eda0410b8941,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d445ee9572d647de92db991a0ec37626,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '849067435', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#makeup #OscarsAtHome #OhNo #help #fyp #lipstick #birthday,0,0,0,0,1,0,0,0,0,0
7,AU,7096472569850678530,1652276278,exploring an ice kingdom type beat ❄️ #runaway #BookTok #indianviolin #fyp #tiktokviolin #darkacademia #xyzcba,6755009188336419845,Joel Sunny,"more on spotify / apple / youtube

📧: joelsunnyviolin@gmail.com",0,False,https://www.tiktok.com/@joelsvnny/video/7096472569850678530?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096472569850678530&source=h5_m,3949225,7616,5734,20048,785032,7096472570257574657,7096472570257574657,72,7096472570257574657,original sound - joelsvnny,Joel Sunny,6.75500918833642e+18,Joel Sunny,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096472538922617601.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6bf324514ec931e609ebcc27d41190d3.json,False,False,[],0,0,,,,,Anguilla,#runaway #BookTok #indianviolin #fyp #tiktokviolin #darkacademia #xyzcba,0,0,0,0,1,0,0,0,0,0
0,FR,7102468474860997893,1653672308,#prtoii #harmonik #kompa @No ❤️,6807738015907021830,haitya,🇭🇹🇮🇹,0,False,https://www.tiktok.com/@h.aitya/video/7102468474860997893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102468474860997893&source=h5_m,167061,279,627,9,20415,7065329025347553281,7065329025347553281,10033,7065329025347553281,Fem voyé,Joé Dwèt Filé,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/92c06547560f429bbf39ac818ca2286b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/22f9f902ff4244cd8c13682ba2acc628,False,True,[],0,0,,,,,Anguilla,#prtoii #harmonik #kompa,0,0,0,0,0,0,0,0,0,0
1,US,7077727525379558702,1647911856,This is my story y’all 😢 #lgbt🌈 #virall #fyp #fylシ #fyp #fypシ゚viral #OscarsAtHome #trending,7077721803255858222,lhizzyfinesse0,"NYC📍🏳️‍🌈
SUBSCRIBE TO MY YOUTUBE: 
THE JAD
I POST EVERYTHING YOU NEED TO SEE",0,False,https://www.tiktok.com/@lhizzyfinesse0/video/7077727525379558702?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077727525379558702&source=h5_m,6839696,10721,2835,1532,833189,7048615957367261957,7048615957367261957,72,7048615957367261957,original sound - infilowetrust (Contains music from: Joker - Zaga),"Contains music from: ""Joker""",6.990106681913492e+18,🫡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7048615969907919621.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/affefcf6ed62b7ac1d84ae57c0805d16.json,False,False,[],0,0,Zaga,Joker,original sound - infilowetrust (Contains music from: Joker - Zaga),"Contains music from: ""Joker""",Anguilla,#lgbt🌈 #virall #fyp #fylシ #fyp #fypシ゚viral #OscarsAtHome #trending,0,0,0,0,2,1,0,0,1,1
2,US,7081376862789733674,1648761533,#son#hisgirlfriend#myhouse#fyppppppppppppppppppppppp,6784229006310360069,Tik Toker,No bio yet,0,False,https://www.tiktok.com/@unstoppable_2020vision/video/7081376862789733674?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081376862789733674&source=h5_m,10571025,20908,13914,2091,1505192,7081376832645253934,7081376832645253934,72,7081376832645253934,original sound - unstoppable_2020vision,Tik Toker,6.78422900631036e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081376865276922670.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/96e2d5748eadb1ddbf2a090e3744356a.json,False,False,[],0,0,,,,,Anguilla,#son#hisgirlfriend#myhouse#fyppppppppppppppppppppppp,0,0,0,0,0,0,0,0,0,0
3,US,7095885451025780014,1652139577,My entire time line right now 🤣😭 #amberheard #fyp #johnnydepptrial #johnnydeppamberheard #LOL #ICANNOT,6746352861402072070,Ddsamlalsingh,"NYC/Trini
My friends tell me I’m funny
Possibly living a double life",0,False,https://www.tiktok.com/@ddsamlalsingh/video/7095885451025780014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095885451025780014&source=h5_m,390902,503,471,558,46576,7093949001451621166,7093949001451621166,72,7093949001451621166,original sound - dailywire,Daily Wire,6.990057066854696e+18,Daily Wire,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093949038550354734.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bede214f2b5220cb300c917a15a81848.json,False,False,[],0,0,,,,,Anguilla,#amberheard #fyp #johnnydepptrial #johnnydeppamberheard #LOL #ICANNOT,0,0,0,0,1,0,0,0,0,0
4,FR,7102853059369241861,1653761851,#duo avec @blackmuscle91 #pourtoi #fun #fyp #duet #musculation #Fitness #dance #amapiano @aminutta @tatianamonalisa @blackmuscle91 #southafrica #southafricatiktok #nigeria,6978417927071810566,Man_focus,"🇨🇲 I  am dancing  🕺🏿🕺🏿🎵🎶 
🇨🇲 I  am joking 🤪🤪🤪
Objectif 50k 🙏🏿🙏🏿",0,False,https://www.tiktok.com/@man_focus/video/7102853059369241861?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102853059369241861&source=h5_m,425286,135,40,107,18339,7099822223984315142,7099822223984315142,72,7099822223984315142,original sound - blackmuscle91,BLACKMUSCLE91,6.95282745471448e+18,BLACKMUSCLE91,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099822233887689478.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/391d676e8d64d3227da549ddd6d86760.json,False,False,[],0,0,,,,,Anguilla,#duo #pourtoi #fun #fyp #duet #musculation #Fitness #dance #amapiano #southafrica #southafricatiktok #nigeria,1,0,0,0,1,0,0,0,0,0
5,US,7092789633213369643,1651418776,#alreadyfamous #LIKEABOMBSHELL #twins #twinboys #blacktiktok,6743639446400943109,Jay AlreadyFamous,"SAG Actor/Content Creator🎬🎥
IG @Jay.AlreadyFamous
Jay.AlreadyFamous@gmail.com",0,False,https://www.tiktok.com/@jay.alreadyfamous/video/7092789633213369643?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092789633213369643&source=h5_m,3439398,1413,202,1603,134346,7084006982138480642,7084006982138480642,10033,7084006982138480642,First Class,Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8712eb155ead4a259d0556ce2249f72f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5d7c6d06714845a7bcd898dea16c5b97,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1618136917', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#alreadyfamous #LIKEABOMBSHELL #twins #twinboys #blacktiktok,0,0,0,0,0,0,0,0,0,0
6,FR,7101634798472449285,1653478204,Un lion ✨❤️🩸,7039323959171679237,Pablo7813.t,"📤: pablo7813.t@gmail.com
👻: pablo7813.ty 
🇲🇦🇲🇶
Go les 50k",0,False,https://www.tiktok.com/@pablo7813.t/video/7101634798472449285?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101634798472449285&source=h5_m,3009373,5968,1669,469,426719,7069045214781967110,7069045214781967110,72,7069045214781967110,rover,sped audios <3,7.068961238521759e+18,sped audios <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069045187401648902.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6ab84637e8d34f003e9842206b482a0b.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
7,US,7080942067941117227,1648660303,#fyp #cleanyourears,6874373435256095749,user7502756174373,"It ain’t on me, it’s in me!!",0,False,https://www.tiktok.com/@miraclewhips11/video/7080942067941117227?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080942067941117227&source=h5_m,1573242,226,489,323,18370,7080942016753978155,7080942016753978155,72,7080942016753978155,original sound - miraclewhips11,user7502756174373,6.874373435256096e+18,user7502756174373,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080942060710202158.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp #cleanyourears,0,0,0,0,1,0,0,0,0,0
0,US,7102503063612656942,1653680361,#stitch with @momentsgang idc where you going I’m ready‼️#🇯🇲 #foryoupage #thrill_jamaican #foryouoage #jamaica #😂 #reaction #viral #jamaicancomedy #fypシ #fyp,6997903826574181381,Thrill🇯🇲,"Banned @160k 
CEO OF “SUCK YUH MUMMER”
📧:Thrilljamaican@gmail.com",0,False,https://www.tiktok.com/@thrill_jamaican2.0/video/7102503063612656942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102503063612656942&source=h5_m,336473,558,1064,2628,62006,7102503011695643438,7102503011695643438,72,7102503011695643438,original sound - thrill_jamaican2.0,Thrill🇯🇲,6.997903826574181e+18,Thrill🇯🇲,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102503057665182506.mp3,,False,False,[],0,0,,,,,Anguilla,#stitch #🇯🇲 #foryoupage #thrill_jamaican #foryouoage #jamaica #😂 #reaction #viral #jamaicancomedy #fypシ #fyp,0,0,1,0,1,1,0,0,0,1
1,FR,7102093797085007110,1653585071,Des barres au @kheops_paris 🤣🤣🤣,6561109050200506373,moya_vibes,"Follow me on Instagram @moya_vibes
On vas à 500k la miff let’s go",0,False,https://www.tiktok.com/@moya_vibes/video/7102093797085007110?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102093797085007110&source=h5_m,891526,401,587,48,74525,7096903387857292038,7096903387857292038,72,7096903387857292038,original sound - ngdu9,Ngdu92,6.983824028620785e+18,Ngdu92,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097293094281956101.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8ed833d5126c470de730ab49f9242ff3.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
2,US,7101759514097061162,1653507239,follow if you want more videos like this‼️ Did you like this video? #endtimes #endoftheworld #theendisnear #fyp #trends #tiktoktrends,6969353671466632197,YeshuaChoseYou,"✝️YCY Ministries🌤
Engaged🤍
NO DM’s From MEN",0,False,https://www.tiktok.com/@yeshuachoseyou111/video/7101759514097061162?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101759514097061162&source=h5_m,356379,401,1284,144,19928,7101759492433447722,7101759492433447722,72,7101759492433447722,original sound - yeshuachoseyou111,YeshuaChoseYou,6.969353671466632e+18,YeshuaChoseYou,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101759520837372718.mp3,,False,False,[],0,0,,,,,Anguilla,#endtimes #endoftheworld #theendisnear #fyp #trends #tiktoktrends,0,0,0,0,1,0,0,0,0,0
3,GB,7095148414702275846,1651967975,😂😂😂,6826812081213719558,Mr & Mrs Phoenix,"Wassup! Welcome fam😍luv u
Our Instagram-official_phoenixs
Road to 1mill guys❤️",0,False,https://www.tiktok.com/@mrandmrsphoenix/video/7095148414702275846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095148414702275846&source=h5_m,497748,281,2808,1704,16252,6989773685255146245,6989773685255146245,72,6989773685255146245,original sound - val.trovato,Valentina Trovato,6.77420114854106e+18,Valentina Trovato,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989773782126693126.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4800ea2e394d1c7d9d2959de1952fb48.json,False,False,[],0,0,,,,,Anguilla,,0,0,0,0,0,0,0,0,0,0
4,ZA,7090856564759776518,1650968702,Drop a ❤️ if this was touching!💯 #motivation #business #businessmotivation #teens #highschool #teenager #school #usa #america #fyp #foryoupage #explore #advice #wealth #desireforwealth,7088338093192135686,Desire For Wealth,"Motivating the next generation of Millionaires!
Follow our Instagram⬇️",0,False,https://www.tiktok.com/@desireforwealth/video/7090856564759776518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090856564759776518&source=h5_m,3260632,7169,4975,12664,254298,7090856555343612677,7090856555343612677,72,7090856555343612677,original sound - desireforwealth (Contains music from: Homeroom (Intro) - Aubrey Fresh),"Contains music from: ""Homeroom (Intro)""",7.088338093192136e+18,Desire For Wealth,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090856537282988806.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ba91d6e7f5e9013e9531d2b0bb489d5.json,False,False,[],0,0,Aubrey Fresh,Homeroom (Intro),original sound - desireforwealth (Contains music from: Homeroom (Intro) - Aubrey Fresh),"Contains music from: ""Homeroom (Intro)""",Anguilla,#motivation #business #businessmotivation #teens #highschool #teenager #school #usa #america #fyp #foryoupage #explore #advice #wealth #desireforwealth,0,0,1,0,1,0,0,0,0,0
5,ZA,7085408433200975109,1649700207,"She’s like “tf?”😂😂, I was setting my mixture for taxi and I caught the engine just when it was about to go off 😂 #namwezi",6879491866715800577,Namwezi ❤️,"Subscribe to my YouTube, I fly metal birds 
text me on Insta for fast response💕",0,False,https://www.tiktok.com/@namweziiii_/video/7085408433200975109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085408433200975109&source=h5_m,3175226,759,753,5270,109948,7085408423000492805,7085408423000492805,72,7085408423000492805,original sound - namweziiii_,Namwezi ❤️,6.879491866715801e+18,Namwezi ❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085408404184877830.mp3,,False,False,[],0,0,,,,,Anguilla,#namwezi,0,0,0,0,0,0,0,0,0,0
6,ZA,7101024541798829317,1653336116,"Hey you , what time you seeing this 🥰 #dance #fyp #twins",6578120858623197189,Laurenandlara,"CEO of the best duo in 🇿🇦
IG - laurenandlara 
YT - lauren and lara",0,False,https://www.tiktok.com/@laurenandlaratiktok/video/7101024541798829317?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101024541798829317&source=h5_m,2386418,2141,2069,27122,242263,7091561281357875202,7091561281357875202,10033,7091561281357875202,Buga (Lo Lo Lo),Kizz Daniel & Tekno,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0842b35245034d23bcb9fecca5fcf51b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e0874051643b4450bff6b0552ebfd7ad,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1621384034', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Anguilla,#dance #fyp #twins,0,0,0,0,1,0,0,0,0,0
7,US,7098931223774416170,1652848727,DO THIS !! 💓 #fyp #itsgontaefreakcult,7082851388409021482,hm hi,"insta ⤴️
main banned at 2.4M
back in a matter of slime 🐍
we stan women 💓",0,False,https://www.tiktok.com/@itsgontae2/video/7098931223774416170?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098931223774416170&source=h5_m,1446123,980,881,9004,215350,7098931138105805610,7098931138105805610,72,7098931138105805610,original sound - itsgontae2,hm hi,7.082851388409021e+18,hm hi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098931207571852074.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp #itsgontaefreakcult,0,0,0,0,1,0,0,0,0,0
0,AI,7085812787229756678,1649794353,#fypシ,6963791979478713350,YOUVID,,0,False,https://m.tiktok.com/v/7085812787229756678.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085812787229756678&source=h5_m,151146,79,48,88,4882,7085812773141760773,7085812773141760773,72,7085812773141760773,original sound - youv.id,YOUVID,6.963791979478713e+18,YOUVID,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085812785367485190.mp3,,False,False,[],0,0,,,,,Anguilla,#fypシ,0,0,0,0,0,1,0,0,0,0
1,AI,7073052750166297862,1646823429,#gracia señor por un dia mas de vida 🥰🥰🇩🇴🇨🇼🇦🇼🇵🇷🇻🇪🇧🇶🇨🇴🇪🇨🇪🇸🇺🇸🇭🇹🇵🇦🇺🇾🇨🇺🇭🇳🇦🇷🇬🇹🇬🇳🇧🇷🇸🇻🇵🇪#parati #foryou #viral,6812389567015420934,Junior Polanco,,0,False,https://m.tiktok.com/v/7073052750166297862.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073052750166297862&source=h5_m,44027,260,404,671,4390,7073052672852609797,7073052672852609797,72,7073052672852609797,original sound - juniorpolanco44,Junior Polanco,6.812389567015421e+18,Junior Polanco,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073052708915120902.mp3,,False,False,[],0,0,,,,,Anguilla,#gracia #parati #foryou #viral,0,1,0,0,0,0,1,0,0,1
2,ZA,7102563466388540678,1653694427,You’re welcome to follow my Ig😘 #jessicamashaba20,6696736251507033093,Jessica Mashaba,🤎 Email: businessabove20@gmail.com,0,False,https://m.tiktok.com/v/7102563466388540678.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102563466388540678&source=h5_m,556694,153,112,1042,86282,7055460854933801775,7055460854933801775,72,7055460854933801775,original sound - zootedcam (Contains music from: She Ain't You - Chris Brown),"Contains music from: ""She Ain't You""",6.962623169845216e+18,cam,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7055460866376043311.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/41c831b3fdfa625a6416ecac44feb074.json,False,False,[],0,0,Chris Brown,She Ain't You,original sound - zootedcam (Contains music from: She Ain't You - Chris Brown),"Contains music from: ""She Ain't You""",Anguilla,#jessicamashaba20,0,0,0,0,0,0,0,0,0,0
3,US,7082521040630500654,1649027933,THANK ME LATER 😂😘 #fyp #foryou,6992351109320328197,Prodaydj,KING OF REACTIONS🐐,0,False,https://m.tiktok.com/v/7082521040630500654.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082521040630500654&source=h5_m,3166446,10995,24208,14573,774796,7082521034213165867,7082521034213165867,72,7082521034213165867,original sound - prodayworld,Prodaydj,6.992351109320328e+18,Prodaydj,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082521042987797294.mp3,,False,False,[],0,0,,,,,Anguilla,#fyp #foryou,0,1,0,0,1,0,0,0,0,0
4,US,7077657984180210990,1647895664,#jacion #saybadword #saybadwords #dcfinest #dmvfinest #dcboyz #dcdudez #duetwithchaneys #dccomedy follow: @jacion02,6873905620345816070,James Cap Chaneybey,"DC
Follow my instagram

https://youtube.com/channel/UCAaRG_cBpeusKD2AygxCULw",0,False,https://m.tiktok.com/v/7077657984180210990.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077657984180210990&source=h5_m,2407125,1630,5725,2563,128341,7013518724460219141,7013518724460219141,72,7013518724460219141,original sound - stxr.froggi (Contains music from: Idc Inc. - Hope Wright),"Contains music from: ""Idc Inc.""",6.988490973971154e+18,Judez🐸✨💀,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7013518841431673606.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9f2b9cf350ee52f7013de3ad940d3e12.json,False,False,[],0,0,Hope Wright,Idc Inc.,original sound - stxr.froggi (Contains music from: Idc Inc. - Hope Wright),"Contains music from: ""Idc Inc.""",Anguilla,#jacion #saybadword #saybadwords #dcfinest #dmvfinest #dcboyz #dcdudez #duetwithchaneys #dccomedy,0,0,0,0,0,0,0,0,0,0
5,US,7102181673097366826,1653605533,#stitch #FORDfortheBuilders #TopGunMode #katespadenycabana #FrunktheBeat #FrunktheBeat #greenscreenvideo #SearchForWonderMom #10MillionAdoptions #LENOVOJUSTBEYOU #FindYourEdge #BBPlayDate #LaurelRoad4Nurses #ShowYourJOWO #LIKEABOMBSHELL #HPSustainableSounds #ImoniCarly #TalkingTree #takeaNAIRbreak #Totinos425 #WomenOwnedBusiness,9129503,Xavier Nathaniel Smith,"Black&Rican
Dating Coach
New Book Below👇",0,False,https://m.tiktok.com/v/7102181673097366826.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102181673097366826&source=h5_m,958992,1005,9369,32217,78183,7102181678000393006,7102181678000393006,72,7102181678000393006,original sound - xaviertainment,Xavier Nathaniel Smith,9129503.0,Xavier Nathaniel Smith,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102181695377378091.mp3,,False,False,[],0,0,,,,,Anguilla,#stitch #FORDfortheBuilders #TopGunMode #katespadenycabana #FrunktheBeat #FrunktheBeat #greenscreenvideo #SearchForWonderMom #10MillionAdoptions #LENOVOJUSTBEYOU #FindYourEdge #BBPlayDate #LaurelRoad4Nurses #ShowYourJOWO #LIKEABOMBSHELL #HPSustainableSounds #ImoniCarly #TalkingTree #takeaNAIRbreak #Totinos425 #WomenOwnedBusiness,0,0,0,0,0,0,0,0,0,0
