,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_trending,hash_viral,hash_xyzbca
2,GB,7099341554317282566,1652944270,"New movie,hope u like #fyp #fypシ #movie#movieclips #vira#thriller #scary",7098526771717800965,happymovie666,"I like movie 💕💕💕
I will update every day 💕💕💕
Thanks for your support 😘😘",0,False,https://www.tiktok.com/@happymovie666/video/7099341554317282566?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099341554317282566&source=h5_m,1356877,175,76,789,55485,6830462309895276545,6830462309895276545,10036,6830462309895276545,dance(256762),TimTaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aabf89bd826e4d71b9a870e114bb2bc3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/365f0bbc20fa4bcfbac7dec8565ad4a5,False,True,,,,,[],0,0,Cook Islands,#fyp #fypシ #movie#movieclips #vira#thriller #scary,0,0,0,0,1,1,1,0,0,0
3,GB,7098314010033933573,1652705022,New addition to the collection 🤩,7835848,JeremyLynch,"For more content follow me on Facebook, YouTube, Insta & Snapchat",0,False,https://www.tiktok.com/@jeremylynch/video/7098314010033933573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098314010033933573&source=h5_m,5764329,3682,9213,7383,766246,6891415340572477441,6891415340572477441,10033,6891415340572477441,"Something In The Way (From ""The Batman"")",Geek Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/fcc3503f5028499a8c31cb62aeb36764,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e071abe53ae9410d978d81e861c457d6,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1531732979', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
4,US,7103344854494661931,1653876355,Mexican fast food turned into an EXTRAORDINARY Korean meal🇰🇷🥵 Thank you Chef @Kevin 🙏 #tteokbokki #koreanfood #michelinchef,6611640497603854341,Danny Kim,"got a lot of chef friends👨‍🍳
follow IG @dannygrubs
📬 danny@eatthecapital.com",0,False,https://www.tiktok.com/@dannygrubs/video/7103344854494661931?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103344854494661931&source=h5_m,553680,146,163,161,72705,7103345021696428846,7103345021696428846,72,7103345021696428846,original sound - dannygrubs,Danny Kim,6.611640497603854e+18,Danny Kim,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103345037714574126.mp3,,False,False,,,,,[],0,0,Cook Islands,#tteokbokki #koreanfood #michelinchef,0,0,0,0,0,0,0,0,0,0
5,US,7103257101362908458,1653855924,My new car 🤩,7683952,Lance Stewart,"Business: imLance210@gmail.com 
(856) 644-3632 NEW MERCH👇🏻",0,False,https://www.tiktok.com/@lance210/video/7103257101362908458?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103257101362908458&source=h5_m,1792104,955,2247,1384,206888,7103257056249056046,7103257056249056046,72,7103257056249056046,original sound - lance210,Lance Stewart,7683952.0,Lance Stewart,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7103257088268274478.mp3,,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
6,AE,7097926351847427334,1652614763,You get them all? #quiz #trivia #generalknowledge #top5,6778793738603283461,Mahan Lankarani,"Quizzes | Brain Teasers | Riddles
⬇️ organize everything better ⬇️",0,False,https://www.tiktok.com/@mahanlankarani/video/7097926351847427334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097926351847427334&source=h5_m,7954671,19374,5091,4551,1360556,6777600386590050306,6777600386590050306,10036,6777600386590050306,Reflections on 52nd,Psyched on Sound,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/403ad980d4e3426fbf33aaeb38794d84,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e790685d768431da9ee269e8957248f,False,True,,,,,[],0,0,Cook Islands,#quiz #trivia #generalknowledge #top5,0,0,0,0,0,0,0,0,0,0
7,AU,7095932395047750913,1652150512,Honestly iv had it with his attitude lately #fyp #cats #funny #viral #pets,6763196132211573765,Charlisse Cronin,"Hey, My cats name is ‘Cat’ .. I post random stuff, enjoy 
Australia",0,False,https://www.tiktok.com/@charlissecronin_/video/7095932395047750913?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095932395047750913&source=h5_m,11247662,14706,64740,24113,2839823,7095932422071618306,7095932422071618306,72,7095932422071618306,original sound - charlissecronin_,Charlisse Cronin,6.763196132211574e+18,Charlisse Cronin,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095932432905554689.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1473f0d9788a0f809b5d5269341e6bc6.json,False,False,,,,,[],0,0,Cook Islands,#fyp #cats #funny #viral #pets,0,0,0,1,1,0,0,0,1,0
0,US,7101327321977589034,1653406612,Part 4 #storytime #fyp #foryou,6951276236321719301,13kkt,"If you like my video,can you follow for me ❤️love you 😜",0,False,https://www.tiktok.com/@13kkt/video/7101327321977589034?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101327321977589034&source=h5_m,3164497,496,59,478,271512,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#storytime #fyp #foryou,0,1,0,0,1,0,0,0,0,0
1,GB,7102809603355757829,1653751734, ,6742176981448115205,Lawrence,"114lbs  lost 
Food & bad dancing 
Enquiries lawrencetiktok90@gmail.com
Live 10pm",0,False,https://www.tiktok.com/@lawrencetiktok90/video/7102809603355757829?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102809603355757829&source=h5_m,371264,419,78,52,24896,7102809599745411845,7102809599745411845,72,7102809599745411845,original sound - lawrencetiktok90,Lawrence,6.742176981448115e+18,Lawrence,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102809594971343622.mp3,,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
2,DE,7101312698394086658,1653403207,The burn of the nail plate after home manicure 🤕💅,6774589942615540742,Алёна Лаврентьева,"Nail service expert💅
Instagram: alena_lavrenteva_
YouTube: Alena Lavrenteva",0,False,https://www.tiktok.com/@alena_lavrenteva/video/7101312698394086658?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101312698394086658&source=h5_m,3639857,387,261,142,250125,6938489769680849670,6938489769680849670,72,6938489769680849670,original sound - heysheybae,heysheybae,6.726640438003992e+18,heysheybae,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6938489813922515717.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/543997f9c2d0ffc76e5b3ec7e5faaee5.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
3,AU,7101598488038788354,1653469749,Kyle and Jackie O helped send my brother from 0 to 100 ⌚️ @KyleAndJackieo @scottoscotto #sassy #brother #watch #rolex #rolex #funny #prank #fyp,6753561832164492293,Luke And Sassy Scott,"🐨 
2 brothers
📬 kirsty.kassabis@mushroomgroup.com",0,False,https://www.tiktok.com/@lukeandsassyscott/video/7101598488038788354?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101598488038788354&source=h5_m,1470755,1035,1923,1199,166898,7101598500567173890,7101598500567173890,72,7101598500567173890,original sound - lukeandsassyscott,Luke And Sassy Scott,6.753561832164492e+18,Luke And Sassy Scott,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7101598502328814337.mp3,,False,False,,,,,[],0,0,Cook Islands,#sassy #brother #watch #rolex #rolex #funny #prank #fyp,0,0,0,1,1,0,0,0,0,0
4,TH,7102609329127263514,1653705102,วอเอ๊ะๆๆมาร์กตัวขาว#ขาวจริงบอกต่อ #กระแสมาแรง #madamelisa #โลชั่นมาดามลิซ่า #ครีมมาดามลิซ่า #มาดามลิซ่าสุพรรณบุรี,6928755238615434242,S.Rujayapa789,"เสี่ยวเหมย  
รีวิว/แม่ค้าออนไลน์/แบ่งปันความรู้
🥰ขอบคุณทีกดใจ กดติดตา",0,False,https://www.tiktok.com/@rujayapa789/video/7102609329127263514?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102609329127263514&source=h5_m,39878,28,17,10,2039,7098987284065717019,7098987284065717019,24,7098987284065717019,original sound - gz.jonaz (Contains music from: ด จังหวะมันส์ๆ Fun Beat - วงไม้เลื้อยแบนด์),"Contains music from: ""ด จังหวะมันส์ๆ Fun Beat""",6.596315224135057e+18,「GZ丨Jonaz,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7098987293662563098.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bb3ed49164865ace9a8233c23855b12a.json,False,False,วงไม้เลื้อยแบนด์,ด จังหวะมันส์ๆ Fun Beat,original sound - gz.jonaz (Contains music from: ด จังหวะมันส์ๆ Fun Beat - วงไม้เลื้อยแบนด์),"Contains music from: ""ด จังหวะมันส์ๆ Fun Beat""",[],0,0,Cook Islands,#ขาวจริงบอกต่อ #กระแสมาแรง #madamelisa #โลชั่นมาดามลิซ่า #ครีมมาดามลิซ่า #มาดามลิซ่าสุพรรณบุรี,0,0,0,0,0,0,0,0,0,0
5,PH,7091957033359969563,1651224921, ,6605196848306372609,𝙀𝙖𝙧𝙡,"⬇️ SPONSORSHIP & INQUIRIES ⬇️
📩:eamalsola@gmail.com",0,False,https://www.tiktok.com/@earlalsola/video/7091957033359969563?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091957033359969563&source=h5_m,289322,92,30,768,37774,7088568410174491419,7088568410174491419,24,7088568410174491419,original sound - sociallyrics,Ｌｏｆｉ_ｌｙｒｉｃｓ,7.001159345623008e+18,Ｌｏｆｉ_ｌｙｒｉｃｓ,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7088568426309880602.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d0cb719a55a9a0629291fbc64a46d723.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
6,CA,7076161622565276933,1647547266,Here is your leg workout for the week! #dance #dancechallenge #tutorial #tutorials,206449984714461184,Bizzy Boom,"Dance/Lifestyle
Inquiries: bizzy@viralnationtalent.com
🇨🇦🇬🇭🇬🇩",0,False,https://www.tiktok.com/@bizzyboom/video/7076161622565276933?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076161622565276933&source=h5_m,130903,51,84,1234,14118,7057815996584905519,7057815996584905519,72,7057815996584905519,Revolution Drill (Contains music from: New Revolution - Kenzoo),"Contains music from: ""New Revolution""",6.798317033252996e+18,𝑼𝒏𝒍𝒖𝒄𝒄𝒚 𝑹𝒐𝒎𝒆 ✪,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7057816127048747823.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f289a8cdebb186c9d5c42169a5c14867.json,False,False,Kenzoo,New Revolution,Revolution Drill (Contains music from: New Revolution - Kenzoo),"Contains music from: ""New Revolution""",[],0,0,Cook Islands,#dance #dancechallenge #tutorial #tutorials,0,0,0,0,0,0,0,0,0,0
7,US,7095160206379765035,1651970719,grew out my beard 🫣,6891413697178027014,marhasnochill on IG,"the lightskin content u never knew u needed
banned @1.2mil
NYC🗽
👻 itsjustmarr1",0,False,https://www.tiktok.com/@nottherealmar/video/7095160206379765035?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095160206379765035&source=h5_m,65293,182,35,163,9457,7069012651304667910,7069012651304667910,72,7069012651304667910,original sound - bestspedup (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",7.057104042099181e+18,sped up songs ❤️‍🩹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069012632094788357.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/25e3d0275541b45a0f8d8e7d8a9b5d47.json,False,False,Blazy,Say Techno,original sound - bestspedup (Contains music from: Say Techno - Blazy),"Contains music from: ""Say Techno""",[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
0,AU,7079277878659009794,1648272827,Whole mood 🏆❤️ dc @TheNamesNotMisty<3 #fyp #foryoupage #xyzbca #4u,6809800947569656838,Moepoto FamiLY_2.3,"New Insta ⬆️❤️.
Inquiry n bizzo ⬇️ 🎁 haha:
Moepotofamily2.3@gmail.com 🇦🇺🇼🇸",0,False,https://www.tiktok.com/@moepotofamily_2.3/video/7079277878659009794?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079277878659009794&source=h5_m,313458,73,155,3224,23842,7074942661089970946,7074942661089970946,72,7074942661089970946,original sound - auntypops_ (Contains music from: Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single) - Shakira),"Contains music from: ""Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single)""",6.620670955562828e+18,AuntyPops🥥,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074942629792058113.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1a8d52d6f4912893ae9834b28035e30d.json,False,False,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single),original sound - auntypops_ (Contains music from: Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single) - Shakira),"Contains music from: ""Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single)""",[],0,0,Cook Islands,#fyp #foryoupage #xyzbca #4u,0,0,1,0,1,0,0,0,0,1
1,GB,7103446710822735109,1653900086,#goodthing #fan #foru,6983937808403366918,user2658342979864,Give me a follow 🥺 thank you,0,False,https://www.tiktok.com/@luntuo/video/7103446710822735109?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103446710822735109&source=h5_m,116,0,0,0,1,6841432791637297153,6841432791637297153,10033,6841432791637297153,Camping,Ian Post,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3b08d021375f4a05af1798cb45128c21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/97ae0591fb5342e4b75dd4044096224d,False,True,,,,,[],0,0,Cook Islands,#goodthing #fan #foru,0,0,0,0,0,0,0,0,0,0
2,US,7096866984448707886,1652368110,Chocolate Cello! 🎻I completely underestimated the time it would take me to make this one 😅!What musical instrument should I do next? #amauryguichon #chocolate #cello,6792968332158518277,Amaury Guichon,IG: @amauryguichon,0,False,https://www.tiktok.com/@amauryguichon/video/7096866984448707886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096866984448707886&source=h5_m,14864334,21092,30473,21659,2348621,6817352705275611137,6817352705275611137,10036,6817352705275611137,"Bach unaccompanied cello suite ""Prelude""",Jianteng,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/66c3517490fa45939d19ae21ebabb324,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f199005cb3784ba9b1de67434b7c0c08,False,True,,,,,[],0,0,Cook Islands,#amauryguichon #chocolate #cello,0,0,0,0,0,0,0,0,0,0
3,US,7102253012516785454,1653622141,"This transition is so fun, I had to do another one😆 #swaytransition #fyp",6767858577681679365,Gabrielle Nevaeh,"Catch me on Nickelodeon & Netflix🤩
CLICK THE LINK TO STREAM “IM ON IT”🔥
⬇️",0,False,https://www.tiktok.com/@gabriellenevaeh/video/7102253012516785454?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102253012516785454&source=h5_m,122742,487,16,92,14118,7038982678271544069,7038982678271544069,10036,7038982678271544069,Sway (Sped Up Version),Michael Bublé,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8d38123e3caf473081c33fe9eb11d06b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f97f2b3227bb4a0eb8dd03c8e1e5c693,False,True,,,,,[],0,0,Cook Islands,#swaytransition #fyp,0,0,0,0,1,0,0,0,0,0
4,US,7098753477123509550,1652807343,What would you score it at? #jeffreestar #hiddenhills #realestate,6808339040539132933,Arvin Haddad,"Honest Real Estate Agent by Day  
Epic Real Estate Analyst by Night",0,False,https://www.tiktok.com/@arvinhaddad/video/7098753477123509550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098753477123509550&source=h5_m,4480410,1187,248,484,497081,6732129806218954753,6732129806218954753,10033,6732129806218954753,Violin,Grooving Gecko,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0422aa0dcc1c4eb6a1521985bf466039,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d189061b667141d19cc39971bbf4b1d7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1140579515', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#jeffreestar #hiddenhills #realestate,0,0,0,0,0,0,0,0,0,0
5,ZA,7096068657922477318,1652182237,#stitch with @givo_38 😹😹😹you’re so wrong for this😭,6833829381556618246,sina,"just jokes
studkween",0,False,https://www.tiktok.com/@sina.kubu/video/7096068657922477318?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096068657922477318&source=h5_m,2629160,2577,9249,8332,300135,7096068639996037893,7096068639996037893,72,7096068639996037893,original sound - sina.kubu,sina,6.833829381556618e+18,sina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096068655573732101.mp3,,False,False,,,,,[],0,0,Cook Islands,#stitch,0,0,0,0,0,0,0,0,0,0
6,AU,7090904245985152257,1650979802,found a new friend! @Perth Wildcats 😸 #perthwildcats,81563067905437696,Hannah Balanay,"socials :) 
⇩",0,False,https://www.tiktok.com/@thexhan/video/7090904245985152257?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090904245985152257&source=h5_m,372767,177,67,262,51117,7034341668602202926,7034341668602202926,72,7034341668602202926,Oui (Contains music from: oui - Jeremih),"Contains music from: ""oui""",6.916236402644944e+18,12:00,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7034341742765689646.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/65d06857077d464f9d1371b369d7286a.json,False,False,Jeremih,oui,Oui (Contains music from: oui - Jeremih),"Contains music from: ""oui""",[],0,0,Cook Islands,#perthwildcats,0,0,0,0,0,0,0,0,0,0
7,US,7102514397599534382,1653683000,Reply to @bfk_money WOOO #viral #fypシ #trending #tiktok #foryou,6716718540399117318,Jiubel,"Stream my song below so I can buy a puppy
It’s out everywhere",0,False,https://www.tiktok.com/@jiubel_/video/7102514397599534382?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102514397599534382&source=h5_m,10848644,9495,20612,30313,1415621,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#viral #fypシ #trending #tiktok #foryou,0,1,0,0,0,1,0,1,1,0
0,AU,7100851514985434411,1653295836,No but like I see where you guys are coming from 😂😂 #aussie #aussiethings #aussielingo #australia #expatlife,6904369683043681286,Jaylee,"From California 
Now living in Australia 
🤷🏻‍♀️
Jaylee@slowedcommunity.com",0,False,https://www.tiktok.com/@jaylee.promise/video/7100851514985434411?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100851514985434411&source=h5_m,1342418,2438,669,844,131997,6769046027488987137,6769046027488987137,10036,6769046027488987137,FEEL THE GROOVE,"Queens Road, Fabian Graetz",,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/728c6089a88144adac2e7a4bfb8c9e05,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/524d6c6ad91744c8918cdb7ea04e3adc,False,True,,,,,[],1683439005981702,0,Cook Islands,#aussie #aussiethings #aussielingo #australia #expatlife,0,0,0,0,0,0,0,0,0,0
1,GB,7097261646619479301,1652459999,😭 #superwog #funny,6986362520160928773,superwog.quotes,"Superwog 
100k 🎉🥳
Follow @11.szn",0,False,https://www.tiktok.com/@superwog.quotes/video/7097261646619479301?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097261646619479301&source=h5_m,1085393,161,174,829,111046,6964785562949093377,6964785562949093377,10033,6964785562949093377,Polozhenie - Izzamuzzic Remix,Скриптонит,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/261416699b6e41c9817bf879750696b6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f58299ebc28a480e8aeed7580009e2b9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1568740601', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#superwog #funny,0,0,0,1,0,0,0,0,0,0
2,US,7099560682747645230,1652995284,Insecurities Girls Have That Guys Don’t Care About 😩😈 #fyp #foryou #foryoupage #girls,7000062193527424005,PrettyXBoi,"San Diego 🌴
Ortizxadrian@gmail.com
⬇️The Dating Survival Guide⬇️",0,False,https://www.tiktok.com/@prettyxboi/video/7099560682747645230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099560682747645230&source=h5_m,4685294,5183,3844,10003,944326,7084006982138480642,7084006982138480642,10033,7084006982138480642,First Class,Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8712eb155ead4a259d0556ce2249f72f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5d7c6d06714845a7bcd898dea16c5b97,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1618136917', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#fyp #foryou #foryoupage #girls,0,1,1,0,1,0,0,0,0,0
3,US,7078814493668642090,1648164935,#fyp#loyaltytest#iceyxavier,6653469519913631750,ICEYXAVIER,dm me @iceyxavier,0,False,https://www.tiktok.com/@iceyxavier/video/7078814493668642090?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078814493668642090&source=h5_m,13198249,2024,1072,171,1495025,7078814482876599086,7078814482876599086,72,7078814482876599086,original sound - iceyxavier,ICEYXAVIER,6.653469519913632e+18,ICEYXAVIER,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078814499448326955.mp3,,False,False,,,,,[],0,0,Cook Islands,#fyp#loyaltytest#iceyxavier,0,0,0,0,1,0,0,0,0,0
4,US,7086061598342778158,1649852285,comment what’s next 😱,6749139231430853637,dr ryan,"📩: drryanmedia@gmail.com
ENCANTO VS TURNING RED👇🏻",0,False,https://www.tiktok.com/@skincareryan/video/7086061598342778158?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086061598342778158&source=h5_m,50042604,29762,4444,15085,4983784,7086061495183821611,7086061495183821611,72,7086061495183821611,original sound - skincareryan,dr ryan,6.749139231430854e+18,dr ryan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086061583499053870.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d6307e896bce03d5739b292416722ea9.json,False,False,,,,,[],0,0,Cook Islands,,0,0,0,0,0,0,0,0,0,0
5,US,7102107448751951150,1653588250,one of the easiest languages to learn if u ask me 🐔😮‍💨 #jk #asian #chinese #cantonese #tonguetwister,6708527685269177350,Francine Ng,"🇭🇰🇨🇦🇺🇸
follow me on IG! ^
24 | she/her",0,False,https://www.tiktok.com/@francine.ng/video/7102107448751951150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102107448751951150&source=h5_m,4205827,4668,7267,6323,874620,6744303202360887298,6744303202360887298,10033,6744303202360887298,Wii - Mii Channel,Super Guitar Bros,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/bdae19787ca6453491b2f0607b6fa84c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6c06e25841ae4b06b2c8c53723df456c,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1482488372', 'external_song_key': 'apple_song_id'}]",0,0,Cook Islands,#jk #asian #chinese #cantonese #tonguetwister,0,0,0,0,0,0,0,0,0,0
6,AU,7096664829435317506,1652321045,Day for it ☔️ #Raiders #NRL #WeAreRaiders,6799397961480995845,Canberra Raiders,The official TikTok account for the Canberra Raiders,0,False,https://www.tiktok.com/@canberraraidersofficial/video/7096664829435317506?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096664829435317506&source=h5_m,3298589,1173,2299,3676,265734,7047007063746038575,7047007063746038575,72,7047007063746038575,original sound - vaileo,vaile,8331125.0,vaile,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7047007095362816814.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4b62a46d86e15339e6631f6b1e8009fe.json,False,False,,,,,[],0,0,Cook Islands,#Raiders #NRL #WeAreRaiders,0,0,0,0,0,0,0,0,0,0
