,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,fyp_location,hashtags,hash_aruba,hash_asmr,hash_blowthisup,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_parati,hash_storytime,hash_viral
1,AW,7088589302824799494,1650440815,Sprite challenge🤣,6685765455917794310,Gil & Berna❤️‍🔥,,0,False,https://www.tiktok.com/@gilandberna/video/7088589302824799494?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088589302824799494&source=h5_m,155356,86,76,55,8289,7088589270667037446,7088589270667037446,72,7088589270667037446,original sound - gilandberna,Gil & Berna❤️‍🔥,6.685765455917794e+18,Gil & Berna❤️‍🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088589305958173446.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
2,NL,7079480896868453637,1648320095,Antwoorden aan @unknow._.ririi #hopidruk #foryou #koken#kushina #korsou🇨🇼 #antianotiktok #nederland🇳🇱 #foryoupage #flypシ #viral #rotterdam #kokenoptiktok #porchop #lekkereten,6829572612294755334,Morena Linda,Hopiiii Drùkkkkkkkk !,0,False,https://www.tiktok.com/@morenalinda458/video/7079480896868453637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079480896868453637&source=h5_m,150891,299,956,855,7789,7079480994583497477,7079480994583497477,72,7079480994583497477,original sound - morenalinda458,Morena Linda,6.829572612294755e+18,Morena Linda,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079480990854335238.mp3,,False,False,[],0,0,,,,,Aruba,#hopidruk #foryou #koken#kushina #korsou🇨🇼 #antianotiktok #nederland🇳🇱 #foryoupage #flypシ #viral #rotterdam #kokenoptiktok #porchop #lekkereten,0,0,0,1,1,0,0,0,0,1
3,US,7101117920142429441,1653357859,@𝐹𝑎𝑏𝑖𝑜𝑙𝑎 Here you just need to trust the process! I love the makeup 💗😫,6848593700559700998,Аnokhina Liza,"I’m 🇷🇺
📍Los-Angeles 
💖Liza💖
PR/AD: offer@yummy.global",0,False,https://www.tiktok.com/@anokhinalz/video/7101117920142429441?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101117920142429441&source=h5_m,2977607,1148,203,1104,449980,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",6.751045764854072e+18,daizy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,[],0,0,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",Aruba,,0,0,0,0,0,0,0,0,0,0
4,DE,7103148894577593605,1653830731,commissioner was disrespected police officer because he caught him smoking,7077498269417866245,Empress_Micky,"Comedy
pranks
magic & films
💫🇦🇺",0,False,https://www.tiktok.com/@empress_micky/video/7103148894577593605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103148894577593605&source=h5_m,390948,66,33,1,18167,7073709565941925889,7073709565941925889,10033,7073709565941925889,Snatched,Big Boss Vette,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/619cbe5f8f48417eb2fb4e8a610f6be1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/113d83b5f26b4004b77e842630ba5834,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1614925186', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
5,US,7087307270047976747,1650142314,The tale of the Devil’s Wares. #quincys #quincystavern #storytimes #legends #cottagecore #dnd #dungeonsanddragons #taverntok #dndtiktok,6746212436397343749,Quincy’s Tavern,"#Quincys
‘94 | ✝️ | FL
PO Box on IG
Twitch Partner
✨Links to Twitch and more",0,False,https://www.tiktok.com/@quincylk/video/7087307270047976747?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087307270047976747&source=h5_m,2514428,7294,19031,13740,397743,7087307282144430894,7087307282144430894,72,7087307282144430894,original sound - quincylk,Quincy’s Tavern,6.746212436397344e+18,Quincy’s Tavern,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7087307307599629102.mp3,,False,False,[],0,0,,,,,Aruba,#quincys #quincystavern #storytimes #legends #cottagecore #dnd #dungeonsanddragons #taverntok #dndtiktok,0,0,0,0,0,0,0,0,0,0
6,US,7101753257445444910,1653505784,I love removing parasites. But it’s hard work.. 😓 #shrimp #parasite #animals #nature #wildlife,6573473743640297477,Jacob Colvin,"@BangEnergy Elite 💥
Jake.pnw@viralnationtalent.com ✉️
⬇️ NEW Videos ⬇️",0,False,https://www.tiktok.com/@jake.pnw/video/7101753257445444910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101753257445444910&source=h5_m,504899,194,55,79,36927,7101753225640053550,7101753225640053550,72,7101753225640053550,original sound - jake.pnw,Jacob Colvin,6.573473743640297e+18,Jacob Colvin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101753258275851054.mp3,,False,False,[],0,0,,,,,Aruba,#shrimp #parasite #animals #nature #wildlife,0,0,0,0,0,0,0,0,0,0
7,GB,7089874660359228677,1650740082,We made this look worse before it got better #shotoniphone #Fyp #satisfying #Summer #dirty #satisfy,6838925294125040645,Crystalclear,https://youtu.be/0ppm_fymZ8I,0,False,https://www.tiktok.com/@crystalclearpools/video/7089874660359228677?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089874660359228677&source=h5_m,507911,170,54,114,45506,6795407744489752577,6795407744489752577,10033,6795407744489752577,Just a Cloud Away,Pharrell Williams,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a9dc60e62f334229af15a0b1650029ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/988a63de74c749a8907746e2d8e4b798,False,True,[],0,0,,,,,Aruba,#shotoniphone #Fyp #satisfying #Summer #dirty #satisfy,0,0,0,0,0,1,0,0,0,0
0,AW,7095166313789738246,1651972142, ,6821323520830014469,El Room de la Barbie,"Esteticista integral, cosmeatra, micropigmentadora +2975686386  En 🇦🇼 /🇨🇴🇻",0,False,https://m.tiktok.com/v/7095166313789738246.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095166313789738246&source=h5_m,98205,11,10,11,414,7091696327440075566,7091696327440075566,72,7091696327440075566,original sound - just4kira,Just4kira,6.933483982715012e+18,Just4kira,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091696369303358254.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
1,AW,7086299454021586182,1649907664,10 vlogs coming your way! Tur dia un nobo :) | #aruba #bonaire #curacao #antiano #antianotiktok #miami #orlando #vacation #papiamento #fyp #foryou #fypシ #nederland #Vlog #ComeDanceWithMe #TurboTaxAndRelax,6989736757856420869,💜 KATH 👽🔮🧿,@xpancupindaysucu,0,False,https://m.tiktok.com/v/7086299454021586182.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086299454021586182&source=h5_m,14364,14,2,5,1138,7086299455422499589,7086299455422499589,72,7086299455422499589,original sound - pancupindaysucu,💜 KATH 👽🔮🧿,6.989736757856421e+18,💜 KATH 👽🔮🧿,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086299438855031557.mp3,,False,False,[],0,0,,,,,Aruba,#aruba #bonaire #curacao #antiano #antianotiktok #miami #orlando #vacation #papiamento #fyp #foryou #fypシ #nederland #Vlog #ComeDanceWithMe #TurboTaxAndRelax,1,0,0,1,0,1,1,0,0,0
2,GB,7102477070835535109,1653674310,Oh amber #justiceforjohnnydepp #amberturd #johnnydepp,6808174176550339590,Kerby2020,,0,False,https://m.tiktok.com/v/7102477070835535109.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102477070835535109&source=h5_m,2131213,1432,4826,19,213954,7102477055207459590,7102477055207459590,72,7102477055207459590,original sound - kerby_krew,Kerby2020,6.80817417655034e+18,Kerby2020,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102480457505229574.mp3,,False,False,[],0,0,,,,,Aruba,#justiceforjohnnydepp #amberturd #johnnydepp,0,0,0,0,0,0,0,0,0,0
3,GB,7102737238995373317,1653734886,#tiktok #relaxtime❤️ #relaxvideos #decompressedvideo #decompression #decompress,7090785259747214341,Pearson,Come and relax,0,False,https://m.tiktok.com/v/7102737238995373317.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102737238995373317&source=h5_m,553911,309,69,194,36050,7102737228052417286,7102737228052417286,72,7102737228052417286,original sound - pearsonart,Pearson,7.090785259747214e+18,Pearson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102737247031626502.mp3,,False,False,[],0,0,,,,,Aruba,#tiktok #relaxtime❤️ #relaxvideos #decompressedvideo #decompression #decompress,0,0,0,0,0,0,0,0,0,0
4,GB,7102913431732243717,1653775908,#duet with @ideatimes #satisfying NOW THIS IS WHAT I NEEDED - IG - richardsalesofficial #viral #xyzbca #FYP,6797133646392247302,RichardSalesOfficial,"INSTA⬆️
BRIM ME
Richardsales@connectmgt.com
I GOT A NEW CAR ⬇️⬇️⬇️⬇️",0,False,https://m.tiktok.com/v/7102913431732243717.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102913431732243717&source=h5_m,866604,90,133,78,69479,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Aruba,#duet #satisfying #viral #xyzbca #FYP,0,0,0,0,0,1,0,0,0,1
5,US,7081309995903601966,1648745966,NO MORE BRACES #GameTok #greenscreen #OscarsAtHome #WomenOwnedBusiness #InstaxChallenge #SmellLikeIrishSpring #UnsealTheMeal #BridgertonScandal #HaloSilverTeam #AEMembersAlways #DeserveADrPepperDuet #fakebody #VenmoSpringBreak #AerieREAL #macysownyourstyle #LizzosBigGrrrls #MaiselChallenge #SmoothLikeNitroPepsi #SeeHerGreatness #fyp,6916879896435540998,taylor ❤️‍🔥,follow my backup @taylorsoswaggbackup cause this one keeps getting banned :/,0,False,https://m.tiktok.com/v/7081309995903601966.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081309995903601966&source=h5_m,4732908,3796,1210,1342,941288,7081309964610079534,7081309964610079534,72,7081309964610079534,original sound - taylorrsoswag,taylor ❤️‍🔥,6.916879896435541e+18,taylor ❤️‍🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081309991084329771.mp3,,False,False,[],0,0,,,,,Aruba,#GameTok #greenscreen #OscarsAtHome #WomenOwnedBusiness #InstaxChallenge #SmellLikeIrishSpring #UnsealTheMeal #BridgertonScandal #HaloSilverTeam #AEMembersAlways #DeserveADrPepperDuet #fakebody #VenmoSpringBreak #AerieREAL #macysownyourstyle #LizzosBigGrrrls #MaiselChallenge #SmoothLikeNitroPepsi #SeeHerGreatness #fyp,0,0,0,0,0,1,0,0,0,0
6,US,7078362950150425898,1648059803,Comment 🔥 for this duo! Your first @ is your homie @abdullahtauqeer43,6615412531505397766,Ayden Mekus,"Ayden 💙
Actor, Influencer, YouTuber",0,False,https://m.tiktok.com/v/7078362950150425898.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078362950150425898&source=h5_m,934148,1669,84,171,109250,6982268522579725062,6982268522579725062,72,6982268522579725062,Katieeee (Contains music from: Ozmo - Caribbean Snake),"Contains music from: ""Ozmo""",6.753641745886414e+18,chelsea.evee,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989434253062769414.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/47adb63f3645a3e203bbc4a77e823553.json,False,False,[],0,0,Caribbean Snake,Ozmo,Katieeee (Contains music from: Ozmo - Caribbean Snake),"Contains music from: ""Ozmo""",Aruba,,0,0,0,0,0,0,0,0,0,0
7,PH,7102399663973666075,1653656286,#pov she notices a blinking light in one of her stuffed toys,6565803470724808706,Andrea,"🧸
contact.andweaso@gmail.com",0,False,https://m.tiktok.com/v/7102399663973666075.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102399663973666075&source=h5_m,1913947,1255,2021,57,410741,6992632789870906118,6992632789870906118,72,6992632789870906118,she knows (Contains music from: She Knows - J. Cole),"Contains music from: ""She Knows""",6.5569037141369e+18,favsoundds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6992632895697373957.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c2b032fdf2c8aecb11ca56c579e3d2a.json,False,False,[],0,0,J. Cole,She Knows,she knows (Contains music from: She Knows - J. Cole),"Contains music from: ""She Knows""",Aruba,#pov,0,0,0,0,0,0,0,0,0,0
0,AW,7081991477945011462,1648904635,Who else ALWAYS packs a sarong? 👀✨ #travel #digitalnomadlife #remoteworklife #traveltiktok #travellife #traveljob #traveldiaries #traveltip #traveldiaries #solotravel #sarong,6859060053544420358,DaisysTravelTips,"✨Travelling Full Time ✨
Daily Travel Videos
56 countries | 11 years 
📍Barcelona",0,False,https://www.tiktok.com/@daisystraveldiaries/video/7081991477945011462?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081991477945011462&source=h5_m,100764,12,6,0,6277,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,[],0,0,,,,,Aruba,#travel #digitalnomadlife #remoteworklife #traveltiktok #travellife #traveljob #traveldiaries #traveltip #traveldiaries #solotravel #sarong,0,0,0,0,0,0,0,0,0,0
1,AW,7095072518985321733,1651950303,Eso le pasa 🤣🤣🤣 #humor #foryou #fyp #tiktok #easywithadobeexpress #fypシ゚viral #takeaNAIRbreak #takeaNAIRbreak #parati,6666088185195855877,Loren Ramirez,Yeyyyy 🙌🏻🙌🏻20K 🥳🥳🥳🥳 Gracias 🥰,0,False,https://www.tiktok.com/@loren_ramirez19/video/7095072518985321733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095072518985321733&source=h5_m,4657,13,4,4,269,7081683234337360686,7081683234337360686,72,7081683234337360686,original sound - marko,marko,2.4151773418931814e+17,marko,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081683271490276139.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f8d9b02f9c2e605a25e7b723b1b9f97b.json,False,False,[],0,0,,,,,Aruba,#humor #foryou #fyp #tiktok #easywithadobeexpress #fypシ゚viral #takeaNAIRbreak #takeaNAIRbreak #parati,0,0,0,1,0,1,1,1,0,1
2,US,7073332239173537066,1646888499,McDonalds gotta add this to the menu fr😭 This is part 2 to my previous video✌️ @saundandsnyder #McDonalds,6611640497603854341,Danny Kim,"got a lot of chef friends👨‍🍳
follow IG @dannygrubs
📬 danny@eatthecapital.com",0,False,https://www.tiktok.com/@dannygrubs/video/7073332239173537066?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073332239173537066&source=h5_m,11806360,2709,2173,6237,1630280,7073332223172250410,7073332223172250410,72,7073332223172250410,original sound - dannygrubs,Danny Kim,6.611640497603854e+18,Danny Kim,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073332265958361898.mp3,,False,False,[],0,0,,,,,Aruba,#McDonalds,0,0,0,0,0,0,0,0,0,0
3,BR,7103334330197363973,1653873907, ,6787763834675512325,spider_slack,,0,False,https://www.tiktok.com/@spider_slack/video/7103334330197363973?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103334330197363973&source=h5_m,524061,203,23,159,56806,7103334331212385030,7103334331212385030,72,7103334331212385030,original sound - spider_slack,spider_slack,6.787763834675512e+18,spider_slack,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103334309599234821.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
4,GB,7094315756204100870,1651774105,this is just chaos #wax #fypツ #gsycandles,6631953103351578630,chartel,"🌞i make candles🌞
🕯🕯🕯
acharlottemartel@gmail.com
🇬🇬🇬🇧| 20",0,False,https://www.tiktok.com/@charlotte__martel/video/7094315756204100870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094315756204100870&source=h5_m,3160213,609,302,2,470877,7094315755092626182,7094315755092626182,72,7094315755092626182,original sound - charlotte__martel,chartel,6.631953103351579e+18,chartel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094315762277534470.mp3,,False,False,[],0,0,,,,,Aruba,#wax #fypツ #gsycandles,0,0,0,0,0,0,0,0,0,0
5,US,7102842669482855726,1653759431, ,6642736420341678085,MCHALE KILGORE,"YouTube oldschoolgrandpa
Facebook redneckgrandpa",0,False,https://www.tiktok.com/@redneckgrandpa/video/7102842669482855726?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102842669482855726&source=h5_m,612834,86,214,152,15710,7102842631155288878,7102842631155288878,72,7102842631155288878,original sound - redneckgrandpa,MCHALE KILGORE,6.642736420341678e+18,MCHALE KILGORE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102842660993485610.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
6,US,7077403828642942251,1647836489,I manifested it ❤️ #badbunny🐰 #barclayscenter #elultimotourdelmundo #yhlqmdlg #yhlqmdlgbadbunny,872644,Deanna,"Yes Bad Bunny walked up to me
Cashapp $DeannaVB
Help ya girl see him in August❤️",0,False,https://www.tiktok.com/@ughitsdeanna/video/7077403828642942251?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077403828642942251&source=h5_m,89877,188,184,14,18805,7077403795361286958,7077403795361286958,72,7077403795361286958,original sound - ughitsdeanna,Deanna,872644.0,Deanna,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077398127866596138.mp3,,False,False,[],0,0,,,,,Aruba,#badbunny🐰 #barclayscenter #elultimotourdelmundo #yhlqmdlg #yhlqmdlgbadbunny,0,0,0,0,0,0,0,0,0,0
7,US,7098517585083321643,1652752420, ,6746733952927958021,Edith Galvéz,"food + vlogs🫶🏻
edithxbella@gmail.com",0,False,https://www.tiktok.com/@edithxbella/video/7098517585083321643?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098517585083321643&source=h5_m,5088164,1040,1540,687,481603,7098517578854730539,7098517578854730539,72,7098517578854730539,original sound - edithxbella,Edith Galvéz,6.746733952927958e+18,Edith Galvéz,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098517605547264810.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
0,AW,7096184721146744070,1652209258, ,6847127923150619653,Gloria Cifuentes,,0,False,https://www.tiktok.com/@gloriacifuentesv/video/7096184721146744070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096184721146744070&source=h5_m,214301,0,680,815,2873,7096184700204567301,7096184700204567301,72,7096184700204567301,original sound - gloriacifuentesv,Gloria Cifuentes,6.84712792315062e+18,Gloria Cifuentes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096184707981445894.mp3,,False,False,[],0,0,,,,,Aruba,,0,0,0,0,0,0,0,0,0,0
1,AW,7078893448178289926,1648183320,Cumpleaños con mi Clienta💅🏻✨ #nails #nailsartvideos #nailvideos #Storytime #nailart #birthday #parati #fyp #mx,6807232660416562182,Karla Antonella Port,"Todo es posible si CREES EN TI💅🏻 Dale que tú puedes✨ 
1MILLON voy por ti🙏💅🏻",0,False,https://www.tiktok.com/@nailsbykarla28/video/7078893448178289926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078893448178289926&source=h5_m,47334,18,9,34,5998,7078893374002612997,7078893374002612997,72,7078893374002612997,original sound - nailsbykarla28,Karla Antonella Port,6.807232660416562e+18,Karla Antonella Port,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078893398358248198.mp3,,False,False,[],0,0,,,,,Aruba,#nails #nailsartvideos #nailvideos #Storytime #nailart #birthday #parati #fyp #mx,0,0,0,0,0,1,0,1,1,0
2,GB,7102558314273312005,1653693226,#funny #viral #prank #youtube #fy #foryou,7044272693676639238,DailyPranks4u,"Road to 50k🎯
Like and follow for more daily pranks🤍",0,False,https://www.tiktok.com/@dailypranks4u/video/7102558314273312005?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102558314273312005&source=h5_m,218044,69,23,71,20037,7102558313833138950,7102558313833138950,72,7102558313833138950,original sound - dailypranks4u,DailyPranks4u,7.044272693676639e+18,DailyPranks4u,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102558312370375430.mp3,,False,False,[],0,0,,,,,Aruba,#funny #viral #prank #youtube #fy #foryou,0,0,0,1,0,0,0,0,0,1
3,US,7071632078332382507,1646492650,It’s my dog. 💕 #fyp #foryou #chihuahua #adopt #specialneeds,6677355271255589894,angela_adan,"🐶 dopest dog mom 🦄
Venmo: @angelaadan",0,False,https://www.tiktok.com/@angela_adan/video/7071632078332382507?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071632078332382507&source=h5_m,5101815,445,379,326,175169,7042789663303584558,7042789663303584558,72,7042789663303584558,WHAT IS THAT Oh its a bad b (Contains music from: Big Energy - Latto),"Contains music from: ""Big Energy""",6.530395540994135e+18,The Zoe Roe Show,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7042793494766963503.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ecacb8e114899471aab352ee2d604ca.json,False,False,[],0,0,Latto,Big Energy,WHAT IS THAT Oh its a bad b (Contains music from: Big Energy - Latto),"Contains music from: ""Big Energy""",Aruba,#fyp #foryou #chihuahua #adopt #specialneeds,0,0,0,1,0,1,0,0,0,0
4,GB,7093868365093129478,1651669940,Reply to @saphronia_ananias #nabimystepdarling #chaseatlantic #thaidrama #kdrama #foryou #clingyboyfriend #josswayar #fyp,7007861958942819334,builtdifferent222,"SPAM LIKE=⛔Block🚫
Editing & existing🧿
Born in '94
Tiktok shop Affiliate
📍🇬🇧",0,False,https://www.tiktok.com/@builtdifferent222/video/7093868365093129478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093868365093129478&source=h5_m,403484,101,68,368,16890,6756879114637967368,6756879114637967368,22,6756879114637967368,Lazy Sunday,Official Sound Studio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/017ce79c97b04be78738209dbd9e4f7b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ce0933f627ca43beb249bc35d1196606,False,True,[],0,0,,,,,Aruba,#nabimystepdarling #chaseatlantic #thaidrama #kdrama #foryou #clingyboyfriend #josswayar #fyp,0,0,0,1,0,1,0,0,0,0
5,US,7080643717153033518,1648590834,what do you choose? 🤔 #school #motivation (hw help in bio!),6707826286087996422,Gohar Khan,"MIT ‘21 🎓
College Apps | Test Prep | Essay Tips
Get into your dream school 👇",0,False,https://www.tiktok.com/@goharsguide/video/7080643717153033518?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080643717153033518&source=h5_m,3803045,1619,56836,10717,484760,6817208513685620738,6817208513685620738,10036,6817208513685620738,"Spooky, quiet, scary atmosphere piano songs",Skittlegirl Sound,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e1f873ceb95b433c807dbdd2c0c14602,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d44020564b964ece8fc7d53a8b75ea5b,True,True,[],0,0,,,,,Aruba,#school #motivation,0,0,0,0,0,0,0,0,0,0
6,US,7074740694245477675,1647216430,I sleep better in first class than in my own bed lol #traveltiktok #fyp #foryoupage #travel #firstclass,6771875521737360390,Sara 🍒,New new,0,False,https://www.tiktok.com/@actuallylolabunny/video/7074740694245477675?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074740694245477675&source=h5_m,3208544,2276,3304,1159,465732,7074740671764106026,7074740671764106026,72,7074740671764106026,original sound - actuallylolabunny,Sara 🍒,6.77187552173736e+18,Sara 🍒,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074740693335509806.mp3,,False,False,[],0,0,,,,,Aruba,#traveltiktok #fyp #foryoupage #travel #firstclass,0,0,0,0,1,1,0,0,0,0
7,GB,7103269738733686021,1653858867,#fypシ #trending #foryoupage #foryou,6573746394987806726,Rita🪐,"Follow my insta👆🏼
💌: retaj.a2@icloud.com
ッ⋆˙𝘙𝘰𝘢𝘥 𝘵𝘰 𝟓𝟓𝟎𝐤 ☼⋆˙♡",0,False,https://www.tiktok.com/@candyinmybelly/video/7103269738733686021?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103269738733686021&source=h5_m,342539,1280,42,63,45832,7073555203593210629,7073555203593210629,72,7073555203593210629,original sound - speedhubs,speed songs,7.046514593506526e+18,speed songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073555199973018373.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0c1c949c531dc99ed74da3942208d82a.json,False,False,[],0,0,,,,,Aruba,#fypシ #trending #foryoupage #foryou,0,0,0,1,1,0,1,0,0,0
