,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_eesti,hash_eestitiktok,hash_estonia,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_viral
6,GB,7095049539438021894,1651944952,5 AM - the hour when legends are either waking up or bolting home 🤣 #bolt #goodmorning,6781121270945006597,Bolt,"No clue what we’re doing here, 
but we heard you could go viral.",2,False,https://www.tiktok.com/@bolt/video/7095049539438021894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095049539438021894&source=h5_m,159675,26,113,107,13172,7088358055724714757,7088358055724714757,72,7088358055724714757,original sound - fknlettuce,rach,6.702493406490412e+18,rach,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088358065090628357.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ce452ca3a30108b9f36edf81182b6534.json,False,False,,,,,[],0,0,Estonia,#bolt #goodmorning,0,0,0,0,0,0,0,0,0,0
7,EE,7081941307320536325,1648892955, ,7031968167259325446,monikailves337,,0,False,https://www.tiktok.com/@tiigrikutsu123/video/7081941307320536325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081941307320536325&source=h5_m,67525,171,686,443,2157,6878354371906652930,6878354371906652930,72,6878354371906652930,original sound - papa_isto,QUALITY CONTENT,6.853073274458424e+18,QUALITY CONTENT,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6878354325010156290.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1f43a056795242556f9d092f005501f7.json,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,EE,7099397620774243589,1652957322,kus te olete siis ? ? ? #foryou #estonia,57344658338500608,✭ 𝕷 𝖎 𝖘 𝖆 𝖇 𝖊 𝖙 ✭,"✌🏻 happy happy happy trallallaa ✌🏻

IG: @lisabet.l
💌 lisabet.loigu@gmail.com",0,False,https://www.tiktok.com/@lisabet.l/video/7099397620774243589?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099397620774243589&source=h5_m,97422,47,84,0,7143,7095428280865540869,7095428280865540869,72,7095428280865540869,original sound - bmwe46cue,bmwe46cue,7.064666853926553e+18,bmwe46cue,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095428258074807045.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4e082a2eab0b9efc538242b7d94dfe2a.json,False,False,,,,,[],0,0,Estonia,#foryou #estonia,0,0,1,1,0,0,0,0,0,0
1,US,7083194387504663851,1649184709,what a time to be alive👶🏻,106265555199795200,Peet Montzingo,"ginger with a soul 🤷🏻‍♂️
singer🎙
peet@28thave.com
ALL THE LINKS👇🏻",0,False,https://www.tiktok.com/@peetmontzingo/video/7083194387504663851?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083194387504663851&source=h5_m,12728900,4381,1583,2130,2713980,7083194337898826542,7083194337898826542,72,7083194337898826542,original sound - peetmontzingo,Peet Montzingo,1.062655551997952e+17,Peet Montzingo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7083194387789925163.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
2,EE,7088308711365577990,1650375481,Hambapesu tabletid on tõesti mugavad aga…. Njah😀 Telli endale ka: joinothers.com #teismelised #genz #hambapesu #eestitiktok #eesti,6778431746280702982,Maria Kruusenvald,"🎭 Ühiskondlik satiir ja paroodia 🤡
Fotograafia- ja klienditeenindus naljad.",0,False,https://www.tiktok.com/@muraiah/video/7088308711365577990?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088308711365577990&source=h5_m,95959,62,134,91,7187,6810248107222108162,6810248107222108162,10033,6810248107222108162,Till Morning,Darius & Finlay,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/decc8fa467e64c6d8cabbab890949683,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a1e4b613c13e4112a60b5c5baa6c5e91,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '677632343', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#teismelised #genz #hambapesu #eestitiktok #eesti,1,1,0,0,0,0,0,0,0,0
3,EE,7096627652362013957,1652312386, ,7032984875796677638,Jane 🖤,vaba ajal tegelen fotograafiaga ❤️ armastan seda tööd ehk fotograafina.,0,False,https://www.tiktok.com/@jane_linde/video/7096627652362013957?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096627652362013957&source=h5_m,42695,0,322,1,840,7096627638948612870,7096627638948612870,72,7096627638948612870,original sound - jane_linde,Jane 🖤,7.032984875796678e+18,Jane 🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096627635106614022.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
4,EE,7098762998734507269,1652809560,Kutsus peaminister Kaja Kallas lääneriikide juhte lõpetama Venemaa presidendile helistamise 📞 #francetiktok #estoniatiktok #turkeytiktok #finlandtiktok #kajakallas,6729824270250263557,🇺🇦Ukrainian in Estonia🇪🇪,"Estonia through immigrant’s eyes❤️
International family life story👨‍👩‍👦",0,False,https://www.tiktok.com/@smmart_avocado/video/7098762998734507269?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098762998734507269&source=h5_m,10553,15,6,3,333,7013593751289333762,7013593751289333762,10033,7013593751289333762,Молекулярная физика,алёна швец.,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e80f037cfbe42b2a95ae3d81a51ff3a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a52ff70bafad4cd2b944769435f4719d,True,True,,,,,[],0,0,Estonia,#francetiktok #estoniatiktok #turkeytiktok #finlandtiktok #kajakallas,0,0,0,0,0,0,0,0,0,0
5,EE,7081681520120941830,1648832467,😀😀😀🇺🇲 Vs 🇪🇪 young #foryou #fyp #ivarvähioffical #friday #drink,6745050527673533445,IvarVähiOfficial,Sipsid ja mu sisu🙂,0,False,https://www.tiktok.com/@vahiivar/video/7081681520120941830?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081681520120941830&source=h5_m,52302,48,59,98,2627,6872754197712866050,6872754197712866050,72,6872754197712866050,If you use my sound plz follow,Elliott Shek,6.608558758069289e+18,Elliott Shek,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6872754164385581826.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/f1fcfbd23ccaacb29d50c26a524a51dd.json,False,False,,,,,[],0,0,Estonia,#foryou #fyp #ivarvähioffical #friday #drink,0,0,0,1,0,0,1,0,0,0
6,EE,7103144928049417477,1653829808,niigi uletasin enda piire nh,6840890994994349062,melzyhh2,"@melzyhh
sain permi 😇
im not underage",0,False,https://www.tiktok.com/@melzyhh2/video/7103144928049417477?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103144928049417477&source=h5_m,44715,41,60,63,3961,7102684742037867270,7102684742037867270,72,7102684742037867270,original sound - musicmoooon,Musicmoooon,6.995071245453936e+18,Musicmoooon,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102684726678358789.mp3,,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
7,AM,7102747163909786881,1653737195,Reply to @mybiosaysitall111 JOHNNY FINALLY HEARD THIIS😂 WATCH HIS REACTION😍😍😍 #johnnydepp #justiceforjohnny #justiceforjohnnydepp #fyp #fypシ #foryoupage #foryou #rek #trend #trending #amberheard,145683593766305792,Annie Setyan,Cooperation→ Insta @anisetyan & anniesetyan@gmail.com ! 👇 Merch coming soon 🔥,0,False,https://www.tiktok.com/@anisetyan/video/7102747163909786881?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102747163909786881&source=h5_m,2481986,1195,2056,1936,221558,7102747141243800322,7102747141243800322,72,7102747141243800322,original sound - anisetyan,Annie Setyan,1.456835937663058e+17,Annie Setyan,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102747130695125762.mp3,,False,False,,,,,[],0,0,Estonia,#johnnydepp #justiceforjohnny #justiceforjohnnydepp #fyp #fypシ #foryoupage #foryou #rek #trend #trending #amberheard,0,0,0,1,1,0,1,1,1,0
0,AU,7082352310470315265,1648988649,#emojichallenge #fyp,6915648814469727237,Klaara & Kyoma,"JPN🇯🇵EST🇪🇪 
📍 in Gold Coast QLD 🇦🇺",0,False,https://www.tiktok.com/@kjpnkest/video/7082352310470315265?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082352310470315265&source=h5_m,130128,88,100,136,11815,7082352317969730305,7082352317969730305,24,7082352317969730305,original sound - kjpnkest,Klaara & Kyoma,6.915648814469727e+18,Klaara & Kyoma,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7082352240988162817.mp3,,False,False,,,,,[],0,0,Estonia,#emojichallenge #fyp,0,0,0,0,0,0,1,0,0,0
1,EE,7070449898985999621,1646217403,bitcoin babe 😍 #fyp #missiintoimub #mstpodcast,7051544169199125505,mis siin toimub?,"andrei & robin mähivad mikritesse
ametlik “mis siin toimub” podcasti tiktok 🚫🧢",0,False,https://www.tiktok.com/@mstpodcast/video/7070449898985999621?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070449898985999621&source=h5_m,97131,50,147,213,9061,7070449822167354118,7070449822167354118,72,7070449822167354118,original sound - mstpodcast,mis siin toimub?,7.051544169199126e+18,mis siin toimub?,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070449858259536646.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #missiintoimub #mstpodcast,0,0,0,0,0,0,1,0,0,0
2,UY,7099139123218271493,1652897133,Where do the tallest people live?#geography #info #education #school #estonia #latvia #netherland #holland #tallest #tallpeople #tall,6860566759267763206,Zimbax,Geography Youtuber from Estonia🇪🇪,0,False,https://www.tiktok.com/@zimbaxyt/video/7099139123218271493?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099139123218271493&source=h5_m,547442,2594,970,1050,54191,7099139119154006789,7099139119154006789,72,7099139119154006789,original sound - zimbaxyt,Zimbax,6.860566759267763e+18,Zimbax,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099139136719686405.mp3,,False,False,,,,,[],0,0,Estonia,#geography #info #education #school #estonia #latvia #netherland #holland #tallest #tallpeople #tall,0,0,1,0,0,0,0,0,0,0
3,EE,7077916066768260358,1647955754,Lost Frequencies - Reality #fyp,6893861532041577474,.,🍀,0,False,https://www.tiktok.com/@coinyes/video/7077916066768260358?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077916066768260358&source=h5_m,2609982,1105,2245,13928,379497,7077916023181085445,7077916023181085445,72,7077916023181085445,reality (Contains music from: Reality - Rough Traders Extended Remix - Lost Frequencies),"Contains music from: ""Reality - Rough Traders Extended Remix""",6.893861532041577e+18,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077916033658833669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a8eb6a36df05aa363a800116e765f1e5.json,False,False,Lost Frequencies,Reality - Rough Traders Extended Remix,reality (Contains music from: Reality - Rough Traders Extended Remix - Lost Frequencies),"Contains music from: ""Reality - Rough Traders Extended Remix""",[],0,0,Estonia,#fyp,0,0,0,0,0,0,1,0,0,0
4,EE,7076793893575986438,1647694478, ,6946267086960411653,Billie Jean,🇪🇪 I won't tell you anything.🇪🇪.   ✨prbilliejean@gmail.com✨,0,False,https://www.tiktok.com/@billie.jeean/video/7076793893575986438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076793893575986438&source=h5_m,81270,158,29,54,9593,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
5,US,7100645973407485230,1653247973,Let me teach you some Russian ☺️ #russian #russia #LearnOnTikTok #foryou,6804223152480306181,Eduard,"ALL SOCIALS ON IG ⤴️
📧 : eduard@famepick.com",0,False,https://www.tiktok.com/@eduard_martirosyan/video/7100645973407485230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100645973407485230&source=h5_m,523103,2652,1090,1309,57186,6777431125368244225,6777431125368244225,10033,6777431125368244225,Судно (Борис Рижий),Molchat Doma,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a0753022e38e4029a1cfdef1b2de63dc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cfbfd54830bc4f13b30e5129fb6aa30a,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1492386463', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,#russian #russia #LearnOnTikTok #foryou,0,0,0,1,0,0,0,0,0,0
6,EE,7084353062424317190,1649454484,#fyp #fypシ #viral @paxpiip,6656316153276841989,KARLOS,"pärnu poiss
Teine acc:@karlos773",0,False,https://www.tiktok.com/@karlosmeez/video/7084353062424317190?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084353062424317190&source=h5_m,135498,392,673,1258,15721,7084353048264411909,7084353048264411909,72,7084353048264411909,original sound - karlosmeez,KARLOS,6.656316153276842e+18,KARLOS,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084353059651930885.mp3,,False,False,,,,,[],0,0,Estonia,#fyp #fypシ #viral,0,0,0,0,0,0,1,1,0,1
7,EE,7100544092358069509,1653224253,Raseduse rõõmud😁 #pregnant #summerbaby2022 #babyboy,6864799003235337222,🦋 София Матвеев 🦋,🤍 INSTAGRAM - sofiamatvejev,0,False,https://www.tiktok.com/@sofiamatvejev/video/7100544092358069509?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100544092358069509&source=h5_m,103740,0,67,49,5210,7060526707698076418,7060526707698076418,72,7060526707698076418,original sound - m_m2mmmm,нет имени,7.020940725052098e+18,нет имени,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7060526707878447874.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8500f5b2bf7000b821b3866d7941af23.json,False,False,,,,,[],0,0,Estonia,#pregnant #summerbaby2022 #babyboy,0,0,0,0,0,0,0,0,0,0
0,US,7089069156213067054,1650552536,This music speaking to my soul!!!!😄 #fyp #GriffinFamily #RG3 #marriage #estonia #interracialmarriage #estonianmusic,6895962731783504901,TheGriffinFamily,"Here to have fun and motivate🥰👨‍👩‍👧‍👧
Inquires: nicole@maxxtalent.com",0,False,https://www.tiktok.com/@_thegriffinfamily/video/7089069156213067054?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089069156213067054&source=h5_m,456823,526,884,479,33180,6779431176412071937,6779431176412071937,10033,6779431176412071937,Lähedal,Karl-Erik Taukar,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b247cbf569c14ca88313cb4cbfdaf27c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/11684ca30b38449aa4aa940adeabdc83,False,True,,,,,[],0,0,Estonia,#fyp #GriffinFamily #RG3 #marriage #estonia #interracialmarriage #estonianmusic,0,0,1,0,0,0,1,0,0,0
1,EE,7095819539614616837,1652124232,ull partyyyy tulge koik kohale @ taevaskoja,155702714356838400,loore merila,,0,False,https://www.tiktok.com/@looremerila/video/7095819539614616837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095819539614616837&source=h5_m,44485,18,18,33,3464,7075144146964564741,7075144146964564741,72,7075144146964564741,original sound - motivation (Contains music from: The Legend of Zeld - Legacy Hits),"Contains music from: ""The Legend of Zeld""",2.3395451717063066e+17,Motivation,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075144128991955717.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b646aa37d26957de4f856435cd6fd895.json,False,False,Legacy Hits,The Legend of Zeld,original sound - motivation (Contains music from: The Legend of Zeld - Legacy Hits),"Contains music from: ""The Legend of Zeld""",[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
2,VN,7100178440359382273,1653139118,The one Amber Heard fears the most #johnnydepp #amberheard #johnnydepptrial #johnnydeppcourt #justiceforjohnnydepp #johnnydeppisinnocent,7041192927456674818,Lessons in 30s,Justice for Johnny Depp,0,False,https://www.tiktok.com/@lessonsin30s/video/7100178440359382273?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100178440359382273&source=h5_m,10536717,7580,10605,18685,1571110,7100178451369380610,7100178451369380610,24,7100178451369380610,original sound - lessonsin30s,Lessons in 30s,7.041192927456675e+18,Lessons in 30s,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100178442611706626.mp3,,False,False,,,,,[],0,0,Estonia,#johnnydepp #amberheard #johnnydepptrial #johnnydeppcourt #justiceforjohnnydepp #johnnydeppisinnocent,0,0,0,0,0,0,0,0,1,0
3,EE,7090929092048030982,1650985587,THRIFTING VLOG WITH BESTIEEE @katé 💖 #thrift #thrifting #vlog,184910528694239232,Liina Ariadne Pedanik,"Estonia, 23🇪🇪
✨🖤STREAM MY SINGLE “SHOULDN’T BE FRIENDS”🖤✨",0,False,https://www.tiktok.com/@liinaariadne/video/7090929092048030982?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090929092048030982&source=h5_m,74193,45,15,39,8125,6722656094272883458,6722656094272883458,25,6722656094272883458,She Share Story (for Vlog),山口夕依,6.647470909311959e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/829b4c8a915947b6b922214c6608832c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a18e9d70dbb048a9a4cf982292ee5134,True,True,,,,,[],0,0,Estonia,#thrift #thrifting #vlog,0,0,0,0,0,0,0,0,0,0
4,EE,7093895184366292230,1651676184,🫠🫣🫥🫃🫵🫘🫰,6613429863330119685,evert poom,PALUN FOLLOW MIND INSTAS,0,False,https://www.tiktok.com/@evertpoom/video/7093895184366292230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093895184366292230&source=h5_m,61334,169,51,46,7248,6778968637492430849,6778968637492430849,10033,6778968637492430849,Blue Blood,Heinz Kiessling & Various Artists,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/08d510b36c464c09a854525aa4e58e97,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3456878546824303adb4e4381c489161,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '389365966', 'external_song_key': 'apple_song_id'}]",0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
5,EE,7097989324318248197,1652629425,@stefanairapetjan lennujaamas laulmas Hope 13.koha puhul Eurovisioonil🇪🇪🇪🇪 #fyp#hope#stefanairapetjan#haapsalu @siretmeritmassoffical@remynaatoroffical,304720541477703680,Renor Tibar,"18
Tantsukunn 
16.09.2003
Haapsalu",0,False,https://www.tiktok.com/@renortibarofficial/video/7097989324318248197?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097989324318248197&source=h5_m,88070,148,203,157,6479,7091696937153333250,7091696937153333250,10033,7091696937153333250,Hope - Eurovision 2022 - Estonia / Karaoke Version,Stefan,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8283fb2cd78a4884bf772c87110e7690,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fe4e05e543674c25b920321c3c1f0ebc,False,True,,,,,[],0,0,Estonia,#fyp#hope#stefanairapetjan#haapsalu,0,0,0,0,0,0,1,0,0,0
6,EE,7098808760688332037,1652820215,I got stund by a wasp 😭,6755564104343192582,Riin Ingre Saare,"🇪🇪 Estonian dressage rider 🇪🇪
IG @kaliber_dp @riin_saare",0,False,https://www.tiktok.com/@riin_saare/video/7098808760688332037?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098808760688332037&source=h5_m,793058,982,327,493,53506,7095079648450595590,7095079648450595590,72,7095079648450595590,original sound - hangingwithcoop,Coop,6.933075234635924e+18,Coop,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tiktok-obj/pattern/0b6beaf42629fb73fd91e1bed92d17d6.json?x-expires=1653966595&x-signature=JM9QX96j0eamHqJhbRMEoV5ZjDg%3D,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
7,EE,7098400422653627653,1652725141,yes master 🫡 🥵🫣🤭,6668550506032873478,sikkest,"silly goofy baddie
sikkest ig stan account: @sikkest",0,False,https://www.tiktok.com/@sikkest/video/7098400422653627653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098400422653627653&source=h5_m,38749,31,65,49,3647,7028248313245747973,7028248313245747973,72,7028248313245747973,original sound - 22funnier_,22Funnier_,6.993074775451715e+18,22Funnier_,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7028248238469794566.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/09258cbb5cfa471c5bfa821b6b29036f.json,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
0,US,7076076055639100718,1647527344,Girl needs a raise immediately @Token CEO (via:gretchenhiattt/ig),6646764999833403398,Barstool Sports,🗣 Viva La Stool,2,False,https://m.tiktok.com/v/7076076055639100718.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076076055639100718&source=h5_m,3744036,2408,4648,3033,402780,7022668995820030726,7022668995820030726,72,7022668995820030726,original sound - queenofgreenville (Contains music from: Material Girl - Saucy Santana),"Contains music from: ""Material Girl""",6.953409908273235e+18,𝖰𝖴𝖤𝖤𝖭,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7022669021313731334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e855ac7ebf284209ac02f1793a2e38bf.json,False,False,Saucy Santana,Material Girl,original sound - queenofgreenville (Contains music from: Material Girl - Saucy Santana),"Contains music from: ""Material Girl""",[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
1,EE,7102723374207601925,1653731658,World-class leaders. 🇪🇺 #europe #nato #eesti #france #france🇫🇷 #estonia #kajakallas #emmanuelmacron,7102696485691982854,PM Kaja,Kaja Kallas is the new Iron Lady of Europe. 🇪🇺,0,False,https://m.tiktok.com/v/7102723374207601925.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102723374207601925&source=h5_m,31947,48,25,32,1890,6922932274891623173,6922932274891623173,72,6922932274891623173,bad romance,favsoundds,6.5569037141369e+18,favsoundds,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6922932306499881733.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/1bc912c010d380022fee0861a0fcd9ef.json,False,False,,,,,[],0,0,Estonia,#europe #nato #eesti #france #france🇫🇷 #estonia #kajakallas #emmanuelmacron,1,0,1,0,0,0,0,0,0,0
2,IT,7101003092778388741,1653331123,#zodiac #zodiacsigns #zodiacs #zodiactiktok #zodiacfacts,6755528080665904134,ZodiacWendi,"My life is a mess and the fault is that I am an 
AQUA BABY
🔥NEW 1G @zodiacwendi",0,False,https://m.tiktok.com/v/7101003092778388741.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101003092778388741&source=h5_m,9395287,15245,5292,17889,1317128,7084638831823031046,7084638831823031046,72,7084638831823031046,Cake,🤟🏻🤟🏻🤟🏻,7.037847743477876e+18,🤟🏻🤟🏻🤟🏻,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084638846431841029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b61990cf245ca464b7dc4135df8e077a.json,False,False,,,,,[],0,0,Estonia,#zodiac #zodiacsigns #zodiacs #zodiactiktok #zodiacfacts,0,0,0,0,0,0,0,0,0,0
3,GB,7103493409943358725,1653910947,5/6 what did you score ? Comment below ⬇️ #geographyquiz #streetinterviews #fyp #viralvideo @great_run,7048167238281708549,streetinterviewsofficial,⏬ Follow us on all socials below ⏬,0,False,https://m.tiktok.com/v/7103493409943358725.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103493409943358725&source=h5_m,383381,472,105,177,17656,7103493381803887365,7103493381803887365,72,7103493381803887365,original sound - streetinterviewsofficial,streetinterviewsofficial,7.048167238281709e+18,streetinterviewsofficial,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103493395138185990.mp3,,False,False,,,,,[],0,0,Estonia,#geographyquiz #streetinterviews #fyp #viralvideo,0,0,0,0,0,0,1,0,0,0
4,EE,7093524752488287494,1651589936, ,7031968167259325446,monikailves337,,0,False,https://m.tiktok.com/v/7093524752488287494.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093524752488287494&source=h5_m,82653,438,722,690,4500,7089859636647430918,7089859636647430918,72,7089859636647430918,original sound - musicmoooon,Musicmoooon,6.995071245453936e+18,Musicmoooon,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089859643186481926.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f10894af214be580263578480dfb2f77.json,False,False,,,,,[],0,0,Estonia,,0,0,0,0,0,0,0,0,0,0
