,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_duet,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_movie,hash_tiktok,hash_viral,hash_xyzbca
0,GB,7100479356471954694,1653209183,#deep #pain #lonely #deepthoughts #alone #sad #fyp #foryou,7053854746805928966,_.3amthoughts00,"FOLLOW FOR MORE LATE NIGHT THOUGHTS❤️
Email = ap_thoughts@outlook.com",0,False,https://www.tiktok.com/@_.3amthoughts00/video/7100479356471954694?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100479356471954694&source=h5_m,1166679,1965,4320,28326,164060,7044538480956902149,7044538480956902149,72,7044538480956902149,original sound - zakharartist (Contains music from: WYD Now? - Sadie Jean),"Contains music from: ""WYD Now?""",6.985814909364995e+18,Zakhar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7044538526964222725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5d05fa6631dc2c61003fa47d9c61ab8.json,False,False,Sadie Jean,WYD Now?,original sound - zakharartist (Contains music from: WYD Now? - Sadie Jean),"Contains music from: ""WYD Now?""",[],0,0,Kiribati,#deep #pain #lonely #deepthoughts #alone #sad #fyp #foryou,0,1,0,0,1,0,0,0,0,0
1,IT,7099976199354453253,1653092031, ,6787063800904451077,Alessandrogreco,"Subscribe to my YouTube👆🏻
alessandro.greco@corax.business 📨📩
MY WEBSITE ⬇️",0,False,https://www.tiktok.com/@alessandrogrecoofficial/video/7099976199354453253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099976199354453253&source=h5_m,1520622,46,137,815,16263,7082370286401702683,7082370286401702683,24,7082370286401702683,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7082370305552829210.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/241863689ab47c011269273c5f206d17.json,False,False,WILLOW,Wait a Minute!,Wait A Minute! (Duckhead Edit) (Contains music from: Wait a Minute! - WILLOW),"Contains music from: ""Wait a Minute!""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
2,GB,7083704079385496837,1649303384,#movie #fyp #viral #tikyinlu,7073992078003291142,sofunsosad,"Update every day 💕❤️
Thank you for your like 💕❤️ 💕
Vx:July172018",0,False,https://www.tiktok.com/@sofunsosad/video/7083704079385496837?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083704079385496837&source=h5_m,4959267,1229,1429,2618,275087,6739973799774521346,6739973799774521346,10033,6739973799774521346,Counting Stars,OneRepublic,,,False,False,,https://sf16-music-sign.tiktokcdn.com/obj/tos-useast2a-v-2774/76c39b342295459a8ced3485507d4907?x-expires=1653985537&x-signature=y7VTZX4G3G%2BJD1r0cgWd6RqZuv8%3D,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1438097825', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#movie #fyp #viral #tikyinlu,0,0,0,0,1,0,1,0,1,0
3,US,7073217896733805870,1646861876,I had to try this transition ib @snitchery #fyp #viral #bts #makeupbts #foryou #CloroxMistChallenge #makeup #makeuptransformation #makeuptransition #transitiontutorial,6990801951550882822,kaylamarie,"💖Just doing my makeup and being silly 💖
📧: kaylamariepr@gmail.com",0,False,https://www.tiktok.com/@itsskayylaa/video/7073217896733805870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073217896733805870&source=h5_m,7617164,2373,520,1995,688663,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#fyp #viral #bts #makeupbts #foryou #CloroxMistChallenge #makeup #makeuptransformation #makeuptransition #transitiontutorial,0,1,0,0,1,0,0,0,1,0
4,VN,7086063711550524698,1649852775,Sản xuất thớt 🪵,7001866805711193114,NGUỒN HÀNG UY TÍN - GIÁ GỐC ☑️,"Work 0️⃣3️⃣6️⃣4️⃣.6️⃣7️⃣5️⃣.9️⃣8️⃣7️⃣ 
Hỗ trợ 👇Tìm👇 Xưởng sản xuất 👇Nội địa👇",0,False,https://www.tiktok.com/@nguonhanguytingiagoc/video/7086063711550524698?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086063711550524698&source=h5_m,12593713,5059,1505,3792,372818,7086063714025736986,7086063714025736986,24,7086063714025736986,original sound - nguonhanguytingiagoc,NGUỒN HÀNG UY TÍN - GIÁ GỐC ☑️,7.001866805711193e+18,NGUỒN HÀNG UY TÍN - GIÁ GỐC ☑️,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7086063736288496410.mp3,,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
5,JP,7101733287193873665,1653501133,#フローラメイク,6760274830854423557,Karyna || カリナ 💕,"177 cm of beauty
Instagram: imkov_ka
日本 📍🇯🇵",0,False,https://www.tiktok.com/@imkovka/video/7101733287193873665?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101733287193873665&source=h5_m,1421565,826,707,3478,118596,7087407862762326811,7087407862762326811,24,7087407862762326811,Bobo (Contains music from: Bobo - Aya Nakamura),"Contains music from: ""Bobo""",6.913387746111423e+18,XVX,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7087407870127491866.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/36fcaf5305c7dc544ea6c4e01caf1dbf.json,False,False,Aya Nakamura,Bobo,Bobo (Contains music from: Bobo - Aya Nakamura),"Contains music from: ""Bobo""",[],0,0,Kiribati,#フローラメイク,0,0,0,0,0,0,0,0,0,0
6,PH,7102657062563319067,1653716216,Follow me on IG: @lajarakim_ #kimpilaj,6712366221272171522,Kim Lajara,"23 | 🇵🇭 LIPA BATANGAS
📩 kimlajara14@gmail.com",0,False,https://www.tiktok.com/@kimpeeee/video/7102657062563319067?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102657062563319067&source=h5_m,3634902,552,1149,42617,433768,7089765461021281051,7089765461021281051,24,7089765461021281051,ZOOM DUCKTWERK (Contains music from: Time - HUBBA),"Contains music from: ""Time""",6.508494589473112e+18,Duckhead Dj Kasur,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7089765474770193178.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7c53f2cf26e2ddd3dc8fca66986b42f8.json,False,False,HUBBA,Time,ZOOM DUCKTWERK (Contains music from: Time - HUBBA),"Contains music from: ""Time""",[],0,0,Kiribati,#kimpilaj,0,0,0,0,0,0,0,0,0,0
7,TR,7073016376100752642,1646814957,#evrim #bilim #evrimteorisi,7063959216566060033,Din Bilim ve Evrim,"CAHİLLER GİREMEZ
Din, Bilim ve Evrim",0,False,https://www.tiktok.com/@dinbilimevrim/video/7073016376100752642?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073016376100752642&source=h5_m,4482648,1251,1135,8256,61035,7073016359612943106,7073016359612943106,72,7073016359612943106,original sound - dinbilimevrim,Din Bilim ve Evrim,7.06395921656606e+18,Din Bilim ve Evrim,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7073016357310302978.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ee82a845f106b15d4c4dc25f7fc764c2.json,False,False,,,,,[],0,0,Kiribati,#evrim #bilim #evrimteorisi,0,0,0,0,0,0,0,0,0,0
0,NG,7078717998127009030,1648142469,💕#lizasoberano #enriquegil #eve23571 #filipino #xyzbca,7010337192908489733,Eve💋,"😎I love posting things i desire😜    
☺️ Follow me follow me for more 😏",0,False,https://www.tiktok.com/@eve23571/video/7078717998127009030?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078717998127009030&source=h5_m,185005,8,193,7242,8403,7044923981186468635,7044923981186468635,72,7044923981186468635,original sound - zky308 (Contains music from: Rebel - Zum),"Contains music from: ""Rebel""",6.880073672971961e+18,suzy19,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7044923949544672026.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/73f63e12d1a5a34171ae7e6ec3bf261e.json,False,False,Zum,Rebel,original sound - zky308 (Contains music from: Rebel - Zum),"Contains music from: ""Rebel""",[],0,0,Kiribati,#lizasoberano #enriquegil #eve23571 #filipino #xyzbca,0,0,0,0,0,0,0,0,0,1
1,US,7091126177506807086,1651031473,#greenscreenvideo #fyp #uglydog,7088232333098599470,jypet106,,0,False,https://www.tiktok.com/@jypet106/video/7091126177506807086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091126177506807086&source=h5_m,1047135,8330,593,2342,86122,6885686931674417926,6885686931674417926,72,6885686931674417926,original sound - pettylove18,lpc77652,6.884049806353188e+18,lpc77652,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6885686401774422790.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/103d915fd3f6906105af999e0e58962f.json,False,False,,,,,[],0,0,Kiribati,#greenscreenvideo #fyp #uglydog,0,0,0,0,1,0,0,0,0,0
2,EG,7099540133359160582,1652990501, ,6587105756842721285,﷽,سنتر ميدو للعنايه بالرجال ✂️💈🪬,0,False,https://www.tiktok.com/@MS4wLjABAAAAi-x2wJdp_zMBJeB0_dg9ZhGKM8epufvUS8_ovjww4BSC0bw-KD2aMfZoptZgo7N8/video/7099540133359160582?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099540133359160582&source=h5_m,6913971,4668,2463,4000,245239,7017546856636876802,7017546856636876802,10033,7017546856636876802,أجواء طيور الغابة,Relaxing Nature Sounds,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c649a29a874940a5a1687f462e4c8486,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/af8ced8eea0e46ccb35ca266c504a160,False,True,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
3,NG,7085226229544111366,1649657787, ,6983973903672624134,alexesan_e,artist,0,False,https://www.tiktok.com/@alexesan_e/video/7085226229544111366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085226229544111366&source=h5_m,1760135,1109,3069,6236,133052,7085226071368485637,7085226071368485637,72,7085226071368485637,original sound - alexesan_e,alexesan_e,6.983973903672624e+18,alexesan_e,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085226183918422789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/19805f80012427909464a46abec3ae3e.json,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
4,JP,7075653204360318210,1647428891,#英語 #リスニング #kids,6891449781655684098,ynchattering,Memes,0,False,https://www.tiktok.com/@ynchattering/video/7075653204360318210?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075653204360318210&source=h5_m,3168308,3850,17059,42633,273371,7075653229475793665,7075653229475793665,24,7075653229475793665,original sound - ynchattering,ynchattering,6.891449781655684e+18,ynchattering,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7075653200933669634.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c7110c0cb83a29a697c7bd489959ee89.json,False,False,,,,,[],0,0,Kiribati,#英語 #リスニング #kids,0,0,0,0,0,0,0,0,0,0
5,ES,7080961001759198469,1648664708,Grace Kelly - Mika 🌈 (cr: @Sam Pope ) #corgeriona #fyp #peratu #music #acapellacover #choir #womenchoir #gracekellychallenge,7025022544160670726,Cor Geriona,"grup vocal femení, cor de l’Auditori de Girona✨",0,False,https://www.tiktok.com/@corgeriona/video/7080961001759198469?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080961001759198469&source=h5_m,7185358,2799,5473,16931,1008009,6930750295493920769,6930750295493920769,10033,6930750295493920769,Grace Kelly,MIKA,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/41b3a00de8444ee2a10dd819d7728e68,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f51b8c076e364a0d8bbb118bf216d9f3,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '217193350', 'external_song_key': 'apple_song_id'}]",0,0,Kiribati,#corgeriona #fyp #peratu #music #acapellacover #choir #womenchoir #gracekellychallenge,0,0,0,0,1,0,0,0,0,0
6,CA,7096882423052438789,1652371704,Rules are meant to be broken...#guitarsolo #producer #fyp #inthestudio #sia #chandelier,6711513605873845254,Roy Ziv,"Guitarist from Toronto 🇨🇦
Learn my guitar techniques👇",0,False,https://www.tiktok.com/@royzivmusic/video/7096882423052438789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096882423052438789&source=h5_m,3395005,4251,8814,10797,379991,7096882421337017094,7096882421337017094,72,7096882421337017094,original sound - royzivmusic,Roy Ziv,6.711513605873845e+18,Roy Ziv,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096882419860572933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1d78cb7e6b848d41b84d8c0c2f65ff27.json,False,False,,,,,[],0,0,Kiribati,#guitarsolo #producer #fyp #inthestudio #sia #chandelier,0,0,0,0,1,0,0,0,0,0
7,US,7086932718843399470,1650055107,Rosie’s Got The Fire Truck 🚒 😂 #fyp #foryou #foryoupage #caillou #firetruck #ComeDanceWithMe,6598646944326615045,Vincent Mottola,"Jesus 1st
Voices, Jingles & Skits
YouTube - TheVincentMottola
Twitch - TVMGames",0,False,https://www.tiktok.com/@thevincentmottola/video/7086932718843399470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086932718843399470&source=h5_m,5133255,2378,1962,5942,354818,7086932689936272171,7086932689936272171,72,7086932689936272171,Rosies Got The Fire Truck Rap,Vincent Mottola,6.598646944326615e+18,Vincent Mottola,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086932716310104875.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/72321f539180139ee0a2fb709c286bbb.json,False,False,,,,,[],0,0,Kiribati,#fyp #foryou #foryoupage #caillou #firetruck #ComeDanceWithMe,0,1,1,0,1,0,0,0,0,0
0,IT,7088468909757631750,1650412780,🏍😂✌️#motorcycle #zavorrinacrazy🤩🤪  #universalbikers#bikestagram #bikercouple #bikerchick#reels #viralreels #viral #superbikelife#superbikers #ride #riderich,6586546215104544774,MotoPassione🏍💥💥,Rider in Puglia-italy🇮🇹 🏍💨✊123456💥💥,0,False,https://m.tiktok.com/v/7088468909757631750.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088468909757631750&source=h5_m,1300442,132,1246,52,11391,7088468871099435782,7088468871099435782,72,7088468871099435782,original sound - motopassione2022 (Contains music from: Toxic - Britney Spears),"Contains music from: ""Toxic""",6.586546215104545e+18,MotoPassione🏍💥💥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088468901989894918.mp3,,False,False,Britney Spears,Toxic,original sound - motopassione2022 (Contains music from: Toxic - Britney Spears),"Contains music from: ""Toxic""",[],0,0,Kiribati,#motorcycle #zavorrinacrazy🤩🤪 #universalbikers#bikestagram #bikercouple #bikerchick#reels #viralreels #viral #superbikelife#superbikers #ride #riderich,0,0,0,0,0,0,0,0,1,0
1,ZA,7087460569145445638,1650178010,🥺💔.. #painhubii #sad #💔‼️ #reminno_artss #sadqoutes #painhubpremium #💔 #_of_legendss #qoutes #fypシ #fyp,7051969706332931073,Pain hub II,"Dead inside..💔🥀
Follow if you're broken..🥺💔",0,False,https://m.tiktok.com/v/7087460569145445638.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087460569145445638&source=h5_m,570939,165,3130,43238,34964,7087460523914054406,7087460523914054406,72,7087460523914054406,original sound - pain.hub_ii,Pain hub II,7.051969706332931e+18,Pain hub II,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087460519069633285.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/895300085e82fe279382a8d2958348ea.json,False,False,,,,,[],0,0,Kiribati,#painhubii #sad #💔‼️ #reminno_artss #sadqoutes #painhubpremium #💔 #_of_legendss #qoutes #fypシ #fyp,0,0,0,0,1,1,0,0,0,0
2,GB,7075842222427540742,1647472900,#fyp #coincedence #strange #spooky,7051515388438545414,Petal Rose,"Positive vibes only
Faith in humanity 
Don’t live in the dark",0,False,https://m.tiktok.com/v/7075842222427540742.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075842222427540742&source=h5_m,2441551,739,22476,2183,48278,6693354155173481218,6693354155173481218,141,6693354155173481218,Future,Official Sound Studio,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8e3a772c9d09405ebaa35e0ac4a0dfbc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/364be0ac028a45a384d2e402795942dc,False,True,,,,,[],0,0,Kiribati,#fyp #coincedence #strange #spooky,0,0,0,0,1,0,0,0,0,0
3,DE,7078697678053330181,1648137737,Team 🟩 or Team 🟨 ? #hbl #liquimolyhbl #handball @dierecken,7041894320039937030,LIQUI MOLY HBL,The best from the 1st and 2nd Handball-Bundesliga 🤾🏼‍♂️,0,False,https://m.tiktok.com/v/7078697678053330181.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078697678053330181&source=h5_m,7865601,158,633,189,130826,6946665088065473286,6946665088065473286,72,6946665088065473286,HEADZUP WHATS UP MIX,ＢΛＳＳＬＩＮΞ  ΛＤＤＩＣＴ,6.616270146610971e+18,ＢΛＳＳＬＩＮΞ  ΛＤＤＩＣＴ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6946665174388542214.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/34f37a57c2b57b213313287c3e8e372f.json,False,False,,,,,[],0,0,Kiribati,#hbl #liquimolyhbl #handball,0,0,0,0,0,0,0,0,0,0
4,DE,7082480390413241606,1649018469,Who wins?? 👀 #mashup #camilacabello #shawnmendes #singing #viral #foryou,6662797034880761861,Levent Geiger,„Bad Days“ is out now!!,0,False,https://m.tiktok.com/v/7082480390413241606.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082480390413241606&source=h5_m,1126658,2688,3307,1175,136281,7082480383962434310,7082480383962434310,72,7082480383962434310,original sound - leventgeiger (Contains music from: Bam Bam (feat. Ed Sheeran) (Karaoke Version) - Camila Cabello),"Contains music from: ""Bam Bam (feat. Ed Sheeran) (Karaoke Version)""",6.662797034880762e+18,Levent Geiger,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082480389779966725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2716f322a6d67b69531664c73f1dd391.json,False,False,Camila Cabello,Bam Bam (feat. Ed Sheeran) (Karaoke Version),original sound - leventgeiger (Contains music from: Bam Bam (feat. Ed Sheeran) (Karaoke Version) - Camila Cabello),"Contains music from: ""Bam Bam (feat. Ed Sheeran) (Karaoke Version)""",[],0,0,Kiribati,#mashup #camilacabello #shawnmendes #singing #viral #foryou,0,1,0,0,0,0,0,0,1,0
5,GB,7103632801206963462,1653943399, ,6774457503856149509,xgilham,RELATABLE QUOTES & EMOTIONS,0,False,https://m.tiktok.com/v/7103632801206963462.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103632801206963462&source=h5_m,175181,447,1616,1636,16362,7103632799172758278,7103632799172758278,72,7103632799172758278,original sound - xgilham,xgilham,6.77445750385615e+18,xgilham,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103632792172612358.mp3,,False,False,,,,,[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
6,GB,7095250460193410310,1651991737, ,7031422782005183493,chrishemsduet,"I'm not Chris Hemsworth, I'm just a fan of him",0,False,https://m.tiktok.com/v/7095250460193410310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095250460193410310&source=h5_m,345509,16,195,2842,4621,7095250396158954246,7095250396158954246,72,7095250396158954246,original sound - chrishemsduet (Contains music from: miyoulai(完整版) - 69&丢了你),"Contains music from: ""miyoulai(完整版)""",7.031422782005183e+18,chrishemsduet,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095250380434557701.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f1eafdb2f3ea32d75dc8ff98eadca953.json,False,False,69&丢了你,miyoulai(完整版),original sound - chrishemsduet (Contains music from: miyoulai(完整版) - 69&丢了你),"Contains music from: ""miyoulai(完整版)""",[],0,0,Kiribati,,0,0,0,0,0,0,0,0,0,0
7,EG,7093209219393998085,1651516470,Respect 💯💯💯 #respect #foryou #trickshot #amazing #viral #fypシ,6979925108203324422,.my_full_respect,The account is growing fast🔥,0,False,https://m.tiktok.com/v/7093209219393998085.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093209219393998085&source=h5_m,6686735,3176,5947,37475,397099,7074843257640847361,7074843257640847361,10033,7074843257640847361,kukuku ku ku,AJ NAL,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cb506f1fff374cb9b9b85be48a14b683,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8ecd4e587bd04f7295354927bb092eff,False,True,,,,,[],0,0,Kiribati,#respect #foryou #trickshot #amazing #viral #fypシ,0,1,0,0,0,1,0,0,1,0
0,US,7071888977254419754,1646552464,#humor #laughs #accents #foryew,6532308600759582721,TheBarriosFamily,"Mostly Christian & 
Family content,& wifey’s nails
Link tree below ⬇️⬇️⬇️⬇️",0,False,https://m.tiktok.com/v/7071888977254419754.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071888977254419754&source=h5_m,9853505,4871,39956,9251,751519,7039694507029400325,7039694507029400325,72,7039694507029400325,Replace t with a d,Young Kaiju,6.730473845268596e+18,Young Kaiju,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7039694527296260870.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a177c0c91679dd03eac5f4fd970096ca.json,False,False,,,,,[],0,0,Kiribati,#humor #laughs #accents #foryew,0,0,0,0,0,0,0,0,0,0
1,GB,7085124713319517446,1649634148,#fyp #foryou #fypシ,6929056779507221509,Raphael Aghahan,📩Contact - visualperception15@gmail.com,0,False,https://m.tiktok.com/v/7085124713319517446.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085124713319517446&source=h5_m,483993,105,460,9009,26555,7085124695443409669,7085124695443409669,72,7085124695443409669,original sound - rafreacts,Raphael Aghahan,6.929056779507222e+18,Raphael Aghahan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085124693338213125.mp3,,False,False,,,,,[],0,0,Kiribati,#fyp #foryou #fypシ,0,1,0,0,1,1,0,0,0,0
2,US,7083525302185430318,1649261757,Part 1. #fyp #art #resinart,6891457740692308998,ResinArtYPC,"Thank you, everyone!
👇🏻👇🏻Miniature world👇🏻👇🏻
@artypc",0,False,https://m.tiktok.com/v/7083525302185430318.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083525302185430318&source=h5_m,38692338,2546,2838,3963,1844230,6807984440287955717,6807984440287955717,72,6807984440287955717,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW""",6.76145035543362e+18,Chris Gleason,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662107053367333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9b53bc588c4d8ef5a51f11d257a6db88.json,False,False,Heliqs,THEY ARE GONNA KNOW,how would they know bad girls club (Contains music from: THEY ARE GONNA KNOW - Heliqs),"Contains music from: ""THEY ARE GONNA KNOW""",[],0,0,Kiribati,#fyp #art #resinart,0,0,0,0,1,0,0,0,0,0
3,US,7082909448217529646,1649118366,I pretended I couldn’t speak Korean 😂 #ometv #bilingual #learnkorean,6790771314921948166,Ryan Hale,"Business: ryanhaleyt@gmail.com
Languages, comedy, etc.
My new website ⬇️",0,False,https://m.tiktok.com/v/7082909448217529646.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082909448217529646&source=h5_m,16917366,2167,1635,6435,2467309,7082909432837245739,7082909432837245739,72,7082909432837245739,original sound - ryanhaleyt,Ryan Hale,6.790771314921948e+18,Ryan Hale,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082909449332984622.mp3,,False,False,,,,,[],0,0,Kiribati,#ometv #bilingual #learnkorean,0,0,0,0,0,0,0,0,0,0
4,US,7101436383352360235,1653432005,"Ngl, had me in the first half @monnxica #couplecomedy #coupletiktok #relationshipgoals #relatable #fyp",6815756943450752005,Dr Cole,"Board certified vein blaster 💉🩸
Couple and healthcare videos",0,False,https://m.tiktok.com/v/7101436383352360235.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101436383352360235&source=h5_m,1889152,1775,7447,7492,162745,6924733501300296453,6924733501300296453,72,6924733501300296453,original sound - jenna.schom,JEN,6.736681559442966e+18,JEN,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6924733537585236742.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3dc207f0a8653359d0f1c5dcf93cc632.json,False,False,,,,,[],0,0,Kiribati,#couplecomedy #coupletiktok #relationshipgoals #relatable #fyp,0,0,0,0,1,0,0,0,0,0
