,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
3,DE,7099763506785881350,1653042511,i wish everyone a blessed Friday 💛,24515672,rahmatrahmeh,"🇺🇸 🇱🇧 🇩🇪  2.2 M ? 
📧: rahmatrahmeh@gmail.com 

rahmat@mega-social.com",0,False,https://m.tiktok.com/v/7099763506785881350.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099763506785881350&source=h5_m,1542207,8889,9357,250,431637,6996634970924059398,6996634970924059398,72,6996634970924059398,"original sound - firdawse_379 (Contains music from: Juz 3, 1st Quarter - Sheikh Saad Ghamdi)","Contains music from: ""Juz 3, 1st Quarter""",6.915664179693913e+18,@islam_beautiful,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6996635109373823750.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f6cf0e106db65a3eecba0a136c2b7f00.json,False,False,Sheikh Saad Ghamdi,"Juz 3, 1st Quarter","original sound - firdawse_379 (Contains music from: Juz 3, 1st Quarter - Sheikh Saad Ghamdi)","Contains music from: ""Juz 3, 1st Quarter""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
4,GB,7099685586440670470,1653024374,😂 100% will make anyone smile. #babytiktoker #toddlersoftiktok #dogsoftiktok #doguedebordeaux #babygiggles #babylaughs #babyanddogs #infectiouslaugh,7087910912477283333,Jenson,,0,False,https://m.tiktok.com/v/7099685586440670470.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099685586440670470&source=h5_m,4464405,8680,31436,21577,510383,7099685563489471238,7099685563489471238,72,7099685563489471238,original sound - jensonbluesky,Jenson,7.087910912477283e+18,Jenson,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099685512532822789.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/242fd84484ede7daa635bc6dbde97173.json,False,False,,,,,[],0,0,French Southern Territories,#babytiktoker #toddlersoftiktok #dogsoftiktok #doguedebordeaux #babygiggles #babylaughs #babyanddogs #infectiouslaugh,0,0,0,0,0,0,0,0,0,0
5,NL,7102682490841681158,1653722142,Follow for more!,7073201368891458566,Music Plaza,Hello! I'm making song complications Just to make u guys happy,0,False,https://m.tiktok.com/v/7102682490841681158.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102682490841681158&source=h5_m,5914167,3447,5576,28550,827185,7102682469417126661,7102682469417126661,24,7102682469417126661,original sound - music_compilations (Contains music from: Baby Stop - BB Music),"Contains music from: ""Baby Stop""",7.073201368891459e+18,Music Plaza,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102682431953603334.mp3,,False,False,BB Music,Baby Stop,original sound - music_compilations (Contains music from: Baby Stop - BB Music),"Contains music from: ""Baby Stop""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
6,US,7100523101967994155,1653219372, ,7037741068419826693,allan,Hi,0,False,https://m.tiktok.com/v/7100523101967994155.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100523101967994155&source=h5_m,5621910,63,90,250,70679,7100522897768205099,7100522897768205099,72,7100522897768205099,original sound - 9527allan,allan,7.037741068419827e+18,allan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100523076818832170.mp3,,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
7,JP,7103422135720283393,1653894350,#バズビーファミリー #5つ子,7057460100101047297,ａ,,0,False,https://m.tiktok.com/v/7103422135720283393.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103422135720283393&source=h5_m,48459,6,5,0,2409,7103422133451148034,7103422133451148034,24,7103422133451148034,original sound - tunturu49,ａ,7.057460100101047e+18,ａ,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103422107685522177.mp3,,False,False,,,,,[],0,0,French Southern Territories,#バズビーファミリー #5つ子,0,0,0,0,0,0,0,0,0,0
0,US,7098797500219346219,1652817592,drop dead gorgeous quite literally,6674683475080053765,Xowie Jones,"business: xowie@project15.co
⬇️💔 PRESAVE SH!T SHOW HERE 💔⬇️",0,False,https://www.tiktok.com/@xowiejones/video/7098797500219346219?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098797500219346219&source=h5_m,4139273,2472,2048,12569,940286,7090002866403805995,7090002866403805995,72,7090002866403805995,Dead but pretty (Contains music from: Dead But Pretty - IC3PEAK),"Contains music from: ""Dead But Pretty""",6.662803887503999e+18,若いお金,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7090002896565144362.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c7efe992d17dd92b285507d948afbf5.json,False,False,IC3PEAK,Dead But Pretty,Dead but pretty (Contains music from: Dead But Pretty - IC3PEAK),"Contains music from: ""Dead But Pretty""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
1,US,7079318096879570218,1648282193,lol#foryou,7071951815727825966,innovationl1fe,"👆🏻Follow me I will show more👆🏻
Stuff and products in video
👇🏻buy now👇🏻",0,False,https://www.tiktok.com/@inn_life.com/video/7079318096879570218?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079318096879570218&source=h5_m,18189197,8730,14651,7806,1704808,7079317992059898670,7079317992059898670,24,7079317992059898670,original sound - inn_life.com,innovationl1fe,7.071951815727826e+18,innovationl1fe,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7079318088163871534.mp3,,False,False,,,,,[],0,0,French Southern Territories,#foryou,0,1,0,0,0,0,0,0,0,0
2,US,7102296496846015790,1653632268,Life's little pleasures#fypシ#foryou#life#sewingforyoupage#funny#daily#sew#copywriter#tiktok,7098528904847033387,Hehar Salman,,0,False,https://www.tiktok.com/@heharsalman/video/7102296496846015790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102296496846015790&source=h5_m,1418309,124,2821,25766,71929,7102296419108653867,7102296419108653867,72,7102296419108653867,original sound - heharsalman,Hehar Salman,7.098528904847033e+18,Hehar Salman,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102296463757265710.mp3,,False,False,,,,,[],0,0,French Southern Territories,#fypシ#foryou#life#sewingforyoupage#funny#daily#sew#copywriter#tiktok,0,1,0,1,0,0,1,0,1,0
3,ES,7100224720070626565,1653149894,#ASMR Nocilla&Oreo coffee 🤭🥴🤤 #asmrsounds #viral #coffee #nespresso #fyp #tiktok #foryou,6817013905481008134,ANITA CUBILLO,"𝐈𝐆 @𝐚𝐧𝐢𝐭𝐚𝐜𝐮𝐛𝐢𝐥𝐥𝐨
Amαnte del café chuli ☕︎︎
#ᴀsᴍʀ
Todos los links ↓",0,False,https://www.tiktok.com/@anita_cubillo/video/7100224720070626565?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100224720070626565&source=h5_m,7963362,2065,15451,5086,412729,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#ASMR #asmrsounds #viral #coffee #nespresso #fyp #tiktok #foryou,1,1,0,0,0,1,0,0,1,1
4,VN,7085269165346458881,1649667782,Nhìn gì nhìn #xh #fpyシ #xuhuong  #cute,6540913263206154242,Phú ( Hài Giải Trí 🎉),🌸chúc mọi người sức khoẻ ' vui vẻ 🌸,0,False,https://www.tiktok.com/@beoqb123321/video/7085269165346458881?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085269165346458881&source=h5_m,96045756,137447,125316,178264,10962210,7085269170551540482,7085269170551540482,24,7085269170551540482,original sound - beoqb123321,Phú ( Hài Giải Trí 🎉),6.540913263206154e+18,Phú ( Hài Giải Trí 🎉),False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7085269175433857794.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/45bcd54aa461bfc867d31d92945fafa6.json,False,False,,,,,[],0,0,French Southern Territories,#xh #fpyシ #xuhuong #cute,0,0,0,0,0,0,0,0,0,0
5,TR,7102267047198969089,1653625411,No comment  (double)!?  #trump          #reporter #Journalist #maga ￼#biden #usatiktok,7000131620393976837,Journalist,"White House News Independent Patriotic Reporter Republican ""Patriot""(journalist)",0,False,https://www.tiktok.com/@journalistwhitehouse/video/7102267047198969089?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102267047198969089&source=h5_m,2044524,3024,4028,2505,27256,7102267004660222722,7102267004660222722,72,7102267004660222722,original sound - journalistwhitehouse,Journalist,7.000131620393977e+18,Journalist,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102266984846347009.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1b6b68485049432e94cb97c1202a1b33.json,False,False,,,,,[],0,0,French Southern Territories,#trump #reporter #Journalist #maga #biden #usatiktok,0,0,0,0,0,0,0,0,0,0
6,CA,7103340162284899590,1653875265,🤘,7088458859531191302,♡,Hi this is a backup,0,False,https://www.tiktok.com/@user444447878/video/7103340162284899590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103340162284899590&source=h5_m,883468,2047,738,24,174748,7095546296567614251,7095546296567614251,72,7095546296567614251,original sound - .drxzzvelos,go for it ➡️➡️,7.092502203949319e+18,go for it ➡️➡️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7095546322366810923.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/08e484716eb0bac3ea49f0afd35ac0e0.json,False,False,,,,,[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
7,BE,7100163396393258246,1653135616,These 4 ppl>> #maskedarabb #n0r4 #sultan #arab #ArabTikTok #0araeb #arabedit #fy #foryoupage #fyp #aftereffects #ae #aftereffectsedit #guesstheplayer,7099044324088923142,🎧,"50k = first live on tiktok
THANK Y'ALL FOR YOUR SUPPORT",0,False,https://www.tiktok.com/@.araeb/video/7100163396393258246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100163396393258246&source=h5_m,9623319,26548,17093,89491,2227955,7100163382812822277,7100163382812822277,72,7100163382812822277,original sound - .araeb,🎧,7.099044324088923e+18,🎧,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100163382749285125.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/79b9338c237c56877ff6685656a9b8a6.json,False,False,,,,,[],0,0,French Southern Territories,#maskedarabb #n0r4 #sultan #arab #ArabTikTok #0araeb #arabedit #fy #foryoupage #fyp #aftereffects #ae #aftereffectsedit #guesstheplayer,0,0,1,0,1,1,0,0,0,0
0,US,7077580066711964971,1647877524,You can't scare me... oh really? 🤣 #michaelmyers #halloween #fyp #horror #scared #copsoftiktok #police #jeeplife,6715240081654907909,mmyers1031,"Police Sergeant
Army Veteran 
Horror Fanatic
Red Light Horror Productions",0,False,https://www.tiktok.com/@mmyers1031/video/7077580066711964971?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077580066711964971&source=h5_m,4988594,535,3367,4093,256981,7077580037741955883,7077580037741955883,72,7077580037741955883,original sound - mmyers1031,mmyers1031,6.715240081654908e+18,mmyers1031,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077580055966157610.mp3,,False,False,,,,,[],0,0,French Southern Territories,#michaelmyers #halloween #fyp #horror #scared #copsoftiktok #police #jeeplife,0,0,0,0,0,1,0,0,0,0
1,GB,7070720551945309441,1646280419,"What is this,can you tell me?#decompression #decompressiontoys #toys #blindbox #blindboxtoys #unboxing #tiktok #satisfying #toy #surprisetoy",7062551124033324038,Wasalife_043,"Thank U Following
❤️Toys I Fashion❤️
043@wasalifeshop.com",0,False,https://www.tiktok.com/@decompressiontoys_ccc/video/7070720551945309441?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070720551945309441&source=h5_m,7493296,537,311,1100,162811,7070720550247254785,7070720550247254785,72,7070720550247254785,original sound - decompressiontoys_ccc,Wasalife_043,7.062551124033324e+18,Wasalife_043,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070720533297728258.mp3,,False,False,,,,,[],0,0,French Southern Territories,#decompression #decompressiontoys #toys #blindbox #blindboxtoys #unboxing #tiktok #satisfying #toy #surprisetoy,0,0,0,0,0,0,0,1,1,0
2,DE,7083305213599173893,1649210513, ,7015569927844103174,La ilaha illa allah ☝🏽,Allah is the greatest ☝🏽,0,False,https://www.tiktok.com/@schmeckt_wie_honig_2/video/7083305213599173893?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083305213599173893&source=h5_m,3153741,1604,1668,180,122940,6858390329695930369,6858390329695930369,10033,6858390329695930369,Nti Sbabi - Remix Abo El Badr,Kader Japonais,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/14dc531f00584fde892affb8ac2420cd,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1962c9a648754df182a72edc8d78e36f,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1526855869', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
3,FR,7076533760287657221,1647633911,#tacos #kebab #durum,6987108495301559302,k2bab,Thanks !,0,False,https://www.tiktok.com/@k2bab/video/7076533760287657221?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076533760287657221&source=h5_m,4474472,5211,5188,128,388017,7049295094381283330,7049295094381283330,10033,7049295094381283330,CANADA,1PLIKÉ140,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/48261e9622e045f89a3fc171515b4f69,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81538fc885fc49b6a837b74d25909494,False,True,,,,,[],0,0,French Southern Territories,#tacos #kebab #durum,0,0,0,0,0,0,0,0,0,0
4,GB,7089693077509639430,1650697810,#carclean #carcleaning #cleantowel #foryou #fyp,7057010558587388933,car2lover,"Cool products!🚗
Get them in my TikTok shop!🚘
Buy Now!!👜
👇
👇",0,False,https://www.tiktok.com/@car2lover/video/7089693077509639430?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089693077509639430&source=h5_m,4027684,87,140,70,37812,7065797633784171269,7065797633784171269,72,7065797633784171269,original sound - im_a.bigail (Contains music from: Bong Bing - Laa Lee & Cristale),"Contains music from: ""Bong Bing""",6.767339277522568e+18,Abigail,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065797628134492933.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/722f042f67219dd658a31b70a5630a50.json,False,False,Laa Lee & Cristale,Bong Bing,original sound - im_a.bigail (Contains music from: Bong Bing - Laa Lee & Cristale),"Contains music from: ""Bong Bing""",[],0,0,French Southern Territories,#carclean #carcleaning #cleantowel #foryou #fyp,0,1,0,0,0,1,0,0,0,0
5,EG,7077207830423555334,1647790855,شوكلت خام 🤷❤️#شاتو_الادارة_العامة_لمكافحة_الديت🚔 #شاتو_لمستلزمات_الحلويات #دمياط_ميدان_سرور_مول_زهران❤️,6898430404736779269,شاتو لمستلزمات الحلويات,"❤️🍭شاتو لمستلزمات الحلويات🍭❤️
👈لمعرفة الأسعار والمكان نورناا ع الانستا 👆❤️",0,False,https://www.tiktok.com/@mostafa_eid_shatooo/video/7077207830423555334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077207830423555334&source=h5_m,8033008,1451,5045,8135,141158,6770511259797293058,6770511259797293058,10033,6770511259797293058,Quirky,Oleg Kirilkov,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d2f7bde01e0247c885eb6555b6da1d31,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/8ddc88fbb66c48e8b846be489b7c2940,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1491623902', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#شاتو_الادارة_العامة_لمكافحة_الديت🚔 #شاتو_لمستلزمات_الحلويات #دمياط_ميدان_سرور_مول_زهران❤️,0,0,0,0,0,0,0,0,0,0
6,US,7097944936674331950,1652619091,#fruit #usa #KitchenHacks #foryou,7038257532147221550,love fruits 🍇🥝🍏🍅,thank you for watching,0,False,https://www.tiktok.com/@fruits934/video/7097944936674331950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097944936674331950&source=h5_m,8721755,1284,7946,25734,252523,7086349799498320682,7086349799498320682,72,7086349799498320682,original sound - love_fruitss (Contains music from: 画眉鸟叫 - 放飞梦想),"Contains music from: ""画眉鸟叫""",7.081561698184316e+18,Fruits Love🍉🍒🥝🥥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086349921267256107.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5b3bfd654ae036e30e5860190b45e7d.json,False,False,放飞梦想,画眉鸟叫,original sound - love_fruitss (Contains music from: 画眉鸟叫 - 放飞梦想),"Contains music from: ""画眉鸟叫""",[],0,0,French Southern Territories,#fruit #usa #KitchenHacks #foryou,0,1,0,0,0,0,0,0,0,0
7,AU,7088268671029726465,1650366159,I CANT #minion #asian #08 #fyp,7064860894434624513,t€9ï🧛‍♀️,"syd 📍08  🇲🇳
i’m a stalker btw 😰
fllw my insta ☺️",0,False,https://www.tiktok.com/@tedds_6913/video/7088268671029726465?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088268671029726465&source=h5_m,3548380,15786,3333,7149,795472,7083661587189336838,7083661587189336838,72,7083661587189336838,original sound - lvspilu,S O F,6.956106791461963e+18,S O F,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083661583926283014.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ba5790a775c40babf25c998b37714ec4.json,False,False,,,,,[],0,0,French Southern Territories,#minion #asian #08 #fyp,0,0,0,0,0,1,0,0,0,0
0,TH,7090761248731581697,1650946508,Without cheating 😁 #football #cheating #volleyball #basketball #futsal #sepaktakraw,6716197471007867909,paolo_football_,"Follow my new Instagram 👆
I am football ⚽️
Goal 1 M🍋
🤝 will@grail-talent.com",0,False,https://www.tiktok.com/@paolo_football_/video/7090761248731581697?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090761248731581697&source=h5_m,19516676,1026,363,1680,471219,7076523552128419841,7076523552128419841,10033,7076523552128419841,HOT,Daddy Yankee & Pitbull,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1a916ef1059540f481373822472f68df,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/86d0895cd6154c0f9d9b1dd84548e36c,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1616751294', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#football #cheating #volleyball #basketball #futsal #sepaktakraw,0,0,0,0,0,0,0,0,0,0
1,US,7100192697905909034,1653142437,who wants to do some laundry for me? 😂🥲 #fyp #fypシ #laundry #hotel #mountain #avalanche #sendhelp #pls,6906923260450456582,kasea zeiber,"29 | PGH 
🖤🖤🖤
your fav housekeeper 😘",0,False,https://www.tiktok.com/@xokaaaaase/video/7100192697905909034?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100192697905909034&source=h5_m,3806700,1077,1113,735,408345,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#fyp #fypシ #laundry #hotel #mountain #avalanche #sendhelp #pls,0,0,0,0,0,1,1,0,0,0
2,NL,7085093162993061126,1649626802,#fyp #fypシ #foryou #foryoupage #like #viral #abodatm,6835608494096270341,Abod.ATM,😍❤️🥰 1 M ...............🏃🏻..............500K 🤗,0,False,https://www.tiktok.com/@abod.atm93/video/7085093162993061126?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085093162993061126&source=h5_m,19521437,2475,1809,3642,838327,6856378543438301185,6856378543438301185,10033,6856378543438301185,Epic,Joystock,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e1a617fb1648473e93878e411443f517,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/6f1493c3e6884fdab6c7ac90cbb8d009,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1526027294', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#fyp #fypシ #foryou #foryoupage #like #viral #abodatm,0,1,1,0,0,1,1,0,0,1
3,NL,7080687692354194693,1648601075,Mannen humor!🤣✈️ #grappig  #arena #mannen #nederlandselftal #buitensport #foryou,6771149105948558342,De Formule,"Music label “De Formule”🏅 
OUT NOW!: Younes Mohcin - “Lamer” 💿",0,False,https://www.tiktok.com/@deformule/video/7080687692354194693?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080687692354194693&source=h5_m,23124639,3409,250435,8183,1281446,7080687679356128006,7080687679356128006,72,7080687679356128006,original sound - deformule,De Formule,6.771149105948558e+18,De Formule,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080687676655274758.mp3,,False,False,,,,,[],0,0,French Southern Territories,#grappig #arena #mannen #nederlandselftal #buitensport #foryou,0,1,0,0,0,0,0,0,0,0
4,BR,7076169903920663814,1647549194,#testandotruques #testandopenteados #hair #humor #fypシ,6744401240698586117,danyceno,"📮danycenoassessoria@gmail.com
𝗙𝗮𝗰̧𝗼 𝘁𝗲𝘀𝘁𝗲𝘀 𝗰𝗼𝗺 𝗵𝘂𝗺𝗼𝗿  🎭",0,False,https://www.tiktok.com/@danyceno/video/7076169903920663814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076169903920663814&source=h5_m,5049719,3364,1239,3136,152826,7076169921553599238,7076169921553599238,72,7076169921553599238,original sound - danyceno,danyceno,6.744401240698586e+18,danyceno,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076169928587463430.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3494f5bd34d7c5da53e14dd1c16cc64d.json,False,False,,,,,[],0,0,French Southern Territories,#testandotruques #testandopenteados #hair #humor #fypシ,0,0,0,0,0,0,1,0,0,0
5,US,7101089321859517738,1653351199,Reply to @ilovesnoopy29 #venting #fyp #attractive #viral #subwaysurfers #subwaysurfersedit,6805001327186592774,🛐🛐🛐,editer/random post 🧍‍♀️,0,False,https://www.tiktok.com/@...blissz/video/7101089321859517738?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101089321859517738&source=h5_m,2086248,35779,2247,31,269452,7101089287936068398,7101089287936068398,72,7101089287936068398,original sound - ...blissz,🛐🛐🛐,6.805001327186593e+18,🛐🛐🛐,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101089327467481902.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/205ee36a80ff2fe8daff2ecb7df58249.json,False,False,,,,,[],0,0,French Southern Territories,#venting #fyp #attractive #viral #subwaysurfers #subwaysurfersedit,0,0,0,0,0,1,0,0,0,1
6,VN,7090815005536406826,1650959028,#hoaqua #traicay #fruits #xuhuongtiktok #fypシ,7065261566965384238,Hoa Quả Ngon🍑🍌,Cảm ơn mọi người đã luôn ủng hộ mình!!,0,False,https://www.tiktok.com/@tiktokhoaqua/video/7090815005536406826?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090815005536406826&source=h5_m,21765692,2593,2154,6187,730927,5000000000398071755,5000000000398071755,71,5000000000398071755,Itsumo Nandodemo (Spirited Away),Aun J-Classic Orchestra,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/0e253089c5f94d629f269521cb00be7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/4d3db3604eb541aaad66af355ea955e7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '398071755', 'external_song_key': 'apple_song_id'}]",0,0,French Southern Territories,#hoaqua #traicay #fruits #xuhuongtiktok #fypシ,0,0,0,0,0,0,1,0,0,0
7,DE,7096467497662090502,1652275098,😖,6782569955046310918,Elias 🐜,🍀,0,False,https://www.tiktok.com/@kuno.to/video/7096467497662090502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096467497662090502&source=h5_m,33471835,93051,27906,701,7695036,7088953262413466373,7088953262413466373,72,7088953262413466373,"FEELS (Contains music from: Feels (feat. Pharrell Williams, Katy Perry & Big Sean) - Calvin Harris)","Contains music from: ""Feels (feat. Pharrell Williams, Katy Perry & Big Sean)""",7.086053490980767e+18,ʀᴀɪ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088953268986055429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/10f4719441ec572a3c383157230a5f3d.json,False,False,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","FEELS (Contains music from: Feels (feat. Pharrell Williams, Katy Perry & Big Sean) - Calvin Harris)","Contains music from: ""Feels (feat. Pharrell Williams, Katy Perry & Big Sean)""",[],0,0,French Southern Territories,,0,0,0,0,0,0,0,0,0,0
