,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_oscarsathome,hash_trending,hash_viral,hash_xyzbca
1,GB,7097382882854980869,1652488228,𝑹𝒐𝒍𝒆𝒙 𝑷𝒐𝒏 𝑴𝒊 𝑾𝒓𝒊𝒔𝒕 🐐🔥 #fyp #fypシ #viral #fire #edit #jamaican #freestyle #goat #hiphop #rap #og,7067316116351599622,𝕽𝖆𝖕 𝕰𝖉𝖎𝖙𝖘,𝙏𝙝𝙚 𝙗𝙚𝙨𝙩 𝙧𝙖𝙥 𝙚𝙙𝙞𝙩𝙨 𝙛𝙤𝙧 𝙮𝙤𝙪 🔥,0,False,https://m.tiktok.com/v/7097382882854980869.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097382882854980869&source=h5_m,1890428,1104,3830,25960,264096,7097382873912642309,7097382873912642309,72,7097382873912642309,original sound - rap.edits.__ (Contains music from: Bella - Funz),"Contains music from: ""Bella""",7.0673161163516e+18,𝕽𝖆𝖕 𝕰𝖉𝖎𝖙𝖘,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097382879629478661.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/af69c28496a8013e58b3ede9c47ead3c.json,False,False,Funz,Bella,original sound - rap.edits.__ (Contains music from: Bella - Funz),"Contains music from: ""Bella""",[],0,0,Curaçao,#fyp #fypシ #viral #fire #edit #jamaican #freestyle #goat #hiphop #rap #og,0,0,0,0,1,1,0,0,1,0
2,US,7080861073234038062,1648641443, ,6718766630372082694,Kristie,"Rapping Math Teacher-6th Grade Teacher
Mom, Hockey Mom & a DJ who loves to dance",0,False,https://m.tiktok.com/v/7080861073234038062.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080861073234038062&source=h5_m,21491670,37524,169276,1793,2326020,7080861029189700394,7080861029189700394,72,7080861029189700394,original sound - khemps10,Kristie,6.718766630372083e+18,Kristie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7080861031693601578.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c746781c7367e083914d30686b82b581.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
3,GB,7101394913199181062,1653422351,We had a headache after this one 🤦🏾😂,6774361295115682822,Ricardo,Lockdown made us do this 😅,0,False,https://m.tiktok.com/v/7101394913199181062.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101394913199181062&source=h5_m,1406107,2423,1116,2069,217683,7101394915547941638,7101394915547941638,72,7101394915547941638,original sound - rapidrickz,Ricardo,6.774361295115683e+18,Ricardo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101394922942515973.mp3,,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
4,US,7072734881754828078,1646749417,#onlyinflorida #sandhillcrane vs #alligator #florida #omgitswicks #floridian #flipphone #publix,6801675576459101189,Omgitswicks,"Sketch comedy / everything Florida 
Booking: hello@thesocialstrategy.us
Merch ⬇️",0,False,https://m.tiktok.com/v/7072734881754828078.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072734881754828078&source=h5_m,4949933,8290,30997,499,577694,7072734812163033902,7072734812163033902,72,7072734812163033902,"original sound - omgitswicks (Contains music from: My Bike ""Debo"" - TonyBoy)","Contains music from: ""My Bike ""Debo""""",6.801675576459101e+18,Omgitswicks,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072734874427198254.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cf073625922ab3be8274a97c42e0b472.json,False,False,TonyBoy,"My Bike ""Debo""","original sound - omgitswicks (Contains music from: My Bike ""Debo"" - TonyBoy)","Contains music from: ""My Bike ""Debo""""",[],0,0,Curaçao,#onlyinflorida #sandhillcrane #alligator #florida #omgitswicks #floridian #flipphone #publix,0,0,0,0,0,0,0,0,0,0
5,US,7084975286101593390,1649599357,#fypシ #viral,6750272291537699845,Yamilett Lara,I POST ANYTHING OH WATAVAA.,0,False,https://m.tiktok.com/v/7084975286101593390.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084975286101593390&source=h5_m,2228241,7086,40427,15140,337885,7084975252396067630,7084975252396067630,72,7084975252396067630,Yuuuuhhhh (Contains music from: Oh No Friend - Lava Rapper),"Contains music from: ""Oh No Friend""",6.7502722915377e+18,Yamilett Lara,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7084975274252716846.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9dd700d3110e50d109cebc6b68697361.json,False,False,Lava Rapper,Oh No Friend,Yuuuuhhhh (Contains music from: Oh No Friend - Lava Rapper),"Contains music from: ""Oh No Friend""",[],0,0,Curaçao,#fypシ #viral,0,0,0,0,0,1,0,0,1,0
6,US,7090210611526716715,1650818301,😂😂😂😂😂 getting old legs need some w-40,6750005724712043525,Kervo.dolo,No bio yet,0,False,https://m.tiktok.com/v/7090210611526716715.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090210611526716715&source=h5_m,7849670,4548,5329,2610,893989,7073876545902775046,7073876545902775046,10036,7073876545902775046,Whap Whap (feat. F.S.),Skillibeng,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16c8c26b1d7144b184b1b942fc6d0eb4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a76529d24f6f4094a8ae2c40b7ac3db6,False,True,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,ZA,7102167045596384517,1653602128,😭😭😭😭😭😭😭😭ok I’m done I promise #jessicamashaba20,6696736251507033093,Jessica Mashaba,🤎 Email: businessabove20@gmail.com,0,False,https://m.tiktok.com/v/7102167045596384517.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102167045596384517&source=h5_m,2129829,553,698,3239,231747,7073573619531516678,7073573619531516678,72,7073573619531516678,original sound - iconikfa (Contains music from: Hold - Echover),"Contains music from: ""Hold""",7.046776083106366e+18,flopera💨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073573640876411654.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/928dd395974028dab54b3e34334dc0e2.json,False,False,Echover,Hold,original sound - iconikfa (Contains music from: Hold - Echover),"Contains music from: ""Hold""",[],0,0,Curaçao,#jessicamashaba20,0,0,0,0,0,0,0,0,0,0
0,US,7081344390496554286,1648753973, ,6725503402786259974,Jack Harlow,"Come Home The Kids Miss You - May 6th

LOUISVILLE, KY ⛲️",0,False,https://m.tiktok.com/v/7081344390496554286.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081344390496554286&source=h5_m,67282222,41275,189172,92272,5728181,7081344356355001131,7081344356355001131,10036,7081344356355001131,First Class,Jack Harlow,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b0ef0fd6ebb14db5b4bf031c3e284c41,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e4b682e6a6cf4c58ad80e9a8330f53ef,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1618136917', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
1,US,7070956871070289198,1646335441,#foryou#for#fyp#foryoupage#hollywooddaiquiris#daiquiris#daiquiri#louisiana#texas#arkansas#viral#magic#lips#infused#pickle#sweetheart#candy#shopping#lo,6903035040080315397,Hollywood Liquor & Daquiris,"Best daqs in the boot🥤🔥
$buy 1 get 1 FREE$
4144 Hollywood Avenue Shreveport LA",0,False,https://m.tiktok.com/v/7070956871070289198.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070956871070289198&source=h5_m,1691130,1452,3006,13,149678,7029548647159188270,7029548647159188270,72,7029548647159188270,original sound - devadiorrr (Contains music from: Throat Baby (Go Baby) - Remix - BRS Kash & DaBaby & City Girls),"Contains music from: ""Throat Baby (Go Baby) - Remix""",6.806801210475349e+18,Deva Diorrr,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7029548709591583535.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b2d49b93a50d48729266feec9b08d0b.json,False,False,BRS Kash & DaBaby & City Girls,Throat Baby (Go Baby) - Remix,original sound - devadiorrr (Contains music from: Throat Baby (Go Baby) - Remix - BRS Kash & DaBaby & City Girls),"Contains music from: ""Throat Baby (Go Baby) - Remix""",[],0,0,Curaçao,#foryou#for#fyp#foryoupage#hollywooddaiquiris#daiquiris#daiquiri#louisiana#texas#arkansas#viral#magic#lips#infused#pickle#sweetheart#candy#shopping#lo,1,1,0,0,1,0,0,0,1,0
2,US,7077948488310328619,1647963303,#stitch with @spilling_the_sweet_tea true story: in 1919 a molasses spill in Boston killed 21 people and injured 150. #molasses #brownsugar #baking,6840803717484659718,Johnny Sapphire,a perfect 10 on the pH scale,0,False,https://m.tiktok.com/v/7077948488310328619.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077948488310328619&source=h5_m,8765496,11139,39387,7923,1123584,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#stitch #molasses #brownsugar #baking,0,0,0,0,0,0,0,0,0,0
3,US,7081713439353195819,1648839899,"Sister, Sister may not be coming back for a new season, but I still want to know what’s your favorite episode? 😉",6785270770899452933,Tia Mowry,Omg! I can’t believe I’m on this!,0,False,https://m.tiktok.com/v/7081713439353195819.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081713439353195819&source=h5_m,4908854,8235,767,770,526659,6949651726941162245,6949651726941162245,72,6949651726941162245,original sound - iamlorettaaa,Loretta Lynn Baer,3974766.0,Loretta Lynn Baer,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6949651869526543109.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/543847d497129ba7f297fdf990c8dba7.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
4,US,7100671214204521774,1653253850,How about a longey😂😂 #tiktokcomedy #funny #laugh #marriagehumor #foryou,6809884998796592134,Chandler Tuten,"Jokes | Skits😜
Facial Expressions Master👑
Biz: chandlertuten2019@gmail.com",0,False,https://m.tiktok.com/v/7100671214204521774.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100671214204521774&source=h5_m,341122,67,447,449,28661,6957431440669674245,6957431440669674245,72,6957431440669674245,original sound - onlyraisingkingsnyc,Onlyraisingkings,6.76349583343177e+18,Onlyraisingkings,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6957431514028051205.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8f5bfec9327a5917055b46ac6bfc02bc.json,False,False,,,,,[],0,0,Curaçao,#tiktokcomedy #funny #laugh #marriagehumor #foryou,1,0,1,0,0,0,0,0,0,0
5,US,7101424109669666091,1653429147,Keep black Airforces AWAY FROM ME!!,6721266433018299398,Skai Jackson 🥰,Follow my Instagram @skaijackson 💕,0,False,https://m.tiktok.com/v/7101424109669666091.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101424109669666091&source=h5_m,1897346,4270,2103,2856,438215,7033949036055038767,7033949036055038767,72,7033949036055038767,"original sound - kurt_ulysses (Contains music from: God Warrior - Live at Complex, L.A. - Combichrist)","Contains music from: ""God Warrior - Live at Complex, L.A.""",6.913644829793469e+18,𝕂𝕦𝕣𝕥 𝕌.ℂ𝕙𝕒𝕤𝕥𝕒𝕚𝕟☮︎︎,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7033949081915575086.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/14d0bba2789028c4f436ac2c3b614077.json,False,False,Combichrist,"God Warrior - Live at Complex, L.A.","original sound - kurt_ulysses (Contains music from: God Warrior - Live at Complex, L.A. - Combichrist)","Contains music from: ""God Warrior - Live at Complex, L.A.""",[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
6,NG,7088732300329962757,1650474105,🥲🤕,6764548838482609157,Lizzy 🤗,"welcome to my cult 🎃
get me to 100k ? 
insta : arylizzy  xoxo 😘 
 positivevibe",0,False,https://m.tiktok.com/v/7088732300329962757.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088732300329962757&source=h5_m,6903852,4503,20020,25466,754414,6912474372666182406,6912474372666182406,72,6912474372666182406,original sound - trellytrell1,Trelly Trell,6.768111727025735e+18,Trelly Trell,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6912474418815994629.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/40083e2b3e41610a848511f76696de48.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
7,US,7075112553247935786,1647303010,#fypシ #thelightboytwo #viral,7074990341119542314,Thelightboytwo,Flipping light switches,0,False,https://m.tiktok.com/v/7075112553247935786.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075112553247935786&source=h5_m,7682040,5223,783,518,573684,7041907354371181318,7041907354371181318,72,7041907354371181318,original sound - ruush_on_60_fps (Contains music from: Doctor Who - Miracle),"Contains music from: ""Doctor Who""",6.804537472471582e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7041907397052418822.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f900911ce075b8bc92d7090b60e65e0.json,False,False,Miracle,Doctor Who,original sound - ruush_on_60_fps (Contains music from: Doctor Who - Miracle),"Contains music from: ""Doctor Who""",[],0,0,Curaçao,#fypシ #thelightboytwo #viral,0,0,0,0,0,1,0,0,1,0
0,US,7103571731410930987,1653929179,disclaimer I don’t have step parents but I figured some could relate🫠 #fyp #dance,6810153914249430021,JessVal Ortiz,"💌: jessval@viralnationtalent.com
⬇️Latest Fashion Finds⬇️",0,False,https://www.tiktok.com/@jessvalortiz/video/7103571731410930987?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103571731410930987&source=h5_m,622268,1053,1030,504,179228,7092462353081699118,7092462353081699118,72,7092462353081699118,Dance,Sean,6.897866634058679e+18,Sean,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092461919159798574.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4f3d1114a4189e2ffa3bb3039c9b1d30.json,False,False,,,,,[],0,0,Curaçao,#fyp #dance,0,0,0,0,1,0,0,0,0,0
1,GB,7100277818390613253,1653162257,#fyp#foryou#fyp#doesurbestieknowu #viral #nextvid does ur bestie know u? 🤨 let’s find out by this test🫣,7094918367655838725,user4183799216659,I love stitch Bye,0,False,https://www.tiktok.com/@randomstuff123572/video/7100277818390613253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100277818390613253&source=h5_m,605557,4387,4768,4619,41768,6987814839552920326,6987814839552920326,10036,6987814839552920326,Cognac Queen,Megan Thee Stallion,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c076d0977ea14b64b539f4134f16f2f3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/41f173498d1b4431981e1e2ca1d06dbb,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1446318550', 'external_song_key': 'apple_song_id'}]",0,0,Curaçao,#fyp#foryou#fyp#doesurbestieknowu #viral #nextvid,1,0,0,0,2,0,0,0,1,0
2,US,7071305197330533678,1646416542,#griefjourney #griefandloss #grief #serendipitymd #love #loss @serendipity.md,6758288012872729606,serendipity.md,"Board Certified Family Doctor
Education & Experience 
Check INSTAGRAM",0,False,https://www.tiktok.com/@serendipity.md/video/7071305197330533678?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071305197330533678&source=h5_m,10194625,41452,19182,7114,1006799,6860511267463890946,6860511267463890946,10036,6860511267463890946,Sad Scene BGM Piano Instrument(313618),HomeMadeGarbage,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2c269fdcc5d64b379b941e75cc0bb876,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/408fead2ce3d4349afdd278fa2617498,False,True,,,,,[],0,0,Curaçao,#griefjourney #griefandloss #grief #serendipitymd #love #loss,0,0,0,0,0,0,0,0,0,0
3,US,7072533430084308267,1646702511,Was not expecting him to think this was cool at the end 🙄 #itsjustfoodcolorandwater #allieandnoah #LinkBudsNeverOff #OREOBdayStack #funny,1531212,allieandnoah,"✨Welcome Guys✨
✨ P.O Box 874 Pilot Mtn, NC 27041✨
✨PRAYERS FOR TEXAS💕✨",0,False,https://www.tiktok.com/@allieandnoah/video/7072533430084308267?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072533430084308267&source=h5_m,12476984,27550,116619,11467,2210501,7072533460539296558,7072533460539296558,72,7072533460539296558,original sound - allieandnoah,allieandnoah,1531212.0,allieandnoah,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072533477257825070.mp3,,False,False,,,,,[],0,0,Curaçao,#itsjustfoodcolorandwater #allieandnoah #LinkBudsNeverOff #OREOBdayStack #funny,0,0,1,0,0,0,0,0,0,0
4,NL,7083111099012304134,1649165318,He better stick to the plan #kevinandverenice,6816234621811770373,Verenice & Kevin,"Goal: 600K
🇩🇴🇳🇬🇳🇱
@v.erenice
Follow us for fun & laughs
👇 YOUTUBE PAGE 👇",0,False,https://www.tiktok.com/@kevin.verenice/video/7083111099012304134?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083111099012304134&source=h5_m,6653590,1793,15023,37134,379377,7051201741949897473,7051201741949897473,72,7051201741949897473,original sound - jessica_dessica,Jessica Derrick,6.803998528697484e+18,Jessica Derrick,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7051201735620315906.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/780b2d5905717a54b6626a07630264de.json,False,False,,,,,[],0,0,Curaçao,#kevinandverenice,0,0,0,0,0,0,0,0,0,0
5,US,7080619906412154155,1648585291,LMAOOOOOO I k ow y’all felt this 😂 #fyp #fypシ #foryou #foryoupage #trending #viral #xyzbca,6750813944661771270,Elian Sosa,SUBSCRIBE TO MY YOUTUBE CHANNEL TRUST ME🙏🏽,0,False,https://www.tiktok.com/@eliansosa_03/video/7080619906412154155?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080619906412154155&source=h5_m,3244577,5086,14072,22007,536335,7018720234085387013,7018720234085387013,72,7018720234085387013,original sound - officialliljanky,🌟LilJanky🌟,6.807914612987266e+18,🌟LilJanky🌟,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018720306223139589.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fdd1dfcc569de37c4bdd0288dcd55ec4.json,False,False,,,,,[],0,0,Curaçao,#fyp #fypシ #foryou #foryoupage #trending #viral #xyzbca,1,1,0,0,1,1,0,1,1,1
6,US,7075314555756236075,1647350044,#Fyp #ForYou #ForYouPage #BlackTikTok #Kids #School,6767379185255531525,VS,Vh1’s V Slayer Aka Alex 💙💫,0,False,https://www.tiktok.com/@therealvaginaslayer/video/7075314555756236075?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075314555756236075&source=h5_m,3545672,2052,26135,785,358009,7060947485514255151,7060947485514255151,72,7060947485514255151,original sound - k.lanoire (Contains music from: Spell Juice - Juice),"Contains music from: ""Spell Juice""",15923381.0,K.LaNoiré,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7060947508964444974.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e2ae44b9e20be15abfd5c105ade998c0.json,False,False,Juice,Spell Juice,original sound - k.lanoire (Contains music from: Spell Juice - Juice),"Contains music from: ""Spell Juice""",[],0,0,Curaçao,#Fyp #ForYou #ForYouPage #BlackTikTok #Kids #School,1,1,0,0,1,0,0,0,0,0
7,NL,7084361841702423814,1649456528,#f #fyp #foryoupage #brother #siblings,6872589533704864774,Ishana.ss,For legal reasons my account is a joke💀,0,False,https://www.tiktok.com/@ishanasd/video/7084361841702423814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084361841702423814&source=h5_m,1802628,1472,4051,277,176705,6925568485791697669,6925568485791697669,72,6925568485791697669,original sound - masked_majora64 (Contains music from: Scream then beat - Enderboybeats),"Contains music from: ""Scream then beat""",6.641343692946326e+18,Christopher Colarusso,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6925568486622186246.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c8c2cb1ede63c84975ffd68fab6197b4.json,False,False,Enderboybeats,Scream then beat,original sound - masked_majora64 (Contains music from: Scream then beat - Enderboybeats),"Contains music from: ""Scream then beat""",[],0,0,Curaçao,#f #fyp #foryoupage #brother #siblings,0,1,0,0,1,0,0,0,0,0
0,US,7072772434583194922,1646758160,So over dramatic🤦🏾‍♂️😂 Make this a sound…‼️ #fyp #foryoupage #kids #holdmy,6873998062605124614,LifeOfBam,"Life Is Boring🥱
Amosc👻 Bamjackson216
Instagram: Fvmous.Bam
Cleveland, Ohio📍",0,False,https://www.tiktok.com/@lifeofbam216/video/7072772434583194922?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072772434583194922&source=h5_m,26490584,38038,156099,40124,6627144,7072772402240883502,7072772402240883502,72,7072772402240883502,original sound - lifeofbam216,LifeOfBam,6.873998062605125e+18,LifeOfBam,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7072772422679776043.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/cb3bd7f1743d12d00825ced706eefeff.json,False,False,,,,,[],0,0,Curaçao,#fyp #foryoupage #kids #holdmy,0,1,0,0,1,0,0,0,0,0
1,US,7094377103109459246,1651788388,Some news you can use,6989295257884754949,silkythefox,"Known for his hustle and grind. Silky The Fox is 
One-of-a-Kind",0,False,https://www.tiktok.com/@silkythefox/video/7094377103109459246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094377103109459246&source=h5_m,1367721,471,2311,9777,79844,6718638642908187398,6718638642908187398,72,6718638642908187398,y0u kn0w h0w w3 d0 1t,魔王🐇🎴,6.63393536956529e+18,魔王🐇🎴,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1640361855841302.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2a28a920ee2530bd75c3931b9c5bdf6c.json,False,False,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
2,US,7088784789825719594,1650486326,Her reaction😫🤣,6740372348631942150,TheRealHammyTV,The couple that everyone else copy’s😉 best on Tiktok voted 2022 🚀,0,False,https://www.tiktok.com/@therealhammytv/video/7088784789825719594?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088784789825719594&source=h5_m,7781384,1645,10048,4138,518083,6716842684704622593,6716842684704622593,10033,6716842684704622593,Before I Knew It,Mason Ramsey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/793df502915f486e92add22c539c3f09,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d4ec9e2684284b1fb568547d28e453f2,True,True,,,,,[],0,0,Curaçao,,0,0,0,0,0,0,0,0,0,0
3,US,7075968937703329070,1647502405,#iwantout,7057368563736970286,ophelia,"Let’s keep this a secret🤫🤫🤫
Snap- libbywarnerr",0,False,https://www.tiktok.com/@ilovemyselfsomuch.imhot/video/7075968937703329070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075968937703329070&source=h5_m,1715737,5351,1136,1893,462519,7060716407129934598,7060716407129934598,72,7060716407129934598,Im Tired (Contains music from: I'm Tired (Long Version) - Labrinth),"Contains music from: ""I'm Tired (Long Version)""",6.672744759268312e+18,Labrinth,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7060716415480908550.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/012af81cbbdebd1533ee353327b1d2df.json,False,False,Labrinth,I'm Tired (Long Version),Im Tired (Contains music from: I'm Tired (Long Version) - Labrinth),"Contains music from: ""I'm Tired (Long Version)""",[],0,0,Curaçao,#iwantout,0,0,0,0,0,0,0,0,0,0
4,US,7078778241162464558,1648156495,Red Glasses to match my red turtleneck.❤️‍🔥🖤🤞🏾✨ #OscarsAtHome #WomenOwnedBusiness #chicagocomedian #blackgirltiktok #blackgirltiktok #fyp #comedу #foryoupage,6776240978653152262,JoyGamby,"Host✨Comedian✨Actress from the CHI.
“Laughter is the medicine,I’m a Doctor”",0,False,https://www.tiktok.com/@joygamby/video/7078778241162464558?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078778241162464558&source=h5_m,2138833,1424,3280,6455,255291,7046968365822282543,7046968365822282543,72,7046968365822282543,original sound - josecorrea594,Jose Correa,6.664507750184092e+18,Jose Correa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7046964744565230383.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/364699c934512ea7aaca1cf2fdd1e98b.json,False,False,,,,,[],0,0,Curaçao,#OscarsAtHome #WomenOwnedBusiness #chicagocomedian #blackgirltiktok #blackgirltiktok #fyp #comedу #foryoupage,0,1,0,0,1,0,1,0,0,0
