,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_fyp,hash_fypシ,hash_on,hash_viral,hash_дуэт,hash_казахстан,hash_рек,hash_рекомендации,hash_хочуврек
0,KZ,7095443940366732545,1652036781, ,6775071367265944582,Moldir Kalybekova,,0,False,https://m.tiktok.com/v/7095443940366732545.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095443940366732545&source=h5_m,1521341,164,360,663,52671,7092095996800387841,7092095996800387841,72,7092095996800387841,original sound - diasovna,diasovna.888,6.804191605471856e+18,diasovna.888,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092095998692035330.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/aaaad266fba21be6b07cb3f069bf4f0e.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
1,US,7097194756920347905,1652444424,>>>>,6544081646253342726,Renata,Renata,0,False,https://m.tiktok.com/v/7097194756920347905.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097194756920347905&source=h5_m,6296958,3509,4529,12756,872274,7089817062880643842,7089817062880643842,72,7089817062880643842,hdmi by bones sped up,mikayla,6.871296540603844e+18,mikayla,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7089817054357785345.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fe15d965c697991ad9be48699c4c8ae7.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7099384647041158402,1652954298,#самаясамая  #нурмухаммеджакыпсамаясамая,6982156906233283586,nurmuhammed_ibragim,"Ссылка на новый трек
👇👇👇",0,False,https://m.tiktok.com/v/7099384647041158402.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099384647041158402&source=h5_m,3599833,1223,3130,5408,178852,7099384640934267650,7099384640934267650,72,7099384640934267650,original sound - nurmuhammed_ibragim (Contains music from: Самая Самая - Nurmuhammed Jaqyp),"Contains music from: ""Самая Самая""",6.982156906233284e+18,nurmuhammed_ibragim,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7099384615386893057.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/dd0a85e74ed9468f42f7017f46cfd4fe.json,False,False,Nurmuhammed Jaqyp,Самая Самая,original sound - nurmuhammed_ibragim (Contains music from: Самая Самая - Nurmuhammed Jaqyp),"Contains music from: ""Самая Самая""",[],0,0,Kazakhstan,#самаясамая #нурмухаммеджакыпсамаясамая,0,0,0,0,0,0,0,0,0,0
3,KZ,7103531264468143361,1653919758,Наглая соседка на разборках #апашканахайпе #апашкинывайны #вреки,6543575606062252034,🅩🅗🅐🅩🅞🅚,Подписывайтесь на мой YouTube канал,0,False,https://m.tiktok.com/v/7103531264468143361.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103531264468143361&source=h5_m,393796,396,676,849,26004,7103531269413292802,7103531269413292802,72,7103531269413292802,original sound - zhazok_vines_real,🅩🅗🅐🅩🅞🅚,6.543575606062252e+18,🅩🅗🅐🅩🅞🅚,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103531264826018561.mp3,,False,False,,,,,[],0,0,Kazakhstan,#апашканахайпе #апашкинывайны #вреки,0,0,0,0,0,0,0,0,0,0
4,KZ,7092027693490916609,1651241375,Өмір сүрген әр күн маңызды #титаник #леонардодикаприо #қазақшадыбыстама #озвучка #рек,6923614314003956738,adxbe,"Қазақша дыбыстама
Dopamine Voice ұсынады
Қазақша аниме Telegram парақшасы 👇",0,False,https://m.tiktok.com/v/7092027693490916609.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092027693490916609&source=h5_m,1636793,725,9757,34529,156789,7092027697161587457,7092027697161587457,72,7092027697161587457,original sound - adxbe,adxbe,6.923614314003957e+18,adxbe,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7092027684452092674.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/19ed2382218ac9b56bf2eb3fe4959f50.json,False,False,,,,,[],0,0,Kazakhstan,#титаник #леонардодикаприо #қазақшадыбыстама #озвучка #рек,0,0,0,0,0,0,0,1,0,0
5,KZ,7096067120760491265,1652181876,#армия,6837778251311956997,Dimka  Zeinolla,"DIMKA Mobilographer📲. Videographer Photographer📸
Инста: zeinolla_11",0,False,https://m.tiktok.com/v/7096067120760491265.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096067120760491265&source=h5_m,880565,803,486,998,78400,7088097553489906438,7088097553489906438,72,7088097553489906438,original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",6.9263255066499e+18,LORD.xp,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088097541383850758.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1dc2a1e2eda86a9b346b4e9884a709b0.json,False,False,Bammbreezy Montana,Look At Me (Freestyle),original sound - lord..xp (Contains music from: Look At Me (Freestyle) - Bammbreezy Montana),"Contains music from: ""Look At Me (Freestyle)""",[],0,0,Kazakhstan,#армия,0,0,0,0,0,0,0,0,0,0
6,KZ,7084578663060065538,1649507011,😂😂😂 #автобус #74 #shymkent #шымкент,7010596706971845637,Нышанбек Суйербай,"Подпишись от души ✊ Instagram: nn1iss 
🇰🇿",0,False,https://m.tiktok.com/v/7084578663060065538.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084578663060065538&source=h5_m,2720137,1376,910,1531,113278,7084578668755897089,7084578668755897089,72,7084578668755897089,original sound - nn1iss,Нышанбек Суйербай,7.010596706971846e+18,Нышанбек Суйербай,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084578657519340290.mp3,,False,False,,,,,[],0,0,Kazakhstan,#автобус #74 #shymkent #шымкент,0,0,0,0,0,0,0,0,0,0
7,KZ,7100170696147471617,1653137314,қалайсыздар?,7033061277321020417,soulliver,"178 y.o
for jaqsy konil kui
мой трек ""AUA"" 👇🏻",0,False,https://m.tiktok.com/v/7100170696147471617.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100170696147471617&source=h5_m,1144075,781,642,1068,83234,7100170680725015297,7100170680725015297,72,7100170680725015297,original sound - soulliverr,soulliver,7.03306127732102e+18,soulliver,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100170674060282625.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0d8826682f8167795be061ba666bee6c.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
0,CL,7101307807332420869,1653402070, ,7097108799748277254,dushadiaozl40,👇👇👇👇👇👇,0,False,https://www.tiktok.com/@dushadiaozl40/video/7101307807332420869?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101307807332420869&source=h5_m,2430470,109,496,1001,32268,7097113465415863045,7097113465415863045,72,7097113465415863045,Original sound (Contains music from: You Like My Bro - Bob tik),"Contains music from: ""You Like My Bro""",7.092402277512594e+18,Tik Toker,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097113491865144070.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/a2db32a2426b8563e8bf73f96beed6ad.json,False,False,Bob tik,You Like My Bro,Original sound (Contains music from: You Like My Bro - Bob tik),"Contains music from: ""You Like My Bro""",[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
1,KG,7099702532011724033,1653028312,"спорим, отвечу на все коменты🤓",6627431491288694789,айвин,"follow my instagram🐢
member of @crushhouse_🐌🐿",0,False,https://www.tiktok.com/@iwin.oo/video/7099702532011724033?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099702532011724033&source=h5_m,1356261,7088,451,2520,246066,7086477926132894470,7086477926132894470,10036,7086477926132894470,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/16ed938aa03f47f99990ab584998ee21,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32f4070dfb2a447d87c154d854ebe59a,False,True,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
2,KZ,7097517496063905026,1652519568,Fake situation* солай 🦦,6923744951995450370,Maks,"Мой ОСНОВНОЙ АККАУНТ В ПОДПИСКАХ🥸
Inst: MaksDayy 
❗️Вся инфа там❗️",0,False,https://www.tiktok.com/@skrol_740/video/7097517496063905026?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097517496063905026&source=h5_m,1633707,802,2399,4996,171258,7097517479882214145,7097517479882214145,72,7097517479882214145,original sound - skrol_740,Maks,6.92374495199545e+18,Maks,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7097517464157784834.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
3,RU,7070905873769434369,1646323566,"✅НАДОЕЛ ЖИР ВНИЗУ ЖИВОТА?❤️Лови инструкцию, как его убрать! #sjbody #убратьживот #убратьжирсживота #убратьжир #убратьбока #худеембездиет #Симферополь",6788733812592919558,ПОХУДЕТЬ? ЛЕГКО!💪😉,"🔥ВСЕ НОВЫЕ ВИДЕО КАЖДЫЙ ДЕНЬ🔥

👇ТУТ👇",0,False,https://www.tiktok.com/@sjbody/video/7070905873769434369?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070905873769434369&source=h5_m,10807816,6647,35909,89083,725794,7070905929721580290,7070905929721580290,72,7070905929721580290,original sound - sjbody,ПОХУДЕТЬ? ЛЕГКО!💪😉,6.78873381259292e+18,ПОХУДЕТЬ? ЛЕГКО!💪😉,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7070905919336516354.mp3,,False,False,,,,,[],0,0,Kazakhstan,#sjbody #убратьживот #убратьжирсживота #убратьжир #убратьбока #худеембездиет #Симферополь,0,0,0,0,0,0,0,0,0,0
4,KZ,7074589983037836546,1647181341,Икона💙 #рекомендации,7033061277321020417,soulliver,"178 y.o
for jaqsy konil kui
мой трек ""AUA"" 👇🏻",0,False,https://www.tiktok.com/@soulliverr/video/7074589983037836546?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074589983037836546&source=h5_m,2422636,5305,9945,13627,194200,7074589989186718466,7074589989186718466,72,7074589989186718466,original sound - soulliverr,soulliver,7.03306127732102e+18,soulliver,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7074589960007256833.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/88690f21d4e2e9c830927b5f83e869c4.json,False,False,,,,,[],0,0,Kazakhstan,#рекомендации,0,0,0,0,0,0,0,0,1,0
5,KG,7090438283905273089,1650871312,😂😂😂#врек#хочуврекомендации #recommendations #fypシ #on #тренды #врекомендации #fypシ,7034906732518294534,djuma1ievva,"Kodi🇰🇬
✨AJAR DANCE✨
inst : djuma1ievva",0,False,https://www.tiktok.com/@djuma1ievva/video/7090438283905273089?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090438283905273089&source=h5_m,3166987,1024,6623,13838,132316,7084343859773328129,7084343859773328129,72,7084343859773328129,original sound - cooba.04 (Contains music from: Be Like Me - Rah-C),"Contains music from: ""Be Like Me""",6.91694374015158e+18,Tik Toker,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084343867302071041.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e3e23a9efb3245868cca0ef680d86437.json,False,False,Rah-C,Be Like Me,original sound - cooba.04 (Contains music from: Be Like Me - Rah-C),"Contains music from: ""Be Like Me""",[],0,0,Kazakhstan,#врек#хочуврекомендации #recommendations #fypシ #on #тренды #врекомендации #fypシ,0,0,2,1,0,0,0,0,0,0
6,US,7100937687313419522,1653315893,Why everyone request me to do this trend? 😩 @Artemka_ТЯПА  #tall #heightproblems #heightdifference #foryou #comedу,6605625169385193477,Ekaterina Lisina,"Tallest Professional Model (6’9)
📧 lisina@wtmmodels.com",0,False,https://www.tiktok.com/@lisina15/video/7100937687313419522?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100937687313419522&source=h5_m,9577593,5386,2837,5437,451148,6990786917126228737,6990786917126228737,72,6990786917126228737,You Can Do It,mineral,6.745861054922049e+18,mineral,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990786866878450434.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e71d38e8d8ed110d41308f105f03a3f8.json,False,False,,,,,[],0,0,Kazakhstan,#tall #heightproblems #heightdifference #foryou #comedу,1,0,0,0,0,0,0,0,0,0
7,IT,7103651957306297605,1653947859,I #tortellini con la PANNA! Vi piace la #pasta ? A me fa IMPAZZIRE! Ovviamente questa è la mia VERSIONE #slime #gtcreationslime,6832328024281760773,Giovanni T. 🇮🇹,Per il MIO SHOP cliccate qui sotto,0,False,https://www.tiktok.com/@gtcreationslime/video/7103651957306297605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103651957306297605&source=h5_m,457025,321,167,699,62893,7092395731911215878,7092395731911215878,72,7092395731911215878,i wanna i wanna ridee,quentin’,7.091964324415948e+18,quentin’,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7092395735131360006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/51c18e4eedd89224941c3d0f95076293.json,False,False,,,,,[],0,0,Kazakhstan,#tortellini #pasta #slime #gtcreationslime,0,0,0,0,0,0,0,0,0,0
0,KZ,7079104161177947393,1648232379,Чуть копыта не отбросил от смеха 😂😂😂 #fypシ #fyp #рекомендации #рек #family #семьявтренде #семейнаяжизнь,6552549537633222658,Аружан Асланкызы,"Семейный контент👨‍👩‍👦
Inst: aslankyzy_kz",0,False,https://www.tiktok.com/@aslankyzy_kzz/video/7079104161177947393?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079104161177947393&source=h5_m,6393077,2414,14162,12937,443734,7060932468907477762,7060932468907477762,72,7060932468907477762,original sound - mukhitova_ayzhan (Contains music from: Стиль собачки - Потап и Настя),"Contains music from: ""Стиль собачки""",6.2253307460608e+16,Mukhitova Aizhan,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7060932462108592897.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/be1a76c720fd163f6a60fcc6c25e8df4.json,False,False,Потап и Настя,Стиль собачки,original sound - mukhitova_ayzhan (Contains music from: Стиль собачки - Потап и Настя),"Contains music from: ""Стиль собачки""",[],0,0,Kazakhstan,#fypシ #fyp #рекомендации #рек #family #семьявтренде #семейнаяжизнь,0,1,1,0,0,0,0,1,1,0
1,KZ,7095768308443663618,1652112304,И так всегда 🤷🏽‍♀️ #mazda #miata #almaty,6580160864673644550,flloriidaa,"Владелец Mazda MX-5 Miata ❤️
Автомобильный фотограф 😈

inst: @flloriidaa",0,False,https://www.tiktok.com/@flloriidaa/video/7095768308443663618?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095768308443663618&source=h5_m,3440471,730,1161,2057,296898,7084977188658809606,7084977188658809606,72,7084977188658809606,original sound - gleban.77 (Contains music from: Киця-кицюня - Ігор Білик),"Contains music from: ""Киця-кицюня""",6.701202689404405e+18,Глеб 🧸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084977213468101382.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/84163445a6d9d79838c63ca8e25284a9.json,False,False,Ігор Білик,Киця-кицюня,original sound - gleban.77 (Contains music from: Киця-кицюня - Ігор Білик),"Contains music from: ""Киця-кицюня""",[],0,0,Kazakhstan,#mazda #miata #almaty,0,0,0,0,0,0,0,0,0,0
2,KG,7103164091975355649,1653834269,Красота требует жертв :),6891947725971571713,ARGEN,"I will never give up and
I never go back on my word
This is my way🔥
Goal 10.0M",0,False,https://www.tiktok.com/@argenby/video/7103164091975355649?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103164091975355649&source=h5_m,1255382,783,216,790,70722,7089911335798590213,7089911335798590213,72,7089911335798590213,original sound - little_flop,saulin_in,7.048233950531913e+18,saulin_in,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089911338912434949.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/66830d28215f1eb9051399a463a53763.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
3,UA,7091627272330939653,1651148146, ,6777801457662264325,.,,0,False,https://www.tiktok.com/@game_9871/video/7091627272330939653?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091627272330939653&source=h5_m,5354894,351,1347,6118,300788,7091627250054892293,7091627250054892293,72,7091627250054892293,original sound - game_9871,.,6.777801457662264e+18,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091627261484436230.mp3,,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
4,KZ,7100844304716893442,1653294152,@__....__zzzzz,7034630075820803073,nina.2001.30007,"Всем привет!
Меня зовут Нина 
Мой рост 146
Возраст 20 лет 
Знак зодиака 🦁🦁🦁",0,False,https://www.tiktok.com/@nina.2001.30007/video/7100844304716893442?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100844304716893442&source=h5_m,707854,1700,959,899,34533,7090984874802219781,7090984874802219781,72,7090984874802219781,habibi,𝐬𝐩𝐞𝐞𝐝 𝐬𝐨𝐧𝐠𝐬 <3,7.05500172140413e+18,𝐬𝐩𝐞𝐞𝐝 𝐬𝐨𝐧𝐠𝐬 <3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090984883866143493.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b64cca37f8b97b5f7da64de55926014.json,False,False,,,,,[],0,0,Kazakhstan,,0,0,0,0,0,0,0,0,0,0
5,KZ,7103459049856912642,1653902944,Инстаға өтейік🥰🤲🏻#хочуврек #хочувтренде #хочуврекомендации,6965610141098673157,berikalbann_,Телеграм💸🔽🔽,0,False,https://www.tiktok.com/@berik.alban_/video/7103459049856912642?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103459049856912642&source=h5_m,1435416,566,221,576,69624,7103459048837663490,7103459048837663490,72,7103459048837663490,original sound - berik.alban_ (Contains music from: Dum Tek Tek Dum Tek Viral Song - Exclusive Music),"Contains music from: ""Dum Tek Tek Dum Tek Viral Song""",6.965610141098673e+18,berikalbann_,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7103459040985942785.mp3,,False,False,Exclusive Music,Dum Tek Tek Dum Tek Viral Song,original sound - berik.alban_ (Contains music from: Dum Tek Tek Dum Tek Viral Song - Exclusive Music),"Contains music from: ""Dum Tek Tek Dum Tek Viral Song""",[],0,0,Kazakhstan,#хочуврек #хочувтренде #хочуврекомендации,0,0,0,0,0,0,0,0,0,1
