,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_comedy,hash_foryou,hash_foryoupage,hash_funny,hash_fyp,hash_fypシ,hash_love,hash_relatable,hash_trending,hash_viral
5,GB,7101367528856898822,1653415975,"OVERWHELMED ❤️❤️ absolutely overwhelmed by the love & support from this TikTok army i am building on my journey. If I can help one person going through this experience I will know I’ve done something right. It’s nice to be nice, so thank you for all your support xxxxx ❤️❤️❤️❤️#grateful #support #thankful #amazed #Love #donor #blessed #breathing #friendship #heart #lung #lungtransplant #hospital #fibrosis #transplant #lungtransplantsurvivor",7096856103698613253,Sarah Jane Beck,Documenting life before & after my single lung transplant on Feb 20th 2022 🫁,0,False,https://www.tiktok.com/@sarah.jane.beck/video/7101367528856898822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101367528856898822&source=h5_m,5414813,1598,256,480,482373,7101367512851434246,7101367512851434246,72,7101367512851434246,original sound - sarah.jane.beck,Sarah Jane Beck,7.096856103698613e+18,Sarah Jane Beck,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101367519125965573.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#grateful #support #thankful #amazed #Love #donor #blessed #breathing #friendship #heart #lung #lungtransplant #hospital #fibrosis #transplant #lungtransplantsurvivor,0,0,0,0,0,0,1,0,0,0
6,GB,7101320045195791659,1653404918,because who told you? That it was okay for you use the words I created and have been using? #xyzbca #viral #fyp,6988652244959577093,Jayden,"18
follow new Instagram in bio ^ 
yes I’m from dubsmash
welcome to my life 🌚",0,False,https://www.tiktok.com/@jaydensalaam/video/7101320045195791659?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101320045195791659&source=h5_m,1891003,23981,13801,31134,408095,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#xyzbca #viral #fyp,0,0,0,0,1,0,0,0,0,1
7,US,7103182915076492587,1653838651,#barf #duet with @mtcpottery,26033542,Tega “Reacts” Orhorhoro,"The Continue Girl 🌼💛
Aspiring to make people happy
📱Playcheerleader on IG",0,False,https://www.tiktok.com/@tegareacts/video/7103182915076492587?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103182915076492587&source=h5_m,357234,164,28,42,44911,7039358292132367109,7039358292132367109,10036,7039358292132367109,Tom's Diner,AnnenMayKantereit & Giant Rooks,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a7ac14e3658340eb8a54bac83aee0fc9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/00df4bc0c0a64c0abbd9f0eb4fc8f3ac,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1469197651', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#barf #duet,0,0,0,0,0,0,0,0,0,0
0,GB,7099838226159930630,1653059906,#duet with @britishmemesmate #britishmemes  I love you Sandra 😂😂😂😂😂😂 #lol #bashtheentertainer  We all laughed !!,3536030,BashTheEntertainer,CEO of Happiness & Smiles 😃I love my Daughter ♥️🇨🇩🇬🇧,0,False,https://m.tiktok.com/v/7099838226159930630.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099838226159930630&source=h5_m,1776780,1487,3901,14348,178542,7078012674231126790,7078012674231126790,72,7078012674231126790,original sound - britishmemesmate,British Memes Mate,7.072733192930805e+18,British Memes Mate,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078012701352332038.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/55d922ea28423ba1e01b6e301be72b18.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#duet #britishmemes #lol #bashtheentertainer,0,0,0,0,0,0,0,0,0,0
1,NL,7080964153581554949,1648665442,"OMG,  took so many takes for some reason 😆 🤣  🐈  #pets #catsoftiktok #animalsoftiktok #foryou",7042048824681300997,Funimalvids,"I do voice over for animals.
HOPE YOU ENJOY 😉 😊 
⏬WE HAVE MERCH NOW!😲⏬",0,False,https://m.tiktok.com/v/7080964153581554949.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080964153581554949&source=h5_m,12444504,14151,683069,74711,1968184,7080964153405393669,7080964153405393669,72,7080964153405393669,original sound - funimalvids,Funimalvids,7.042048824681301e+18,Funimalvids,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080964158929619717.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1c30357149da9ca17d6ed86f4bb951df.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#pets #catsoftiktok #animalsoftiktok #foryou,0,1,0,0,0,0,0,0,0,0
2,CA,7080959347248975109,1648664323,"Shhhh… Don’t tell them it’s me!This morning I took a trip to one of our restaurants to try the NEW Roasted Hazelnut Latte! ☕️It was delicious, and I love that it can be built with oat milk! 🥛It’s available now, check it out! 👏",6832295068725920773,Janna Dutton,"✨ Entrepreneur @timhortons 
✨ Philanthropist  
📍 Saskatoon, SK",0,False,https://m.tiktok.com/v/7080959347248975109.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080959347248975109&source=h5_m,1809319,648,122,186,63381,7080959365418732294,7080959365418732294,72,7080959365418732294,original sound - jannadutton,Janna Dutton,6.832295068725921e+18,Janna Dutton,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080959364093233925.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
3,AU,7092943768076258561,1651454665,Be the change.,7075427972530062337,daphneberry,"Updating you on my silly, sexy life 💋
daphneberrycontact@gmail.com",0,False,https://m.tiktok.com/v/7092943768076258561.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092943768076258561&source=h5_m,12812715,5617,9049,5554,2720668,6769046027488987137,6769046027488987137,10036,6769046027488987137,FEEL THE GROOVE,"Queens Road, Fabian Graetz",,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/728c6089a88144adac2e7a4bfb8c9e05,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/524d6c6ad91744c8918cdb7ea04e3adc,False,True,,,,,[],1683439005981702,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
4,AE,7102786251325066501,1653746297,Reply to @chaeyoungzy  did any catch you out? #brainteaser #trivia #quiz,6778793738603283461,Mahan Lankarani,"Quizzes | Brain Teasers | Riddles
⬇️ organize everything better ⬇️",0,False,https://m.tiktok.com/v/7102786251325066501.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102786251325066501&source=h5_m,844717,896,260,715,79214,6777600386590050306,6777600386590050306,10036,6777600386590050306,Reflections on 52nd,Psyched on Sound,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/403ad980d4e3426fbf33aaeb38794d84,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1e790685d768431da9ee269e8957248f,False,True,,,,,[],0,0,Falkland Islands (Malvinas),#brainteaser #trivia #quiz,0,0,0,0,0,0,0,0,0,0
5,US,7072943566141656366,1646798004,Reply to @harleyquinz3lla7  lol 😂 here ya go,6739906979474932742,Michelle Chapman,Hope everyone enjoys the content! THANK YOU all for the follows🥰,0,False,https://m.tiktok.com/v/7072943566141656366.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072943566141656366&source=h5_m,1309414,913,4191,211,62356,7065604293197630214,7065604293197630214,72,7065604293197630214,original sound - kjdadov5,Kev,6.780379257522079e+18,Kev,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7065604255410883333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f6ee560ab096563ce7c983e88893b722.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
6,GB,7098778025721990406,1652813058,"SEEN AS THOUGH I GOT SO MUCH 💩 IN THE COMMENTS FOR THIS ONE, I SHALL POST THE OTHER DRAFT I HAVE FOR YOU TO ENJOY OR NOT ENJOY THATS UP TO YOU. NO SKIN OFF MY NOSE 🤪🤣🤣#yesimweird #imageek #❤rayray❤ @x..rayray..x",6775477373954835461,❤RayRay❤,"geek 🤓 
here to make you smile 🙂
be a Ray of light in the dark ❤
care worker ❤",0,False,https://m.tiktok.com/v/7098778025721990406.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098778025721990406&source=h5_m,1215433,890,1407,777,45477,7032363755669572399,7032363755669572399,72,7032363755669572399,original sound - lorenapages,Lorena Pages,6.647911207150141e+18,Lorena Pages,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7032363887957642031.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/49d0d41b51fe7c8eda793c55ed7a2973.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#yesimweird #imageek #❤rayray❤,0,0,0,0,0,0,0,0,0,0
7,US,7102587535427194158,1653700028,shakin that booty #goldenretriever #whereslatrell #whereslatrellonthedancefloor #dancingdog #dogsoftiktok,6784257739121673221,itsmissmango,"🥭the sassy golden retriever
IG: @itsmissmango
✉️ itsmissmango@gmail.com",0,False,https://m.tiktok.com/v/7102587535427194158.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102587535427194158&source=h5_m,2403823,1550,11067,4262,470055,7087167535048936194,7087167535048936194,72,7087167535048936194,Where's Patreal? (Contains music from: Tony Hawk’s - Miracle),"Contains music from: ""Tony Hawk’s""",7.008437186422359e+18,annas..babe,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7087167528446806786.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d5c40a1cceeaba10d4fe2c5f5289e553.json,False,False,Miracle,Tony Hawk’s,Where's Patreal? (Contains music from: Tony Hawk’s - Miracle),"Contains music from: ""Tony Hawk’s""",[],0,0,Falkland Islands (Malvinas),#goldenretriever #whereslatrell #whereslatrellonthedancefloor #dancingdog #dogsoftiktok,0,0,0,0,0,0,0,0,0,0
0,US,7092215612717485355,1651285127,You thought I’m about to enforce that? 🤨 (VC: @Marco Borghi) @Jean-Victor @Zack Lugo,6916679342325007366,Trey,"You are amazing and I love you
👇🏼Business: treymakai.mgmt@gmail.com👇🏼",0,False,https://www.tiktok.com/@itstreymakai/video/7092215612717485355?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092215612717485355&source=h5_m,5440776,4078,740,3940,573282,7060984419061992198,7060984419061992198,10036,7060984419061992198,Finesse,Pheelz & BNXN,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/df7202902abb430794ffae4aa4810480,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/32af760c8f614ce1afd14326d5215249,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1614660789', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
1,GB,7099134380693622021,1652896029,#amberheard #foundation #concealer #bruisekit #marianavalentemakeup,276479595653283840,Mariana Valente,"Maquilhagem e Comédia 
🇵🇹🇬🇧
Todas as segundas Live (20h)
⬇️ links",0,False,https://www.tiktok.com/@marianavalentemakeup/video/7099134380693622021?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099134380693622021&source=h5_m,2488817,136,145,155,105025,7098381116268088110,7098381116268088110,72,7098381116268088110,original sound - 50shadesofdafaho,Mina,6.808721015801595e+18,Mina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7098381154658765614.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/2b88699ab1a0337621b1fc7203819574.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#amberheard #foundation #concealer #bruisekit #marianavalentemakeup,0,0,0,0,0,0,0,0,0,0
2,AU,7102261359680802049,1653624088,Asking people what they do for a living.. 🤣 #interview #australia #sydney #nsw #cars #whatdoyoudoforaliving #ferrari #foryou,96580454287298560,Fonzie Gomez,"Follow me to be interviewed..
📧: hello@famdigi.com
Sydney 🇦🇺 | New York 🇺🇸",0,False,https://www.tiktok.com/@fonziegomez/video/7102261359680802049?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102261359680802049&source=h5_m,1722694,243,165,159,45967,7102261330421287681,7102261330421287681,72,7102261330421287681,original sound - fonziegomez,Fonzie Gomez,9.658045428729856e+16,Fonzie Gomez,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102261324419222273.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#interview #australia #sydney #nsw #cars #whatdoyoudoforaliving #ferrari #foryou,0,1,0,0,0,0,0,0,0,0
3,GB,7076125478947474694,1647538850,Mans a genius 🤣 🎥 @Not a pro 1243 #ladbible #fyp #foryoupage #guesswho #boardgame #genius,6676352751163032582,LADbible,"😂 The funniest videos 😂
💵 Earn cash 💵
👇Submit your video👇",0,False,https://www.tiktok.com/@ladbible/video/7076125478947474694?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076125478947474694&source=h5_m,8550088,2874,8606,20700,1341720,6931518107349453574,6931518107349453574,72,6931518107349453574,original sound - notapro1243,Not a pro 1243,6.92742680885058e+18,Not a pro 1243,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6931518093688670982.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#ladbible #fyp #foryoupage #guesswho #boardgame #genius,0,0,1,0,1,0,0,0,0,0
4,GB,7078002760750320901,1647975939, ,6778615504158704646,Roadmanvoiceovers,MAZ,0,False,https://www.tiktok.com/@roadmanvoiceovers0/video/7078002760750320901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078002760750320901&source=h5_m,2666339,5431,10135,11344,308538,7078002755939617541,7078002755939617541,72,7078002755939617541,original sound - roadmanvoiceovers0,Roadmanvoiceovers,6.778615504158705e+18,Roadmanvoiceovers,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7078002761341700869.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
5,GB,7103580816693005574,1653931296,#isaachp,6974166285799556102,Isaac H.P Karaoke Backup,"Pure Karaoke content 🎤
i do personal messages on cameo",0,False,https://www.tiktok.com/@isaac.h.p.karaoke.backup/video/7103580816693005574?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103580816693005574&source=h5_m,324862,2887,1854,3862,82556,7103580796732705542,7103580796732705542,72,7103580796732705542,original sound - isaac.h.p.karaoke.backup,Isaac H.P Karaoke Backup,6.974166285799556e+18,Isaac H.P Karaoke Backup,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103580801392364293.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#isaachp,0,0,0,0,0,0,0,0,0,0
6,GB,7080231525748411654,1648494864,You just can’t help but laugh 😂😂❤️ #foryoupage #foryou #fyp #featurethis #funny #kidsoftiktok #love,6932247363806151685,Feel Good Videos,"Feel Good Vibes Only
Manchester, England 
Follow for daily smiles",0,False,https://www.tiktok.com/@feelgoodvideos1/video/7080231525748411654?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080231525748411654&source=h5_m,12155049,6455,33778,14086,1384760,6795407744489752577,6795407744489752577,10033,6795407744489752577,Just a Cloud Away,Pharrell Williams,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a9dc60e62f334229af15a0b1650029ff,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/988a63de74c749a8907746e2d8e4b798,False,True,,,,,[],0,0,Falkland Islands (Malvinas),#foryoupage #foryou #fyp #featurethis #funny #kidsoftiktok #love,0,1,1,1,1,0,1,0,0,0
7,GB,7070504661857438981,1646230152,No not pregnant just fat xxxx😛😏 #fyp #trend #bodytype #plussize,6754410093091161093,Grace Hegley🤎,"20 
You reading this…I love you and you are amazing🤍",0,False,https://www.tiktok.com/@gracehegley/video/7070504661857438981?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7070504661857438981&source=h5_m,12535855,5169,2093,1508,1659323,7059744787481496325,7059744787481496325,72,7059744787481496325,original sound - songspzed (Contains music from: traitor - Olivia Rodrigo),"Contains music from: ""traitor""",7.022729571162637e+18,:),False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059744809644296965.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/17cd28d6213ee6bbf7e0bbf53bcf07f6.json,False,False,Olivia Rodrigo,traitor,original sound - songspzed (Contains music from: traitor - Olivia Rodrigo),"Contains music from: ""traitor""",[],0,0,Falkland Islands (Malvinas),#fyp #trend #bodytype #plussize,0,0,0,0,1,0,0,0,0,0
0,GB,7103156070675139845,1653832402,We’re back today with another episode of #liveinaldn W/ @americafoster out tonight 6pm on pressplay‼️,6812153548609307654,CREMATICS,"Part time Directors
Full time convenience store",0,False,https://www.tiktok.com/@crematics/video/7103156070675139845?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103156070675139845&source=h5_m,548205,227,87,378,77926,7103156040568670982,7103156040568670982,72,7103156040568670982,original sound - crematics,CREMATICS,6.812153548609308e+18,CREMATICS,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103156043659741958.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#liveinaldn,0,0,0,0,0,0,0,0,0,0
1,BE,7083789833214102790,1649323348,She looks more like beyonce #vine #better #tikok #fyp #foryou,7007025796502504453,0.0,If i don’t post anymore that means i’m banned😭,0,False,https://www.tiktok.com/@someonesbronobody/video/7083789833214102790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083789833214102790&source=h5_m,4698821,2816,5863,11672,765975,7083789784614800134,7083789784614800134,72,7083789784614800134,original sound - someonesbronobody,0.0,7.007025796502504e+18,0.0,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083789744131394309.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa9def3641d9c8eb2e5ea55b9574829d.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#vine #better #tikok #fyp #foryou,0,1,0,0,1,0,0,0,0,0
2,US,7101782758657215786,1653512651,Comment names that I should try!!,7073632518302336046,🔥F.L.A.M.E🔥,,0,False,https://www.tiktok.com/@jelly_fruits_diy16/video/7101782758657215786?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101782758657215786&source=h5_m,1327257,8626,2079,10042,188420,7101782733042535211,7101782733042535211,72,7101782733042535211,original sound - jelly_fruits_diy16,🔥F.L.A.M.E🔥,7.073632518302336e+18,🔥F.L.A.M.E🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101782758640487214.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
3,GB,7098423021123292422,1652730402,🇪🇸 Have I said your name? 🇬🇧 #spanish #learnspanish #names #bilingual #translationchallenge #learntiktok,6992336618480878598,patry.ruiz,"🇬🇧 Language teacher 🇪🇸
Living la vida Spanglish
✉️ patryruizsocial@gmail.com",0,False,https://www.tiktok.com/@patry.ruiz/video/7098423021123292422?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098423021123292422&source=h5_m,1329356,35126,1253,2615,173574,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0,Falkland Islands (Malvinas),#spanish #learnspanish #names #bilingual #translationchallenge #learntiktok,0,0,0,0,0,0,0,0,0,0
4,GB,7075438463423679750,1647378892, ,6703976579314287621,Max Fulham,"Professional Twit
Ventriloquist
He/Him",0,False,https://www.tiktok.com/@maxfulhamcomedy/video/7075438463423679750?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075438463423679750&source=h5_m,617945,549,575,941,78104,7075438451063114501,7075438451063114501,72,7075438451063114501,original sound - maxfulhamcomedy,Max Fulham,6.703976579314288e+18,Max Fulham,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075438462672980741.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
5,DE,7103236963292974342,1653851236,#pov : You film a pov and later notice the girls in the background probably saw you😩,6794148180339737606,Bene,"Follow me on insta: bene.sz
Germany 🇩🇪",0,False,https://www.tiktok.com/@bene.schulz/video/7103236963292974342?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103236963292974342&source=h5_m,233385,318,152,10,40994,6628150951398083334,6628150951398083334,72,6628150951398083334,original sound - trv.mx (Contains music from: Atlantis - Seafret),"Contains music from: ""Atlantis""",9.305711844593664e+16,𝖙𝖗𝖆-𝖒𝖞©,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1618200923960485,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/45f2f78474ee6224c3af80ea74ead967.json,False,False,Seafret,Atlantis,original sound - trv.mx (Contains music from: Atlantis - Seafret),"Contains music from: ""Atlantis""",[],0,0,Falkland Islands (Malvinas),#pov,0,0,0,0,0,0,0,0,0,0
6,GB,7102881565264383237,1653768489,Reply to @brawling_dwag he lives life x,6809251843257697285,SiennaKeera,"Sienna & @georgekeywood 💍 
🤍 links in my Insta bio 🤍
hugo@grail-talent.com",0,False,https://www.tiktok.com/@siennakeera/video/7102881565264383237?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102881565264383237&source=h5_m,269881,628,39,32,12454,7102881550487866117,7102881550487866117,72,7102881550487866117,original sound - siennakeera,SiennaKeera,6.809251843257697e+18,SiennaKeera,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102881553017342726.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
7,BE,7102508158647602438,1653681548,When mum is way too worried and you know how to photoshop #photoshop #baby #worriedmum,6904145946769654790,Kenny Deuss,"Check my main account on IG ☝️
When mom asks a picture to see if the baby is ok",0,False,https://www.tiktok.com/@onadventurewithdad/video/7102508158647602438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102508158647602438&source=h5_m,1013982,180,6754,1922,43624,7102508132026403590,7102508132026403590,72,7102508132026403590,original sound - onadventurewithdad,Kenny Deuss,6.904145946769655e+18,Kenny Deuss,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102508147801164549.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#photoshop #baby #worriedmum,0,0,0,0,0,0,0,0,0,0
0,DE,7102879343323483398,1653767971,#Memes #funnyvideos #foryou,6978587718997918726,Meme Fanpage,"Fanpage 
not my memes
📧thefunmaster3000@outlook.de
Mail -> Credits/Removal",0,False,https://www.tiktok.com/@thefunmaster3000/video/7102879343323483398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102879343323483398&source=h5_m,1494295,1700,1610,3,173009,7102879318514502406,7102879318514502406,72,7102879318514502406,original sound - thefunmaster3000,Meme Fanpage,6.978587718997919e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102879338697083654.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#Memes #funnyvideos #foryou,0,1,0,0,0,0,0,0,0,0
1,US,7077689556618890542,1647903015,#jaidenapproved #Roosterci #thewifey #wintheday,250891427621335040,Truman Anthony Young,"A GenX’er with technology
Make someone smile today
#WinTheDay",0,False,https://www.tiktok.com/@roosterci.v/video/7077689556618890542?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077689556618890542&source=h5_m,8299481,10818,131062,7801,606149,7077689548356029226,7077689548356029226,72,7077689548356029226,original sound - roosterci.v,Truman Anthony Young,2.5089142762133504e+17,Truman Anthony Young,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077689553632447278.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/126c9396adebea418369ae4d779a818d.json,False,False,,,,,[],0,0,Falkland Islands (Malvinas),#jaidenapproved #Roosterci #thewifey #wintheday,0,0,0,0,0,0,0,0,0,0
2,GB,7093968453849189637,1651693243, ,7085002370845000710,NEWI,"Hi I’m Newi🤪
I talk a lot😁
Also i posted a YouTube video🙈👇🏿",0,False,https://www.tiktok.com/@newiszn/video/7093968453849189637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093968453849189637&source=h5_m,1356744,2680,853,1802,339888,7093968459972758278,7093968459972758278,72,7093968459972758278,original sound - newiszn,NEWI,7.085002370845001e+18,NEWI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093968460250041094.mp3,,False,False,,,,,[],0,0,Falkland Islands (Malvinas),,0,0,0,0,0,0,0,0,0,0
