,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_crushhousekg,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_viral,hash_дуэт,hash_кыргызстан,hash_рек,hash_рекомендации
0,KG,7098416319653088514,1652728842,Стараемся 😄😄 #рекомендации#реки#начальство#работа#супермаркет,6909574298294535174,Сеть гипермаркетов «Фрунзе»,"Первый Tik-Tok торговой сети в КР🇰🇬
Подписывайтесь на наш Inst: @frunze_kg",0,False,https://www.tiktok.com/@frunze_kg/video/7098416319653088514?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098416319653088514&source=h5_m,563117,248,114,212,20142,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,Kyrgyzstan,#рекомендации#реки#начальство#работа#супермаркет,0,0,0,0,0,0,0,0,0,1
1,KG,7097642364298153217,1652548641,она не учила танец,6627431491288694789,айвин,"follow my instagram🐢
member of @crushhouse_🐌🐿",0,False,https://www.tiktok.com/@iwin.oo/video/7097642364298153217?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097642364298153217&source=h5_m,669066,219,134,692,63238,7078425823304518446,7078425823304518446,72,7078425823304518446,original sound - chass2slimee (Contains music from: эмоциональный - Vik),"Contains music from: ""эмоциональный""",1.6490990661189222e+17,chassbankss,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078425837980207915.mp3,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5aab6f67483088d7048f8b76882c5527.json,False,False,Vik,эмоциональный,original sound - chass2slimee (Contains music from: эмоциональный - Vik),"Contains music from: ""эмоциональный""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,KG,7083847120570027265,1649336686,#crushhousekg,6868668461289374721,Crush House,"На 5🍋  сделаем ФАН встречу😍 
 Inst:Crushhouse_",0,False,https://www.tiktok.com/@crushhouse_/video/7083847120570027265?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083847120570027265&source=h5_m,448994,166,36,86,25475,6722656094272883458,6722656094272883458,25,6722656094272883458,She Share Story (for Vlog),山口夕依,6.647470909311959e+18,,True,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/829b4c8a915947b6b922214c6608832c,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a18e9d70dbb048a9a4cf982292ee5134,True,True,,,,,[],0,0,Kyrgyzstan,#crushhousekg,1,0,0,0,0,0,0,0,0,0
3,KG,7099689212823260418,1653025212,❤️sister’s power,6662695770238976005,Aijan Altynbekovna,"BORN IN KYRGYZSTAN
22 y.o.",0,False,https://www.tiktok.com/@aijanaltynbek/video/7099689212823260418?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099689212823260418&source=h5_m,539071,113,55,299,50531,7087113235861719813,7087113235861719813,72,7087113235861719813,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",6.92775759039221e+18,Stirflex,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087113283337063173.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1ff08a299e2db4c70d7a2a994177212b.json,False,False,El Alfa & Chael Produciendo,Gogo Dance,original sound - stirflex (Contains music from: Gogo Dance - El Alfa & Chael Produciendo),"Contains music from: ""Gogo Dance""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,US,7100959237093723438,1653320911,🤣😂🥲#funny #bellapoarch #cat #duck #amazing #wow #viral,7100526783359845422,petfunnybella,"I’m just a Fan of Bellapoarch 
Follow to see daily funny pet videos
Thanks❤️❤️❤️",0,False,https://www.tiktok.com/@petfunnybella/video/7100959237093723438?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100959237093723438&source=h5_m,4130430,187,573,4951,256730,7027853417045347078,7027853417045347078,72,7027853417045347078,original sound - menorotaku (Contains music from: น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed) - SpaDJ),"Contains music from: ""น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed)""",6.934710453994325e+18,D O M I N G O S,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7027853520749562629.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/1d590ab3bad7c111fb5a392205e1bd4a.json,False,False,SpaDJ,น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed),original sound - menorotaku (Contains music from: น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed) - SpaDJ),"Contains music from: ""น้ำแดงน้ำส้ม (Nam Dang Nam Som) (Slowed)""",[],0,0,Kyrgyzstan,#funny #bellapoarch #cat #duck #amazing #wow #viral,0,0,0,0,0,1,0,0,0,0
5,CA,7096112996899949829,1652192558, ,6887216468109411334,Anni,"Alkaline vegan :) 
IG: @nuttianni
⚪️🔵: bbyanni",0,False,https://www.tiktok.com/@punanniannie/video/7096112996899949829?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096112996899949829&source=h5_m,3127125,482,1534,3157,107742,6742199989981678342,6742199989981678342,72,6742199989981678342,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",2381819.0,molly 💛,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1646046236596230.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/300aaff96976f5891d3ce79259304b7f.json,False,False,Andre Swilley & Cookie Cutters,Pistol,whyisthisaudiofamous (Contains music from: Pistol - Andre Swilley & Cookie Cutters),"Contains music from: ""Pistol""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,KG,7084835797551140098,1649566881,он ещё спрашивает 🏃‍♀️ #боранкузум #тымояродина  #турецкиесериалы #вв #шехзадемустафа #флирт,6863409309818602497,главный Боран тик тока 🦌🤎,"профессионально влюблю в Борана 🫂
inst: tylle.0 
 💘 51k Боранчиков  💘",0,False,https://www.tiktok.com/@boran.kuzum/video/7084835797551140098?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084835797551140098&source=h5_m,12174139,11861,11387,38364,1482520,7084835773878520578,7084835773878520578,72,7084835773878520578,original sound - boran.kuzum,главный Боран тик тока 🦌🤎,6.863409309818602e+18,главный Боран тик тока 🦌🤎,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7084835785869888257.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4355096cf88656e1184ff4578de58b47.json,False,False,,,,,[],0,0,Kyrgyzstan,#боранкузум #тымояродина #турецкиесериалы #вв #шехзадемустафа #флирт,0,0,0,0,0,0,0,0,0,0
7,KG,7095381099785850114,1652022150,👺🤣,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7095381099785850114?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095381099785850114&source=h5_m,1244229,638,351,1001,117310,7074912610465975067,7074912610465975067,10036,7074912610465975067,Se Acabo (feat. Method Man) (Remix),The Beatnuts,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/83967713a929434f8e9e7f3d45d7abc1,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/90a3d2fbdde743b1ad7a58b5ba95f3d9,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '322754275', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
0,KG,7082707187952258306,1649071275,bum bum!     ⚠️Fake Body⚠️,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7082707187952258306?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082707187952258306&source=h5_m,11920193,4881,8725,42189,1211074,7076716994933967642,7076716994933967642,72,7076716994933967642,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",6.768412728564254e+18,Kuya Magik,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7076714810171853594.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6946d05949572c299c69050a50227934.json,False,False,Luis Fonsi & Daddy Yankee,Despacito - Remix,Despacito Magik Edit (Contains music from: Despacito - Remix - Luis Fonsi & Daddy Yankee),"Contains music from: ""Despacito - Remix""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,US,7090196070848007470,1650814918,Upgraded version2.0#paper #handwork #handmade #manualidades,7088171994153354286,8handmade,"Share fun manual tutorials and ideas.
If you want to customize👇👇👇WA Business",0,False,https://www.tiktok.com/@8handmade/video/7090196070848007470?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090196070848007470&source=h5_m,21412429,3945,99890,370695,1087482,7090196044365073198,7090196044365073198,72,7090196044365073198,original sound - 8handmade (Contains music from: 小鸟伏特加(抖音版) - 静哥),"Contains music from: ""小鸟伏特加(抖音版)""",7.088171994153354e+18,8handmade,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7090196080583019310.mp3,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/dc925624fe2c68561f012388e799fce1.json,False,False,静哥,小鸟伏特加(抖音版),original sound - 8handmade (Contains music from: 小鸟伏特加(抖音版) - 静哥),"Contains music from: ""小鸟伏特加(抖音版)""",[],0,0,Kyrgyzstan,#paper #handwork #handmade #manualidades,0,0,0,0,0,0,0,0,0,0
2,KG,7073482555600817410,1646923498,#crushhousekg #fyp #trending #рекомендации,6868668461289374721,Crush House,"На 5🍋  сделаем ФАН встречу😍 
 Inst:Crushhouse_",0,False,https://www.tiktok.com/@crushhouse_/video/7073482555600817410?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073482555600817410&source=h5_m,971685,302,115,689,62367,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#crushhousekg #fyp #trending #рекомендации,1,0,0,1,0,0,0,0,0,1
3,KZ,7102487608759946498,1653676763,Новые серии сериала «ПрАкурор» уже в сети🔥,7011062068351976450,🏛АКИМ ЧАПАЕВСКОГО РАЙОНА💸,"Тот самый ПрАкурор
👇смотри новые серии первым👇",0,False,https://www.tiktok.com/@sake_serial/video/7102487608759946498?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102487608759946498&source=h5_m,935853,287,649,1298,56404,7102487644932000514,7102487644932000514,72,7102487644932000514,original sound - sake_serial,🏛АКИМ ЧАПАЕВСКОГО РАЙОНА💸,7.011062068351976e+18,🏛АКИМ ЧАПАЕВСКОГО РАЙОНА💸,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102487637386136321.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,KG,7086749324805213445,1650012409,Нaзвaние фильма в комментах 🤭👉🏻,7049730534851773445,Фильмы и сериалы,↘️ ВСЕ НАЗВАНИЯ ФИЛЬМОВ ТУТ ↙️,0,False,https://www.tiktok.com/@filmsand_serial/video/7086749324805213445?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086749324805213445&source=h5_m,4384244,5,974,1424,140976,7086749276566588166,7086749276566588166,72,7086749276566588166,original sound - filmsand_serial,Фильмы и сериалы,7.049730534851773e+18,Фильмы и сериалы,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086749288251820806.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
5,KG,7098332705246563585,1652709374,даарат кагаз - 500сом!,6651111292135587845,BAYELART,"FOLLOW MY INSTAGRAM↖️
Member of @crushhouse_
GOAL 2🍋",0,False,https://www.tiktok.com/@bayelbayga/video/7098332705246563585?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098332705246563585&source=h5_m,545225,133,94,634,26637,7085453726428826370,7085453726428826370,72,7085453726428826370,original sound - rahi.mova7,jasmins,6.869378169792775e+18,jasmins,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7085453722532334338.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/21351ff834384a9e012ce8107943442c.json,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
6,FR,7103631148726734085,1653943015,the water. @YZ,79639104283377664,Akamz,GUYS !!!!! FOLLOW MY INSTAGRAM: AKAMZTWEENTY,0,False,https://www.tiktok.com/@akamztwenty20/video/7103631148726734085?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103631148726734085&source=h5_m,664435,395,256,54,97902,7103631141483481862,7103631141483481862,72,7103631141483481862,original sound - akamztwenty20,Akamz,7.963910428337766e+16,Akamz,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103631138497743622.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
7,ID,7088536910125124890,1650428612,#mygirlfriendisanalien #hsuthassapak #wanpeng,7086631350619849754,ŔEINA,instagram: reinakira_ ☝️,0,False,https://www.tiktok.com/@reinakira_/video/7088536910125124890?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088536910125124890&source=h5_m,27392457,18925,18459,49833,3501209,6846397795826403329,6846397795826403329,10033,6846397795826403329,Daisy,Ashnikko,,,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/41d81a3a365a4ba8bc9741896f6b9c0d,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9e85fe6946d40ce85bb1c158db6cfd5,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1519783499', 'external_song_key': 'apple_song_id'}]",0,0,Kyrgyzstan,#mygirlfriendisanalien #hsuthassapak #wanpeng,0,0,0,0,0,0,0,0,0,0
0,KZ,7102772444015906049,1653743081, ,6584806896326623237,125 HIGH SCHOOL🇰🇿,THE FIRST ELITE HIGH SCHOOL IN THE WORLD 🌎,0,False,https://www.tiktok.com/@125highschool.com/video/7102772444015906049?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102772444015906049&source=h5_m,9853712,1800,3307,12928,1053630,7102772443357465346,7102772443357465346,72,7102772443357465346,original sound - 125highschool.com,125 HIGH SCHOOL🇰🇿,6.584806896326623e+18,125 HIGH SCHOOL🇰🇿,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102772427989486337.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,KG,7093527242797518082,1651590514,🤣,7070852421391746050,4girls.team,"Goal 2million 🍋
🇰🇬Bishkek/Kyrgyzstan🇰🇬
(единственный аккаунт)",0,False,https://www.tiktok.com/@4girls.team/video/7093527242797518082?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093527242797518082&source=h5_m,1340182,252,329,1715,120444,7074231256631986950,7074231256631986950,72,7074231256631986950,original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",6.914292857407636e+18,Hola 👀💖,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074231265691552517.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c27d539b828a80f74008c315a214c09b.json,False,False,Cutty Ranks & El Chombo,La Cripta (Remix),original sound - federico_412 (Contains music from: La Cripta (Remix) - Cutty Ranks & El Chombo),"Contains music from: ""La Cripta (Remix)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
2,UA,7096908334321716482,1652377737,Осадила пафосную блогершу,6685982291472368646,KARISHA,"По вопросам сотрудничества:romikhafiz@mail.ru 
 Узнать  меня больше 👇🏻😊",0,False,https://www.tiktok.com/@hafizova.13/video/7096908334321716482?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096908334321716482&source=h5_m,5441878,1034,235,608,297728,7096908366664567554,7096908366664567554,72,7096908366664567554,original sound - hafizova.13 (Contains music from: Дикари - Xassa),"Contains music from: ""Дикари""",6.685982291472369e+18,KARISHA,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7096908299023092481.mp3,,False,False,Xassa,Дикари,original sound - hafizova.13 (Contains music from: Дикари - Xassa),"Contains music from: ""Дикари""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
3,KZ,7078715649530400001,1648141922, ,7078613273876415489,Sayan Аakarov,Пранк,0,False,https://www.tiktok.com/@rr_life_777/video/7078715649530400001?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078715649530400001&source=h5_m,21014658,2023,2091,692,689131,7078715645126380290,7078715645126380290,72,7078715645126380290,original sound - rr_life_777 (Contains music from: Angetenar (Original Mix) - Rompasso & Rompasso),"Contains music from: ""Angetenar (Original Mix)""",7.078613273876415e+18,Sayan Аakarov,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7078715653373037314.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/761484e154f54136e23203663a787540.json,False,False,Rompasso & Rompasso,Angetenar (Original Mix),original sound - rr_life_777 (Contains music from: Angetenar (Original Mix) - Rompasso & Rompasso),"Contains music from: ""Angetenar (Original Mix)""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
4,DE,7079887441317956870,1648414751,@ultlisa_hyunsuk antworten #fürdich #viral #kdrama #jdrama #trend #korean #japan #maniac #jikjin,7044603422659019782,Nika,"1,2 Mio?
Pls follow
@firaskhalat",0,False,https://www.tiktok.com/@.nika.506/video/7079887441317956870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079887441317956870&source=h5_m,40179530,16942,14361,3518,6513740,7044831747267102721,7044831747267102721,10033,7044831747267102721,ZOO,TAEYONG & JENO & HENDERY & YANGYANG & GISELLE,,,False,False,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f3f684a63e91446c8ec7684eec99a60c,https://sf58-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/256dc7916fbd447789e1671809ec44fb,False,True,,,,,[],0,0,Kyrgyzstan,#fürdich #viral #kdrama #jdrama #trend #korean #japan #maniac #jikjin,0,0,0,0,0,1,0,0,0,0
5,CA,7103227812915465477,1653849105,When @dessyyc created the trend and now we had to bring it to GTA 5 again😮😂 #gaming #gamer,6749929817385632774,coreytonge,"🇨🇦Gaming and Comedy
✉️Partnerships@coreytonge.com
⬇️Download Genshin Impact",0,False,https://www.tiktok.com/@coreytonge/video/7103227812915465477?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103227812915465477&source=h5_m,1089567,298,149,500,57472,7067549981984541441,7067549981984541441,72,7067549981984541441,original sound - namiooka (Contains music from: Around the World - Daft Punk),"Contains music from: ""Around the World""",7.023428586733274e+18,🌬️,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7067549985868483330.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/06d7be2f0ab40bdd3b970bd40bc908bb.json,False,False,Daft Punk,Around the World,original sound - namiooka (Contains music from: Around the World - Daft Punk),"Contains music from: ""Around the World""",[],0,0,Kyrgyzstan,#gaming #gamer,0,0,0,0,0,0,0,0,0,0
6,KG,7091686383118454018,1651161907,#живыевиньеткибишкек #виньеткибишкек #выпускнойбишкек,7078601369624380417,Vinetki Live,"ЖИВЫЕ ВИНЬЕТКИ/БИШКЕК
для подробной информации перейдите в инстаграм",0,False,https://www.tiktok.com/@vinetkilive/video/7091686383118454018?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091686383118454018&source=h5_m,925946,363,1202,1657,40768,7091686365791849218,7091686365791849218,72,7091686365791849218,original sound - vinetkilive,Vinetki Live,7.07860136962438e+18,Vinetki Live,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7091686343528680194.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,#живыевиньеткибишкек #виньеткибишкек #выпускнойбишкек,0,0,0,0,0,0,0,0,0,0
7,KG,7092010458672057601,1651237361,Слёзы текли направо 😭 @Mc doncha #babymohiii,6608016332409962501,Babymohi,"Inst: @babymohi
По вопросам рекламы в direct insta✅
“Birinchi qor” Premyera 👇🏻",0,False,https://www.tiktok.com/@babymohiii/video/7092010458672057601?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092010458672057601&source=h5_m,1056701,720,636,1566,84911,6882745731107670785,6882745731107670785,72,6882745731107670785,original sound - mc_doncha,Mc doncha,6.810684972375574e+18,Mc doncha,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6882745677464161026.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2453d9c0c27fda565fb3b072a79817d5.json,False,False,,,,,[],0,0,Kyrgyzstan,#babymohiii,0,0,0,0,0,0,0,0,0,0
0,UA,7080574809603575045,1648574791,А начиналось так красиво…😫,6755680369733026821,🦊Лиса&Стас🐺,"Inst: 🦊alice.de.ze⬆️😏 
📨 Cooperation: lattetiktok@gmail.com",0,False,https://www.tiktok.com/@two.latte/video/7080574809603575045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080574809603575045&source=h5_m,27888612,15306,26562,44700,2691722,7080574799637908229,7080574799637908229,72,7080574799637908229,original sound - two.latte,🦊Лиса&Стас🐺,6.755680369733027e+18,🦊Лиса&Стас🐺,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080574805199555334.mp3,,False,False,,,,,[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
1,GB,7095449168591736070,1652037998,a green routine 💚✨ #skincare #asmr,6739887155588482053,darcey angel,"darcey.angel@outreachagency.co.uk
all things beauty and fashion 🤍
love you!",0,False,https://www.tiktok.com/@darceyangel/video/7095449168591736070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095449168591736070&source=h5_m,27449464,14895,11170,22918,3470092,6964444999530449669,6964444999530449669,72,6964444999530449669,Happy Skin ASMR,Bliss,6.779367572753565e+18,Bliss,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6964443017407187717.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82127cb303fa56d464536de580262f4e.json,False,False,,,,,[],0,0,Kyrgyzstan,#skincare #asmr,0,0,0,0,0,0,0,0,0,0
2,KG,7101290831952350466,1653398117,#дуэт с @dastanmahamadmurza,7057200233789703169,islam geldi,❤️🥰,0,False,https://www.tiktok.com/@nurislam_jumanazarov/video/7101290831952350466?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101290831952350466&source=h5_m,296456,50,75,37,11127,7100949379767077633,7100949379767077633,72,7100949379767077633,original sound - dastanmahamadmurza,Дастан Махамадмурза,6.716879423632967e+18,Дастан Махамадмурза,False,True,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100949369767103234.mp3,https://sf58-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/801cc21f0bb34efac93730d8219d87b0.json,False,False,,,,,[],0,0,Kyrgyzstan,#дуэт,0,0,0,0,0,0,1,0,0,0
3,PE,7102584973806292230,1653699433,respect parte 2,7076929942012953606,ABRAHAM ELIAS RESPECT Z,los respect respeto español o ingles de spanish y inglish,0,False,https://www.tiktok.com/@abrahamsitosz/video/7102584973806292230?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102584973806292230&source=h5_m,3193753,236,237,1681,147919,7102584933348150021,7102584933348150021,72,7102584933348150021,original sound - abrahamsitosz (Contains music from: Hymn for the Weekend - Coldplay),"Contains music from: ""Hymn for the Weekend""",7.076929942012954e+18,ABRAHAM ELIAS RESPECT Z,False,True,https://sf58-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102584977740581638.mp3,,False,False,Coldplay,Hymn for the Weekend,original sound - abrahamsitosz (Contains music from: Hymn for the Weekend - Coldplay),"Contains music from: ""Hymn for the Weekend""",[],0,0,Kyrgyzstan,,0,0,0,0,0,0,0,0,0,0
