,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_comedia,hash_ecuador,hash_foryou,hash_fyp,hash_fypシ,hash_humor,hash_parati,hash_paratii,hash_tiktok,hash_viral
0,EC,7079969019486407942,1648433745,Cuantos como yo jajaja corazoncitos gracias por ser tan buenos conmigo y apoyarme!! VISITEN MI LOCAL DE PECHUGAS los espero!!!,6989708800660997125,Brandon la verdadera✨,👑LA REINA DEL TIK TOK👑,0,False,https://m.tiktok.com/v/7079969019486407942.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079969019486407942&source=h5_m,1997570,1023,6868,24073,155854,7079968977233513222,7079968977233513222,72,7079968977233513222,original sound - labrandonofficial,Brandon la verdadera✨,6.989708800660997e+18,Brandon la verdadera✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079966269298019078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/26f5b6546d728012ab91f55693cd4e1f.json,False,False,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
1,CO,7102146357242187014,1653597310,#parati,6806060272953279493,Triz 🦋,Maestra de primaria 👩🏻‍🏫❤️,0,False,https://m.tiktok.com/v/7102146357242187014.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102146357242187014&source=h5_m,7351667,6407,13694,18971,517068,7102146349352684293,7102146349352684293,72,7102146349352684293,original sound - profetiktoker2022,Triz 🦋,6.806060272953279e+18,Triz 🦋,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102146367627971333.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/17a1e0efba09d93adcc39768fe4ee0c7.json,False,False,[],0,0,,,,,Ecuador,#parati,0,0,0,0,0,0,1,0,0,0
2,IL,7086209231963147521,1649886659,Episode 6 - #pov: she got what she wanted…,6591825745399873541,Bad Barbie 🙎🏼‍♀️🍼✨🕊,"@xoteam in my🫀
cooperation : badbarbie@xoagency.co
My new song 👇🏻",0,False,https://m.tiktok.com/v/7086209231963147521.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086209231963147521&source=h5_m,20312194,5785,1733,14233,2889735,7057712105365408517,7057712105365408517,72,7057712105365408517,original sound - sintrz,say,7.013842449643292e+18,say,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057712160524602118.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/74bb9aeeaf2d6f8bae2a2ddcead0eb15.json,False,False,[],0,0,,,,,Ecuador,#pov:,0,0,0,0,0,0,0,0,0,0
3,PE,7093710235029835014,1651633123,Preguntas de cultura general #preguntas #curiosidades #SabiasQue #conocimiento #ilustración #AprendeEnTikTok #interrogantes #historia,7049704018574574598,Pregunta&Aprende,"Preguntas de cultura general, de forma muy didáctica. Síguenos😁.",0,False,https://m.tiktok.com/v/7093710235029835014.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093710235029835014&source=h5_m,11121780,15671,8947,17346,669494,7093710229447117573,7093710229447117573,72,7093710229447117573,original sound - preguntayaprende,Pregunta&Aprende,7.049704018574575e+18,Pregunta&Aprende,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093710244907387653.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/868845b0a9f4bdedd39564f99a2bcf82.json,False,False,[],0,0,,,,,Ecuador,#preguntas #curiosidades #SabiasQue #conocimiento #ilustración #AprendeEnTikTok #interrogantes #historia,0,0,0,0,0,0,0,0,0,0
4,CO,7084285169942711558,1649438676,Un sitio asombroso 😳 #Vlog #tour #turista #visita #pabloescobar #viral #parati #fyp,90330412878606336,Stefany Altamiranda,"Instagram: stefyaltamiranda 🇻🇪
📩 stefyaltamiranda44@gmail.com
📍Medellín",0,False,https://m.tiktok.com/v/7084285169942711558.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084285169942711558&source=h5_m,17557746,5643,127332,31682,1606351,6817427845007017985,6817427845007017985,10036,6817427845007017985,"Creepy, scary, horror, synth, tension",Sound Production Gin,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/dafd849298734b018a4f8b7382b555e6,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/550128b4d13b43728b7c9c97d3e6dbe2,False,True,[],0,0,,,,,Ecuador,#Vlog #tour #turista #visita #pabloescobar #viral #parati #fyp,0,0,0,1,0,0,1,0,0,1
5,US,7095396502138293550,1652025735,#hairstyle #hairstyles #foryou,7095276719067923502,Emily hairstyle,"Recommend a hair straightener I'm using
Quickly make hair soft and obedient
👇🛒",0,False,https://m.tiktok.com/v/7095396502138293550.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095396502138293550&source=h5_m,31134901,1923,102410,297907,1234379,7094990036482968326,7094990036482968326,72,7094990036482968326,original sound - lyricsmusiconcerts,LMC,6.91368933912232e+18,LMC,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094990045479848709.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b5f3c3c4be0f288840a1d9d39197067e.json,False,False,[],0,0,,,,,Ecuador,#hairstyle #hairstyles #foryou,0,0,1,0,0,0,0,0,0,0
6,EC,7072089883803651333,1646599240,#envolver #Anitta #aarontrix #fyp 🇪🇨,230453305813200896,valentina,No soy Tik Toker ✋🏼,0,False,https://m.tiktok.com/v/7072089883803651333.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072089883803651333&source=h5_m,898863,1001,3699,5825,67406,7028498814554130433,7028498814554130433,10033,7028498814554130433,Envolver,Anitta,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b9da595ac92742758a78fa7efd992747,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/64d77a1ed52b41a39d8a5009811e2209,True,True,[],0,0,,,,,Ecuador,#envolver #Anitta #aarontrix #fyp,0,0,0,1,0,0,0,0,0,0
7,DE,7098808480533925125,1652820149,Behind the scenes,6955334556439282693,MOMO👦🏽,"HEY :) 
THANK YOU 
SO MUCH 
FOR FOLLOWING ME 
I’M CLOSE 2M 🤝",0,False,https://m.tiktok.com/v/7098808480533925125.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098808480533925125&source=h5_m,3677158,1054,540,228,331609,6870071427203484418,6870071427203484418,24,6870071427203484418,original sound - nicoalmaria (Contains music from: Hips Don't Lie (i never really knew that she could dance like this) (feat. Wyclef Jean) - Shakira),"Contains music from: ""Hips Don't Lie (i never really knew that she could dance like this) (feat. Wyclef Jean)""",6.746439126931654e+18,Nico Almaria,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6977767650218806018.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9590750c7a36c5466a4671714e6d6868.json,False,False,[],0,0,Shakira,Hips Don't Lie (i never really knew that she could dance like this) (feat. Wyclef Jean),original sound - nicoalmaria (Contains music from: Hips Don't Lie (i never really knew that she could dance like this) (feat. Wyclef Jean) - Shakira),"Contains music from: ""Hips Don't Lie (i never really knew that she could dance like this) (feat. Wyclef Jean)""",Ecuador,,0,0,0,0,0,0,0,0,0,0
0,MX,7098475936491851014,1652742723,Cómo se siente la ansiedad?😫 (insta tammy.parra) #ansiedad #saludmental #amorpropio #mujer #mentesana #mentepositiva,6889123866406355969,Tammy Parra,Sígueme en insta y te doy un cheeto🥰👉@tammy.parra,0,False,https://m.tiktok.com/v/7098475936491851014.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098475936491851014&source=h5_m,5561416,7694,50912,91662,664333,7098475950606371589,7098475950606371589,72,7098475950606371589,original sound - tammy.parra,Tammy Parra,6.889123866406356e+18,Tammy Parra,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098475927872555781.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/566b38fa080b2c688af98be4622c9c66.json,False,False,[],0,0,,,,,Ecuador,#ansiedad #saludmental #amorpropio #mujer #mentesana #mentepositiva,0,0,0,0,0,0,0,0,0,0
1,EC,7100757584667282693,1653273964,Les cuento q estoy enfermita los amo #borrador,6919695049778103301,Indi Skovar,"Contacto: 

indiskovar@trendsetters.com 📮📥",0,False,https://m.tiktok.com/v/7100757584667282693.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100757584667282693&source=h5_m,2538345,610,433,4280,218084,7018653669013195526,7018653669013195526,72,7018653669013195526,original sound - la_simp_de_rengoku_100,✧Suki✧,6.795732519612433e+18,✧Suki✧,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7018653690831604486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e04288504ba78132f66e28ab7e0c333e.json,False,False,[],0,0,,,,,Ecuador,#borrador,0,0,0,0,0,0,0,0,0,0
2,MX,7100072498120740101,1653114457,Vamos a ver si es verdad! 🫢 Insta: Sofia.bntzf / YouTube: Sofia Benitez // #cabello #hair #gengibre #pongamosloaprueba #beauty,6567097607633059842,Sofía Benítez,"📍México // Insta: @Sofia.Bntzf
Collabs: sofiabenitezfelix@hotmail.com ✉️
19 🦋",0,False,https://m.tiktok.com/v/7100072498120740101.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100072498120740101&source=h5_m,12413796,4293,26329,148137,1571874,6817312022837872642,6817312022837872642,10036,6817312022837872642,Lo-Fi analog beat,Gloveity,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cbad3599523c4ae682476273b4b8d067,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0183da9701b94a139a996ec4947d6a33,False,True,[],0,0,,,,,Ecuador,#cabello #hair #gengibre #pongamosloaprueba #beauty,0,0,0,0,0,0,0,0,0,0
3,CO,7097636299456204038,1652547230,Como hacer Paletas de helados sin MOLDES. 🍦🍦 #helados #heladosdegalletasoreo #heladossinmoldes,7016568220691399685,Receta y Bienestar con Carolin,Compartimos recetas con nuestros seguidores.,0,False,https://m.tiktok.com/v/7097636299456204038.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097636299456204038&source=h5_m,7504421,8653,47241,137004,433508,7097636306083220230,7097636306083220230,72,7097636306083220230,original sound - caroollayc,Receta y Bienestar con Carolin,7.0165682206914e+18,Receta y Bienestar con Carolin,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097636311725230854.mp3,,False,False,[],0,0,,,,,Ecuador,#helados #heladosdegalletasoreo #heladossinmoldes,0,0,0,0,0,0,0,0,0,0
4,US,7102251155148918058,1653621709,CACADRILA🤯#parati #fyp #foryoupage #stitch,6614879065386860550,Hassen Dahhan,"🇸🇾🔛☪️Allah
Collab: info@elpanarabe.com
🔥TEAM KBOOM👳🏻‍♂️
⬇️Clic aquí⬇️",0,False,https://m.tiktok.com/v/7102251155148918058.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102251155148918058&source=h5_m,1884453,2050,1707,2352,193983,7102251138510113579,7102251138510113579,72,7102251138510113579,original sound - elpanaarabe,Hassen Dahhan,6.614879065386861e+18,Hassen Dahhan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102251178087467818.mp3,,False,False,[],0,0,,,,,Ecuador,#parati #fyp #foryoupage #stitch,0,0,0,1,0,0,1,0,0,0
5,MX,7100652126002629893,1653249407,Seré millionaria✨ #coreana #chinguamiga,6793822572599559173,Chingu Amiga,"chingu@stayonsocial.com
Somos chingus✨
Nuevo video en YT💕👇",0,False,https://m.tiktok.com/v/7100652126002629893.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100652126002629893&source=h5_m,11061694,6673,2988,5660,1581112,6833972887548971781,6833972887548971781,10036,6833972887548971781,Marry Me (feat. Toya Wright),Rasheeda,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6451d37d7406466694e79d004d0fd20e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d318fd9f56e84133a521c965d9628b59,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '536632335', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#coreana #chinguamiga,0,0,0,0,0,0,0,0,0,0
6,EC,7090318459963264261,1650843413,#follow #me #parati #model #foryou,7000063933454746629,ec19804,👇,0,False,https://m.tiktok.com/v/7090318459963264261.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090318459963264261&source=h5_m,3292625,1386,9819,10452,253289,7090318397342239493,7090318397342239493,72,7090318397342239493,original sound - ec19804 (Contains music from: Kream - Iggy Azalea),"Contains music from: ""Kream""",7.000063933454747e+18,ec19804,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090318404338469638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6b98afb989c674175186ad772f43142c.json,False,False,[],0,0,Iggy Azalea,Kream,original sound - ec19804 (Contains music from: Kream - Iggy Azalea),"Contains music from: ""Kream""",Ecuador,#follow #me #parati #model #foryou,0,0,1,0,0,0,1,0,0,0
7,US,7103277913151147306,1653860769,Zoom zoom 📸 DC @Jessi,99017789314609152,Merrick,"🤖 Merrick Hanna 🤖
Biz: 4mhbiz@gmail.com
Twitter.com/itsMerrickHanna",0,False,https://m.tiktok.com/v/7103277913151147306.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103277913151147306&source=h5_m,1356763,1609,419,1395,166104,7084201528721950722,7084201528721950722,10033,7084201528721950722,ZOOM,Jessi,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a21f6b2234c40bcacb6b20b16bafea4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0178575dfdbc44dca2d9734720d2f8d5,False,True,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
0,EC,7081719905405521157,1648841405,#viral #parati #viral #foryou,6904862272230999045,fiorella_mortadela,mi nuevo perfil ya que me van a bloquear ajja,0,False,https://www.tiktok.com/@fiorella_mortadela/video/7081719905405521157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081719905405521157&source=h5_m,955821,174,259,3267,72850,7081719899047054085,7081719899047054085,72,7081719899047054085,original sound - fiorella_mortadela,fiorella_mortadela,6.904862272230999e+18,fiorella_mortadela,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081719889777642246.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cdcb9742ef557569f64497d8ee57fbfa.json,False,False,[],0,0,,,,,Ecuador,#viral #parati #viral #foryou,0,0,1,0,0,0,1,0,0,2
1,EC,7093627642032753926,1651613892,#viral #🤣🤣🤣🤣🤣 @josito_d #convento #flypシ 😂😂😂la tóxi jajajajajaja#viral,7002298947637937157,Gabita,"Payasa🤡, y Animadora🥳La niña del Campo😸🤠🐄🌱
Sígueme en fb 🙌🏼⤵️⤵️",0,False,https://www.tiktok.com/@gabriela.vr7/video/7093627642032753926?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093627642032753926&source=h5_m,1131199,512,296,859,91529,6869863981268404993,6869863981268404993,73,6869863981268404993,Original Sound,Unknown,,,False,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6869863852553636609.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/742fa0bea9a0ebadbdbf9832c038d24c.json,False,False,[],0,0,,,,,Ecuador,#viral #🤣🤣🤣🤣🤣 #convento #flypシ #viral,0,0,0,0,0,0,0,0,0,2
2,MX,7102214700275911941,1653613224,ASÍ QUEDÉ👉🏻🤩 Ig: Soyalerios,6598859317683355649,Soyalerios,"Negocios: soyalerios98@gmail.com @zastalents
   
COSAS MORADAS PARA MI CASA 👇🏻",0,False,https://www.tiktok.com/@soyalerios5/video/7102214700275911941?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102214700275911941&source=h5_m,15523397,2951,11508,89034,1630941,7102214699084778245,7102214699084778245,72,7102214699084778245,original sound - soyalerios5 (Contains music from: Me Porto Bonito - Bad Bunny & Chencho Corleone),"Contains music from: ""Me Porto Bonito""",6.598859317683356e+18,Soyalerios,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102214676813024006.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/894b3047842f7548dfebe988c086bdbe.json,False,False,[],0,0,Bad Bunny & Chencho Corleone,Me Porto Bonito,original sound - soyalerios5 (Contains music from: Me Porto Bonito - Bad Bunny & Chencho Corleone),"Contains music from: ""Me Porto Bonito""",Ecuador,,0,0,0,0,0,0,0,0,0,0
3,EC,7103158431875468549,1653832952,#comedia #colegio #unidadeducativa equisde Jaja,6821676248366318598,ELKIN PA,🇪🇨,0,False,https://www.tiktok.com/@elkin_pa1/video/7103158431875468549?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103158431875468549&source=h5_m,194682,198,468,602,25277,6835515986561534725,6835515986561534725,72,6835515986561534725,Money by The Drums,☆彡,6.821120490909943e+18,☆彡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6835515862108080902.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8285612d1b0d28b001a598442b33bb03.json,False,False,[],0,0,,,,,Ecuador,#comedia #colegio #unidadeducativa,1,0,0,0,0,0,0,0,0,0
4,EC,7077249406084353286,1647800535,Eran creída jajajaja #humor #fyp #tiktok sígueme en ig Pluanayeli y te sigo va #xyzbca,6758979831981081606,🎭Naye🎭,"Mi vida es una comedia 
Apoyen en ig pluanayeli porfavor 😭
       1.5M ♥️",0,False,https://www.tiktok.com/@nayeliplua0/video/7077249406084353286?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077249406084353286&source=h5_m,413168,234,244,722,56811,7077249401047091974,7077249401047091974,72,7077249401047091974,original sound - nayeliplua0,🎭Naye🎭,6.758979831981082e+18,🎭Naye🎭,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077249398199634694.mp3,,False,False,[],0,0,,,,,Ecuador,#humor #fyp #tiktok #xyzbca,0,0,0,1,0,1,0,0,1,0
5,EC,7098506925222006022,1652749940,Y los atardeceres aquí son los más lindos 🥹🤍  #ecuador #travel #fyp #manabi,54036390484643840,Liz Borrero,"me gusta descubrir lugares lindos en Ecuador
 🤍🌿🌊",0,False,https://www.tiktok.com/@lizborrero/video/7098506925222006022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098506925222006022&source=h5_m,561981,609,2391,3920,75442,6773436955838401285,6773436955838401285,10036,6773436955838401285,Home,Edith Whiskers,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5837c316a1b43bdadab4108900f4cbb,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/55aa08b15ae24fc393167f7acf2d74e0,True,True,[],0,0,,,,,Ecuador,#ecuador #travel #fyp #manabi,0,1,0,1,0,0,0,0,0,0
6,US,7092958338761362734,1651458056, ,7054430779787068463,lanhamioalton9,"Thank you for following me 🙏🙏
          👇👇👇👇👇",0,False,https://www.tiktok.com/@lanhamioalton/video/7092958338761362734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092958338761362734&source=h5_m,16858866,226,994,12490,60976,6955575855984708354,6955575855984708354,72,6955575855984708354,Myuzgaza (Contains music from: Only Time - Enya),"Contains music from: ""Only Time""",6.864944409013831e+18,الكابتن ميوز ( 7M ) دعم حسبات,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6955575784828357377.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5f2dad67b71722138b8c0f6dc41acc8a.json,False,False,[],0,0,Enya,Only Time,Myuzgaza (Contains music from: Only Time - Enya),"Contains music from: ""Only Time""",Ecuador,,0,0,0,0,0,0,0,0,0,0
0,MX,7096952065246743814,1652387919,Si quieres mas reaccionando de esa manera dale like😂❤️ sigueme en ig: antonyviews #fyp #antonyviews,6754055627558126597,Antonyviews✌🏼,"Instagram/YouTube ⤴️
🇲🇽Cul,Sin Mex🇲🇽
⬇️sígueme en mi ig ⬇️",0,False,https://www.tiktok.com/@antonyviews/video/7096952065246743814?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096952065246743814&source=h5_m,10027949,10650,30274,56538,1606155,7096952053854964486,7096952053854964486,72,7096952053854964486,original sound - antonyviews (Contains music from: PROVENZA - KAROL G),"Contains music from: ""PROVENZA""",6.754055627558127e+18,Antonyviews✌🏼,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096952063459969798.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/acd4d51c56881c2e82489ac396bc6c3d.json,False,False,[],0,0,KAROL G,PROVENZA,original sound - antonyviews (Contains music from: PROVENZA - KAROL G),"Contains music from: ""PROVENZA""",Ecuador,#fyp #antonyviews,0,0,0,1,0,0,0,0,0,0
1,EC,7102789834460138758,1653747131, ,7082100051786810374,Chikititas_lindas3,Hola mis Amores ❤️🥰visita mi canal #chikititaslindas 👈videos completos,0,False,https://www.tiktok.com/@chikititas_lindas3/video/7102789834460138758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102789834460138758&source=h5_m,1686453,398,1177,6335,206533,7094722116074916614,7094722116074916614,10036,7094722116074916614,Me Porto Bonito,Bad Bunny & Chencho Corleone,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1c7765c793cb43c9ae99ac0a725020e1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3f9d42bb138d42b4bd3a3b846fbe9792,True,True,[],0,0,,,,,Ecuador,,0,0,0,0,0,0,0,0,0,0
2,EC,7098746836910918918,1652805797,QUIEN CONOCE ESTA ZONA ? @peladah.tumujer @jhoa_official.18 #quetucarismaresalte #RAKELHERRERA2 #QUEVERGUENZAOE #CURVIRICA #gorditabella #canoafloja #reychelboutiquemayoristagye #soloescontenidoentrepanas #200k #bbw #bbws #bbwlove #guayaquil #ecuador #viral #destacame #fyp #parati #foryou #viral #tendencia,6996927955096224774,karol G ecuatoriana,💙💙💙💙💙💙CUENTA DE RESPALDO DE RAKELHERRERA2 💙💙💙💙💙KAROL G 💙💙💙💙💙💙💙,0,False,https://www.tiktok.com/@rakelherrera2.0/video/7098746836910918918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098746836910918918&source=h5_m,1019783,554,284,615,48081,7097777472619547398,7097777472619547398,72,7097777472619547398,original sound - rakelherrera2.0 (Contains music from: Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix] - LUDMILLA & DJ Will22 & Topo La Maskara),"Contains music from: ""Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix]""",6.996927955096225e+18,karol G ecuatoriana,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097777482677422854.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4851ce33aa51b2e98f0ec220019ac36a.json,False,False,[],0,0,LUDMILLA & DJ Will22 & Topo La Maskara,Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix],original sound - rakelherrera2.0 (Contains music from: Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix] - LUDMILLA & DJ Will22 & Topo La Maskara),"Contains music from: ""Socadona (feat. Mariah Angeliq e Mr. Vegas) [Funk Remix]""",Ecuador,#quetucarismaresalte #RAKELHERRERA2 #QUEVERGUENZAOE #CURVIRICA #gorditabella #canoafloja #reychelboutiquemayoristagye #soloescontenidoentrepanas #200k #bbw #bbws #bbwlove #guayaquil #ecuador #viral #destacame #fyp #parati #foryou #viral #tendencia,0,1,1,1,0,0,1,0,0,2
3,MX,7101896422005460229,1653539121,#parati #viral #veterinario #comida,6663330312926363654,destroyer,,0,False,https://www.tiktok.com/@destroyer744/video/7101896422005460229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101896422005460229&source=h5_m,3143900,695,322,108,63645,6795585271782967298,6795585271782967298,10033,6795585271782967298,Steven Universe,L.Dre,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b5c5eca2f9c746c9af5f56e3859278b4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e73595558a81422d85c856e33f24deef,True,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1499842228', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Ecuador,#parati #viral #veterinario #comida,0,0,0,0,0,0,1,0,0,1
4,CL,7102226988651285765,1653616085,🥲 lo que hay detrás del pole dance jdjshs 🍗 #pole,120123171072000000,Lau,she/her,0,False,https://www.tiktok.com/@lauchuga/video/7102226988651285765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102226988651285765&source=h5_m,3403822,3202,5319,5470,590383,7102226959563787013,7102226959563787013,72,7102226959563787013,original sound - lauchuga,Lau,1.20123171072e+17,Lau,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102226957311429382.mp3,,False,False,[],0,0,,,,,Ecuador,#pole,0,0,0,0,0,0,0,0,0,0
5,EC,7095604979091754245,1652074281, ,6987078522816840710,Pelada H tu mujer,abran el link para entrar a whats,0,False,https://www.tiktok.com/@peladahtumujer/video/7095604979091754245?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095604979091754245&source=h5_m,222569,42,78,912,25755,7089495301001628421,7089495301001628421,72,7089495301001628421,tu callate rosita (Contains music from: Back Time - Lexer),"Contains music from: ""Back Time""",6.836942294688974e+18,motomami y saoke 🦋‼️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089495297902119686.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/797d3efebccfa9f544b4261cb9c6f605.json,False,False,[],0,0,Lexer,Back Time,tu callate rosita (Contains music from: Back Time - Lexer),"Contains music from: ""Back Time""",Ecuador,,0,0,0,0,0,0,0,0,0,0
