,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
0,US,7082532632877092139,1649030632,Channeling his inner gospel 🎼 #viral#fyp#haikuthehusky#husky#dog,6540662803421741066,Haikuthehusky,"This is Haiku (Hi-coo) He is 4 yrs old
Haikuthehusky@gmail.com 💌
MERCH ⬇️⬇️",0,False,https://www.tiktok.com/@haikuthehusky/video/7082532632877092139?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082532632877092139&source=h5_m,16809953,52143,159340,111265,3255550,7082532611834399530,7082532611834399530,72,7082532611834399530,original sound - haikuthehusky,Haikuthehusky,6.540662803421741e+18,Haikuthehusky,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082532634009586475.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/d9468996d7f11b89ce7867a5ab71d870.json,False,False,,,,,[],0,0,Christmas Island,#viral#fyp#haikuthehusky#husky#dog,0,0,0,0,0,1,0,0,0,1
1,GB,7101744471406038278,1653503738, ,7008917718074147845,Money| Investing,All You Need To Join The 1% Club 🚀,0,False,https://www.tiktok.com/@money10x/video/7101744471406038278?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101744471406038278&source=h5_m,3198385,939,23908,67801,168114,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
2,GB,7073274707075796229,1646875104,#movies,7067515473818289157,cannadybree25,Vx:ccda321,0,False,https://www.tiktok.com/@cannadybree25/video/7073274707075796229?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073274707075796229&source=h5_m,26386901,3578,24094,6650,2165421,6873501791145691137,6873501791145691137,10036,6873501791145691137,Epic Music(863502),Draganov89,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/826033f166d448029eefc3940921daaf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/d247698cd3044ce7bf553a0e8122caaf,False,True,,,,,[],0,0,Christmas Island,#movies,0,0,0,0,0,0,0,0,0,0
3,VN,7078361793122422042,1648059534, ,6865305437287728129,Phạm Lâm Duy,GV Trường PTDT Nội Trú THPT tỉnh Hà Giang,0,False,https://www.tiktok.com/@phamlamduy/video/7078361793122422042?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078361793122422042&source=h5_m,49736727,13777,179120,322007,1677657,7078361796817603354,7078361796817603354,24,7078361796817603354,original sound - phamlamduy (Contains music from: dam dabo dima do dari - Totty),"Contains music from: ""dam dabo dima do dari""",6.865305437287728e+18,Phạm Lâm Duy,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7078361770401843994.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/cdd762b01c7b8e7be67aa633864a61dd.json,False,False,Totty,dam dabo dima do dari,original sound - phamlamduy (Contains music from: dam dabo dima do dari - Totty),"Contains music from: ""dam dabo dima do dari""",[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
4,BE,7078305136677752070,1648046342,"My take on anime, who’s next ? #anime #drawingchallenge #itachiuchiha #narutoart #drawing #sketchbookart #itachi #akatsuki #mangaart #manga #naruto",6670043272235679749,thomas letor,"Grab your sketchbook
info@thomasletor.com
Get my drawing e-book👇🏼fr/en/pt",0,False,https://www.tiktok.com/@thomasletor/video/7078305136677752070?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078305136677752070&source=h5_m,30018408,25251,67826,95634,4331371,6943092521128740866,6943092521128740866,10033,6943092521128740866,Akatsuki,Ambassador,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ed6adee55ecb443ab84f5e091ec308c2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9f415eeeb5f7488ba14af43fde9d54b5,False,True,,,,,[],0,0,Christmas Island,#anime #drawingchallenge #itachiuchiha #narutoart #drawing #sketchbookart #itachi #akatsuki #mangaart #manga #naruto,0,0,0,0,0,0,0,0,0,0
5,SE,7100204077652462854,1653145087,Celebrating 2 MILLION FOLLOWERS with one of our favourite trends! THANK YOU❤️ #malmöflickorna #foryou #fyp #gymnastics #dance #sweden,6796261923185935365,Malmöflickorna,"🔴 MALMÖFLICKORNA 🔴
Gymnastic group from Malmö, Sweden 🇸🇪
Founded in 1954.",0,False,https://www.tiktok.com/@malmoflickorna/video/7100204077652462854?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100204077652462854&source=h5_m,21444321,4794,6343,14037,2466964,7058829370881887003,7058829370881887003,24,7058829370881887003,Because of you by (Contains music from: Because Of You - Ne-Yo),"Contains music from: ""Because Of You""",6.781256685489341e+18,NiñoCeniza🔥,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7058829374560226075.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/96e9e4a6328485f19178bfb3e5c9b797.json,False,False,Ne-Yo,Because Of You,Because of you by (Contains music from: Because Of You - Ne-Yo),"Contains music from: ""Because Of You""",[],0,0,Christmas Island,#malmöflickorna #foryou #fyp #gymnastics #dance #sweden,0,1,0,0,0,1,0,0,0,0
6,DE,7097597528337681669,1652538203,#groxmc #tb_donotlaugh #trydonotlaugh #thenewxp,6980329610278847493,tb_offical13,Bin einfach so 😏,0,False,https://www.tiktok.com/@tb_offical13/video/7097597528337681669?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097597528337681669&source=h5_m,4305863,6989,11258,309,462515,7097597515612048134,7097597515612048134,72,7097597515612048134,original sound - tb_offical13,tb_offical13,6.980329610278847e+18,tb_offical13,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097597507470936838.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d434b498f9f88135d76c4ff58b5784e0.json,False,False,,,,,[],0,0,Christmas Island,#groxmc #tb_donotlaugh #trydonotlaugh #thenewxp,0,0,0,0,0,0,0,0,0,0
7,DE,7103280093996272901,1653861278,#meme #foryou #funnyvideos,7012570170225869829,Meme Fanpage,"👑 Memes👾
Dawgmeme@icloud.com
Mail for Credit's/Removal
Checkout my Meme Comp",0,False,https://www.tiktok.com/@dawgmemes/video/7103280093996272901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103280093996272901&source=h5_m,2019488,366,1223,9,120525,7103280056646454022,7103280056646454022,72,7103280056646454022,original sound - dawgmemes,Meme Fanpage,7.01257017022587e+18,Meme Fanpage,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103280065462881029.mp3,,False,False,,,,,[],0,0,Christmas Island,#meme #foryou #funnyvideos,0,1,0,0,0,0,0,0,0,0
0,CA,7096691669231209734,1652327294,Que sera sera :)))  Doris Day,6747146401997030406,Billianne,"Follow my Instagram^
I'm Billi I singggg💐
Pre-save 
🌷Que Sera, Sera 🌷",0,False,https://www.tiktok.com/@billisingingagain/video/7096691669231209734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096691669231209734&source=h5_m,9823667,39796,42074,81738,1704589,7096691618178288390,7096691618178288390,72,7096691618178288390,Que Sera Sera by Billianne,Billianne,6.74714640199703e+18,Billianne,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096691639104244486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/df362027774d95e1fe0a5e46cc62c451.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
1,DE,7101327000257760517,1653406538,Pino hat jetzt Instagram können wir den Account etwas pushen ? 🥰😍 in der bio verlinkt 🙏🏼 wäre mega #pferd #horsetiktok #horse #pinochio #fy #viral,6944709069753271301,Lilly,"Lilly | 19
🐴Pinochio | 19
!neuer Insta Acoount! 
⬇️⬇️⬇️⬇️⬇️⬇️⬇️
Derpinochio",0,False,https://www.tiktok.com/@pinolinoo/video/7101327000257760517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101327000257760517&source=h5_m,4655844,3845,8477,341,715791,6821168133676583685,6821168133676583685,72,6821168133676583685,original sound - diletta_cazzato,Diletta Cazzato,28904181.0,Diletta Cazzato,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/f876628e50f8d3b3481f6653ec771f73.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2ff123a432951772ee1ab4f986798820.json,False,False,,,,,[],0,0,Christmas Island,#pferd #horsetiktok #horse #pinochio #fy #viral,0,0,0,0,1,0,0,0,0,1
2,VN,7083472617855847686,1649249490, ,7081245573860901893,unzentertainment,,0,False,https://www.tiktok.com/@unzentertainment/video/7083472617855847686?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083472617855847686&source=h5_m,59639456,445,1130,7635,794058,7057067346099177473,7057067346099177473,10033,7057067346099177473,Gatal,Janna Nick,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2fded636797742b590ec1c33868fa8be,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3f00a1fa3a624cb88ab2bab9019209ec,True,True,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
3,NL,7073504082312318213,1646928509,🐈 🤣 #catsoftiktok #fyp #petlover #petlover #catlover,7042048824681300997,Funimalvids,"I do voice over for animals.
HOPE YOU ENJOY 😉 😊 
⏬WE HAVE MERCH NOW!😲⏬",0,False,https://www.tiktok.com/@funimalvids/video/7073504082312318213?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073504082312318213&source=h5_m,27410221,36503,182422,285858,4613874,7073504071311379205,7073504071311379205,72,7073504071311379205,original sound - funimalvids,Funimalvids,7.042048824681301e+18,Funimalvids,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073504071147539205.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/339a5e9ba0ec01b3a2370e2993a820f6.json,False,False,,,,,[],0,0,Christmas Island,#catsoftiktok #fyp #petlover #petlover #catlover,0,0,0,0,0,1,0,0,0,0
4,US,7074435386960858410,1647145345, ,6843609770516415493,𝐌𝐑𝐀𝐁𝐄𝐗,All Full Vids On Youtube 👇,0,False,https://www.tiktok.com/@mrabex/video/7074435386960858410?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074435386960858410&source=h5_m,20773626,610,831,3062,367827,7074435363397176106,7074435363397176106,72,7074435363397176106,original sound - mrabex,𝐌𝐑𝐀𝐁𝐄𝐗,6.843609770516415e+18,𝐌𝐑𝐀𝐁𝐄𝐗,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7074435388252654379.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/686236bc9c9d695507ea1f78cb57f4b7.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
5,US,7101436383352360235,1653432005,"Ngl, had me in the first half @monnxica #couplecomedy #coupletiktok #relationshipgoals #relatable #fyp",6815756943450752005,Dr Cole,"Board certified vein blaster 💉🩸
Couple and healthcare videos",0,False,https://www.tiktok.com/@coley013/video/7101436383352360235?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101436383352360235&source=h5_m,1853917,1746,7225,7329,159637,6924733501300296453,6924733501300296453,72,6924733501300296453,original sound - jenna.schom,JEN,6.736681559442966e+18,JEN,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6924733537585236742.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/3dc207f0a8653359d0f1c5dcf93cc632.json,False,False,,,,,[],0,0,Christmas Island,#couplecomedy #coupletiktok #relationshipgoals #relatable #fyp,0,0,0,0,0,1,0,0,0,0
6,US,7073164486848367878,1646849441,#fyp #foryoupage #foryou @vin_cenz,6858571683356574726,MONNYMOVES,"IG - @monnymoves
💌 monnymoves@currentsmgmt.com",0,False,https://www.tiktok.com/@monnymoves_/video/7073164486848367878?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073164486848367878&source=h5_m,9836255,4582,4304,7694,651858,7073164473724455686,7073164473724455686,72,7073164473724455686,original sound - monnymoves_,MONNYMOVES,6.858571683356575e+18,MONNYMOVES,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7073164489780103941.mp3,,False,False,,,,,[],0,0,Christmas Island,#fyp #foryoupage #foryou,0,1,1,0,0,1,0,0,0,0
7,US,7073223807355358506,1646863252,At the end of the day… #dadjokes #docktok #fyp @trev71180,6816424727310681094,Logan Lisle,Dad jokes on Dock Tok,0,False,https://www.tiktok.com/@loganlisle/video/7073223807355358506?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073223807355358506&source=h5_m,11378900,12038,50239,119478,1535560,7073223779119385390,7073223779119385390,72,7073223779119385390,original sound - loganlisle,Logan Lisle,6.816424727310681e+18,Logan Lisle,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073223808844483374.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ca748ab43df4bf0609dc7ab8e08a480d.json,False,False,,,,,[],0,0,Christmas Island,#dadjokes #docktok #fyp,0,0,0,0,0,1,0,0,0,0
0,GB,7102473246649421061,1653673419,When you’ve been doing the #90shaircut since the 90s ✌🏽 #haircut #hairgoals,6878176256316359685,Naomibouncyblows,"Yes… it’s real 🤎

Emilie@pwrmanagement.co.uk

@naomibouncyblows @s.u.l.hair",0,False,https://www.tiktok.com/@naomi.bouncy.blows/video/7102473246649421061?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102473246649421061&source=h5_m,11624511,2029,2819,4984,1311895,6844921356623022081,6844921356623022081,10033,6844921356623022081,Heat Waves,Glass Animals,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4071b028aaa648d2bbf45b844edbc8c1,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c4747652e0441c7bcd87204e6ca7bda,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1508562516', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#90shaircut #haircut #hairgoals,0,0,0,0,0,0,0,0,0,0
1,US,7091080117534985515,1651020748,This is how I was my monkey 🐒🛀,6651006606749450246,Mojo the monkey,"📧Mymojothemonkey@gmail
📫PO BOX 2363 Madison Al 35758
👨‍💻mymojomonkey.com",0,False,https://www.tiktok.com/@mojothemonkey/video/7091080117534985515?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091080117534985515&source=h5_m,33419669,74844,124453,212,5381662,7091080114523458346,7091080114523458346,72,7091080114523458346,original sound - mojothemonkey,Mojo the monkey,6.65100660674945e+18,Mojo the monkey,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091080138112256811.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/de1093f1e559d72741cd819f9bbc34ef.json,False,False,,,,,[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
2,AU,7086490971642301697,1649952256,Ramadan 3/60 #Ramadan #melbourne No one has ever become poor by giving,6761615944726184966,Rustam Raziev,"talent@neuralle.com
🇦🇺🇰🇿
Follow and stay tuned ⬇️
@alienandcoco",0,False,https://www.tiktok.com/@rus.alien/video/7086490971642301697?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086490971642301697&source=h5_m,43983851,11979,10541,36414,2887035,6906819692871043073,6906819692871043073,10033,6906819692871043073,Oceans (Where Feet May Fail) - Live from Madison Square Garden,Hillsong UNITED & TAYA,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/731521faad6148f18a5fef97cf6be4b4,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9cd2592a5fe24e949594aa9664527b42,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1549599298', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#Ramadan #melbourne,0,0,0,0,0,0,0,0,0,0
3,US,7092546495743823150,1651362166, ,6812840261358486534,@nutty916er,"LaughMore😂
ComplainLess🤫
LiveLife😎
NoStress🤗
StayBlessed🤧",0,False,https://www.tiktok.com/@sealboiiz/video/7092546495743823150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092546495743823150&source=h5_m,49046834,3875,2703,3186,1250978,6733128484777921281,6733128484777921281,10009,6733128484777921281,Can We Kiss Forever?,Kina,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cc2b6ff1bdd34c6eb91c2c1addc49769,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/cc2da6d582e94c3d82070e2c02f72c21,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': 'USSM11914456', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
4,US,7073230399685545258,1646864787,Ain’t no way I’m wearin that buddy 😂😂 #fyp #viral #dombrazy,6532057097658449922,Brazy 🎸🖤,"Follow that ↗️
BiZ 📧: dominicedmondson12@gmail.com
FilterOff Speed Dating ⬇️",0,False,https://www.tiktok.com/@dombrazy/video/7073230399685545258?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073230399685545258&source=h5_m,15212737,10471,8507,11564,2515276,7073230383655144238,7073230383655144238,72,7073230383655144238,original sound - dombrazy,Brazy 🎸🖤,6.53205709765845e+18,Brazy 🎸🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7073230416890678058.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b88121d545676e209741b12ccf8a2d6d.json,False,False,,,,,[],0,0,Christmas Island,#fyp #viral #dombrazy,0,0,0,0,0,1,0,0,0,1
5,US,7098423715976875310,1652730564,Do you think it will cook? 🫢 #tutorial #arizona #hotweather #summer,1686028,Nicki Baber,"Welcome to Nickitopia 🐈‍⬛ 👻 🎱💕 
This is my life in a nut shell 🥜",0,False,https://www.tiktok.com/@nickii/video/7098423715976875310?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098423715976875310&source=h5_m,4368369,1678,358,613,125398,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Christmas Island,#tutorial #arizona #hotweather #summer,0,0,0,0,0,0,0,0,0,0
6,DE,7100990766717095173,1653328252,Let ME teach you how! #healthybreakfast #breakfast #healthyfood #oatmeal,7006714059408032774,Matteo,"healthy and high protein recipes everyday 
matteo@oatsbaker.com
👇recipes👇",0,False,https://www.tiktok.com/@mattsfitchef/video/7100990766717095173?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100990766717095173&source=h5_m,17174769,4421,4557,176,1892060,7093186279105596206,7093186279105596206,72,7093186279105596206,original sound - paramind (Contains music from: About Damn Time - Lizzo),"Contains music from: ""About Damn Time""",6.728915814622021e+18,paramind,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7093186303042456366.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3a0c90b696aa109fb8dcc845045eb42b.json,False,False,Lizzo,About Damn Time,original sound - paramind (Contains music from: About Damn Time - Lizzo),"Contains music from: ""About Damn Time""",[],0,0,Christmas Island,#healthybreakfast #breakfast #healthyfood #oatmeal,0,0,0,0,0,0,0,0,0,0
7,US,7093617755470974254,1651611589,ain’t no way 😭 #fyp #distorted,6773301257496478725,Julian Savoury 🚀,"I Recreate Videos 😎
📩: Julian@viralcollab.com
Follow My IG ⤴️",0,False,https://www.tiktok.com/@juliansavoury/video/7093617755470974254?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093617755470974254&source=h5_m,17778728,13754,30265,89749,3296104,6976042544668904198,6976042544668904198,72,6976042544668904198,original sound - fortheboysiknwim,Fortheboys🔞🔫🔐,6.689604473068127e+18,Fortheboys🔞🔫🔐,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6976042690085522181.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/091c2f83877da518bbd23ed47cdd6691.json,False,False,,,,,[],0,0,Christmas Island,#fyp #distorted,0,0,0,0,0,1,0,0,0,0
0,US,7084668884153896197,1649528017,aww😂😂#funny #meow #kitten #kittensoftiktok #cat #catsoftiktok #fyp,7083774241104348165,funcats02,"Follow me and you will be lucky🌟💕
👇For your cat goodies goods👇",0,False,https://www.tiktok.com/@funcats02/video/7084668884153896197?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084668884153896197&source=h5_m,2258963,7116,7075,12749,387936,7077672747174415106,7077672747174415106,72,7077672747174415106,original sound - mnmnmnnmnmmn,Majed,6.677566951357351e+18,Majed,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7077672688998812418.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/96342b4f948e07904a29603922621cde.json,False,False,,,,,[],0,0,Christmas Island,#funny #meow #kitten #kittensoftiktok #cat #catsoftiktok #fyp,0,0,0,1,0,1,0,0,0,0
1,US,7080644912546385195,1648591113,"If you know, you know #physicaltherapy #physicaltherapisy #fyp #foryou #hotpack",6744020181494137862,BASE,"BASE Training and Physical Therapy
PT | OT | Relatable
info@basetrainingpt.com",0,False,https://www.tiktok.com/@basetrainingpt/video/7080644912546385195?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080644912546385195&source=h5_m,12269094,757,6288,362,708194,7029495735209020166,7029495735209020166,72,7029495735209020166,So Many ppl have use this sound omg (Contains music from: Lol Vibe - Paris K),"Contains music from: ""Lol Vibe""",7.02936125742629e+18,💞Love y’all 💞,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7029495851903175429.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e41dcca378ce2a58814e36469d90ae34.json,False,False,Paris K,Lol Vibe,So Many ppl have use this sound omg (Contains music from: Lol Vibe - Paris K),"Contains music from: ""Lol Vibe""",[],0,0,Christmas Island,#physicaltherapy #physicaltherapisy #fyp #foryou #hotpack,0,1,0,0,0,1,0,0,0,0
2,EG,7091329835464690950,1651078892,🏠❤️💯 #drawing #howtodraw #tutorial #art #foryou,6846629392346203141,Art Room,Easy and relaxing tutorials of beautiful drawings 🎨 Buy on our website 🥰,0,False,https://www.tiktok.com/@the.art.room/video/7091329835464690950?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091329835464690950&source=h5_m,34035785,18702,28537,57696,3735714,7091329846755724037,7091329846755724037,72,7091329846755724037,original sound - the.art.room,Art Room,6.846629392346203e+18,Art Room,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091329855559666438.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/49f90fc9a7940588692535b4d8c3a19a.json,False,False,,,,,[],0,0,Christmas Island,#drawing #howtodraw #tutorial #art #foryou,0,1,0,0,0,0,0,0,0,0
3,US,7102428832883379502,1653663078,Reply to @da.magisterial I don’t have a brick but a hammer,14565663,Jaden 🧛🏼‍♂️,"Click up for YouTube ⬆️
Add me on Snap Jsprinz
Check out the merch! 👇🏼",0,False,https://www.tiktok.com/@jadensprinz/video/7102428832883379502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102428832883379502&source=h5_m,2462213,525,204,386,59571,7102428770799258414,7102428770799258414,72,7102428770799258414,original sound - jadensprinz (Contains music from: Jiggle Jiggle - Duke & Jones & Louis Theroux),"Contains music from: ""Jiggle Jiggle""",14565663.0,Jaden 🧛🏼‍♂️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102428818023025454.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/52a0de8124d6cf08d8ccc95b14882883.json,False,False,Duke & Jones & Louis Theroux,Jiggle Jiggle,original sound - jadensprinz (Contains music from: Jiggle Jiggle - Duke & Jones & Louis Theroux),"Contains music from: ""Jiggle Jiggle""",[],0,0,Christmas Island,,0,0,0,0,0,0,0,0,0,0
4,US,7082917681418030379,1649120284,#stitch with @chantegeyser #TimeWarpScan,6956279196427568133,katie,,0,False,https://www.tiktok.com/@bucadibeppos/video/7082917681418030379?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082917681418030379&source=h5_m,24640851,19967,22924,8614,2973012,7082917672794557227,7082917672794557227,72,7082917672794557227,original sound - bucadibeppos,katie,6.956279196427568e+18,katie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7082917685343849258.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/97b35cc02d5310b6f2c4f49a12ce271d.json,False,False,,,,,[],0,0,Christmas Island,#stitch #TimeWarpScan,0,0,0,0,0,0,0,0,0,0
