,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_bissautiktok,hash_foryou,hash_foryoupage,hash_fy,hash_fyp,hash_fypシ,hash_guinebissautiktok,hash_tiktok,hash_trending,hash_viral
2,BR,7077017388171971846,1647746515,campeãs do sul americano @Lara Dantas 💙,145468105845096448,Maria Augusta ,"🤪🇦🇹
tt: gutalfranke
insta: gutafranke",0,False,https://m.tiktok.com/v/7077017388171971846.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077017388171971846&source=h5_m,1041021,526,503,1930,159859,7059815348236798725,7059815348236798725,72,7059815348236798725,no wahala (Contains music from: Go in All - Muzammal),"Contains music from: ""Go in All""",6.691678111505647e+18,k,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7059815377739549445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/370c0efb2131ace1627cef17feb9c377.json,False,False,Muzammal,Go in All,no wahala (Contains music from: Go in All - Muzammal),"Contains music from: ""Go in All""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
3,US,7078542636289690923,1648101640,3 generations! 💓💓💓 #family #desi,6772044539114259461,raasibomma,"bay • ucr 23’ 🌸
dance 💃 • hauls 👗🥻• makeup 💄",0,False,https://m.tiktok.com/v/7078542636289690923.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078542636289690923&source=h5_m,6787420,2589,1881,12643,834730,7054933182835264302,7054933182835264302,72,7054933182835264302,original sound - djamsal,Amsal Valliani,9.186448686043955e+16,Amsal Valliani,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7054933222886738735.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/ed87790d27587c4e4b4e6b8675c78847.json,False,False,,,,,[],0,0,Guinea-Bissau,#family #desi,0,0,0,0,0,0,0,0,0,0
4,US,7081980311458073902,1648902038,#,7044002043678114821,antanika,"🚀Don't hesitate
You must be looking for these...👀
⬇️Click Below to Shop Now⬇️",0,False,https://m.tiktok.com/v/7081980311458073902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081980311458073902&source=h5_m,2854227,419,326,4490,51418,7081980205195135787,7081980205195135787,72,7081980205195135787,original sound - shalynne8,antanika,7.044002043678115e+18,antanika,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081980295586777902.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#,0,0,0,0,0,0,0,0,0,0
5,FR,7093572344295197957,1651601016,#artes #acrobat #bacflip #saltos #dejong #bboying #heuningkai #goviral #tempo #flip #dziecko #parjimin #kiki #parjapat #parjambanslowmo #seungho #duckoi2kk #lkbfam #jufmlg #vyral 🥵🥵,6922468450724561926,Sory sory Bangoura,"💪🏿Acrobate 💪🏿➡️abonné vous⏫ 🙏🏿🥷🏾🇬🇳
🔥Artiste de rue 🔥",0,False,https://m.tiktok.com/v/7093572344295197957.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093572344295197957&source=h5_m,210895,15,75,202,3959,7067190437592696833,7067190437592696833,10033,7067190437592696833,Suavemente,Soolking,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6b8242e1803b4373a58656a1b8d841d7,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1ef42430cc444b14b5abd933457bc27a,False,True,,,,,[],0,0,Guinea-Bissau,#artes #acrobat #bacflip #saltos #dejong #bboying #heuningkai #goviral #tempo #flip #dziecko #parjimin #kiki #parjapat #parjambanslowmo #seungho #duckoi2kk #lkbfam #jufmlg #vyral,0,0,0,0,0,0,0,0,0,0
6,TR,7095776687039794433,1652114254,#yoğunisteküzerine #bunu #çektik #arkadaşlar #😂🤣😂😂 #beniöneçıkart #keşfet #tiktok #🥰🥰🥰🥰🥰🥰🥰,6839035531515954181,alizeren07,,0,False,https://m.tiktok.com/v/7095776687039794433.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095776687039794433&source=h5_m,3880189,4820,8501,30581,112268,6955617597308095238,6955617597308095238,72,6955617597308095238,original sound - jijie845,Herline Durocher,6.776666392966055e+18,Herline Durocher,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6955617693429009158.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/12802baa1544284e22446ae4c57bfb85.json,False,False,,,,,[],0,0,Guinea-Bissau,#yoğunisteküzerine #bunu #çektik #arkadaşlar #😂🤣😂😂 #beniöneçıkart #keşfet #tiktok #🥰🥰🥰🥰🥰🥰🥰,0,0,0,0,0,0,0,1,0,0
0,GW,7094682528157682949,1651859501, ,6804509365178926086,Aicha,,0,False,https://www.tiktok.com/@aichabah980/video/7094682528157682949?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094682528157682949&source=h5_m,77826,16,55,1594,2227,7094682509568772870,7094682509568772870,72,7094682509568772870,original sound - aichabah980,Aicha,6.804509365178926e+18,Aicha,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094682518775024389.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7077699602832477446,1647905355, ,7062844588801229825,Marçalina Pretty,,0,False,https://www.tiktok.com/@dyznss22ee4h/video/7077699602832477446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077699602832477446&source=h5_m,98352,79,129,1647,2708,6990441958090999809,6990441958090999809,10033,6990441958090999809,Unstoppable,Sia,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/93b99b155d1f4a9eb1402a467e66e981,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5c6ffe5a760b4ddab5229012fd23f3f9,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1162482538', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,NG,7087896858298715397,1650279589, ,7029684056649040902,LA BULUS,😎,0,False,https://www.tiktok.com/@labulus/video/7087896858298715397?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087896858298715397&source=h5_m,2515173,2418,1969,18904,205073,7064923598384810758,7064923598384810758,72,7064923598384810758,original sound - dc_nuell,Ngl 🛸🖤,6.818335148151145e+18,Ngl 🛸🖤,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7064923596393188102.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7682b26a5ae93e2da5137b01241c717e.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
3,ZA,7090223011311209734,1650821189,Catch up live on Lotus FM,6901473983264424961,Lethukuthula,"2 years old
Toddler Education
Email npbhengu93@gmail.com 
Managed by mom",0,False,https://www.tiktok.com/@lethu_nanas/video/7090223011311209734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090223011311209734&source=h5_m,4982366,10996,14141,65052,533615,6786896889338923009,6786896889338923009,10033,6786896889338923009,Emotional Piano for the Soul (Inspirational Background Music),Fearless Motivation Instrumentals,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aff1f2c7616a46d38f048218d4234d37,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2036db21e2cf4a4ab78f3b8ddf29e408,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1124318653', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
4,ES,7077618630027971846,1647886502,🫧✨ mr.clean #fyp #parti #reverse #viral #makeup #bodyp #mrclean #mrcleanedit,7062437337020990470,ruth_inaoff🤍,"https://ttdeye.com/?aff=42245

15% discount TTDEYE use ruthinaart",0,False,https://www.tiktok.com/@ruth_inaoff/video/7077618630027971846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077618630027971846&source=h5_m,1632082,145,156,1480,42830,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#fyp #parti #reverse #viral #makeup #bodyp #mrclean #mrcleanedit,0,0,0,0,1,0,0,0,0,1
5,BR,7093251897435393286,1651526407,calma ai lucas💙#fy #foryou,6849145120333644806,klaudety_ofc🎥,"Me sigam no insta tbm 🙏🏼♥️
📍cuiabá mt",0,False,https://www.tiktok.com/@klaudety_ofc/video/7093251897435393286?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093251897435393286&source=h5_m,10206073,18918,88360,149120,416190,7093251870294117126,7093251870294117126,72,7093251870294117126,original sound - klaudety_ofc,klaudety_ofc🎥,6.849145120333645e+18,klaudety_ofc🎥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093251865546197765.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d6e34388a1cd614321edc78d2084ecb1.json,False,False,,,,,[],0,0,Guinea-Bissau,#fy #foryou,0,1,0,1,0,0,0,0,0,0
6,NG,7094563707040189701,1651831838,Reply to @winnie_allison I miss you too 😂😍 #lipsz_combo #trendiing #foryoupage #fyp #fypnaija🇳🇬 #duet,6992643845179982854,Lipsz,"Face reveal drops 4pm today 
💃💃
IG @lipsz_combo
Tutorial on my YouTube chann",0,False,https://www.tiktok.com/@lipsz_combo/video/7094563707040189701?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094563707040189701&source=h5_m,1293771,215,233,4542,112937,7087687131858062085,7087687131858062085,72,7087687131858062085,Love of My Life (Marry Me),d_puzzles,6.777888538614875e+18,d_puzzles,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087687136060656389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fbeaa35201b2294f27917a14f16eebeb.json,False,False,,,,,[],0,0,Guinea-Bissau,#lipsz_combo #trendiing #foryoupage #fyp #fypnaija🇳🇬 #duet,0,0,1,0,1,0,0,0,0,0
7,BR,7079779441957670150,1648389605,dançarina 💃🏾,6859812783728624646,gabriel Rodrigues,"segue no insta @gbrodriguesoficial
segue no insta @gbrodriguesoficial
segueeeeee",0,False,https://www.tiktok.com/@gbrodriguesoficial1/video/7079779441957670150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079779441957670150&source=h5_m,1429802,636,2889,6801,23756,7074278372330834694,7074278372330834694,72,7074278372330834694,original sound - joaovictor.menezes (Contains music from: DANÇARINA - PEDRO SAMPAIO & Mc Pedrinho),"Contains music from: ""DANÇARINA""",6.791888163817309e+18,João Victor Menezes,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7074278384362081029.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cda0fc547bd0b6ee83397e08b2de1aa.json,False,False,PEDRO SAMPAIO & Mc Pedrinho,DANÇARINA,original sound - joaovictor.menezes (Contains music from: DANÇARINA - PEDRO SAMPAIO & Mc Pedrinho),"Contains music from: ""DANÇARINA""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7085363212060773637,1649689678,Parteiras bó bim li😂😂😂,6974502150128108549,elizaribypereira,"Sou simpática p simpático,sou problema p problemático👌♥️amo tanto a vida q levo",0,False,https://www.tiktok.com/@elizaribypereira/video/7085363212060773637?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085363212060773637&source=h5_m,161017,579,631,6064,9838,7085363198899047173,7085363198899047173,72,7085363198899047173,original sound - elizaribypereira,elizaribypereira,6.974502150128109e+18,elizaribypereira,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085363214170491653.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/61c8d790209e397d23c2d4b343555a02.json,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
1,GW,7094572026492407045,1651833775,🇬🇼🇬🇼🇬🇼❤,6981217019321074694,alinedacostadacos,"Modelo plus size guigui 💃🇬🇼❤
Fofa 😍Gordiva❤
Nunca deixe de sonhar  👍🤗",0,False,https://www.tiktok.com/@alinedacostadacos/video/7094572026492407045?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094572026492407045&source=h5_m,60768,98,137,79,2916,7094571975946865414,7094571975946865414,72,7094571975946865414,original sound - alinedacostadacos,alinedacostadacos,6.981217019321075e+18,alinedacostadacos,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094572005298604805.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
2,US,7101088959492541738,1653351114,Jayson Tatum Fit Check for Game 4 👀🔥 #NBA #basketball #sports,134941634731003904,NBA,Vote for your #NBAFanFavorites in link below! 🏀⤵️,2,False,https://www.tiktok.com/@nba/video/7101088959492541738?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101088959492541738&source=h5_m,1432270,488,613,2790,105251,6774415108874438657,6774415108874438657,10036,6774415108874438657,BOOMIN,Pretty Pape$,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/99ce90a2259e41ff95fb0a4a574529ec,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a50af6b16cad4a8db67d04a2847a7c66,False,True,,,,,[],0,0,Guinea-Bissau,#NBA #basketball #sports,0,0,0,0,0,0,0,0,0,0
3,BR,7082050467039104262,1648918369,BATE #desenrolabate #jogadeladinho #minigabys #anã #anadohype,6750007761176396806,Minigabys,"RUMO A 3M 💖
APP vizinho MINIGABYS
Fiquem ligados no meu canal 👇🏻",0,False,https://www.tiktok.com/@minigabys/video/7082050467039104262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7082050467039104262&source=h5_m,3461072,718,2211,5811,120145,7078871588862462726,7078871588862462726,10036,7078871588862462726,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),L7NNON & Os Hawaianos & DJ Bel da CDD,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3fcd7ca0efe5450989230f862c5a67ef,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/84863c5be7b74a468b5160453ab90127,False,True,,,,,[],0,0,Guinea-Bissau,#desenrolabate #jogadeladinho #minigabys #anã #anadohype,0,0,0,0,0,0,0,0,0,0
4,FR,7084130629188619525,1649402696,#pourtoi @claudeboistel,6553417201818468358,marcelledesigne,mon Instagram marcelledesigne et Snapchat 😍 abonnés vous 😘,0,False,https://www.tiktok.com/@claudeboistel/video/7084130629188619525?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084130629188619525&source=h5_m,1371444,79,2892,870,36776,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6.733392183322625e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,,,,,[],0,0,Guinea-Bissau,#pourtoi,0,0,0,0,0,0,0,0,0,0
5,DE,7089875326305619205,1650740238,Will smiths hardest by far 😨,6746572655757837317,isaacmik,"📍Berlin
📧 info@isaacmik.com",0,False,https://www.tiktok.com/@isaacmik/video/7089875326305619205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089875326305619205&source=h5_m,8125185,772,1336,4092,323134,7051562618380634886,7051562618380634886,72,7051562618380634886,original sound - championsleague (Contains music from: Drip or Drown Remix (feat. Lil Yachty) - Gunna),"Contains music from: ""Drip or Drown Remix (feat. Lil Yachty)""",6.941075248162932e+18,Champions League,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7051562642284317445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/336faf2bb13d43f2131d327667e04dfd.json,False,False,Gunna,Drip or Drown Remix (feat. Lil Yachty),original sound - championsleague (Contains music from: Drip or Drown Remix (feat. Lil Yachty) - Gunna),"Contains music from: ""Drip or Drown Remix (feat. Lil Yachty)""",[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
6,VN,7098023215099858203,1652637315,Pha bóng đáng tiếc của Neymar 😞 #tàoaphớ #neymar #topfootball,6980697658022282267,Tào A Phớ,"Tào A Phớ xin chào anh em yêu bóng đá nhé
🤞🏻🤞🏿⚽️⚽️❤️❤️",0,False,https://www.tiktok.com/@taoapho/video/7098023215099858203?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098023215099858203&source=h5_m,1380703,63,450,6051,29548,6696823087570110465,6696823087570110465,10033,6696823087570110465,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground) (Single),Shakira,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e67c5bff8fcd46698c7aeff6ceb6cac5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/7a7e5be638364c328b36066455b8a1c1,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '370711671', 'external_song_key': 'apple_song_id'}]",0,0,Guinea-Bissau,#tàoaphớ #neymar #topfootball,0,0,0,0,0,0,0,0,0,0
7,FR,7097169100887149830,1652438453, ,6854855913111700485,lee villain prédator 👽👅😁,"avec mes 2,10 m et 130 kg je vous promets de vous contaminer avec mon sourire",0,False,https://www.tiktok.com/@leevillainpredato/video/7097169100887149830?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097169100887149830&source=h5_m,2845602,84,149,524,29119,6939580518874843909,6939580518874843909,10036,6939580518874843909,Ça va bien se passer,Nahir,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f1f345176b084270b3f62ff74657c52d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/ceeb3ead53064ee996bc3eb1214887b2,False,True,,,,,[],0,0,Guinea-Bissau,,0,0,0,0,0,0,0,0,0,0
0,GW,7080218495291624709,1648491830,@adlicosta1 @Teresa Seidi #titapipoka #guinebissautiktok🇬🇼 #fypシ゚viral #fyp,6989289394582619142,Tita Pipoka,,0,False,https://m.tiktok.com/v/7080218495291624709.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080218495291624709&source=h5_m,70424,52,42,404,3621,7075990226946345733,7075990226946345733,72,7075990226946345733,original sound - letras.gb1 (Contains music from: Ki Fazi - N-Boy),"Contains music from: ""Ki Fazi""",6.903441861350508e+18,🎶Petty Klaxs🎶,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7075990218452519686.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5ce85d17d712a7467ec304946c75064c.json,False,False,N-Boy,Ki Fazi,original sound - letras.gb1 (Contains music from: Ki Fazi - N-Boy),"Contains music from: ""Ki Fazi""",[],0,0,Guinea-Bissau,#titapipoka #guinebissautiktok🇬🇼 #fypシ゚viral #fyp,0,0,0,0,1,1,1,0,0,1
1,GW,7079896461726584069,1648416851,"GUINÉ BISSAU, ESTÁDIO LOTADO COM MAIS 50 mil pessoas #calema",6762088098673345541,Calema507,NOVO ÁLBUM YELLOW JÁ DISPONÍVEL,0,False,https://m.tiktok.com/v/7079896461726584069.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079896461726584069&source=h5_m,126268,105,75,1493,7520,7079896446576691973,7079896446576691973,72,7079896446576691973,original sound - calema507,Calema507,6.762088098673346e+18,Calema507,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079896436095109894.mp3,,False,False,,,,,[],0,0,Guinea-Bissau,#calema,0,0,0,0,0,0,0,0,0,0
2,ZA,7076755645847915781,1647685573,Yashoooo!!! Keys Effect #musakeys #bambelela #amapiano #pabicooper #youngstunna,6807694005649622022,Musa Keys,Tsonga Michael Jackson!🦅,0,False,https://m.tiktok.com/v/7076755645847915781.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076755645847915781&source=h5_m,5744091,1617,10470,196425,455289,7076755616332516102,7076755616332516102,72,7076755616332516102,original sound - musakeys,Musa Keys,6.807694005649622e+18,Musa Keys,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7076755630014417669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/698667bd688e53a4c95fc4263d20e677.json,False,False,,,,,[],0,0,Guinea-Bissau,#musakeys #bambelela #amapiano #pabicooper #youngstunna,0,0,0,0,0,0,0,0,0,0
