,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_argentina,hash_comedia,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_greenscreen,hash_humor,hash_parati,hash_viral
6,AR,7103026026166455558,1653802129,🫶🏼@martibenza @Selena Mosca,71105063322034176,Lourdes,"i am a youtuber from argentina, but my true dream is to become a tiktoker!!!",0,False,https://m.tiktok.com/v/7103026026166455558.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103026026166455558&source=h5_m,794976,697,255,852,132638,7084303665602775814,7084303665602775814,10036,7084303665602775814,"ULTRA SOLO (Solo y coronao ¿De qué sirve? Si no estás a mi lao' Por ti paso el día conectau, pendiente al cel, pendiente a ti, pendiente si subes una story)",Polimá Westcoast & Pailita,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4eaf8f22e4f543c08688d97f17b01b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/fa51ec760d654f8caff512250d732b6d,False,True,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
7,AR,7099265329632660741,1652926520,💁🏼‍♀️,317581057292304384,Luli,Insta: @luchipatro33 😋,0,False,https://m.tiktok.com/v/7099265329632660741.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099265329632660741&source=h5_m,245683,33,64,163,32751,7090210388557581061,7090210388557581061,72,7090210388557581061,original sound - lalalampx,Ok,7.021505409052689e+18,Ok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090210380672256773.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
0,ES,7101039150803012870,1653339518,PARTE 2?? #greenscreen #fyp #oreo #defectuoso,6653903707254276101,Vaaal,🦂🦂🦂,0,False,https://www.tiktok.com/@valeeriaaaa18/video/7101039150803012870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101039150803012870&source=h5_m,6396623,1663,865,78,528979,7031357708913707781,7031357708913707781,72,7031357708913707781,use this if youre gay (Contains music from: No Ammends - Drako Santino),"Contains music from: ""No Ammends""",6.597126785774191e+18,alex ᥫ᭡,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7031363534844267269.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/39e07a7a42c64fd5c7d6ccb461885bde.json,False,False,[],0,0,Drako Santino,No Ammends,use this if youre gay (Contains music from: No Ammends - Drako Santino),"Contains music from: ""No Ammends""",Argentina,#greenscreen #fyp #oreo #defectuoso,0,0,0,0,1,0,1,0,0,0
1,AR,7095846538026454277,1652130518,#tucuman #tucumanobasico #pelau #jajaja,6899505003296687109,Javier Fernández,,0,False,https://www.tiktok.com/@javierciruja/video/7095846538026454277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095846538026454277&source=h5_m,781188,862,4058,9188,61294,7095846527482006278,7095846527482006278,72,7095846527482006278,original sound - javierciruja,Javier Fernández,6.899505003296687e+18,Javier Fernández,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095846508855085829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9612c8aee12ae76ab006271f92bd6e3c.json,False,False,[],0,0,,,,,Argentina,#tucuman #tucumanobasico #pelau #jajaja,0,0,0,0,0,0,0,0,0,0
2,ID,7098662852159884571,1652786241,"""Who's pregnant?!"" #nickelodeon #repost #4u #4upage #GoyangGemasMochiBaby #fyp #xyzbca",7008920190726161434,jm.95,"hii
random vid😌💅",0,False,https://www.tiktok.com/@johannn_00/video/7098662852159884571?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098662852159884571&source=h5_m,27563920,27047,59303,143587,4972669,7098662867361336091,7098662867361336091,24,7098662867361336091,original sound - johannn_00,jm.95,7.008920190726161e+18,jm.95,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7098662888663665434.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/0ceb54f0aeb0696adecba898c895627e.json,False,False,[],0,0,,,,,Argentina,#nickelodeon #repost #4u #4upage #GoyangGemasMochiBaby #fyp #xyzbca,0,0,0,0,1,0,0,0,0,0
3,AR,7098091612022099206,1652653241,Ig ciromansillaa 🧉 // #fyp #viral #censo #intenso #argentina #anses #humor #gracioso,6908058928639525893,Ciro Mansilla,"Misiones 🌳 Jardín América 🧉
Si te hice reír, anda a seguirme en Instagram 👇🏻",0,False,https://www.tiktok.com/@ciromansillaa/video/7098091612022099206?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098091612022099206&source=h5_m,1726152,1886,9227,11832,263478,7098091588479486726,7098091588479486726,72,7098091588479486726,original sound - ciromansillaa,Ciro Mansilla,6.908058928639526e+18,Ciro Mansilla,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098091620746169094.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3e9544c52430883d64bc8027d501f533.json,False,False,[],0,0,,,,,Argentina,#fyp #viral #censo #intenso #argentina #anses #humor #gracioso,1,0,0,0,1,0,0,1,0,1
4,US,7099722750981426475,1653033025, ,6775033566016963589,noah beck,"ur luv’d<3
do what makes you happy
business: noah@talentxent.com",0,False,https://www.tiktok.com/@noahbeck/video/7099722750981426475?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099722750981426475&source=h5_m,27423704,50318,44210,57221,5968446,7099722531673852715,7099722531673852715,72,7099722531673852715,original sound - noahbeck,noah beck,6.775033566016964e+18,noah beck,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099722692265298730.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b3a4d9a285feb5af7532607d8ff855ce.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
5,AR,7098459782922702086,1652738962,Jajajj estallada // Instagram: Magaseggio,6807076935106266117,Magaseggio ❤️,"Instagram: magaseggio ❤️
Mgmt: @meetandfun",0,False,https://www.tiktok.com/@magaseggio/video/7098459782922702086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098459782922702086&source=h5_m,1288280,407,2660,4620,170888,7085814340254780165,7085814340254780165,72,7085814340254780165,Quiere que le baile arelomr,Miguel Arelo,6.887311660278957e+18,Miguel Arelo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085814358315813638.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f2ee0c117bec154ed22b34d92713abd2.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
6,AR,7095122136351771910,1651961856,#un día de suerte #amigos #pelea #accidentalmeme #viral #parati,6814204713263055878,Cristian Yuca,OJALÁ ALGÚN DÍA SEA YOUTUBER JAJA ASÍ LOS PUEDO AYUDAR A USTEDES CON DIAMANTES ?,0,False,https://www.tiktok.com/@cristianyuca/video/7095122136351771910?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095122136351771910&source=h5_m,3874496,3929,20945,28743,470647,7095122113467665158,7095122113467665158,72,7095122113467665158,"original sound - cristianyuca (Contains music from: Día De Suerte - Live At Palacio De Los Deportes, México/2011 - Alejandra Guzmán & Moderatto)","Contains music from: ""Día De Suerte - Live At Palacio De Los Deportes, México/2011""",6.814204713263056e+18,Cristian Yuca,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095122111199185669.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7ca8f47862c586f9d0d48cedbd814f19.json,False,False,[],0,0,Alejandra Guzmán & Moderatto,"Día De Suerte - Live At Palacio De Los Deportes, México/2011","original sound - cristianyuca (Contains music from: Día De Suerte - Live At Palacio De Los Deportes, México/2011 - Alejandra Guzmán & Moderatto)","Contains music from: ""Día De Suerte - Live At Palacio De Los Deportes, México/2011""",Argentina,#un #amigos #pelea #accidentalmeme #viral #parati,0,0,0,0,0,0,0,0,1,1
7,MX,7099158228256296198,1652901581,#micasuarez,7071820240142156806,IGStoriesMS,IG Stories Mica🛐Suárez (Fandom),0,False,https://www.tiktok.com/@igstories.ms/video/7099158228256296198?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099158228256296198&source=h5_m,441524,57,8,27,34805,7099158208375933701,7099158208375933701,72,7099158208375933701,original sound - igstories.ms,IGStoriesMS,7.071820240142157e+18,IGStoriesMS,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099158206949214982.mp3,,False,False,[],0,0,,,,,Argentina,#micasuarez,0,0,0,0,0,0,0,0,0,0
0,US,7083636536939400494,1649287655,#closecombatfight #personalprotection #closecombat #firearmtraining #lawenforcement #defensivetactics #privateprotection #executiveprotection #bodyguards #ops #agent #guntraining #protection #femaleprotection #femalebodyguard,6942477745235903493,Florida defensive training,MIAMI.Trainingfacility.CloseCombat.DefensiveTactics.Selfdefense.firearmstraining,0,False,https://m.tiktok.com/v/7083636536939400494.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083636536939400494&source=h5_m,56914517,15157,87416,163642,3611187,6542955494212897537,6542955494212897537,10009,6542955494212897537,BOOM,Tiesto,,,True,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b716814d95c444ed9edb4397a5ea8e8d,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/5fa758b04a69431495950f55e5244199,True,True,[],0,0,,,,,Argentina,#closecombatfight #personalprotection #closecombat #firearmtraining #lawenforcement #defensivetactics #privateprotection #executiveprotection #bodyguards #ops #agent #guntraining #protection #femaleprotection #femalebodyguard,0,0,0,0,0,0,0,0,0,0
1,AR,7084230156721671429,1649425870,@El francés🇫🇷 #fypシ #argentina #parati #colegio #ankaramessi #foryou #xyzbca #paratii #foryoupage #tiktok #trend #lentejas #escuela #recreo #encaramessi #quinto,301662507788853248,Olivia,,0,False,https://m.tiktok.com/v/7084230156721671429.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084230156721671429&source=h5_m,15997250,6880,8302,30908,2029254,7061271396685056774,7061271396685056774,72,7061271396685056774,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",7.060564211961742e+18,Spe3d_up_songs,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061271416649304837.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7b182c7614667851fe872d5217f0532f.json,False,False,[],0,0,Justin Bieber,Baby,Baby (Contains music from: Baby - Justin Bieber),"Contains music from: ""Baby""",Argentina,#fypシ #argentina #parati #colegio #ankaramessi #foryou #xyzbca #paratii #foryoupage #tiktok #trend #lentejas #escuela #recreo #encaramessi #quinto,1,0,1,1,0,1,0,0,1,0
2,AR,7080964516502146310,1648665527,Que le hiciste al auto?🤣❤️,6805133215566316549,Danelik Star,"⬆️En Insta estoy siempre⬆️ 
⬇️❤️Seguime es gratis🙏❤️⬇️
🇦🇷Tucu-Star 🇦🇷
⬇️😱",0,False,https://m.tiktok.com/v/7080964516502146310.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080964516502146310&source=h5_m,1842279,389,1036,3733,140472,7080964503411706630,7080964503411706630,72,7080964503411706630,Ig,Danelik Star,6.805133215566317e+18,Danelik Star,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7080964498207148806.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
3,AR,7084039880518421765,1649381567,@Nico Avila Aceptas? 😅 #fypシ #humor,6962575122377081861,Jorgito_barrionuevo,"📌 Tucumán Argentina
Aguante los pobres y el guiso ❤
Enlace ⬇️⬇️",0,False,https://m.tiktok.com/v/7084039880518421765.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084039880518421765&source=h5_m,2608284,986,4873,14566,272184,7084039831713925893,7084039831713925893,72,7084039831713925893,original sound - jorgito_barrionuevo,Jorgito_barrionuevo,6.962575122377082e+18,Jorgito_barrionuevo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084039851263200005.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c6723417c4da69f68bcad01364d4229.json,False,False,[],0,0,,,,,Argentina,#fypシ #humor,0,0,0,0,0,1,0,1,0,0
4,AR,7102851847307808006,1653761569,Y si vos sos mi rochooooo🤫,6532075337658925057,Abril🥱,Ig: abru.antoonella,0,False,https://m.tiktok.com/v/7102851847307808006.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102851847307808006&source=h5_m,941997,585,422,18,127861,7097759233168493317,7097759233168493317,72,7097759233168493317,original sound - kenzyy222 (Contains music from: 38 - La Joaqui),"Contains music from: ""38""",6.806843664582084e+18,🔥Kenzy🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097759237039835909.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f117fb13e60448e682fabfcfa14362cd.json,False,False,[],0,0,La Joaqui,38,original sound - kenzyy222 (Contains music from: 38 - La Joaqui),"Contains music from: ""38""",Argentina,,0,0,0,0,0,0,0,0,0,0
5,AR,7073218040422321413,1646861910,Keeeee grande @martumoralesok #comedia #fyp #foryou,143273922984189952,𝓒𝓮𝓵𝓮𝓼𝓽𝓮,"Subo boludeces en todas mis redes ;)
Ig y YouTube:celessalas 
Rep: @latinfluence",0,False,https://m.tiktok.com/v/7073218040422321413.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073218040422321413&source=h5_m,928883,74,452,2414,131649,7008272393818999558,7008272393818999558,72,7008272393818999558,original sound - lokiurker,<3,6.980820524319131e+18,<3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7008272490170485509.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/33262bc76fe31396c0beba1b41657bc6.json,False,False,[],0,0,,,,,Argentina,#comedia #fyp #foryou,0,1,1,0,1,0,0,0,0,0
6,AR,7076163321891785990,1647547661,ES UNA VAMPIRAAAAAA #losdelacasamami🏠🚀,6811255431778305029,Rusher king,Cuenta oficial,0,False,https://m.tiktok.com/v/7076163321891785990.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076163321891785990&source=h5_m,3444056,1824,1116,6821,475525,7068767793553935110,7068767793553935110,10036,7068767793553935110,Prende la Cámara RMX,FMK & Tiago PZK & Mau y Ricky,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c3825d2eb7e143119665bc0776411dfc,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3909db09eb464e8cbc6cfc0197c6b977,True,True,[],0,0,,,,,Argentina,#losdelacasamami🏠🚀,0,0,0,0,0,0,0,0,0,0
7,AR,7102908780991597829,1653774825,"Que siempre haya humor, SIEMPRE #FUNNY #viral #fyp",6660250356688224262,Emily Lucius,🎬Actriz 🥄Amante de la cocina,0,False,https://m.tiktok.com/v/7102908780991597829.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102908780991597829&source=h5_m,284159,101,534,963,24715,6706069786796772101,6706069786796772101,72,6706069786796772101,original sound - claudiaramello,Claudia Ramello ,6.702071441908631e+18,Claudia Ramello ,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1637247640501254.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/95f4b1abd7190d6eebd44bee2fbe773d.json,False,False,[],0,0,,,,,Argentina,#FUNNY #viral #fyp,0,0,0,0,1,0,0,0,0,1
0,AR,7079556592898755845,1648337719,Un vegano Le tiro la hamburguesa a un gordito de 8 años al piso.,6630589358255390725,Brandon vives,Instagram: ibrandonhit,0,False,https://m.tiktok.com/v/7079556592898755845.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079556592898755845&source=h5_m,4467008,4767,2271,4986,500551,7079556575040342790,7079556575040342790,72,7079556575040342790,original sound - brandonvives6,Brandon vives,6.630589358255391e+18,Brandon vives,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079556570668911366.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
1,AR,7099529376752094470,1652987996,Y si 😁 ig: Pablitocastilloo,6806539500418171909,pablitocastilloo,"HOLAAAAAA 🤩
Soy vos o tu amig@ en un tiktok 💁🏽‍♀️🤍🙋🏽‍♂️",0,False,https://m.tiktok.com/v/7099529376752094470.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099529376752094470&source=h5_m,1162483,872,4110,7372,131895,7099526492081654533,7099526492081654533,72,7099526492081654533,original sound - pablitocastilloo,pablitocastilloo,6.806539500418172e+18,pablitocastilloo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099526503137807110.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/468169a0d4eb1fdbac3700aeaa115751.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
2,ES,7088835349421559046,1650498098,#depresionyansiedad,6591911770306674694,caarlaafeerreeiiraa,,0,False,https://m.tiktok.com/v/7088835349421559046.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088835349421559046&source=h5_m,27344036,35912,11478,17763,2015299,6780496791843375105,6780496791843375105,10033,6780496791843375105,Me iré,Shé,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/96da1218667c4daeafe92878759c12b2,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/757886b2e0574150a6f32d589877f10f,False,True,[],0,0,,,,,Argentina,#depresionyansiedad,0,0,0,0,0,0,0,0,0,0
3,MX,7098384385186991365,1652721406,#espinillas #acne #viral #tendencia #spa #facial #limpieza #clean #granos #barros #puntonegro #puntosnegros #espinilla #sucio #asco #asqueroso #foryou #parati #funny #funnyvideos #ugly #pointblank #blackpoint #pointblack,7081760304741762054,OrgulloMXtok,"IG/ migelaguirre_sinley ✍🏻
Apóyame a llegar a 100k 👍🏻✅
Bienvenido 
  Disfruta",0,False,https://m.tiktok.com/v/7098384385186991365.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098384385186991365&source=h5_m,30220128,10479,33524,22008,1056801,7098384369408707334,7098384369408707334,72,7098384369408707334,original sound - orgullomxtok (Contains music from: Boy With Luv (feat. Halsey) - BTS),"Contains music from: ""Boy With Luv (feat. Halsey)""",7.081760304741762e+18,OrgulloMXtok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098384371991808774.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ca0a693e2035a8d95fafa5d2f3b7e994.json,False,False,[],0,0,BTS,Boy With Luv (feat. Halsey),original sound - orgullomxtok (Contains music from: Boy With Luv (feat. Halsey) - BTS),"Contains music from: ""Boy With Luv (feat. Halsey)""",Argentina,#espinillas #acne #viral #tendencia #spa #facial #limpieza #clean #granos #barros #puntonegro #puntosnegros #espinilla #sucio #asco #asqueroso #foryou #parati #funny #funnyvideos #ugly #pointblank #blackpoint #pointblack,0,0,1,0,0,0,0,0,1,1
4,AR,7093563289845648646,1651598908,#fyp #bonafide #reclamo GOOD,159018104595857408,Sol Arenas,🚀,0,False,https://m.tiktok.com/v/7093563289845648646.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093563289845648646&source=h5_m,390669,128,133,186,17890,7093563270547655430,7093563270547655430,72,7093563270547655430,original sound - solarenas2,Sol Arenas,1.590181045958574e+17,Sol Arenas,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093563283462032133.mp3,,False,False,[],0,0,,,,,Argentina,#fyp #bonafide #reclamo,0,0,0,0,1,0,0,0,0,0
5,AR,7094735094195178758,1651871740,ACÁ ESTAAAAA #LaTripleTChallenge 💖💖💖💖  QUIERO VERLXS MENEAR HASTA ABAJOOOO🥵💓💕LXS AMO GRACIAS POR TODO EL AGUANTE Q LE ESTÁN DANDO AL TEMA ya no falta nada para bailarlo en los shows🫶🏻,121104339208675328,TINI,TINI,0,False,https://m.tiktok.com/v/7094735094195178758.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094735094195178758&source=h5_m,36914267,6736,12594,34868,1366951,7094690147337242625,7094690147337242625,10033,7094690147337242625,La Triple T,TINI,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1538bcb9a5d049daa4a97d64a85ed605,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/440e999215b44832aaa8e69e115eafbb,True,True,[],0,0,,,,,Argentina,#LaTripleTChallenge,0,0,0,0,0,0,0,0,0,0
6,AE,7079491247072726274,1648322505,How to draw side face #fyp #foryou,6719883467868718085,Uzma,Contact: 💌 TeamUzma@fanfluencer.com,0,False,https://m.tiktok.com/v/7079491247072726274.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079491247072726274&source=h5_m,30689511,6263,61535,220280,2418068,7070512570909739802,7070512570909739802,24,7070512570909739802,JOVYNN Suave sound edit (Contains music from: Suave - Remix - El Alfa),"Contains music from: ""Suave - Remix""",6.63376732857847e+18,jovynn,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7070512561212459803.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/27597e2c262d45cc63c1b4325688c10d.json,False,False,[],0,0,El Alfa,Suave - Remix,JOVYNN Suave sound edit (Contains music from: Suave - Remix - El Alfa),"Contains music from: ""Suave - Remix""",Argentina,#fyp #foryou,0,0,1,0,1,0,0,0,0,0
7,AR,7078694597601381638,1648137021,⚠️FAKE BODY⚠️,6909875154169037830,valu,"me borraron la otra cuenta con 100k😭
ig: valuloppez",0,False,https://m.tiktok.com/v/7078694597601381638.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078694597601381638&source=h5_m,3016559,305,594,2577,499439,7070166712406035206,7070166712406035206,72,7070166712406035206,original sound - the_muichirotokito,𝗺𝘂𝗶𝗰𝗵𝗶𝗿𝗼𐂂,7.028734013620291e+18,𝗺𝘂𝗶𝗰𝗵𝗶𝗿𝗼𐂂,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070166735982775045.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c87b753a7f9f6630c1c3c414d97a3068.json,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
0,AR,7102150181281565998,1653598199,Te amo mi mono titi jjajajajajjwjwjaj @Ailin Becerra,6565156589396180998,Maria Becerra,"Cuenta Oficial
IG: @mariabecerra
YT: Maria Becerra Music",0,False,https://www.tiktok.com/@mariabecerra_22/video/7102150181281565998?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102150181281565998&source=h5_m,2095767,1388,321,1746,316433,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
1,IE,7100964569136352517,1653322153,Finally got to fist pump his daddy💙 @sherlock_healthfitness,305965342919532544,Claudia Sargent,,0,False,https://www.tiktok.com/@claudiasargent/video/7100964569136352517?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100964569136352517&source=h5_m,16227553,1894,21563,21370,683911,6907566405198841857,6907566405198841857,10033,6907566405198841857,Afterglow,Ed Sheeran,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e167d044a16d40a5a61cb2ff86e6c6ce,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1b019e59cfb244ea9ff0f0ef25d9424a,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1545341251', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
2,AR,7097636169629895942,1652547199,Bye bye,6738032255506007046,LALI,,0,False,https://www.tiktok.com/@lali_oficial/video/7097636169629895942?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097636169629895942&source=h5_m,3292271,2442,576,1062,484563,7097636157009431302,7097636157009431302,72,7097636157009431302,original sound - lali_oficial,LALI,6.738032255506007e+18,LALI,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097636168435796741.mp3,,False,False,[],0,0,,,,,Argentina,,0,0,0,0,0,0,0,0,0,0
3,CA,7102683951205977349,1653722481,Gracias por la canción papi #hombres #inservibles,6778304534469936134,Nanu,"Your fav Argentinian after Messi.Diva,Cantante, Rapera.DANCING WITH THE DEVIL ⬇️",0,False,https://www.tiktok.com/@itsthecrazylatina/video/7102683951205977349?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102683951205977349&source=h5_m,364362,1078,526,804,55470,7102683894314502918,7102683894314502918,72,7102683894314502918,original sound - itsthecrazylatina,Nanu,6.778304534469936e+18,Nanu,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102683958424455941.mp3,,False,False,[],0,0,,,,,Argentina,#hombres #inservibles,0,0,0,0,0,0,0,0,0,0
4,AR,7096305785428364550,1652237448,"#medicina #dejelafacultad #duki #btsxfreefire   Haganlo viral xq estuve MUCHO tiempo @Victoria Pagola  @juanita Lopez no se etiqueten paginas de memes, compartan, algo.",6727011097792103429,Cami✨,"🇦🇷
♒",0,False,https://www.tiktok.com/@camiambrosetti/video/7096305785428364550?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096305785428364550&source=h5_m,1043356,556,1327,1409,88881,7096305718945139462,7096305718945139462,72,7096305718945139462,original sound - camiambrosetti,Cami✨,6.727011097792103e+18,Cami✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096305760451283717.mp3,,False,False,[],0,0,,,,,Argentina,#medicina #dejelafacultad #duki #btsxfreefire,0,0,0,0,0,0,0,0,0,0
