,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.external_song_info,music.binded_challenge_id,bodydance_score,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,loc,test,hash_cotedivoire,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_humour,hash_pourtoi,hash_tiktok,hash_trending,hash_viral
3,CI,7100498990491356421,1653213754,Laisse moi seul 💔😭,6973589545560359937,DMA,DJOUROU ❤️,0,False,https://www.tiktok.com/@dmalamelo/video/7100498990491356421?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100498990491356421&source=h5_m,85480,58,201,1993,3282,7061693890318961413,7061693890318961413,72,7061693890318961413,original sound - takisamuel,takisamuel,7.027485128738948e+18,takisamuel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7061693910107949829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/73d81ab0863931a5d00e9df3dbe8d1fd.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
4,KE,7098471853764758789,1652741773,#tiktokmombasa001🏖️ #fyp #viral #tattoolover #tattooideas,7082376471407182854,Pookie,"Am here for fun..
Instagram Narela_natie",0,False,https://www.tiktok.com/@narelanatie/video/7098471853764758789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098471853764758789&source=h5_m,1538915,849,565,5518,49713,7089373731226684165,7089373731226684165,10036,7089373731226684165,Number One,Dj Consequence & Dj Tarico,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3db9cfb3b37b43bdb93324d82e6c4f43,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a2dfc04f45f04000b060616cd44b2dbc,False,True,[],0,0,,,,,Côte d'Ivoire,#tiktokmombasa001🏖️ #fyp #viral #tattoolover #tattooideas,0,0,0,1,0,0,0,0,0,1
5,GA,7090919755049176326,1650983413,abonné vous,6839380231167837190,meldjijoker,,0,False,https://www.tiktok.com/@meldjijoker/video/7090919755049176326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7090919755049176326&source=h5_m,798642,111,1324,16820,58357,7000876032089672454,7000876032089672454,72,7000876032089672454,original sound - chavezlegoms,chavezlegoms,6.9758173284121e+18,chavezlegoms,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7000876154903218950.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/35db33a806e6d53fc0d69d5a96430ac3.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,CI,7102947864925506822,1653783926,"Elle a trop Honte😭, Bonne fête MA VIE💡🫀.",6777798294769927174,Bernis LaStar,C’est qui la MEGA STOUEEEEEE ?? C’est moi y’a rien🙃🥂❤️,0,False,https://www.tiktok.com/@bernislastar/video/7102947864925506822?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102947864925506822&source=h5_m,196625,316,40,172,32753,7057260084216204037,7057260084216204037,72,7057260084216204037,Gentility sped up (Contains music from: Gentility - melvitto & Wande Coal),"Contains music from: ""Gentility""",6.786231898425738e+18,A💛,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057260095536712453.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/50968a43ede14ebd998d4f5c3aaedd3d.json,False,False,[],0,0,melvitto & Wande Coal,Gentility,Gentility sped up (Contains music from: Gentility - melvitto & Wande Coal),"Contains music from: ""Gentility""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,CI,7102179189536689413,1653604962,🤣,7011442399995266053,salimarou80,❤️,0,False,https://www.tiktok.com/@salimarou80/video/7102179189536689413?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102179189536689413&source=h5_m,300762,174,755,3976,6920,7102179218569743110,7102179218569743110,72,7102179218569743110,original sound - salimarou80,salimarou80,7.011442399995266e+18,salimarou80,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102179187675073286.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,UG,7075027031066479878,1647283098, ,7007458644678411270,user8217664181803,"artist, musician, songwriter 
WhatsApp me 0751487918",0,False,https://m.tiktok.com/v/7075027031066479878.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075027031066479878&source=h5_m,6710445,235,2005,27889,45085,7035589820424489733,7035589820424489733,72,7035589820424489733,original sound - ladies_27,women power,6.538787151243384e+18,women power,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7035589933997771525.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b6c403f6afcefd86365a755faf21f8e6.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,CI,7079890258623597830,1648415407, ,7071311165305373701,Poupeemimistar225,Skinny 😚,0,False,https://m.tiktok.com/v/7079890258623597830.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079890258623597830&source=h5_m,547220,812,424,1965,24512,7050810884683647749,7050810884683647749,72,7050810884683647749,original sound - mastoryprv,✨La_story_prv_d’ashley✨,6.971937307046069e+18,✨La_story_prv_d’ashley✨,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7050810945865517829.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7d994cfe3273153813c55f12797f2173.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
2,JM,7099102366443654405,1652888576,Part-37 🤑💸 #lamborghini #girl #prank #foryou #fypシ #fyp,7057240065105331206,Respectmoments.zz,"Daily Post 😩
Youtube link in Bio
1 Follow= 100 TimesMoreMotivation
Dm for promo",0,False,https://m.tiktok.com/v/7099102366443654405.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099102366443654405&source=h5_m,1968563,1349,4496,20312,112047,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#lamborghini #girl #prank #foryou #fypシ #fyp,0,1,0,1,1,0,0,0,0,0
3,NG,7100171874142866694,1653137590,Take me away #themovie,6858288514321777670,Peaceonuoha,IG @peaceonuoha_,0,False,https://m.tiktok.com/v/7100171874142866694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100171874142866694&source=h5_m,1370403,454,439,4566,91664,7100171867268385542,7100171867268385542,72,7100171867268385542,original sound - peaceonuoha_,Peaceonuoha,6.858288514321778e+18,Peaceonuoha,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100171872246991622.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#themovie,0,0,0,0,0,0,0,0,0,0
4,GB,7102799308956667142,1653749337,OMG what kind of mother will do this #movie #fyp #film,7096832488815854598,4kMovie Clips,"Share good movies🎬🎬
Please follow for new update ❤❤
love you all 😘😘",0,False,https://m.tiktok.com/v/7102799308956667142.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102799308956667142&source=h5_m,897366,160,147,2106,24578,7102799322060114694,7102799322060114694,72,7102799322060114694,original sound - 4kmovie2,4kMovie Clips,7.096832488815855e+18,4kMovie Clips,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102799322823084806.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,#movie #fyp #film,0,0,0,1,0,0,0,0,0,0
5,CI,7092925879407430918,1651450506,#MOOD 😅                                              Bonne fête à tous 🙏🏼             #cotedivoire🇨🇮  #humor #pourtoi #foryou,14438917,Divine 🍀,🙏🏼,0,False,https://m.tiktok.com/v/7092925879407430918.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092925879407430918&source=h5_m,435238,639,910,1885,10926,6642168923733101314,6642168923733101314,140,6642168923733101314,Funny Laugh no no no,Sound Effect,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c93f2e38c2d04b50be1e683d7c77a9be,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/977cae6b18b74a3685035d98ada79060,False,True,[],0,0,,,,,Côte d'Ivoire,#MOOD #cotedivoire🇨🇮 #humor #pourtoi #foryou,1,1,0,0,0,0,1,0,0,0
6,CI,7080906619025984773,1648652047,Ce n’est pas forcé de travailler 🤣,6900932206786659333,Awa_T,"Rien de spécial 🤷‍♀️😘
La Wawa🧏‍♀️🥷snap: awatou108 👻",0,False,https://m.tiktok.com/v/7080906619025984773.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080906619025984773&source=h5_m,1015632,736,274,4052,63678,7079340835539585798,7079340835539585798,72,7079340835539585798,original sound - slvm_off (Contains music from: On comprend pas - SLVM),"Contains music from: ""On comprend pas""",7.008975398734464e+18,Slvm_Off,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079340829864692485.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/46fa4903f78b785bdf2568958cd4081d.json,False,False,[],0,0,SLVM,On comprend pas,original sound - slvm_off (Contains music from: On comprend pas - SLVM),"Contains music from: ""On comprend pas""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,GH,7073041777149660422,1646820873,Don’t panic when you see that please 💋🔥🔥#KBH*,6939927753732097030,Akwalaba Qwemi Phoco,,0,False,https://m.tiktok.com/v/7073041777149660422.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7073041777149660422&source=h5_m,37548744,2640,18675,76020,556966,6932413524971653122,6932413524971653122,10033,6932413524971653122,Bounce,Ruger,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/04d7adacfbd74f999263d0213f8483fe,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/85cc67f8bf7c47ceb27c339e9146865d,False,True,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1554916230', 'external_song_key': 'apple_song_id'}]",0,0,,,,,Côte d'Ivoire,#KBH*,0,0,0,0,0,0,0,0,0,0
0,FR,7097642776375889157,1652548738,🇨🇮🇨🇮🇨🇮 #fyp #guantanamo,6782672182272558086,Morgan,"Collabs 📨
contact.lilmoovx@gmail.com
IG : Lilmoovx",0,False,https://www.tiktok.com/@lilmoovx/video/7097642776375889157?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097642776375889157&source=h5_m,1208394,685,1424,146,150713,7079166449671097093,7079166449671097093,72,7079166449671097093,XMA GOUATANAMO,🫶🏽,6.957033733791106e+18,🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079166432264702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67df2d5492e302d186186038edb93e93.json,False,False,[],0,0,,,,,Côte d'Ivoire,#fyp #guantanamo,0,0,0,1,0,0,0,0,0,0
1,US,7103286531648998699,1653862776,This and that! Pt 6!,6733313789985063942,Dr. Chris Tomassian,"Derm Res
IG @dr.tomassian
🚫 medical advice. Views are my own
fav products ⬇️",0,False,https://www.tiktok.com/@dr.tomassian/video/7103286531648998699?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103286531648998699&source=h5_m,331139,185,471,725,11521,7087744357444471557,7087744357444471557,10036,7087744357444471557,Gogo Dance,El Alfa & Chael Produciendo,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6877039427674a0699970fc9520959ab,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/81ec85a194e74eb28259e0335a98b13f,False,True,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
2,GH,7096057898933013765,1652179733,sea snail,6750727575117349894,Efyajackson,lover of healthy and good food,0,False,https://www.tiktok.com/@efyajacksonhometouch/video/7096057898933013765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096057898933013765&source=h5_m,679991,122,120,472,9076,7083114963711085318,7083114963711085318,72,7083114963711085318,Kpoclè Acte 2 IVK,Ivoriankid,6.825178404297885e+18,Ivoriankid,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7083114943792319237.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/82858c8e4137d3537ca4d5a789300bb3.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
3,KE,7099141569239895302,1652897703,Ladies hygiene. #hygiene #gynaecologist #medical,7093195713279067138,Dr Gyna,"Certified gynaecologist
Free consultation
@dr_gynaecologist on Telegram",0,False,https://www.tiktok.com/@gynaecologist2/video/7099141569239895302?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099141569239895302&source=h5_m,10071577,8221,40249,34826,123355,7099141558796749574,7099141558796749574,72,7099141558796749574,original sound - gynaecologist2 (Contains music from: Worth It (feat. Kid Ink) - Fifth Harmony),"Contains music from: ""Worth It (feat. Kid Ink)""",7.093195713279067e+18,Dr Gyna,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099141556212419334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/829f219b09516cdb05e3f8b550c68435.json,False,False,[],0,0,Fifth Harmony,Worth It (feat. Kid Ink),original sound - gynaecologist2 (Contains music from: Worth It (feat. Kid Ink) - Fifth Harmony),"Contains music from: ""Worth It (feat. Kid Ink)""",Côte d'Ivoire,#hygiene #gynaecologist #medical,0,0,0,0,0,0,0,0,0,0
4,ML,7103534699988913414,1653920559,Quand je lui fait croire que je vais l’amener à l’hôpital 😂😂😂😂,6871983224475517957,Djenikiss Lova Diaki,I ♥️ ma grand-mère 👵,0,False,https://www.tiktok.com/@djenikisslova/video/7103534699988913414?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103534699988913414&source=h5_m,140678,108,19,23,14562,7094609092320840453,7094609092320840453,72,7094609092320840453,original sound - meganekotchi24,Megini24,7.035550988606473e+18,Megini24,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7094608181858454277.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18dde90b2addcfdba0fab6001b3b6ba7.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
5,CI,7088389146728828165,1650394209, ,7029757249728463877,poupeemimistar225,Skinny,0,False,https://www.tiktok.com/@poupeemimi_225/video/7088389146728828165?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088389146728828165&source=h5_m,641183,1159,431,3586,26947,7084596874372107013,7084596874372107013,72,7084596874372107013,original sound - pectocaramelise1,❤️🦋pecto caramélisé 💋💖,7.048045524188677e+18,❤️🦋pecto caramélisé 💋💖,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7084596869887773445.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
6,UA,7098649367669853446,1652783105,🦋🥺,6755680369733026821,🦊Лиса&Стас🐺,"Inst: 🦊alice.de.ze⬆️😏 
📨 Cooperation: lattetiktok@gmail.com",0,False,https://www.tiktok.com/@two.latte/video/7098649367669853446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098649367669853446&source=h5_m,3323484,4045,13068,13925,369289,6831374666167356165,6831374666167356165,72,6831374666167356165,original sound - williamsheats,William Sheats,23725306.0,William Sheats,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/4cf4054a9d007f36d7ada599de53dc56.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/244a37b0ae2d9e0e949e67d0cb14d202.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
7,IL,7087197698901691650,1650116803,#weightloss #weightlosscheck #weightlosstips #fyp,7086070905466864645,Tik Tok Doctor,"☕️Reduced-fat enzyme coffee ☕️
   👇👇👇",0,False,https://www.tiktok.com/@dr_joseph1/video/7087197698901691650?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087197698901691650&source=h5_m,6471047,754,10020,14421,51038,6993928421000612609,6993928421000612609,72,6993928421000612609,Remix FingerDanceMusic (Contains music from: (Everything I Do) I Do It for You - Brandy),"Contains music from: ""(Everything I Do) I Do It for You""",6.958351653893309e+18,FingerDanceMusic,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6993928378659146497.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bcce82c6bc630801d7bb987740e68c5e.json,False,False,[],0,0,Brandy,(Everything I Do) I Do It for You,Remix FingerDanceMusic (Contains music from: (Everything I Do) I Do It for You - Brandy),"Contains music from: ""(Everything I Do) I Do It for You""",Côte d'Ivoire,#weightloss #weightlosscheck #weightlosstips #fyp,0,0,0,1,0,0,0,0,0,0
0,LR,7096517329101589765,1652286699,I’m Liberia 🇱🇷 night man🤣🤣😅 Liberia you really need to speed up 🤣,7049729834809213958,levelchange102,danielndorbor5@gmail.com,0,False,https://www.tiktok.com/@levelchange02/video/7096517329101589765?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096517329101589765&source=h5_m,104487,0,326,2675,2321,6987812765897427713,6987812765897427713,72,6987812765897427713,original sound - fritafikr3 (Contains music from: rockstar - Post Malone),"Contains music from: ""rockstar""",6.763026797238076e+18,Frita Fikr,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6987812766266542850.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/db855c94b2e397bffe427400556be7be.json,False,False,[],0,0,Post Malone,rockstar,original sound - fritafikr3 (Contains music from: rockstar - Post Malone),"Contains music from: ""rockstar""",Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
1,CI,7099472387653029125,1652974727,#pourtoi #pournous #foryou #fypシ #cotedivoire🇨🇮 #cotedivoire🇨🇮225,6971144928495715334,Tu me manques,Coucou t’es ma meuf,0,False,https://www.tiktok.com/@ton_ex3/video/7099472387653029125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099472387653029125&source=h5_m,357153,1053,4180,16314,23547,7099472407194323718,7099472407194323718,72,7099472407194323718,original sound - ton_ex3,Tu me manques,6.971144928495715e+18,Tu me manques,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099472411887749893.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/02fc0b50750554d782635231016fe3c0.json,False,False,[],0,0,,,,,Côte d'Ivoire,#pourtoi #pournous #foryou #fypシ #cotedivoire🇨🇮 #cotedivoire🇨🇮225,2,1,0,0,1,0,1,0,0,0
2,US,7078865707835952426,1648176860,My name is Pingping. I'm 29 years old. I can't grow up because of illness! My family is willing to call me baby 👶,7031098740694647813,babyfly1987,,0,False,https://www.tiktok.com/@babyfly1987/video/7078865707835952426?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7078865707835952426&source=h5_m,24631364,11272,86452,53721,623246,7078865690488277803,7078865690488277803,72,7078865690488277803,original sound - babyfly1987,babyfly1987,7.031098740694648e+18,babyfly1987,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7078865702538578730.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/c5da507d71a79fa479e7e361eb583a4f.json,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
3,GN,7103275161335401733,1653860130, ,6905111315619546118,Baby Timaa🥰,"Guinéenne-malienne 🇲🇱 🇬🇳 💕

  Snap:timaadiawara 🥰🙏🏼

   Queen 👑 Timaa",0,False,https://www.tiktok.com/@timaa79/video/7103275161335401733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103275161335401733&source=h5_m,80471,133,36,18,4765,7103275152514779909,7103275152514779909,72,7103275152514779909,original sound - timaa79,Baby Timaa🥰,6.905111315619546e+18,Baby Timaa🥰,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103275163076004613.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
4,NG,7083518156764941573,1649260093,Fuck up 💔😭#trending #trend #funnyvideo #trenches #viralvideo #marlians #policeofficer #cultism #fuckup #collet #police #sapa #sarz #endsarz #efcc #ndlea #fynn #fyn,7026338859979375622,Ayobami comedian,"Actor/Comedian
Promise to make you 😃👆👇
Kindly follow me on IG@ayobamicomedian",0,False,https://www.tiktok.com/@ayobami_comedian/video/7083518156764941573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083518156764941573&source=h5_m,2524964,1040,2437,18906,78621,7082155077018110726,7082155077018110726,10036,7082155077018110726,Kwaku the Traveller,Black Sherif,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/f48d22e53efb4f0d991794c183a1a2d3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/88dbf12ee3974cdcb641e545f98b7541,False,True,[],0,0,,,,,Côte d'Ivoire,#trending #trend #funnyvideo #trenches #viralvideo #marlians #policeofficer #cultism #fuckup #collet #police #sapa #sarz #endsarz #efcc #ndlea #fynn #fyn,0,0,0,0,0,0,0,0,1,0
5,FR,7087324349828435205,1650146291,C’est dosé @sergebeynaudgnolo #sergebeynaud #doséchallenge #cotdivoire #cotdivoire225🇨🇮 #ivoire_humour🇨🇮🇨🇮 #abidjan225🇨🇮 #senegale #senegalaise_tik_tok #senegalaise_tik_tok🇸🇳pourtoichallenge @officielsmito,7071964034350760966,S M I T O,Merci pour le 230K ❤️👑 Cliquer ici est follow me ☝🏾,0,False,https://www.tiktok.com/@officielsmito/video/7087324349828435205?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087324349828435205&source=h5_m,735669,764,2374,468,24224,7081734126381828098,7081734126381828098,10033,7081734126381828098,C'est dosé,Serge Beynaud,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea9d8a2c572e489aa927243c1260ace0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3434248c883d4f7888a4ff2e9fbc063c,False,True,[],0,0,,,,,Côte d'Ivoire,#sergebeynaud #doséchallenge #cotdivoire #cotdivoire225🇨🇮 #ivoire_humour🇨🇮🇨🇮 #abidjan225🇨🇮 #senegale #senegalaise_tik_tok #senegalaise_tik_tok🇸🇳pourtoichallenge,0,0,0,0,0,0,0,0,0,0
6,GH,7087951141182426373,1650292228,#share #helpthisgoviral #justwatchplease #tiktokmakemefamous #goviralintenminutes,6896308218017530885,lion🦁of Judah🇬🇭,"ACTOR
Gyatano nie🦁
AM HERE TO ENTERTAIN ♥️   subscribe to my YouTube channel ⤵",0,False,https://www.tiktok.com/@real_dizzytiktok/video/7087951141182426373?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087951141182426373&source=h5_m,2535414,406,7415,68158,36080,6986614797534022405,6986614797534022405,72,6986614797534022405,original sound - unstoppable_tenkay,unstoppable_tenkay,6.737898458995131e+18,unstoppable_tenkay,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6986614921886845702.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fd4192f6e66640be17763cacb1f2b217.json,False,False,[],0,0,,,,,Côte d'Ivoire,#share #helpthisgoviral #justwatchplease #tiktokmakemefamous #goviralintenminutes,0,0,0,0,0,0,0,0,0,0
7,CI,7100696258406272262,1653259683,@alilecodeoff 💋,7019878250558407685,Djessi officiel,Juste pour rire 🤣 😂. Ce sont mes notes vocales,0,False,https://www.tiktok.com/@djessikacool/video/7100696258406272262?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100696258406272262&source=h5_m,349609,433,2103,4498,8102,7100699132977023750,7100699132977023750,72,7100699132977023750,original sound - djessikacool,Djessi officiel,7.019878250558408e+18,Djessi officiel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100699142447581958.mp3,,False,False,[],0,0,,,,,Côte d'Ivoire,,0,0,0,0,0,0,0,0,0,0
0,US,7079423764940819755,1648306793,Hey Bae Bae …Hey Bae Bae #NailedIt #TikTok,6730007015793771525,Kevin Hart,"""Live Love & Laugh"" 
Facebook.com/HartKevin",0,False,https://www.tiktok.com/@imkevinhart/video/7079423764940819755?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7079423764940819755&source=h5_m,21991132,38349,58976,13052,3201100,7064961776458173231,7064961776458173231,72,7064961776458173231,original sound - jojothegemini80 (Contains music from: Jersey Anniversary - KiaBHN),"Contains music from: ""Jersey Anniversary""",6.917417154041054e+18,user1997353480289,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7064961801611594543.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/674623e9b6e94d21d6e0ac194795e4ef.json,False,False,[],0,0,KiaBHN,Jersey Anniversary,original sound - jojothegemini80 (Contains music from: Jersey Anniversary - KiaBHN),"Contains music from: ""Jersey Anniversary""",Côte d'Ivoire,#NailedIt #TikTok,0,0,0,0,0,0,0,1,0,0
