,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_asmr,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_satisfying,hash_tiktok,hash_viral
6,ID,7102418811848051995,1653660744,akhirnya naik Ferarri 🗿 #tiktok #filtertiktok #ferrari #new,6608864620465782785,I & N,👰🤵,0,False,https://m.tiktok.com/v/7102418811848051995.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102418811848051995&source=h5_m,385378,458,49,1,18734,7092914008705141550,7092914008705141550,72,7092914008705141550,original sound - cars_galore,CarsGalore,6.97149691493227e+18,CarsGalore,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092914026593717034.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4567c8fcd6d970a3793159872559db51.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#tiktok #filtertiktok #ferrari #new,0,0,0,0,0,0,0,0,1,0
7,ID,7102383893176749339,1653652614,post ini dulu yhh soalnya am ku lagi bermasalah 😔🙏#maskerduckbill #maskermurah,7030275453400597531,dnlpreset[for preset]🎟️,Preset di komen,0,False,https://m.tiktok.com/v/7102383893176749339.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102383893176749339&source=h5_m,1862,2,1,0,66,7102383892602096410,7102383892602096410,24,7102383892602096410,original sound - dnlpreset,dnlpreset[for preset]🎟️,7.030275453400598e+18,dnlpreset[for preset]🎟️,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7102383905717619483.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#maskerduckbill #maskermurah,0,0,0,0,0,0,0,0,0,0
0,US,7099694294273150254,1653026395,#fyp #foryou #fypシ #foryoupage,7047182170612270086,jontyler,"🚀Don't hesitate
You must be looking for these...👀
⬇️Click Below to Shop Now⬇️",0,False,https://m.tiktok.com/v/7099694294273150254.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099694294273150254&source=h5_m,4901231,397,251,1811,89519,7099694180884237102,7099694180884237102,72,7099694180884237102,original sound - jontyler20,jontyler,7.04718217061227e+18,jontyler,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099694253223332651.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #foryou #fypシ #foryoupage,0,1,1,0,0,1,1,0,0,0
1,SA,7095708811058531585,1652098451,@ranaalkhodari,6790082722280489990,Abdullah AlAmiri,"Social Media : amiriabdullah11
for business:
Abdullah.alamiri@dcatchers.com",0,False,https://m.tiktok.com/v/7095708811058531585.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095708811058531585&source=h5_m,14404041,7394,31408,62337,724036,7095708835175746306,7095708835175746306,72,7095708835175746306,original sound - amiriabdullah11,Abdullah AlAmiri,6.79008272228049e+18,Abdullah AlAmiri,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7095708802682473217.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
2,US,7099513391722597678,1652984274,Two Ingredients Oreo Swiss Roll- Kids Favorite ☺️😋 treat you boys and girls.#fypシ #foryoupage #foryou #army #armywife #armylife #mashallah #strong #MomsofTikTok #10MillionAdoptions￼ #🇲🇦🇩🇿🇹🇳 #usa #🙏 #europe #TopGunMode￼ #fypシ #loveyou #all #goodvibes ￼￼,6864247753041576965,Amal-Noble,Quick and easy recipes with great taste!!!!,0,False,https://m.tiktok.com/v/7099513391722597678.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099513391722597678&source=h5_m,2119756,2281,10057,15199,291638,6738456583379880706,6738456583379880706,25,6738456583379880706,love nwantinti (ah ah ah),CKay,6.733392183322625e+18,,True,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3cfa653a618c42df8f6462bd4fdad281,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a82d760a97fb48f1a2ce7afe08add5e6,True,True,,,,,[],0,0,British Indian Ocean Territory,#fypシ #foryoupage #foryou #army #armywife #armylife #mashallah #strong #MomsofTikTok #10MillionAdoptions￼ #🇲🇦🇩🇿🇹🇳 #usa #🙏 #europe #TopGunMode￼ #fypシ #loveyou #all #goodvibes,0,1,1,0,0,0,2,0,0,0
3,US,7074970632324189483,1647269968,The Treasure Chest! 🥭The perfect Pirate dessert! 🏴‍☠️Probably the hardest challenge from #schoolofchocolate ! #amauryguichon #treasure #pirate,6792968332158518277,Amaury Guichon,IG: @amauryguichon,0,False,https://m.tiktok.com/v/7074970632324189483.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074970632324189483&source=h5_m,8394901,3524,6663,7019,913560,6732148638086072322,6732148638086072322,10033,6732148638086072322,pastel skies,Rook1e,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/58d57f1481234f079042bcc79364c611,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0b15d2933689461fae5536bc2c342af7,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1467107334', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#schoolofchocolate #amauryguichon #treasure #pirate,0,0,0,0,0,0,0,0,0,0
4,AE,7094186112549178625,1651743920,واحدة بواحدة والبادي اظلم❤️,6736941683068011526,بوشنب⭐️,قروب بوشنب موجود✌️❤️,0,False,https://m.tiktok.com/v/7094186112549178625.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094186112549178625&source=h5_m,31089985,8873,8701,28060,1194549,7094186127640234753,7094186127640234753,72,7094186127640234753,original sound - abbduuu21,بوشنب⭐️,6.736941683068012e+18,بوشنب⭐️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094186093922634498.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c7424ef4bd5279d53fede1ac91f792f8.json,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
5,IT,7075310688247254277,1647349143,Yo pierre you wanna come out here?,27290955,kalipiano,👀,0,False,https://m.tiktok.com/v/7075310688247254277.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7075310688247254277&source=h5_m,16156695,5344,9881,27025,1457111,7054281948448951086,7054281948448951086,72,7054281948448951086,Magnolia,emo,6.876412468505413e+18,emo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7054281964764908335.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/daea29abcab0345829954c72d1eba078.json,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
6,GB,7077481564086537478,1647854590,#mastic #masticman #masticguys #silicone #siliconeproducts #siliconechallenge #satisfying #thesiliconeguy #mostsatisfying #sealant #sealantservice #construction #silcione #satisfyingvideo #satisfaction #eyecandy #pleasingvideo,7075792437918794757,TheSiliconeGuy,Just a silicone guy with satisfying videos,0,False,https://m.tiktok.com/v/7077481564086537478.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077481564086537478&source=h5_m,5929587,430,2069,1631,191320,6586947002464996102,6586947002464996102,10036,6586947002464996102,Oh No,Kreepa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9d4ba025fbb541578bca83b158770608,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9e4e254988e6486096f2d252e72885d2,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1491237429', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#mastic #masticman #masticguys #silicone #siliconeproducts #siliconechallenge #satisfying #thesiliconeguy #mostsatisfying #sealant #sealantservice #construction #silcione #satisfyingvideo #satisfaction #eyecandy #pleasingvideo,0,0,0,0,0,0,0,1,0,0
7,GB,7101505233070738694,1653448041,#fyp #foryou #sneakers #shoes #nike #nice #aj,7095637148560311302,sneaker986,"2022 fashion 👟 
👇👇👇",0,False,https://m.tiktok.com/v/7101505233070738694.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101505233070738694&source=h5_m,4368999,272,120,579,71817,6975634755891038977,6975634755891038977,72,6975634755891038977,original sound - millionairessteps,Business | NFT | Wealth 🇰🇪,6.870090758129714e+18,Business | NFT | Wealth 🇰🇪,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6975634638861503233.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/94726829468810b4490b49999df0d16a.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #foryou #sneakers #shoes #nike #nice #aj,0,1,0,0,0,1,0,0,0,0
0,SA,7102895040313199877,1653771626,#fypシ #كيرلي,6946948193713439749,كل ما يخص العناية بالشعر,"الحمدلله
🛑 للعناية بجميع انواع الشعر من الصفر🛑
تواصل + تلخيص انستا
للاعلانات📥",0,False,https://www.tiktok.com/@curltastique/video/7102895040313199877?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102895040313199877&source=h5_m,2786209,776,2930,13298,133363,7082463782336858886,7082463782336858886,72,7082463782336858886,original sound - lanascinnamongirls,<3,1.634818430136238e+17,<3,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7082463806730930950.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/440961b3551c85b095764ade8342fe67.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fypシ #كيرلي,0,0,0,0,0,0,1,0,0,0
1,US,7081202096212610350,1648720850,Thanks follow love you guys #repair #satisfying #cosmetics #asmr #cosmeticrepairs,7073342578846745646,cosmeticasmrrepair,"2.3million fans tiktok video creator
thanks you guys follow",0,False,https://www.tiktok.com/@cosmeticasmrrepair/video/7081202096212610350?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081202096212610350&source=h5_m,45688440,10990,13542,12421,3468129,7081201960631700267,7081201960631700267,72,7081201960631700267,original sound - cosmeticasmrrepair,cosmeticasmrrepair,7.073342578846746e+18,cosmeticasmrrepair,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7081202092186192686.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/04b62b4ff3c4346e3eeabf4595a85357.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#repair #satisfying #cosmetics #asmr #cosmeticrepairs,1,0,0,0,0,0,0,1,0,0
2,GB,7102968086722006277,1653788635, ,7101262473601008645,haker.ok,Follow me 🤡🤡,0,False,https://www.tiktok.com/@haker.ok/video/7102968086722006277?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102968086722006277&source=h5_m,938614,59,70,789,16439,7102968046976830213,7102968046976830213,72,7102968046976830213,original sound - haker.ok,haker.ok,7.101262473601009e+18,haker.ok,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102968076744133381.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
3,CA,7100206188620467461,1653145579,My mustache in the mornin #fyp #foryou #mustache,7099575787925668869,Nolan Reid,"Random shtuff 
Canadian 
nolanreid7 main page!
24
Sask",0,False,https://www.tiktok.com/@nolannormannostril/video/7100206188620467461?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100206188620467461&source=h5_m,3750447,2346,5545,1566,366712,223309406556504064,223309406556504064,71,223309406556504064,Hits from the Bong,Cypress Hill,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4755d1a642054cc98da0ff996baaa7f9,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/3ba9b68987a74153ac330197fa0e4b78,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '266797853', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#fyp #foryou #mustache,0,1,0,0,0,1,0,0,0,0
4,US,7077117301920664875,1647769783,#shorts Street Food 615,7032381055488640006,Street Food,Street Food is updated on time every day at 6:00 am,0,False,https://www.tiktok.com/@streetfood8916/video/7077117301920664875?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077117301920664875&source=h5_m,33558721,2709,8215,12508,404748,7077117126422694698,7077117126422694698,72,7077117126422694698,original sound - streetfood8916,Street Food,7.03238105548864e+18,Street Food,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7077101064620673838.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/957bf0d8eddd8c71d8a5bb4612f97890.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#shorts,0,0,0,0,0,0,0,0,0,0
5,US,7088275351943646506,1650367717,#viral #foryou #fypシ #cool,6983289086387782661,IdeaTime⭐Everywhere😎,"☀Everyday is a new Beginning☀
🌟Get new things Everyday🌟
✌Thanks for Following✌",0,False,https://www.tiktok.com/@ideatimes/video/7088275351943646506?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088275351943646506&source=h5_m,1015897,41,151,247,8143,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#viral #foryou #fypシ #cool,0,1,0,0,0,0,1,0,0,1
6,BE,7088764960309808389,1650481710,astronaut back home,7021193815915217926,xyztop1,,0,False,https://www.tiktok.com/@xyz2611top/video/7088764960309808389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088764960309808389&source=h5_m,18608912,2235,1075,7136,611813,7088764964131605254,7088764964131605254,72,7088764964131605254,original sound - xyz2611top,xyztop1,7.021193815915218e+18,xyztop1,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088764963560426246.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/71eb3b5a96dc9b3c4ecd9a617906bdcc.json,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
7,SA,7086961571209022721,1650061826,كالعاده 🤣.,6868078936028857345,محمد الجزيري 🇸🇦 _,S n a p c h a t : jazirimf,0,False,https://www.tiktok.com/@fy4m/video/7086961571209022721?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086961571209022721&source=h5_m,33073196,3600,19783,161319,387730,7086961548605901570,7086961548605901570,72,7086961548605901570,original sound - fy4m,محمد الجزيري 🇸🇦 _,6.868078936028857e+18,محمد الجزيري 🇸🇦 _,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7086961531363052290.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d10e2a38ae8d29268ea7c45aeb6688e9.json,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
0,PH,7102661718798601498,1653717300,#hydramoist #jskinbeauty @J Skin Beauty x Crimsons Co @dumpunicornn @Crimsons Connection⚡️ grabehh ka Hydra moist😭😭💙💙💙✨✨✨ the best🧊🧊💧#bajoyskie,6981658897337992194,Bajoyskie2ndacct,bajoyskie 31k (1st account),0,False,https://m.tiktok.com/v/7102661718798601498.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102661718798601498&source=h5_m,1247,3,0,0,19,7072479175814187782,7072479175814187782,72,7072479175814187782,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",6.831674564565763e+18,Iconicfatma,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7072479167769873157.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/d203808dc93f54480af65167e04b08e8.json,False,False,Myriam Fares,Goumi - Sped Up Version,Gomy Gomy Gomy (Contains music from: Goumi - Sped Up Version - Myriam Fares),"Contains music from: ""Goumi - Sped Up Version""",[],0,0,British Indian Ocean Territory,#hydramoist #jskinbeauty #bajoyskie,0,0,0,0,0,0,0,0,0,0
1,US,7092109915736591658,1651260517, ,7042658081992377390,JE,Thank you following ❤️❤️❤️,0,False,https://m.tiktok.com/v/7092109915736591658.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092109915736591658&source=h5_m,4113809,204,158,1021,75799,7092109884212235054,7092109884212235054,72,7092109884212235054,original sound - restoration.jun,JE,7.042658081992377e+18,JE,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092109920052611883.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
2,US,7097241268585008426,1652455254,You've got to finish this one! 🤩🤩🤩#fishing #foryou #fyq #tiktok,7090938047344428075,catcheses,"share fishing videos around the world, please follow me",0,False,https://m.tiktok.com/v/7097241268585008426.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097241268585008426&source=h5_m,4333689,34,113,555,77190,7097241189660822314,7097241189660822314,72,7097241189660822314,original sound - catcheses,catcheses,7.090938047344428e+18,catcheses,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7097241263325334318.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#fishing #foryou #fyq #tiktok,0,1,0,0,0,0,0,0,1,0
3,GB,7098896644032269573,1652840679,the heart is for u guys.#asmr #relaxingvideos #satisfying #fix #makeuprepair #cosmeticrepairs #cosmeticsurgery #beauty #fypシ,7056436576503415813,lisa_cosmetic_repair,"Makeup repair or recreate relaxing  video.
if you like these please follow me.",0,False,https://m.tiktok.com/v/7098896644032269573.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098896644032269573&source=h5_m,2297550,388,449,281,170149,7098896616677034758,7098896616677034758,72,7098896616677034758,original sound - lisa_cosmetic_repair,lisa_cosmetic_repair,7.056436576503416e+18,lisa_cosmetic_repair,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098896632388913925.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#asmr #relaxingvideos #satisfying #fix #makeuprepair #cosmeticrepairs #cosmeticsurgery #beauty #fypシ,1,0,0,0,0,0,1,1,0,0
4,TR,7098427211455220994,1652731378,bazen kaybettiğimizi sandıklarımız aslında kazandıklarımızın işaretidir 🤞#kesfetttttttttttttt,6712083807770330117,karışıktrendler,"eğlenmek gülmek istiyorsan takip et #takiptekal 
komik videolar seni bekliyor😁",0,False,https://m.tiktok.com/v/7098427211455220994.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098427211455220994&source=h5_m,4213780,338,1870,85,148873,7098427226200509185,7098427226200509185,72,7098427226200509185,original sound - hiranurungunlugu,karışıktrendler,6.71208380777033e+18,karışıktrendler,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7098427231256513282.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#kesfetttttttttttttt,0,0,0,0,0,0,0,0,0,0
5,US,7100827781239442734,1653290307,#northernbobwhitequail #bebsi,6773727394123678726,Hillary slick back,#QLM Booked Until2023 @flippnbirds,0,False,https://m.tiktok.com/v/7100827781239442734.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100827781239442734&source=h5_m,12559005,1933,5719,9207,639643,7045550435045837574,7045550435045837574,72,7045550435045837574,original sound - kellermoore,Keller Moore,6.846396668025456e+18,Keller Moore,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7045550525760228102.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e327026bbe8650c9331f80c5e2cf9796.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#northernbobwhitequail #bebsi,0,0,0,0,0,0,0,0,0,0
6,MX,7095808134270192902,1652121577,😂🙌🏼🐟 #funny #funnyvideos #fish,6779862082664039430,Gotzon Mantuliz,"🌿Animals, beautiful landscapes and nature lover🌿",0,False,https://m.tiktok.com/v/7095808134270192902.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095808134270192902&source=h5_m,26368356,88993,273700,170919,4993015,6732536571318257666,6732536571318257666,10033,6732536571318257666,Funny Song,Cavendish Music,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/da56f6ac11374919bbc0e80be23f547f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/c7234d4c6fed480998d07df5f912c333,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1571875728', 'external_song_key': 'apple_song_id'}]",0,0,British Indian Ocean Territory,#funny #funnyvideos #fish,0,0,0,1,0,0,0,0,0,0
7,GB,7074260045713739010,1647104521,He wasn’t expecting that 😂 #fyp #foryou #couplecomedy #trending,6805415449527108610,FrancoandJoanna,"ALWAYS BE KIND ✨ 
BRITISH-FILIPINA 🇬🇧🇵🇭
⬇️“ WEDDING DAY VLOG” ⬇️",0,False,https://m.tiktok.com/v/7074260045713739010.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074260045713739010&source=h5_m,29829013,5880,10409,9833,1639061,7061303845414144815,7061303845414144815,72,7061303845414144815,original sound - thatmimi919,Mimi,6.81096133926899e+18,Mimi,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7061303866842876718.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/23e7b945570b84cbb45a12ff7f764c2a.json,False,False,,,,,[],0,0,British Indian Ocean Territory,#fyp #foryou #couplecomedy #trending,0,1,0,0,0,1,0,0,0,0
0,AE,7087011217268559106,1650073385,#bamabala❤️❤️okara #standwithkashmir #foryou #fouryoupage #fvp #pekreferral #dildilpakistan #aapsafetohappsafe #clmeshani007 #okara,6886137676823725057,😍Bamabalalover💯❤️💋,"welcome to my id😍😍
▅▅▅▅▅▅▅▅▅🇦🇪
COME TO INSTA  ❤️love you all😍🇵🇰",0,False,https://m.tiktok.com/v/7087011217268559106.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087011217268559106&source=h5_m,4793354,1051,1666,8775,185279,6967462307110603521,6967462307110603521,72,6967462307110603521,original sound - saqlainmusakhelvi199 (Contains music from: A laga ishq Hai - Saqlain Musakhelvi),"Contains music from: ""A laga ishq Hai""",6.571326618643087e+18,Saqlain Musakhelvi Official,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6990284268115168001.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f40ade3eacb9833862c3c056622c4ba.json,False,False,Saqlain Musakhelvi,A laga ishq Hai,original sound - saqlainmusakhelvi199 (Contains music from: A laga ishq Hai - Saqlain Musakhelvi),"Contains music from: ""A laga ishq Hai""",[],0,0,British Indian Ocean Territory,#bamabala❤️❤️okara #standwithkashmir #foryou #fouryoupage #fvp #pekreferral #dildilpakistan #aapsafetohappsafe #clmeshani007 #okara,0,1,0,0,0,0,0,0,0,0
1,US,7086947116748229934,1650058459,so mad for what🤦‍♀️#ComeDanceWithMe #fyp #foryoupage #viral #prank @behnamabadi_music,6686589441442481157,Maya Bitar,"Ily<3
Go follow my Instagram 🖤
Thanks for 200k❤️
Email:mayabiitar3@gmail.com",0,False,https://m.tiktok.com/v/7086947116748229934.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086947116748229934&source=h5_m,1260252,367,486,1016,122715,7086947100000357166,7086947100000357166,72,7086947100000357166,original sound - mbitar346,Maya Bitar,6.686589441442481e+18,Maya Bitar,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7086947132757855019.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,#ComeDanceWithMe #fyp #foryoupage #viral #prank,0,0,1,0,0,1,0,0,0,1
2,US,7101830456932306218,1653523757, ,6544794527910073359,Emily Mariko,30 😜 bay area california 🌞 food fashion and lifestyle 🥦 long vlogs on youtube,0,False,https://m.tiktok.com/v/7101830456932306218.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101830456932306218&source=h5_m,4736105,1345,651,909,300206,7101830441136704298,7101830441136704298,72,7101830441136704298,original sound - emilymariko,Emily Mariko,6.544794527910073e+18,Emily Mariko,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101830467531623214.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
3,BR,7100257993660386565,1653157640, ,6755041758055646213,VOLTUBE FF,me segue ai pfvr e no app vizinho tb <3,0,False,https://m.tiktok.com/v/7100257993660386565.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100257993660386565&source=h5_m,6155217,8538,13382,16981,1024661,7100258556414561030,7100258556414561030,72,7100258556414561030,original sound - voltubeffkw,VOLTUBE FF,6.755041758055646e+18,VOLTUBE FF,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100258564375202566.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
4,AE,7100672653635112193,1653254186,🤫🤫🤫🤫🤫🤫very🥵 cute🥵🥵🥵🥵🥵,7078937928752284678,Akram Hosen537,আমরা দূর প্রবাসী 💗আমরা বাংলাদেশী 💚আমরাই💋 দিতে💘 পারি 💞সবার মুখে হাসি🏕️,0,False,https://m.tiktok.com/v/7100672653635112193.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100672653635112193&source=h5_m,1174451,227,1622,2270,12062,7100672673348356865,7100672673348356865,72,7100672673348356865,original sound - akramhosen5370,Akram Hosen537,7.078937928752285e+18,Akram Hosen537,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7100672659926878977.mp3,,False,False,,,,,[],0,0,British Indian Ocean Territory,,0,0,0,0,0,0,0,0,0,0
