,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,loc,test,hash_foryou,hash_foryoupage,hash_fyp,hash_fypシ,hash_gabon,hash_humour,hash_pourtoi,hash_tiktok,hash_tiktokgabon,hash_viral
4,GA,7071610111126457605,1646487535,Répondre à @laurrysnguema 🤣pourquoi ?,6906421343303107589,Jeremie Chance,"Ig: jeremie_chance
Snapchat: jcboys_7
Mail: jcboys2006@gmail.com",0,False,https://www.tiktok.com/@jeremie_chance/video/7071610111126457605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071610111126457605&source=h5_m,250437,374,37,203,15580,7071610075101661958,7071610075101661958,72,7071610075101661958,original sound - jeremie_chance,Jeremie Chance,6.906421343303108e+18,Jeremie Chance,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071610086044470022.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
5,FR,7099836016713796870,1653059391, ,6942517031280149510,Angela,Instagram Coiffeuse affro cambrai 🇫🇷🇫🇷🇫🇷🇨🇩🇨🇩🇨🇩,0,False,https://www.tiktok.com/@kunachou/video/7099836016713796870?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099836016713796870&source=h5_m,3214782,2684,7418,1965,300834,7097132068441754374,7097132068441754374,72,7097132068441754374,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",7.002767654504039e+18,Dadju,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097132081435724549.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/600304e499393ca976a5bdae752e7720.json,False,False,Dadju,Ambassadeur - Animateur: Brigade,original sound - dadju.community (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7091613941628980486,1651145041,#Jésus-Christ#pourtoi  #chrétientiktok,6885159021986612226,user6140619804014,"dieu est amour
dieu vivant ☔",0,False,https://www.tiktok.com/@nwarmusicchrist/video/7091613941628980486?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091613941628980486&source=h5_m,143834,63,1493,13515,18879,7090209882812566277,7090209882812566277,72,7090209882812566277,original sound - darlagoldengoal,Darla Goldengoal,6.277937284723507e+16,Darla Goldengoal,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7090209893164092165.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/611fdad5506c8fefa8edea8b019d071e.json,False,False,,,,,[],0,0,Gabon,#Jésus-Christ#pourtoi #chrétientiktok,0,0,0,0,0,0,1,0,0,0
0,GA,7097618611136630022,1652543111,#nouveauchallenge #tiktikgabon🇬🇦tiktok #johandr3 #comedie #humour #Interviewgabon🇬🇦,6915414231837639686,le docteur de la comédie,No bio yet,0,False,https://www.tiktok.com/@johan.dr3/video/7097618611136630022?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097618611136630022&source=h5_m,449493,702,462,4508,38549,7097474103338224389,7097474103338224389,72,7097474103338224389,original sound - johan.dr3,le docteur de la comédie,6.91541423183764e+18,le docteur de la comédie,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7097617877657832197.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/23fb849848efda7749eb6abfb25f968e.json,False,False,,,,,[],0,0,Gabon,#nouveauchallenge #tiktikgabon🇬🇦tiktok #johandr3 #comedie #humour #Interviewgabon🇬🇦,0,0,0,0,0,1,0,1,0,0
1,GA,7077282482738957573,1647808236,Ma Vie fait peur 🔥🔥😅,6837900017383113733,Or Nela Ngouah,Abonnez vous à mon Instagram 🙏😊❤️,0,False,https://www.tiktok.com/@ornelangouah/video/7077282482738957573?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7077282482738957573&source=h5_m,251249,371,104,1311,14135,7030327000330668805,7030327000330668805,72,7030327000330668805,AZAMAMA FAMILY BY BABY SHAGGI,Baby shaggy,6.899385401669273e+18,Baby shaggy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7030327197411920645.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8a395d3d11eb8363344e15e3ea6f50a8.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,NG,7103516776431963398,1653916386,Marriage leave me for now oh😒#marraige #viral #emekaleonald,6808384422531531781,Emeka Leonald,"👑QUEEN OF RUNNING 🐈
ROAD TO 800k💃💃
GET MY INSTAGRAM TO 15k🙏😭",0,False,https://www.tiktok.com/@emekaleonald/video/7103516776431963398?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103516776431963398&source=h5_m,68866,90,103,677,2385,6730318556866545665,6730318556866545665,10033,6730318556866545665,Run Mad,Terry G,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/c9e4317bcbe644f2a1662ff3b271b355,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2b1f1b6f35a54ad09ac86d1cd1613c47,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1460802848', 'external_song_key': 'apple_song_id'}]",0,0,Gabon,#marraige #viral #emekaleonald,0,0,0,0,0,0,0,0,0,1
3,GA,7102814950036475141,1653752979, ,6841622154443113478,La mexicaine 🇲🇽,,0,False,https://www.tiktok.com/@aicha1diallo/video/7102814950036475141?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102814950036475141&source=h5_m,130868,345,282,1905,9406,7102814945049971462,7102814945049971462,72,7102814945049971462,original sound - aicha1diallo,La mexicaine 🇲🇽,6.841622154443113e+18,La mexicaine 🇲🇽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102814947063319301.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,FR,7102682735839382789,1653722199,Répondre à @cariokontey #pourtoi,6906204491223548930,Wenn_B ❤️,"🇬🇦/ 🇫🇷 Go pr 20k 🥺❤️
💌:biessadaniella028171@gmail.com
Diversité de TikTok",0,False,https://www.tiktok.com/@idress_241/video/7102682735839382789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102682735839382789&source=h5_m,142898,85,33,47,6348,6817901653421721602,6817901653421721602,10033,6817901653421721602,Me & You,Bracket,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d4ab7ff014cf41faa4c8379cc6946ea5,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/42075773f01d4b709465390385268089,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1347435560', 'external_song_key': 'apple_song_id'}]",0,0,Gabon,#pourtoi,0,0,0,0,0,0,1,0,0,0
5,GA,7102860055061482758,1653763480, ,6984025483726783494,diawarrafranck,,0,False,https://www.tiktok.com/@diawarrafranck/video/7102860055061482758?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102860055061482758&source=h5_m,101737,68,45,404,5011,7102860045566331653,7102860045566331653,72,7102860045566331653,original sound - diawarrafranck,diawarrafranck,6.984025483726783e+18,diawarrafranck,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102860045150358277.mp3,,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,FR,7100148703993941253,1653132196, ,6851557425917772806,Dadju_life,"Compte fan TikTok de @dadju
Suivez nous aussi sur notre compte Instagram 👆🏼",0,False,https://www.tiktok.com/@dadju_life/video/7100148703993941253?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100148703993941253&source=h5_m,2525562,789,986,1323,204519,7098276424204733190,7098276424204733190,72,7098276424204733190,original sound - dadju_life (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",6.851557425917773e+18,Dadju_life,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098276442206653190.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/da29a87e416c80cafbac78239c99142a.json,False,False,Dadju,Ambassadeur - Animateur: Brigade,original sound - dadju_life (Contains music from: Ambassadeur - Animateur: Brigade - Dadju),"Contains music from: ""Ambassadeur - Animateur: Brigade""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,NG,7074193574648171782,1647089045,🤣😂🤣😂🤣 E shock me @iam__sunflower #viralvideo #trending #fyp #oscarbrown74,6810024220404777989,Oscar Brown,"Follow me on Instagram: @oscarbrown93
Please get me to 500k 🙏🏻
I reply on IG.",0,False,https://www.tiktok.com/@oscarbrown74/video/7074193574648171782?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7074193574648171782&source=h5_m,2780900,3202,1018,8616,210710,7053780942455835397,7053780942455835397,72,7053780942455835397,original sound - alli.nurudeen (Contains music from: Trigger - Mixed - Dj Karri),"Contains music from: ""Trigger - Mixed""",6.658729408722321e+18,baddoo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7053780968896809733.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/40758c594ca6201df957120eb96693bf.json,False,False,Dj Karri,Trigger - Mixed,original sound - alli.nurudeen (Contains music from: Trigger - Mixed - Dj Karri),"Contains music from: ""Trigger - Mixed""",[],0,0,Gabon,#viralvideo #trending #fyp #oscarbrown74,0,0,1,0,0,0,0,0,0,0
0,GA,7087297603532049669,1650140066, ,150189664170172416,Andre Morgane Angels,,0,False,https://www.tiktok.com/@andremorganeangel/video/7087297603532049669?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7087297603532049669&source=h5_m,437258,720,155,1640,42618,7067131698932206338,7067131698932206338,10036,7067131698932206338,Abo Mvelo (feat. Mellow & Sleazy & M.J),Daliwonga,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6cb1c1f5fc484d6ab5ebbde50c534d64,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9b69a0dd754345469102a31b81c05684,False,True,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
1,FR,7102465417339243781,1653671596,LE POULET DE PB OU RIEN ! 🔥 #food #fyp #pourtoi,6841145917057303557,PB Poulet Braisé,"Depuis 2009 🔝
🚀 11 adresses en France
😎 La sauce verte c’est nous",0,False,https://www.tiktok.com/@pbpouletbraise/video/7102465417339243781?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102465417339243781&source=h5_m,314423,193,192,43,10606,7077318103139093253,7077318103139093253,72,7077318103139093253,original sound - ya_madoo (Contains music from: 500 - Speed Up - Gaz Mawete),"Contains music from: ""500 - Speed Up""",6.897245371539932e+18,Domaze,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7077318121472543494.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2f5f8796d06dff4af40cd6e38ef4e77f.json,False,False,Gaz Mawete,500 - Speed Up,original sound - ya_madoo (Contains music from: 500 - Speed Up - Gaz Mawete),"Contains music from: ""500 - Speed Up""",[],0,0,Gabon,#food #fyp #pourtoi,0,0,1,0,0,0,1,0,0,0
2,NG,7098692245045398789,1652793087,Reply to @kvng_fitnex  Are we on your fyp ?? 🥰 W/ @toskysmash @itz_cdy #crispdal #goviral #teamsam🔥 #animation,6908079342631863302,Crispdal,"I bring beauty to music 🥰
Road to 2M 🕺🏽 
Dm For promotion ❤️
I REPLY ON IG",0,False,https://www.tiktok.com/@crispdal/video/7098692245045398789?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098692245045398789&source=h5_m,9907634,11539,15138,227059,870993,7069618411218684678,7069618411218684678,72,7069618411218684678,SmukDj ft Dj Panther Dance Grenade (Contains music from: Body Breaker - DJ KAYSMART),"Contains music from: ""Body Breaker""",6.928051654269175e+18,Mr NT,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069618372446866181.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/22667920d6f0bedfaa9074a906edb804.json,False,False,DJ KAYSMART,Body Breaker,SmukDj ft Dj Panther Dance Grenade (Contains music from: Body Breaker - DJ KAYSMART),"Contains music from: ""Body Breaker""",[],0,0,Gabon,#crispdal #goviral #teamsam🔥 #animation,0,0,0,0,0,0,0,0,0,0
3,BE,7100967848490601733,1653322917,Signes que tu as un don spirituel 🙏,6611956313630228486,Nicolas Luel,"🚀 Développement personnel
💜 Bien-être
🧘‍♂️ Méditation

oconico@me.com",0,False,https://www.tiktok.com/@oconico/video/7100967848490601733?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100967848490601733&source=h5_m,4115472,14836,17863,45543,313921,7100967832636115717,7100967832636115717,72,7100967832636115717,original sound - oconico,Nicolas Luel,6.611956313630228e+18,Nicolas Luel,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7100967849488878342.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/36aed0e19d39ab81e037841f0bb81caf.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
4,FR,7088710062910213381,1650468927,#Fallyipupa #Control,6767324641834206213,fallyipupa,"Artiste chanteur, producteur international !TOKOOOS II DISPONIBLE 👇🏾",0,False,https://www.tiktok.com/@fally_ipupa01/video/7088710062910213381?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088710062910213381&source=h5_m,3263023,4561,9779,7163,293973,6780767152975743749,6780767152975743749,10036,6780767152975743749,Control,Fally Ipupa,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b05830485b7b46e79e4733a56b37b6e3,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a9edef11ea7d4c02b5c9960e34732a5f,False,True,,,,,[],0,0,Gabon,#Fallyipupa #Control,0,0,0,0,0,0,0,0,0,0
5,FR,7083468907910073605,1649248626,🤣,6810666323326092294,𝐀𝐃𝐈𝐍𝐀🇪🇹,"Rejoins moi aussi sur insta 😉: _iam.adina
📥ad.birket@gmail.com",0,False,https://www.tiktok.com/@_iam.adina/video/7083468907910073605?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083468907910073605&source=h5_m,1017466,405,611,374,94001,7071958260076563206,7071958260076563206,72,7071958260076563206,original sound - emma2la_spam,💓2laspam💓,6.934412802100053e+18,💓2laspam💓,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071958285863095046.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/72d40988c5af5123be3d61eb10d54f04.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
6,GA,7098150484292144389,1652666950,J’attends vos vidéo 😭les gars!!!!😂😭@mawell_02    Danielloganmk ❤️🤲,6812392661577499654,Daniel Logan Mk,"Danseur 🕺 👆
Rap🎙
Foot ⚽️❤️.   Bienvenue dans mon univers abonne toi 10k?👀🤲",0,False,https://www.tiktok.com/@danielloganmk/video/7098150484292144389?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098150484292144389&source=h5_m,1082552,1529,5128,28101,143336,7098150460402060038,7098150460402060038,72,7098150460402060038,original sound - danielloganmk,Daniel Logan Mk,6.8123926615775e+18,Daniel Logan Mk,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098150447077001989.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ef493f5ef94b14d7500dfe780119a0bd.json,False,False,,,,,[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
7,NG,7091314709898890502,1651075370,MY ZADDIES ☺️❤️🖤😘#GlowUpforreal #glowup #nollywood #destinyetiko #igbotiktok #naijatiktok #destinyetiko999,7083080993946911750,destinyetiko,"Award winning Nollywood actress. Dramadol🌍
Let's get to 90k fams 🙏❤️",0,False,https://www.tiktok.com/@destinyetiko999_/video/7091314709898890502?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091314709898890502&source=h5_m,1511831,157,348,7970,48690,6987086805733951490,6987086805733951490,10033,6987086805733951490,Gentility,melvitto & Wande Coal,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8290d62386324ae586b400fc3f50fd8c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/76444e5efd43448bb3ec1359f389aa7f,False,True,,,,,[],0,0,Gabon,#GlowUpforreal #glowup #nollywood #destinyetiko #igbotiktok #naijatiktok #destinyetiko999,0,0,0,0,0,0,0,0,0,0
0,FR,7101264735139679493,1653392044,Vous donnez la migraine😭#cotedivoire🇨🇮,97429243004850176,Marilyne Ake,🇨🇮🇨🇮🇨🇮,0,False,https://www.tiktok.com/@marilyneaurele/video/7101264735139679493?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101264735139679493&source=h5_m,568372,609,189,16,75073,7079166449671097093,7079166449671097093,72,7079166449671097093,XMA GOUATANAMO,🫶🏽,6.957033733791106e+18,🫶🏽,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7079166432264702725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/67df2d5492e302d186186038edb93e93.json,False,False,,,,,[],0,0,Gabon,#cotedivoire🇨🇮,0,0,0,0,0,0,0,0,0,0
1,GA,7102158809753210118,1653600209,@user7230666798031 😂❤️,6806441551493891077,Vicky Mendès,"Je suis nouvelle🇬🇦❤️abonnez vous 😘
Likez mes vidéos🇬🇦✅❤️puis le retour🙏",0,False,https://www.tiktok.com/@vickymendes55/video/7102158809753210118?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102158809753210118&source=h5_m,112602,136,23,74,5882,7069306116139748102,7069306116139748102,72,7069306116139748102,EBOLOKO chérie coco (Contains music from: Cherie Coco - EBOLOKO),"Contains music from: ""Cherie Coco""",6.744857225309668e+18,EBOLOKO7,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069306096376515334.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/45dfe083aad60db5a07d28f43174e5d4.json,False,False,EBOLOKO,Cherie Coco,EBOLOKO chérie coco (Contains music from: Cherie Coco - EBOLOKO),"Contains music from: ""Cherie Coco""",[],0,0,Gabon,,0,0,0,0,0,0,0,0,0,0
2,DE,7081280671385210117,1648739137,Lyrics by @henrymoodie #toogoodatgoodbyes #samsmith #viral #singing #fypシ #fyp #fy #singingwhilelayingdown #voiceeffects,68205917133004800,Paul Eckert🌹,"Singer 🎶
Thank you for 2M 🥳
‘You Are The Reason’ out now ⬇️",0,False,https://www.tiktok.com/@justmepaul/video/7081280671385210117?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7081280671385210117&source=h5_m,37719774,42207,483500,32458,4272697,7081280646085102341,7081280646085102341,72,7081280646085102341,Too Good At Goodbyes Lyrics by Henrymoodie,Paul Eckert🌹,6.82059171330048e+16,Paul Eckert🌹,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7081280666377161477.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f19fc41dfa9e97ee338456a807bf36c6.json,False,False,,,,,[],0,0,Gabon,#toogoodatgoodbyes #samsmith #viral #singing #fypシ #fyp #fy #singingwhilelayingdown #voiceeffects,0,0,1,1,0,0,0,0,0,1
3,FR,7102373042742889734,1653650091,#rires #humouroupas? #humour #tiktok225 #tiktok237 #tiktokgabon 😱🥹😅🤔🤔,6832259853185565702,Anna🌹,Humour🤍d’ettente🇨🇮🤍musique🇫🇷commentez-liker 🤍ici on rigole 😂,0,False,https://www.tiktok.com/@anna_35500/video/7102373042742889734?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102373042742889734&source=h5_m,2909467,612,1552,309,43637,7099771361698040581,7099771361698040581,72,7099771361698040581,original sound - ebilaauthenticshop (Contains music from: Kumama - Grace Lokwa Tiktok edit version - Mikipiano),"Contains music from: ""Kumama - Grace Lokwa Tiktok edit version""",7.029348029493986e+18,Ebilaauthenticshop,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099771358732765957.mp3,,False,False,Mikipiano,Kumama - Grace Lokwa Tiktok edit version,original sound - ebilaauthenticshop (Contains music from: Kumama - Grace Lokwa Tiktok edit version - Mikipiano),"Contains music from: ""Kumama - Grace Lokwa Tiktok edit version""",[],0,0,Gabon,#rires #humouroupas? #humour #tiktok225 #tiktok237 #tiktokgabon,0,0,0,0,0,1,0,0,1,0
